t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0.021061501229889
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0363706823922431
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.00988319928024246
t34456aep|TAF3_CHICK,0.0195620750817416
t34453aep|RIFK_DROME,-0.0188135850290664
t34451aep|RSGI5_CLOTH,0.00701041959188008
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0.021061501229889
t36334aep|DOCK3_HUMAN,0.00508177475050534
t36327aep|RAD21_SCHPO,0.00701041959188008
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.0115311486355286
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.134939617311967
t36337aep|CRYAB_BOVIN,-0.0705493674261133
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0494412387626422
t35903aep|S35E3_DANRE,-0.0399621457804631
t35908aep|CAF1A_CHICK,0.0335082873183626
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.0157246875249682
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,0.238276882697838
t38104aep|B3GN4_HUMAN,0.621910655631189
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0425336539976734
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0670445133801303
t38117aep|SAXO1_RAT,-0.0647099665387561
t33743aep|EXOC7_RAT,-0.0730676094030396
t33739aep|RPP14_MOUSE,0.0148284232930225
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0133278669852545
t33735aep|DHB11_RAT,0.0886936138168954
t32686aep|MRP1_CHICK,-0.230620146742218
t32685aep|RN146_XENTR,0.00676787787440497
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.12203192509619
t32693aep|S27A4_HUMAN,0.122407024654313
t32687aep|RAB23_HUMAN,0.141775657474639
t32691aep|PP14C_RAT,-0.0108957982972672
t32688aep|CPT2_MOUSE,0.0140309315248292
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.108712574135607
t35866aep|MEL2A_DANRE,-0.00638465567606358
t35863aep|SSPO_CHICK,0.0102862892559907
t35872aep|NAPEP_BOVIN,0.0329020553782014
t35870aep|STK10_CHICK,0.140604810487546
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.0137133066598842
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,0.0424758855390253
t35857aep|PKD2_ORYLA,0.00701041959188008
t35354aep|KLC3_RAT,0.00701041959188008
t35356aep|CASP8_RAT,0.0135140086079905
t35353aep|B4GA1_DANRE,-0.0182670638024363
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.0274383629800995
t37374aep|VWDE_HUMAN,0.0140309315248292
t37381aep|RPAC2_BOVIN,0.101890428186406
t37368aep|PEX10_MOUSE,-0.0709764793948626
t37380aep|CBL_MOUSE,0.221777262804966
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0.00701041959188008
t32309aep|TM203_HUMAN,-0.00479872972512302
t32310aep|LSM1_HUMAN,-0.0228782478556407
t32305aep|PPCT_MOUSE,-0.0118760263336435
t32304aep|SWT15_VITVI,0.0028618178573196
t33480aep|MSRB_METBF,0.271814336227862
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.165474495784534
t33084aep|TXIP1_MOUSE,0.00701041959188008
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.00975579894800848
t36728aep|ARL5B_MOUSE,0.108728434105625
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0.00701041959188008
t32809aep|TRPA1_HUMAN,0.00701041959188008
t32819aep|T106C_HUMAN,-0.0245303789341644
t32810aep|NDUA5_BOVIN,0.0803474304535765
t35726aep|SO4C1_RAT,0.119895719389959
t35724aep|SYF2_DANRE,-0.121450651200958
t35979aep|ECI1_RAT,0.121805428070015
t35981aep|PRPF3_CHICK,0.00743619827451236
t35991aep|FLNC_RAT,0.171502119370073
t37010aep|NDUF4_PONAB,0.00587064050146604
t35994aep|MLRP2_ACRMI,0.00399871500465112
t35982aep|NLTP_CHICK,0.0855672933530108
t35993aep|VATE_DROME,0.405960514760977
t35988aep|CIA30_DROME,0.00231461049215325
t35989aep|M2K3_ARATH,0.00701041959188008
t35984aep|DYH6_HUMAN,-0.00143391298943449
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,0.169478171240033
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.0920362907485091
t38636aep|ALG3_HUMAN,0.0375401915688256
t38647aep|RAP1_CAEEL,0.307677695898481
t38646aep|PARG_BOVIN,0.0771153857231012
t37013aep|LAGE3_MOUSE,0.00209914753583851
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0027151923303797
t34431aep|RSPH1_HUMAN,-0.0414232457753863
t34434aep|S12A8_XENLA,-0.00582596376497481
t34436aep|XRN1_HUMAN,-0.00866467179557397
t34428aep|SPC25_RAT,-0.0261772369322779
t34430aep|RPAP1_BOVIN,-0.0217247441798875
t34429aep|PP4C_XENTR,-0.0394181143739171
t34427aep|ML12B_BOVIN,0.393186203675432
t31846aep|CEP70_RAT,0.0283200614038078
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0
t31849aep|TYPH_RAT,-0.0146037861836952
t31847aep|RS2_ICTPU,0.0136928767032214
t31848aep|SPCS3_CHICK,0.423011654230761
t34798aep|APH1_DROME,0.0294284961594604
t34802aep|PISD_CRIGR,0.0289897184617899
t34796aep|PCMD2_BOVIN,0.0115524217436281
t34792aep|PTH2_BOVIN,-0.0261205450564061
t34790aep|TWF1_HUMAN,0.393724910747307
t32481aep|GUAA_RAT,-0.00730088447095225
t32473aep|RB18B_DANRE,-0.000781961853511362
t32475aep|WHITE_DROME,0.0367708331527538
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.00837382983969981
t31220aep|P52K_HUMAN,0.0140309315248292
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,0.126455285088685
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
