t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.102558221751344
t31628aep|TSP1_BOVIN,0.013600204656404
t31619aep|ABCA2_HUMAN,0.0271759313493751
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0629666297666894
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.0175227887074361
t34456aep|TAF3_CHICK,-0.0949786379882804
t34453aep|RIFK_DROME,0.00733935864748148
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,0.070284265999184
t36327aep|RAD21_SCHPO,0.013600204656404
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0271759313493751
t36336aep|CEP76_PONAB,0.0607282521173876
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0176856115164
t36337aep|CRYAB_BOVIN,-0.0676790773057283
t35904aep|DDAC_ENTAG,0.0812394552312815
t35900aep|RHCG_XENTR,0.0198992459068169
t35903aep|S35E3_DANRE,-0.0655278000623426
t35908aep|CAF1A_CHICK,0.0223568666874221
t32664aep|AQP9_HUMAN,1.27261664181635
t32662aep|SERB_BOVIN,-0.0319598216441613
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,0.0886674171797363
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0740344677651639
t38118aep|AGRIN_MOUSE,0.281898194180142
t38103aep|PTSS1_DANRE,-0.0797091363251764
t38117aep|SAXO1_RAT,0.0153191996325858
t33743aep|EXOC7_RAT,-0.0126440288545741
t33739aep|RPP14_MOUSE,0.0955768513154745
t33737aep|ZMYM6_HUMAN,0.013600204656404
t33741aep|IFT20_DANRE,-0.0360546085224313
t33735aep|DHB11_RAT,0.166473779517898
t32686aep|MRP1_CHICK,0.283128381716357
t32685aep|RN146_XENTR,0.122916755282958
t32696aep|OTOF_DANRE,0.013600204656404
t32692aep|GPTC4_XENTR,0.0133490036921066
t32693aep|S27A4_HUMAN,0.0355707464455189
t32687aep|RAB23_HUMAN,0.167058803856667
t32691aep|PP14C_RAT,0.137484211543922
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0.094696806775635
t35860aep|KIF3A_MACFA,0.197330161298221
t35866aep|MEL2A_DANRE,0.00565902008159106
t35863aep|SSPO_CHICK,-0.0107752119738985
t35872aep|NAPEP_BOVIN,0.311738763825637
t35870aep|STK10_CHICK,0.149049015699826
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.0138714749316501
t35862aep|MEGF6_HUMAN,0.0445497287399488
t35855aep|MIPEP_PONAB,-0.0178447841660356
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,0.0398178070127183
t35353aep|B4GA1_DANRE,-0.0121526336829504
t33691aep|ABCB2_DICDI,0.013600204656404
t37371aep|IDI1_BOVIN,0.0067481373878944
t37374aep|VWDE_HUMAN,0.013600204656404
t37381aep|RPAC2_BOVIN,0.162285096776101
t37368aep|PEX10_MOUSE,-0.0884542701154062
t37380aep|CBL_MOUSE,0.0695016761343862
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.0249400607334081
t32310aep|LSM1_HUMAN,-0.0050858482124666
t32305aep|PPCT_MOUSE,0.048301927667749
t32304aep|SWT15_VITVI,0.0496348200276374
t33480aep|MSRB_METBF,-0.0479335469081699
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0.013600204656404
t33080aep|KIF17_HUMAN,-0.218425558107266
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.0629166723448017
t36728aep|ARL5B_MOUSE,-0.119825082706364
t33589aep|THAP2_MOUSE,0.013600204656404
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,0.239534405028258
t32810aep|NDUA5_BOVIN,0.0124892762863419
t35726aep|SO4C1_RAT,0.134015719734514
t35724aep|SYF2_DANRE,-0.345213746950176
t35979aep|ECI1_RAT,-0.11309351492231
t35981aep|PRPF3_CHICK,0.0353916412568023
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,0.00170452499673545
