t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0.0276742841662672
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.239103892084562
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.529533458302158
t34456aep|TAF3_CHICK,0.35209124590781
t34453aep|RIFK_DROME,-0.0376946246477558
t34451aep|RSGI5_CLOTH,0.00922105449806691
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0.00922105449806691
t36334aep|DOCK3_HUMAN,0.0649238027425842
t36327aep|RAD21_SCHPO,0.227029425800234
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0276742841662672
t36336aep|CEP76_PONAB,0.301380163682584
t36335aep|RTJK_DROME,0.00922105449806691
t36329aep|FGOP2_CHICK,0.259033146167852
t36337aep|CRYAB_BOVIN,-0.039859756493195
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0221733795183143
t35903aep|S35E3_DANRE,0.0943683440441756
t35908aep|CAF1A_CHICK,0.273737800345398
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.00468679179526873
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.0756532116495191
t38104aep|B3GN4_HUMAN,0.0141383710186504
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-8.49165291731239e-05
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.14014048715187
t38117aep|SAXO1_RAT,-0.0451001158412463
t33743aep|EXOC7_RAT,-0.0246981268977416
t33739aep|RPP14_MOUSE,0.28840482837447
t33737aep|ZMYM6_HUMAN,0.0184458232841446
t33741aep|IFT20_DANRE,0.295634166938651
t33735aep|DHB11_RAT,-0.0214406180936425
t32686aep|MRP1_CHICK,0.333221788493986
t32685aep|RN146_XENTR,-0.0350379947636859
t32696aep|OTOF_DANRE,0.0184458232841446
t32692aep|GPTC4_XENTR,0.520234024674937
t32693aep|S27A4_HUMAN,0.0410774659257737
t32687aep|RAB23_HUMAN,-0.0699714996501263
t32691aep|PP14C_RAT,0.051164055494898
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0.00922105449806691
t35860aep|KIF3A_MACFA,-0.0687124286668075
t35866aep|MEL2A_DANRE,0.139308235849239
t35863aep|SSPO_CHICK,0.0353669820455754
t35872aep|NAPEP_BOVIN,-0.0113010911255409
t35870aep|STK10_CHICK,-0.249547981510351
t35858aep|SCND3_HUMAN,0.00922105449806691
t35861aep|ABCBA_HUMAN,0.142953820594244
t35862aep|MEGF6_HUMAN,0.00874051423078976
t35855aep|MIPEP_PONAB,0.147906799835196
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.00368884448347956
t35353aep|B4GA1_DANRE,0.0345426362136047
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.0615980008225376
t37374aep|VWDE_HUMAN,0.0184458232841446
t37381aep|RPAC2_BOVIN,0.313339249326232
t37368aep|PEX10_MOUSE,0.347336434037881
t37380aep|CBL_MOUSE,-0.0778147002114152
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.0964673860814697
t32310aep|LSM1_HUMAN,0.163420915357525
t32305aep|PPCT_MOUSE,0.00937103041960629
t32304aep|SWT15_VITVI,0.153080576744409
t33480aep|MSRB_METBF,-0.457839677153943
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0.00922105449806691
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.800592458513753
t33084aep|TXIP1_MOUSE,0.116311751657616
t33085aep|TXIP1_HUMAN,0.201409334929935
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.124441923978614
t36728aep|ARL5B_MOUSE,0.230658699696493
t33589aep|THAP2_MOUSE,0.00922105449806691
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0.00922105449806691
t32819aep|T106C_HUMAN,0.0825434732541445
t32810aep|NDUA5_BOVIN,-0.0485585013315202
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.827199197253757
t35979aep|ECI1_RAT,0.290627057620691
t35981aep|PRPF3_CHICK,0.889296441268947
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,0.231258678780147
t35994aep|MLRP2_ACRMI,0.0130323542273521
t35982aep|NLTP_CHICK,-0.0085031510026458
t35993aep|VATE_DROME,-0.176492265300367
t35988aep|CIA30_DROME,0.0902465578765223
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.107867419076302
t35985aep|DYH6_HUMAN,0.00922105449806691
t31651aep|LRRK2_MOUSE,0.0369064150662754
t31647aep|PPT1_HUMAN,-0.15107933514265
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.236163688769388
t38636aep|ALG3_HUMAN,0.0569374565978035
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.153457865135098
t37013aep|LAGE3_MOUSE,0.815600365957953
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0123714631629912
t34431aep|RSPH1_HUMAN,-0.0229774224912415
t34434aep|S12A8_XENLA,0.000786819171403423
t34436aep|XRN1_HUMAN,0.311110199239883
t34428aep|SPC25_RAT,0.437171476533862
t34430aep|RPAP1_BOVIN,0.209005435980944
t34429aep|PP4C_XENTR,0.720892339309744
t34427aep|ML12B_BOVIN,-0.0356313514635686
t31846aep|CEP70_RAT,0.0418220261341504
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.118416152969846
t31849aep|TYPH_RAT,0.00606007839069152
t31847aep|RS2_ICTPU,0.183954506647816
t31848aep|SPCS3_CHICK,-0.390610417923789
t34798aep|APH1_DROME,-0.0109378003145438
t34802aep|PISD_CRIGR,0.00738033695133623
t34796aep|PCMD2_BOVIN,-0.0263657599859172
t34792aep|PTH2_BOVIN,0.134919626062535
t34790aep|TWF1_HUMAN,-0.202182343456589
t32481aep|GUAA_RAT,0.140842615386038
t32473aep|RB18B_DANRE,0.0389445139522958
t32475aep|WHITE_DROME,0.0222319063419746
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.0894532267425907
t31220aep|P52K_HUMAN,0.0184458232841446
t31227aep|SYCP2_RAT,0.278876382780954
t31225aep|RT35_BOVIN,0.662736450488831
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,0.0734721854696361
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,0.0244768399150564
t37817aep|RS6_BRAFL,0.00350168851361926
t37818aep|EF1A_HYDVU,0.0136802589062901
t37816aep|LRP2_RAT,0.0855916723953209
t32256aep|P5CR1_BOVIN,-0.0105642819010684
t32265aep|SYD1_CAEEL,-0.013600204656404
t32253aep|YPEL5_PONAB,0.0237392478186004
t32261aep|GAPR1_HUMAN,0.0184458232841446
t32266aep|GGT1_PIG,0.0571892200020242
t32269aep|FSTL1_BOVIN,0.0190104152564674
t32255aep|CHSS1_MOUSE,-0.0120009350317517
t32258aep|SHPK_MOUSE,0.0313138863267873
t32263aep|IF172_DANRE,-0.0060062472720807
t32267aep|CG050_MOUSE,0.139911609985634
t35087aep|CJ076_XENLA,0.0593467532783702
t35085aep|RS30_ORYLA,0.035632567472651
t35082aep|WASH7_HUMAN,-9.72417865446554e-05
t35075aep|COMD6_MOUSE,0.112025714895573
t35079aep|RB39B_MOUSE,0.0584008947810028
t35552aep|DTL_CHICK,0.100094704904966
t35556aep|M4K2_HUMAN,-0.0284077039831584
t35545aep|KLC4_MOUSE,0.00922105449806691
t35549aep|PDRG1_RAT,0.163347069942073
t35558aep|ARP10_HUMAN,0.0418184362143008
t36397aep|ARMC7_MOUSE,0.107584495763419
t36395aep|NAS15_CAEEL,0
t36392aep|UTP15_HUMAN,0.466947353284907
t36388aep|YR826_MIMIV,0
t36391aep|HETE1_PODAS,0
t36387aep|NPHP3_HUMAN,0
t35409aep|BTBD7_HUMAN,0.149546670210278
t35401aep|LIN52_DANRE,0.183019062659253
t35403aep|MYPN_MOUSE,0
t35411aep|EDC3_PONAB,0.124573308786219
t35406aep|WDY_ANOGA,0
t35408aep|NK2R_RAT,0
t33712aep|HACD_CAEEL,0
t33710aep|SEC_ARATH,0.00922105449806691
t33694aep|KLC4_MOUSE,0
t33696aep|CNRP1_BOVIN,0
t33709aep|TC3A_CAEEL,0
t33695aep|GID8_NEMVE,-0.0608417500856387
t35845aep|TIM9_MOUSE,0.639588572018271
t35851aep|OPSD1_MIZYE,-0.011848477483871
t35853aep|TM175_MOUSE,0.0184458232841446
t35848aep|MS3L1_PONAB,0.429839474190688
t35846aep|SDHF3_NEMVE,0.213910746368713
t35850aep|CYTA_MOUSE,0
t35847aep|PHF3_HUMAN,0.685647639552383
t35212aep|EFCB2_MOUSE,0
t35208aep|TTC28_MOUSE,0.00922105449806691
t35207aep|CP17A_ICTPU,0
t35215aep|MTA1_HUMAN,0.516300450615717
t35204aep|RET_RAT,0.0184458232841446
t35214aep|ZMYM1_HUMAN,0
t35217aep|CEBPB_CHICK,-0.0362798000377999
t37320aep|CO6A6_HUMAN,0.07222772748729
t37316aep|ASPM_SHEEP,0.076751198866122
t37317aep|ASPM_SAIBB,0.216092345141272
t37318aep|MYOG_DICDI,0.0184458232841446
t37319aep|ASPM_MACMU,0
t37312aep|UBC12_SCHPO,-0.0690545129636182
t36969aep|CISD3_HUMAN,0.43888356620956
t32622aep|MK14_CANLF,0.028179171979057
t32614aep|XRRA1_MOUSE,0.0369064150662754
t32620aep|HMCN1_HUMAN,0
t32615aep|UNK_HUMAN,0.122107241199964
t32623aep|F1142_BOVIN,0.0974895073654295
t32633aep|MED16_XENTR,0.190620459378076
t32616aep|FBN1_BOVIN,0
t33656aep|CRYAB_BOVIN,0.0254743062217714
t33645aep|TLR1_DROME,0.00406279096871519
t33652aep|DD3_DICDI,0
t33647aep|WHITE_LUCCU,0.0476668985807855
t33641aep|AT5F1_BOVIN,-0.231850587589755
t33657aep|TM243_BOVIN,-0.0217132980835666
t33648aep|KPCD3_HUMAN,0.0628591899779074
t33644aep|CC180_HUMAN,0.255006283034508
t33650aep|DUS22_HUMAN,-0.0767434813575402
t37963aep|NAPEP_BOVIN,0.00922105449806691
t37951aep|MPU1_MOUSE,0.0448505827677197
t37954aep|DYH10_HUMAN,0.0461421940194739
t37961aep|NRDC_MOUSE,0.144223191264309
t37948aep|RHG32_XENLA,0.00272819600769049
t31825aep|F185A_MOUSE,0.156592620147098
t31829aep|MYO10_HUMAN,-0.0159596324557964
t31824aep|DNJC5_TETCF,-0.683781744177866
t31819aep|CPSF1_BOVIN,0.234955248131682
t31818aep|DYR_AEDAL,0.438817264716424
t31817aep|AKR1_YARLI,0.0369064150662754
t32428aep|UBP15_HUMAN,0
t32418aep|TSEAR_HUMAN,0.0184458232841446
t32411aep|CNGA2_BOVIN,0
t32420aep|RPE_HUMAN,0.0543640871871073
t32421aep|PCS3_LOTJA,0.191161841240743
t32425aep|ANXA7_MOUSE,-0.726995798987364
t32422aep|UTP11_MOUSE,0.476908225060358
t32427aep|TBC20_MOUSE,0.519424120971426
t32412aep|M3K19_HUMAN,0.177853967207347
t32423aep|CADA_STAAR,0.0105616631180257
t32416aep|COMD8_HUMAN,-0.013392878953241
t32413aep|NTPES_BACSU,0.0256050093641483
t36940aep|ROP1L_XENLA,0.0341306695640394
t36953aep|RBM26_HUMAN,0.923667451050618
t36948aep|RM54_HUMAN,0.29562336264354
t36944aep|CFA74_MOUSE,0.226011255043529
t36946aep|ELOV5_XENTR,-0.00895945293044718
t36938aep|SYT15_HUMAN,0.00548874790968789
t36947aep|MFSD6_MOUSE,0
t33893aep|MCPI_MELCP,0
t33901aep|KLC4_BOVIN,0
t33904aep|TFB1M_XENTR,0.248681471101587
t33900aep|SIP2_YEAST,0.0335175799163491
t33907aep|BRAT1_MOUSE,0.297317088572413
t32091aep|5HT1D_TAKRU,0
t33627aep|VMP1_DANRE,0.164432539521736
t33622aep|OTX1B_DANRE,0
t33620aep|SYT7_HUMAN,0.082498505803822
t33626aep|PFLD_ECOLI,0.0428713473898761
t36961aep|TRAF4_HUMAN,0.0359099809506168
t31714aep|KLC4_RAT,0
t31713aep|TBA_NOTVI,0.596143233970127
t31719aep|VATC_MANSE,-0.189038995616755
t31717aep|AB17C_DANRE,0
t33194aep|UBP54_RAT,0.0218234168097725
t33193aep|RSBNL_HUMAN,0.250305389701796
t33185aep|RTJK_DROME,0
t33183aep|PNKP_HUMAN,0.893333324038156
t33195aep|RA54B_CHICK,0.26511518654283
t33189aep|IQCA1_HUMAN,0
t33188aep|ADCY9_HUMAN,-0.0804018446873832
t33191aep|ALRA_DICDI,0.114846103175928
t37636aep|FAT2_DROME,0.00922105449806691
t37632aep|LGR5_XENTR,0
t37624aep|VATF_HUMAN,-0.567450567157463
t37623aep|RHES_HUMAN,-0.0122941395332434
t37622aep|NEK4_MOUSE,0.216786020920556
t37627aep|CD2B2_MOUSE,0.425944273524976
t37634aep|KELP_ARATH,0.962829310593903
t37637aep|DYHC_HELCR,0.00920875822337506
t36963aep|PPID_HUMAN,0.0430261426069959
t36579aep|YL728_MIMIV,0
t36574aep|OPN4B_XENLA,0
t36583aep|CSTF3_MOUSE,0.239105164876732
t36590aep|GLYM_HUMAN,0.176179828608075
t36573aep|LTBP4_HUMAN,-0.00984517393373652
t36585aep|CALM_MACPY,0.0154157939141407
t36580aep|S39AD_DANRE,-0.25352885331432
t34754aep|FXC2B_XENLA,-0.00179851064324225
t34760aep|QORL1_MOUSE,0.11048231302471
t34762aep|TYDP2_RAT,-0.0385782937471106
t34765aep|ZBED4_HUMAN,0.00922105449806691
t34759aep|TDRD5_AILME,0.411180060948138
t34764aep|RSU1_BOVIN,-0.535844900303475
t34577aep|ARSB_RAT,0.0272651253359078
t34564aep|YMH6_CAEEL,0.0945814141460037
t34581aep|PELI1_MOUSE,0.0605310033365494
t38671aep|SETD7_HUMAN,0.11849543440021
t38685aep|TBP_XENTR,0.323209017328124
t38683aep|H10A_XENLA,0
t38674aep|S7A14_HUMAN,-0.00462495124398311
t38670aep|RADI_BOVIN,0.298626651450879
t38686aep|PIF1_PSYWF,0
t38672aep|SHL2_ORYSJ,0
t38673aep|RDR2_ORYSJ,0
t38687aep|PTPRD_MOUSE,0.0184458232841446
t38680aep|PGAP3_XENTR,0.0269152609124195
t36972aep|FUCM_HUMAN,0.105180480066768
t32838aep|RASLC_DANRE,-0.00970530905335521
t32855aep|ZN205_BOVIN,0.23315686940148
t32845aep|KTI12_DANRE,0.153547898926276
t32852aep|NPC2_DROME,-0.0237991943554224
t32851aep|STX18_HUMAN,0.258170261459961
t32840aep|CNOT2_HUMAN,0.522830975633169
t36490aep|CCD81_HUMAN,0.11194406133225
t36502aep|NPHP3_HUMAN,-0.00182334661494882
t36483aep|TAF8_DANRE,0.199891043068597
t36499aep|S22A5_HUMAN,0.0282351516814978
t36496aep|TNAP3_MACFA,0.15209140203928
t36491aep|VP37B_HUMAN,-0.152199772493589
t36495aep|TTC17_HUMAN,0
t36488aep|TIGD2_MOUSE,0.00922105449806691
t36486aep|SCN1_HETBL,0.0428996597646047
t38463aep|RS17_BOVIN,0.0634778212030019
t38464aep|AB1G_ARATH,0
t38465aep|SGT2_SCHPO,0
t34603aep|RWDD1_RAT,0.198767815855052
t34595aep|NDK_CHICK,-0.328495496386595
t34609aep|SAL_SILAS,0
t34599aep|YTX2_XENLA,0.0138141197151296
t34608aep|CATL_SARPE,0.00922105449806691
t34605aep|CRFR2_XENLA,0.122895613355578
t34604aep|RA51D_ARATH,-0.00766973113261737
t34600aep|KPSH1_BOVIN,-0.0165782912676635
t38354aep|TC1A_CAEEL,0
t38360aep|PIGL_RAT,0.0181035464664153
t38363aep|DNAL4_PIG,0.00523301466157663
t38358aep|PLK4_NEMVE,0.108668264715965
t38365aep|TMOD2_RAT,-0.0669760860239313
t38366aep|DDRGK_TRIAD,0.342899768780392
t32782aep|ARGLA_DANRE,0.71553317384642
t37025aep|THG1_HUMAN,0.145157620467303
t32780aep|TBRG1_XENTR,0.205935067999276
t32786aep|SETD4_HUMAN,0.0705068454621081
t32789aep|OAR1_LYMST,0
t32785aep|HEBP1_MOUSE,0.338559974771231
t36266aep|MRC1_HUMAN,0
t36257aep|EDIL3_MOUSE,0.0161695141691834
t36261aep|CTU2A_XENLA,0.097402913799998
t36265aep|TXND_THEPA,0.3040199265782
t36259aep|KLC4_HUMAN,0
t36270aep|Y1101_SYNY3,0.42519230956992
t36256aep|RTBS_DROME,0
t37211aep|RYK_MOUSE,0.00227817601094015
t37210aep|DPOD3_BOVIN,1.60482438192529
t37220aep|HMCN2_HUMAN,0
t37217aep|BAZ1A_HUMAN,0.421377774502729
t37214aep|ITA9_MOUSE,-0.239307617570855
t37218aep|EF1G2_ARATH,0
t36465aep|PA1B3_RAT,0.0290943113548668
t36467aep|CEAM5_HUMAN,0.00922105449806691
t36474aep|RT06_BOVIN,0.703747626614556
t36462aep|PAPOG_MOUSE,0.922109695280539
t36469aep|DNLI1_XENLA,0.724754099193715
t36466aep|TF2H1_HUMAN,0.557377156317045
t38654aep|BBS4_HUMAN,-0.000663473611496777
t38667aep|CAH5_CAEEL,0.00922105449806691
t38666aep|EPHA3_MOUSE,0.00922105449806691
t38653aep|TOR1A_MACFA,-0.0197237653174944
t38657aep|CCD94_MOUSE,0.0443881174560451
t38655aep|RRP44_HUMAN,0.866513390861921
t38658aep|PKHG5_MOUSE,-0.263984215833577
t35895aep|DAPLE_XENLA,-0.118607613864804
t35885aep|PPR42_XENLA,0.0192359744110031
t35887aep|LIN1_NYCCO,0
t37029aep|USH2A_HUMAN,0.00922105449806691
t35890aep|PKD1_MOUSE,0.0389039030111477
t35898aep|NPHP3_XENLA,0.00221063490618656
t38455aep|PDE11_DROME,0.0916419623998762
t38456aep|ELMD2_BOVIN,0.451244517137081
t38452aep|POL_MLVCB,0.00922105449806691
t38450aep|KCY_DANRE,0.28042951034182
t38457aep|RTEL1_DANRE,0.141375258467168
t38458aep|PEBB_HUMAN,-0.0696913838858677
t31916aep|ZCRB1_XENLA,0.382726852701025
t31921aep|NXF1_COTJA,0.62583015099826
t31918aep|RAD9A_MOUSE,0.123202590688065
t31915aep|F149A_MOUSE,0.113858740559881
t34560aep|AMPN_RAT,0.0156351820070481
t34549aep|PP2C2_CAEEL,0.00813400534841258
t34547aep|UBP16_HUMAN,0.0550991183776686
t34557aep|KDSR_BOVIN,0.236297232487365
t34555aep|TM107_DANRE,0.169802636527647
t34548aep|KLC4_HUMAN,0
t34552aep|NPYR_DROME,0
t34559aep|XPA_XENLA,0.382112845491224
t35295aep|RM09_RAT,0.444920380028159
t35293aep|ROC1_SPIOL,0
t35297aep|MATN4_HUMAN,0
