t37645aep|CP4V2_MOUSE,0.0900448221981158
t37729aep|KPCD3_MOUSE,0.0867229190261512
t32504aep|RPN2_PONAB,0.0434438697902846
t32519aep|PTR36_ARATH,0.205132504941775
t32515aep|ZFY26_BOVIN,0.0152377255766565
t32516aep|DTNB_MOUSE,0.102359745705749
t32512aep|ACSF4_HUMAN,0.0167824263032924
t36989aep|GPX5_PIG,2.95800909694964
t36974aep|CNFNA_XENLA,0.0303937842938733
t37005aep|CPMD8_HUMAN,0.0303937842938733
t35160aep|ZN862_HUMAN,0.00219442942294206
t35146aep|ABR_BOVIN,0.354372432423107
t37975aep|ZNHI1_HUMAN,0.0451959937496012
t37988aep|GLNA_PANAR,0.0303937842938733
t33520aep|DDX17_MOUSE,0.233201481053023
t33519aep|CCD25_DANRE,0.128622395836682
t38573aep|CL004_RAT,0.0081679303470184
t31277aep|NHEJ1_DANRE,0.0376801529672027
t33776aep|ASIC3_HUMAN,0.0451547553584973
t31934aep|MENG_LEPIN,0.035342005229773
t31929aep|CERS6_HUMAN,0.428223666320002
t31947aep|HLH11_CAEEL,0.00468091771269935
t31936aep|PRRT1_MOUSE,0.136293750229526
t31931aep|ANK3_MOUSE,0.0353541232376549
t31930aep|GXN_ACRMI,0.643972575766015
t32739aep|CHM1B_CHICK,0.0965192515859172
t32745aep|PRRT1_MOUSE,0.515979884204109
t32744aep|LMX1A_HUMAN,0.00968047013242807
t32747aep|ZIC2B_XENLA,0.313231330819113
t32740aep|KLC4_HUMAN,0.0838755323464098
t33610aep|VP33A_RAT,0.079511854573278
t32382aep|TCHP_DANRE,0.0213885486387407
t32369aep|GAPR1_HUMAN,0.0249514064695807
t38581aep|HE_HEMPU,0.00219442942294206
t38432aep|MYO3B_HUMAN,0.54152403849219
t38420aep|PLRKT_HUMAN,0.0317360347802737
t38418aep|TMM19_XENTR,0.0558833028292412
t38509aep|DCDC2_MOUSE,0.174622743740352
t38497aep|DDC_HUMAN,0.1331507691843
t31723aep|NADA_APLCA,0.0550978510643482
t31734aep|VITRN_MOUSE,0.0170674237398295
t31730aep|S2611_HUMAN,0.107198498380544
t33101aep|SAFB1_MOUSE,0.01320324683585
t33099aep|ASM_BOVIN,0.134502751497593
t33109aep|DAG1_BOVIN,0.0303937842938733
t36611aep|EDRF1_PONAB,0.0765687417230396
t36608aep|NCLN_DANRE,0.00232579256779193
t36604aep|LANC3_MOUSE,0.0409099063882567
t36591aep|ZMYM1_HUMAN,0.0233293422685368
t34689aep|RAB14_PONAB,0.103822437489952
t34694aep|PGBD4_HUMAN,0.0303937842938733
t32283aep|PPBT_CHICK,0.667279594131694
t32296aep|HSP70_HYDVU,0.75666725938387
t32293aep|PKHM2_HUMAN,0.000117303049249712
t32280aep|5HTR_LYMST,0.136293750229526
t32906aep|SNP47_RAT,0.000497607805731968
t32931aep|OCTL_DROME,0.0950323519279936
t32932aep|HYD_DROME,0.00127516826805204
t32349aep|CRJ1A_TRICY,0.0326936105169812
t32339aep|QRFPR_HUMAN,0.0900448221981158
t32897aep|CASP2_CHICK,0.0262413880379694
t32893aep|TNG2_BOVIN,0.06449236519957
t32898aep|CAC1B_RAT,0.0157583599660059
t32873aep|TPMT_PSEAB,0.00784397492916558
t32872aep|AMPN_RABIT,1.13693949677986
t32888aep|ANR31_HUMAN,0.0187253385450793
t37681aep|NFX1_BOVIN,0.0875699698593193
t37698aep|S18B1_MOUSE,0.0401115210039618
t37695aep|ANPRA_MOUSE,0.0191383834465309
t33221aep|MP62_LYTPI,0.346758893688093
t33224aep|CD047_MOUSE,0.00346008562901184
t33225aep|CE350_HUMAN,0.0916429409742962
t33205aep|KCNQ1_SQUAC,0.0890412940873013
t33230aep|GKAP1_DANRE,0.120827628569131
t33855aep|RASF2_MOUSE,0.0906008060965607
t33867aep|NADK_MOUSE,0.00113380995216578
t33849aep|CATL_SARPE,2.77509814277447
t33865aep|F172A_CHICK,0.0532000118605108
t33864aep|CNTP5_CANLF,0.161394063280007
t33853aep|RN220_HUMAN,0.0286673585035375
t33847aep|NAS15_CAEEL,0.0303937842938733
t35773aep|FRIS_LYMST,0.168509611944357
t35776aep|KLC4_MOUSE,0.0299156745197855
t35772aep|MED23_DANRE,0.0169227168743182
t35780aep|DDX23_HUMAN,0.0891426677615088
t35771aep|RASEF_MOUSE,0.357129416098509
t37400aep|AMPP1_PENRW,0.0353458052836229
t37395aep|CC148_HUMAN,0.0343400451965717
t37426aep|MALT1_HUMAN,0.0140931353622082
t37401aep|FNIP1_CHICK,0.020413372977465
t37405aep|OTOF_DANRE,0.0115575804923665
t37420aep|TTLL6_DANRE,0.0325614566676806
t32210aep|VIAAT_XENTR,0.0031375891760058
t32204aep|GON4L_HUMAN,0.00644601640349114
t32200aep|S35F6_HUMAN,0.0948327252189803
t32192aep|MALT1_HUMAN,0.0493173694218284
t38723aep|HDHD1_HUMAN,0.00189598480754006
t38730aep|FBN1_PIG,0.0303937842938733
t38720aep|RTKN_HUMAN,0.0152027352335953
t38165aep|TYDP1_MOUSE,0.00561791524253028
t38172aep|CCD13_HUMAN,0.0148066301838357
t37740aep|SAL_SILAS,0.0454042798839321
t37739aep|RFC1_HUMAN,0.012556477761797
t37743aep|WDR87_HUMAN,0.0102118676102864
t37484aep|HMP_OCEIH,0.499454899719583
t32591aep|ACSF2_MOUSE,0.164020280329929
t32600aep|TRPA1_CAEEL,0.044733601545064
t32609aep|OPTN_DANRE,0.286827999810922
t32601aep|CYTSA_DANRE,1.21524181742512
t35655aep|NPHP3_HUMAN,0.226537895058503
t35677aep|PGDH_HUMAN,0.541022711861491
t31398aep|ANPRB_HUMAN,0.0550978510643482
t31393aep|MEC2_CAEEL,0.0305818498924332
t31400aep|WDR93_HUMAN,0.0761214787060981
t31424aep|CFA57_MOUSE,0.0951314936071877
t31425aep|RTBS_DROME,0.0303937842938733
t31407aep|TRF6A_XENLA,0.0789000071948372
t31409aep|TRF6A_XENLA,0.814783225411128
t31408aep|TRF6A_XENLA,0.524925461027521
t31401aep|U5S1_CHICK,0.0253295315291982
t37791aep|Y381_RICFE,0.176214945171902
t37793aep|TDRD1_DANRE,0.0366529012092617
t37782aep|EMAL4_XENTR,0.0460116154871801
t35805aep|MLP_ACRMI,0.0303937842938733
t35818aep|TCB2_CAEBR,0.0604045364229249
t35823aep|FYCO1_MOUSE,0.00653536077939315
t35799aep|TCB1_CAEBR,0.0303937842938733
t34489aep|PK1L2_MOUSE,0.0303937842938733
t34490aep|PK1L2_MOUSE,0.0243058904370926
t34523aep|K1468_XENTR,0.0528175655726577
t34497aep|CHIT3_DROME,0.0186400893187031
t37134aep|TILB_XENTR,0.0146141316027384
t37151aep|ANR28_MOUSE,0.0787640648716535
t37155aep|MRC1_MOUSE,0.0549621585986323
t37161aep|CFA69_PAPAN,0.00680578805584603
t37156aep|CHIA_MOUSE,0.0267717925192591
t37164aep|PSD10_DICDI,0.0894160119655363
t37121aep|HMCN1_HUMAN,0.055971667813676
t36775aep|ANKE1_HUMAN,0.046373604898096
t36802aep|LRK1_CAEEL,0.00231451468482237
t36799aep|ZMYM1_HUMAN,0.0303937842938733
t36771aep|TM175_DANRE,0.205132504941775
t31783aep|DMBT1_RABIT,0.0360188929548492
t31816aep|TSP1_XENLA,0.0210098419895057
t31788aep|PRKDC_XENLA,0.0333333989186883
t31794aep|CP17A_CHICK,0.0604045364229249
t36091aep|F166B_XENTR,0.0949993004223741
t36111aep|P20D2_MOUSE,0.104147033278509
t36128aep|CAH2_TRIHK,0.237298889058378
t36133aep|FA5_PIG,0.0303937842938733
t36103aep|CC171_HUMAN,0.135003847077362
t36100aep|ADD_ENTFA,0.0303937842938733
t36116aep|BRCA1_MOUSE,0.0511933182429345
t36104aep|SDK1_HUMAN,0.0724109319067041
t36094aep|ZN622_MOUSE,0.267951777157645
t31314aep|MFSD1_BOVIN,0.10154299174404
t31361aep|COPIA_DROME,0.0303937842938733
t31320aep|NALP7_HUMAN,0.046696605587646
t31345aep|RAB1B_ARATH,0.208553014465749
t31303aep|AB1IP_CHICK,0.565013107326451
t31336aep|TC3A_CAEEL,0.0604045364229249
t31346aep|MGT4A_RAT,0.0604045364229249
t31333aep|WSDU1_DANRE,0.152505306728518
t37266aep|HARB1_HUMAN,0.0349437771814805
t37270aep|CUBN_RAT,0.0303937842938733
t37310aep|TMC7_HUMAN,0.00776625331494652
t37250aep|SMG8_CULQU,0.0161539669488869
t37290aep|RIF1_MOUSE,0.0357929853603318
t37294aep|RUFY2_MOUSE,0.0278361140422431
t37258aep|PTPRS_MOUSE,0.0303937842938733
t37257aep|PTPRS_MOUSE,0.0303937842938733
t31525aep|HOBOT_DROME,0.0165588254407816
t31544aep|YVNF_AZOCH,0.00364585427840575
t31545aep|NEK10_MOUSE,0.0343887203225705
t31502aep|FGFR3_CHICK,0.0303937842938733
t34379aep|MET16_DANRE,0.0548142381932338
t34403aep|WDFY3_MOUSE,0.000420615063619194
t34387aep|YDJC_MOUSE,0.0139494596500147
t34361aep|QRFPR_HUMAN,0.228268467888565
t31238aep|UNC89_CAEEL,0.0604045364229249
t34419aep|CHD1L_DANRE,0.0561547163781403
t34377aep|SMAL1_RAT,0.017977387916754
t34415aep|CC157_BOVIN,0.0884483494379681
t32541aep|S15A4_XENLA,0.109233135008024
t32526aep|TDRD3_MOUSE,0.0659641972478012
t32570aep|SYT11_HUMAN,0.514245944586465
t32549aep|NUD22_RAT,0.0645399898721318
t32545aep|AT1A_HYDVU,0.0694632097078058
t32575aep|PARP4_HUMAN,0.0578214467380753
t31234aep|UCHL3_HUMAN,0.335194410512808
t38292aep|BVMO2_STRCO,0.387047864830975
t38304aep|S22A4_HUMAN,0.00804168040770255
t31240aep|CCND2_BOVIN,0.0747414874370244
t38256aep|ODFP2_CHICK,0.0698872002628407
t38284aep|WDR66_HUMAN,0.0469492316900532
t38315aep|CP131_DANRE,0.152651411608572
t38253aep|ABCB1_DICDI,0.00701467797369288
t38310aep|FGFR3_DANRE,0.0180494434315703
t38293aep|NALDL_RAT,0.0051899157619722
t32047aep|RTJK_DROME,0.0915854899113203
t32035aep|GRM8_HUMAN,0.106346900701037
t32029aep|TGS1_RAT,0.0832812486219447
t32002aep|HMCN1_HUMAN,0.00932949652352273
t32032aep|SOX7_XENTR,0.0900448221981158
t32013aep|ZIFL1_ARATH,0.190183004927439
t31997aep|ZNFX1_MOUSE,0.0874098625623131
t32023aep|RTJK_DROME,0.0187585932739762
t35454aep|PK1L2_HUMAN,0.0303937842938733
t35446aep|CRA1B_DANRE,0.0961186244606237
t37537aep|ZMYM5_HUMAN,0.0604045364229249
t37581aep|AGRB3_MOUSE,0.0303937842938733
t37577aep|RTJK_DROME,0.0227882628465897
t37542aep|CSK_CHICK,0.00773144584296108
t37551aep|POGK_HUMAN,0.0237037853993725
t37569aep|SCND3_HUMAN,0.0178729627685765
t33022aep|R213A_DANRE,0.200927680500803
t33020aep|TSP3_MOUSE,0.0135457189702369
t32983aep|LRRK2_MOUSE,0.022226135809304
t33004aep|CNTP2_HUMAN,0.0434765240797664
t32998aep|GVIN1_MOUSE,0.0604045364229249
t35577aep|KLC_DORPE,0.0860847322630659
t35622aep|PGBD3_HUMAN,0.024341277164945
t35607aep|RTJK_DROME,0.0152004988252279
t34201aep|RTJK_DROME,0.025516169768928
t31766aep|SFT2A_MOUSE,0.119594093928701
t34206aep|TIGD6_HUMAN,0.0303937842938733
t34261aep|AGRL3_BOVIN,0.0334866315474964
t34234aep|BRWD1_HUMAN,0.126801096549585
t34257aep|P52K_HUMAN,0.0303937842938733
t37916aep|DEAH5_ARATH,0.352013918072989
t37857aep|GIN1_HUMAN,0.0635608478281193
t37876aep|PZP_HUMAN,0.820591193604924
t37917aep|SUREJ_STRPU,0.046914565520902
t37902aep|TRAF4_HUMAN,0.553999898975584
t37924aep|PELET_DROME,0.0140146003590791
t37340aep|LRRK2_HUMAN,0.0298684813841711
t37336aep|ZMYM1_HUMAN,0.0242410517520295
t32083aep|OPN4_BRABE,0.324113507451791
t32087aep|RPC9_BOVIN,0.0215035054358876
t31767aep|FKBP9_RAT,0.538773386737648
t34038aep|GSA_SYNPW,0.0303937842938733
t31587aep|RL31_PONAB,1.02772111126087
t37601aep|PROF_SUBDO,0.00546996752779446
t37596aep|YBOX1_XENLA,0.22390206165432
t37605aep|RFA3_MOUSE,0.138629800077807
t37469aep|YDJC_XENLA,0.0303937842938733
t36827aep|CAC1D_MESAU,0.00761424608047442
t37203aep|PSMG1_BOVIN,0.00699587464109044
t36699aep|SSBPA_XENLA,0.242510468139054
t35335aep|TM177_HUMAN,0.0300209968360221
t34857aep|U390_DANRE,0.00457768091121131
t34845aep|ALG13_RAT,0.00811310826926415
t34133aep|TM2D1_HUMAN,0.0302303819055526
t37115aep|CFA46_HUMAN,0.0303937842938733
t34907aep|RT18C_MOUSE,0.0832494789896953
t33745aep|MORN1_HUMAN,0.0303937842938733
t33748aep|FGFR3_HUMAN,0.159506285355729
t36179aep|RL8_XENLA,0.694644518622178
t34121aep|YETS2_MOUSE,0.063905277026042
t34082aep|VATG_MANSE,0.012951903441142
t34075aep|HYDIN_MOUSE,0.0299577781070285
t33681aep|PFD1_HUMAN,0.00699366807822089
t32705aep|GEMI6_HUMAN,0.0362853585420536
t34824aep|PCR3_ARATH,0.0719122328330983
t35636aep|GLRX_RICCO,0.260842710761102
t38607aep|TU92_POLAB,0.233089314647456
t37033aep|DRD1_HUMAN,0.0303937842938733
t33356aep|AMPE_RAT,0.0303937842938733
t35109aep|COX17_CANLF,0.165431760183647
t32680aep|RL29_MACFA,0.0814363452788383
t34316aep|HYPK_MOUSE,0.0736517381794629
t34617aep|VPS8_HUMAN,0.0631525651575456
t31561aep|F210B_MOUSE,0.0873443565696148
t31554aep|CYT_NOTSC,2.28036894638793
t31467aep|MCTP1_HUMAN,0.532374108634269
t31471aep|APOB_RAT,0.105817176179122
t34616aep|PIF1_XENLA,0.184216126742303
t33313aep|EMC4_XENTR,0.0015708718681798
t32071aep|TAAR3_RAT,0.0900448221981158
t34613aep|ANO6_MOUSE,0.0303937842938733
t34813aep|DJC27_RAT,0.0303937842938733
t31253aep|RL40_DROME,1.08069440756265
t35954aep|RT28_MOUSE,0.319154700921536
t31256aep|ABRAL_SALSA,0.560527153670024
t38088aep|ROBO3_HUMAN,0.0387499375485522
t35525aep|RS28_ICTPU,0.0399614130301014
t36448aep|RL27_HIPCM,0.0723897978962328
t38626aep|CQ059_HUMAN,0.0478912746129546
t36628aep|RHOC_CHICK,0.0303937842938733
t37429aep|ACSM3_MOUSE,0.0307603457423367
t32130aep|NPC2_DROME,2.99703608220104
t36538aep|CRYAB_BOVIN,0.0604045364229249
t37825aep|TM14C_DANRE,0.855682816529315
t36013aep|GSTT1_BOVIN,0.0269738961937402
t36018aep|OPN4_RUTRU,0.0303937842938733
t36022aep|CISD1_RAT,0.135166897374161
t35977aep|CS052_HUMAN,0.0205582916149139
t33788aep|MCAF1_HUMAN,0.0303937842938733
t38349aep|UCPB_DICDI,0.119326611052527
t34902aep|SPTSB_XENTR,0.432520120145563
t37043aep|SSPO_CHICK,0.0303937842938733
t35283aep|R213B_DANRE,0.0303937842938733
t34965aep|NDUB7_DICDI,0.0104323071736476
t34971aep|NDUAC_CAEEL,0.0487791393983365
t34831aep|MTH2_DROYA,0.0999422728429419
t33911aep|RL36_IXOSC,0.795253759111781
t37496aep|RS17_THEAB,0.0939373941820515
t33446aep|TOM7_HUMAN,0.388089584167942
t33138aep|COX5A_OTOCR,0.0604045364229249
t37972aep|SPX3_MOUSE,0.0303937842938733
t36301aep|MCPI_MELCP,0.0611884699142571
t34781aep|SET1_YEAST,0.423981291774882
t32862aep|T112B_ARATH,0.0183356228139598
t33669aep|CIRBP_LITCT,0.176474713434599
t33670aep|NADA_APLKU,0.242058135658293
t36069aep|RS16_HETFO,0.775794400900337
t35393aep|ZNF84_HUMAN,0.0206442792611201
t37387aep|USPAL_ARATH,0.0604045364229249
t32796aep|DUS16_HUMAN,0.0527321099663357
t33567aep|RSLBB_DANRE,0.00512754827324177
t33559aep|MYPH_ECHGR,1.95810258048737
t33558aep|NALP9_BOVIN,0.0303937842938733
t37512aep|FXRD2_HUMAN,0.120146508862449
t33875aep|NALP9_BOVIN,0.015283240300823
t33881aep|MFSD6_MOUSE,0.0303937842938733
t37654aep|YCP8_SCHPO,0.148200945440117
t36478aep|KLC4_RAT,0.0303937842938733
t36310aep|CPI1_PIG,0.129316034179699
t31779aep|ZDHC6_PONAB,0.00950467728095437
t38381aep|SSRB_CANLF,0.00759734042180156
t38382aep|RM33_TETNG,0.131172182189122
t35341aep|GALT2_DROME,0.0119479610097287
t34859aep|SET_MOUSE,0.156054664289584
t34870aep|RDHE2_HUMAN,1.09621535576801
t32650aep|RL17_PODCA,0.0763412790072827
t31891aep|DTD1_HUMAN,0.157658313070018
t35442aep|ZNHI3_MOUSE,0.0117198959862721
t36342aep|NAPEP_HUMAN,0.232567201755603
t31704aep|C1GLT_DROME,0.0398823907993172
t37839aep|ZFAN1_HUMAN,0.0276489922688039
t37085aep|STK16_RAT,0.0143500982171866
t6439aep|FLII_HUMAN,0.0176838998776509
t26076aep|JAZF1_MOUSE,0.0441589309538857
t6432aep|FAXC_RAT,0.357647548256434
t6431aep|AASDA_XENLA,0.0424263671378247
t5711aep|TLL2_HUMAN,0.0602393789801767
t20413aep|M2GD_MOUSE,0.312281330990297
t20402aep|ACT_ACHBI,0.0495162890743643
t1158aep|NLE1_HUMAN,0.0632282484545642
t15209aep|SCPDL_RAT,0.431850545286551
t15202aep|AP3B2_HUMAN,0.0974989909909866
t28616aep|IGS10_MOUSE,0.0260935567612386
t15201aep|DPTOR_MOUSE,0.00144822051491575
t28624aep|MAD_DROME,0.0514133716892479
t26984aep|NU301_DROME,0.0144081869584564
t25939aep|MNT_XENLA,0.103977297172172
t16388aep|LAC1_CRYNH,0.248358285497726
t25932aep|SPX3_BOVIN,0.0537840256120492
t5704aep|ROA1_DROME,0.463084413351806
t28516aep|IQUB_RAT,0.0725909329664498
t28511aep|U2AF2_MOUSE,0.00684157572482194
t28512aep|RAP1_CAEEL,0.496491736559788
t28513aep|LAR_CAEEL,0.0668207526033983
t25279aep|RDH11_HUMAN,0.00987163867026563
t25273aep|PQLC1_BOVIN,0.0261510695506099
t4091aep|SAMC_XENLA,0.107614874493837
t24335aep|VAC14_DANRE,0.059982381175248
t1826aep|TRI33_XENLA,0.137731755193131
t1824aep|ADCK1_MOUSE,0.0187194699580621
t21698aep|INP4A_RAT,0.0843204800942985
t30494aep|NANO1_DANRE,0.00385447760759788
t21707aep|ELOC_RAT,0.0446015682519182
t26441aep|CCR3_RAT,0.0604045364229249
t26432aep|KCNK9_XENLA,0.0215447633565714
t7698aep|MFNA_METPE,0.0288956591567358
t26438aep|IAAA_ECOLI,0.0442835596887466
t26440aep|RBP1_HUMAN,0.0370804291578841
t26428aep|TM104_HUMAN,0.236140080536734
t7690aep|RFT1_HUMAN,0.036086302178682
t4232aep|MARE3_HUMAN,0.130552833147447
t25310aep|UVR8_ARATH,0.00273057230842243
t4222aep|GTR8_RAT,0.0303937842938733
t4216aep|UFSP2_MOUSE,0.0210221113879648
t25309aep|HSFY1_HUMAN,0.017228292136488
t27790aep|NDUAD_HUMAN,0.230974520871399
t28478aep|ACBP_CHAVI,0.280920627852705
t14424aep|IMP2L_DANRE,0.0167244273620458
t28475aep|REEP5_RAT,1.13610073113889
t28468aep|NMBR_MOUSE,0.0465443719717871
