t37645aep|CP4V2_MOUSE,0.164509400302818
t37097aep|THA11_DANRE,0.0102452657017453
t37095aep|AGRG4_HUMAN,0.361839501015181
t34987aep|FA47E_HUMAN,0.0598671011763241
t34990aep|LYST_MOUSE,0.0407125387380289
t34996aep|RET_RAT,0.000128960607746559
t31900aep|FRIH_TREBE,4.3357258884765
t31908aep|RSLBA_HUMAN,0.0376561937993466
t31912aep|HSP70_HYDVU,0.452849325247309
t31905aep|DYH2_MOUSE,0.0102452657017453
t31899aep|AT1A_HYDVU,0.164523242138096
t31910aep|CAH1_RAT,0.0102452657017453
t38176aep|APC1_MOUSE,0.0614428539284112
t36373aep|RTXE_DROME,0.0102452657017453
t38183aep|APC_RAT,0.0590388530930614
t38186aep|CRYAB_BOVIN,0.601389776711483
t32713aep|SDA1_RAT,0.079200054814721
t32714aep|TENS1_HUMAN,0.129371907843506
t32725aep|TIM10_CAEBR,0.00721523633174083
t32719aep|T2FA_XENLA,0.0141670596888939
t32717aep|STX12_MOUSE,0.0591214974843283
t35363aep|TMX2B_DANRE,0.0418457947251939
t35365aep|SGCD_HUMAN,0.390281810990423
t35372aep|ELYS_XENLA,0.0327348356726458
t34195aep|SAM9L_HUMAN,0.0465154970264578
t34190aep|CRFR2_MOUSE,0.0102452657017453
t34183aep|TLN1_HUMAN,0.0278171409657552
t34181aep|HARB1_DANRE,0.0102452657017453
t34192aep|FORF_DICDI,0.566491957419036
t32769aep|KLC4_HUMAN,0.0102452657017453
t32772aep|P4R3A_MOUSE,0.111111745989101
t32762aep|RAD50_MOUSE,0.00106779591035083
t32760aep|BRM_DROME,0.102708912875104
t32773aep|TRI50_MOUSE,0.024737405680024
t32766aep|SC5AC_MOUSE,0.0514971470173243
t32775aep|CELR2_HUMAN,0.491094940530697
t33155aep|CBPD_LOPSP,0.0162509805671129
t33147aep|MFSD8_DANRE,0.0102452657017453
t33154aep|OXR1_MOUSE,0.0987387281608637
t33149aep|TOLL6_DROME,0.0281102790399261
t32160aep|MYD88_HUMAN,0.0616989308782129
t32167aep|HAUS4_HUMAN,0.00249180643542758
t36935aep|KCNC1_HUMAN,0.0102452657017453
t36927aep|PLXA3_RAT,0.150528483000245
t36922aep|KLC4_HUMAN,0.0205177350325167
t36933aep|ATG2B_HUMAN,0.0192008975756229
t36930aep|RTJK_DROME,0.0102452657017453
t36923aep|ZGRF1_MOUSE,0.053216673620379
t35835aep|IFT22_XENTR,0.0733697510572488
t35829aep|PLPL9_HUMAN,0.0256205252915206
t35007aep|NPFF2_HUMAN,0.138871158287784
t35009aep|SPB10_BOVIN,0.0283852452677221
t35000aep|S23IP_MOUSE,0.0304107722674083
t35008aep|OPN4_PHOSU,0.0993070129959811
t35014aep|HERC1_HUMAN,0.0571384633024117
t35005aep|CHRD_XENLA,0.0437075453657481
t34999aep|SRBP1_PIG,0.923567895583114
t35003aep|CTNS_HUMAN,0.249542720743126
t35006aep|CER1_HUMAN,0.0102452657017453
t32094aep|TCB2_CAEBR,0.0102452657017453
t32106aep|TLN2_HUMAN,0.221085625551551
t32100aep|PRRT1_MOUSE,0.824370502880052
t32108aep|FITM2_XENTR,0.0270749065041059
t32103aep|CUL1_ARATH,0.0102452657017453
t32102aep|KRI1_MOUSE,0.0460099925741289
t32104aep|ASIC1_MOUSE,0.0102452657017453
t32112aep|HACE1_HUMAN,0.101909508670561
t32111aep|TAF9B_RAT,1.87980751804367e-05
t32101aep|NEK4_HUMAN,0.0607040290615086
t32099aep|DDX46_MOUSE,0.00588892896394685
t32107aep|PPIL4_HUMAN,0.0251313623975886
t32321aep|DYH7_HUMAN,0.126731474138679
t32316aep|IPP_HUMAN,0.0193866718679599
t32313aep|USP9X_HUMAN,0.0753824843655559
t36032aep|ABCA1_HUMAN,0.0891403983473139
t36031aep|ANPRA_MOUSE,0.127626091344831
t36035aep|TCEA2_HUMAN,0.0227456721536124
t35694aep|NLTP_MOUSE,0.00511253903976953
t35698aep|VPS36_XENLA,0.0348948474904484
t32144aep|CHST3_CHICK,0.0102452657017453
t32136aep|ZDH11_MOUSE,0.039954408008713
t32140aep|RAD2B_ARATH,0.0809539845658832
t32151aep|HE_PARLI,0.0072625589654436
t32143aep|RN212_MOUSE,0.0205177350325167
t37191aep|DUR1_LACKL,0.0102452657017453
t37182aep|HMCN1_HUMAN,0.0102452657017453
t37192aep|FBXW2_MOUSE,0.0046146013712067
t37187aep|CDK7_HUMAN,0.03609346865153
t37178aep|MSH3_MOUSE,0.0205177350325167
t38440aep|AGGF1_MOUSE,0.0721822118204865
t38435aep|DHX9_XENLA,0.0372026852950945
t33385aep|CDD_DICDI,0.115962718707539
t36571aep|FL2D_DANRE,0.0430222379195276
t36569aep|BCD1_PONAB,0.0430835679454281
t36564aep|D19L3_HUMAN,0.0818151607134765
t36738aep|ZSCA2_MOUSE,0.000391705848601212
t36736aep|ARP8_SALSA,0.0188635046967934
t36741aep|DYHC1_MOUSE,0.00169468988275769
t38619aep|AL8A1_DANRE,0.133138041513078
t38616aep|G3ST1_HUMAN,0.0102452657017453
t38623aep|EGL15_CAEEL,0.0102452657017453
t38621aep|MOCS3_AEDAE,0.00692042373881015
t34467aep|GAPR1_MOUSE,0.431990690311043
t34476aep|Y1199_DICDI,0.0368546435714228
t34475aep|LRIG2_HUMAN,0.0713825200028521
t34477aep|HGH1_DROME,0.0833420180721763
t34674aep|KI16B_MOUSE,0.0759665726865043
t34671aep|GT2D2_MOUSE,0.017394206819427
t34685aep|CPMD8_HUMAN,0.0514971470173243
t34686aep|CPMD8_HUMAN,0.0722838659520039
t34669aep|CK070_BOVIN,0.0156272942810152
t34670aep|VKORL_HUMAN,0.20920071260078
t37727aep|KLC4_HUMAN,0.0102452657017453
t33393aep|TEAN2_MOUSE,0.0527474519287153
t37722aep|MEGF8_RAT,0.0153342955903955
t37718aep|CFA45_HUMAN,0.177296048916984
t37731aep|S17A9_MOUSE,0.030817286447136
t37729aep|KPCD3_MOUSE,0.612230426422626
t32504aep|RPN2_PONAB,0.177033239992636
t32502aep|MKS3_RAT,0.0205177350325167
t32518aep|PTHD3_MOUSE,0.0394031032513757
t32517aep|IRF8_HUMAN,0.0210627860180826
t32519aep|PTR36_ARATH,0.295921067905749
t32498aep|KLC4_BOVIN,0.030817286447136
t32515aep|ZFY26_BOVIN,0.051697770799076
t32516aep|DTNB_MOUSE,0.0485453784190346
t32512aep|ACSF4_HUMAN,0.00690637704193579
t32501aep|GPMI_ONCVO,0.189892963638704
t36073aep|KIF9_MOUSE,0.0102452657017453
t36975aep|DYH5_HUMAN,0.00592305682660037
t36989aep|GPX5_PIG,2.78095600488319
t36977aep|ECT_ACRMI,0.0127657879856991
t36974aep|CNFNA_XENLA,0.145067494450928
t36994aep|KINH_SYNRA,0.0888321944217198
t37004aep|MICA2_RAT,0.031968775625675
t37005aep|CPMD8_HUMAN,0.101089548900152
t37006aep|SVIL_MOUSE,0.183740068091652
t35160aep|ZN862_HUMAN,0.0336778559290385
t35150aep|FEM1C_MOUSE,0.00208615643898897
t35146aep|ABR_BOVIN,0.530951045500529
t35144aep|NLTP_MOUSE,0.0731194866869319
t37975aep|ZNHI1_HUMAN,0.00134958626220843
t37986aep|TIDC1_HUMAN,0.0858966155667823
t37987aep|MET17_MOUSE,0.00773159592372236
t37978aep|HDGF_RAT,0.0280387178777936
t37981aep|GAPR1_MOUSE,0.0102452657017453
t37988aep|GLNA_PANAR,0.0102452657017453
t33520aep|DDX17_MOUSE,0.151024726346109
t33498aep|DDX51_DANRE,0.0410848425585044
t33506aep|GP126_MOUSE,0.030817286447136
t33519aep|CCD25_DANRE,0.170697583762709
t33518aep|INT7_CHICK,0.0208873752581095
t38565aep|PDXK_HUMAN,0.00536387697324002
t38575aep|CC146_RAT,0.00507156388095807
t31271aep|GAB1_MESAU,0.14353075747684
t33776aep|ASIC3_HUMAN,0.0258940168668626
t33777aep|IKBP1_HUMAN,0.023297792146393
t33775aep|UB2G2_PONAB,0.0583715936153805
t31929aep|CERS6_HUMAN,0.349979123189814
t31935aep|AP4S1_HUMAN,0.00866352654957376
t31947aep|HLH11_CAEEL,0.0555616047623381
t31936aep|PRRT1_MOUSE,0.0575658600698813
t31931aep|ANK3_MOUSE,0.0330242273010409
t31942aep|ECE1_CAVPO,0.0139158074679432
t31957aep|DOCK1_HUMAN,0.0526786409109142
t31930aep|GXN_ACRMI,0.78483335726111
t32739aep|CHM1B_CHICK,0.249595112330071
t32745aep|PRRT1_MOUSE,1.32706668232842
t32736aep|GRM7_MOUSE,0.0102452657017453
t32737aep|CAC1S_RABIT,0.0265393066862756
t32747aep|ZIC2B_XENLA,0.461777498591043
t32740aep|KLC4_HUMAN,0.0617922039519464
t32755aep|RBCC1_MOUSE,0.0456663921501956
t33610aep|VP33A_RAT,0.375942641045084
t33592aep|ZNT1_HUMAN,0.0297575242284299
t33603aep|XPP1_MOUSE,0.000764117842750774
t32370aep|CREB_HYDVD,0.0553330280641382
t38591aep|CAPS1_RAT,0.0366127211973664
t38580aep|BCOR_HUMAN,0.0208486226273105
t38596aep|FUT3_BOVIN,0.0618772107999698
t38586aep|KCNB1_PIG,0.0102452657017453
t38582aep|TTC24_HUMAN,0.022647648472913
t38423aep|WARA_DICDI,0.0102452657017453
t38428aep|SIX6_HUMAN,0.0205177350325167
t38432aep|MYO3B_HUMAN,0.527326373866658
t38424aep|YRD6_CAEEL,0.0102452657017453
t38420aep|PLRKT_HUMAN,0.0581428866614148
t38426aep|REPA_AGRRH,0.0102452657017453
t38418aep|TMM19_XENTR,0.0145459420575732
t38414aep|ORC4_PONAB,0.0523232044459615
t38504aep|CATIP_DANRE,0.0470006298500862
t38506aep|ANK2_HUMAN,0.0102452657017453
t38509aep|DCDC2_MOUSE,0.17929566500889
t38497aep|DDC_HUMAN,0.260818286817626
t38498aep|MARH1_HUMAN,0.165043547498723
t31735aep|NOTU2_XENLA,0.0358662832121321
t31732aep|F10C1_MOUSE,0.047974728747051
t31729aep|FREM2_MOUSE,0.00329190965469788
t31725aep|TPC13_XENTR,0.00689090056526901
t31734aep|VITRN_MOUSE,0.0071913744784729
t31730aep|S2611_HUMAN,0.126057021210846
t33100aep|RTBS_DROME,0.0102452657017453
t33119aep|KINH_STRPU,0.0671873264244415
t33099aep|ASM_BOVIN,0.475164439740239
t33109aep|DAG1_BOVIN,0.0102452657017453
t37444aep|TRI37_HUMAN,0.0687375090433866
t37447aep|ANKS3_HUMAN,0.0364488439555212
t37445aep|MOS1T_DROMA,0.0102452657017453
t37464aep|PK1L2_MOUSE,0.0978710964187305
t37460aep|TBCEL_RAT,0.206232369528419
t36611aep|EDRF1_PONAB,0.128466289769066
t36604aep|LANC3_MOUSE,0.103701662383639
t36591aep|ZMYM1_HUMAN,0.01345329300718
t36606aep|TBD_CANLF,0.0191922138075828
t36612aep|ERIC3_HUMAN,0.0532875271231501
t34689aep|RAB14_PONAB,0.179451835862946
t34698aep|TSSK3_HUMAN,0.00977130760307203
t34694aep|PGBD4_HUMAN,0.0102452657017453
t34695aep|SORCN_SCHJA,0.0102452657017453
t34701aep|TM223_HUMAN,0.0101388572069586
t32283aep|PPBT_CHICK,0.62010352293497
t32273aep|CI172_HUMAN,0.00913065590322437
t32296aep|HSP70_HYDVU,0.194376579068744
t32293aep|PKHM2_HUMAN,0.0108673166866666
t32275aep|CAN5_MOUSE,0.0319227434332234
t32290aep|NOL6_MOUSE,0.0879121991480318
t32280aep|5HTR_LYMST,0.115962718707539
t32909aep|F228B_MOUSE,0.0457643477420817
t32902aep|AFAD_HUMAN,0.108834598733206
t32906aep|SNP47_RAT,0.0423876894638624
t32917aep|CC020_MOUSE,0.0104015271431494
t32931aep|OCTL_DROME,0.0959580781842873
t32907aep|KALRN_MOUSE,0.00639369816259539
t32343aep|GRT1A_DANRE,0.183333057995407
t32349aep|CRJ1A_TRICY,0.180573170461472
t32353aep|THOC2_DASNO,0.047753267663689
t32339aep|QRFPR_HUMAN,0.149469179080308
t32328aep|SPIT3_HUMAN,0.00391083928412507
t32333aep|DHDDS_HUMAN,0.061849173473815
t32897aep|CASP2_CHICK,0.00622178998142421
t32866aep|PDD2L_CHICK,0.0274367561060663
t32898aep|CAC1B_RAT,0.00588231070464919
t32873aep|TPMT_PSEAB,0.0268817372859258
t32872aep|AMPN_RABIT,1.02456245439224
t32869aep|ZMYM1_HUMAN,0.0102452657017453
t32888aep|ANR31_HUMAN,0.019148840698342
t32894aep|MYO1A_MOUSE,0.0344524398089235
t37687aep|DBP8_BOTFB,0.00124242488889249
t37681aep|NFX1_BOVIN,0.0654849164909364
t37698aep|S18B1_MOUSE,0.0624239733208715
t37679aep|DCC_MOUSE,1.12270063302739
t37699aep|AGTRB_MOUSE,0.0102452657017453
t37695aep|ANPRA_MOUSE,0.00926233418517419
t33231aep|CLPX_MOUSE,0.10073490796965
t33221aep|MP62_LYTPI,0.0710260731758297
t33209aep|RBM48_MOUSE,0.00215394719976432
t33224aep|CD047_MOUSE,0.023223241016951
t33225aep|CE350_HUMAN,0.0212542284375071
t33223aep|ZMYM1_HUMAN,0.0102452657017453
t33205aep|KCNQ1_SQUAC,0.0811067615566343
t33214aep|EXOS1_HUMAN,0.0627037379021565
t33844aep|RTJK_DROME,0.0205177350325167
t33855aep|RASF2_MOUSE,0.100503768698666
t33867aep|NADK_MOUSE,0.0534570143981274
t33849aep|CATL_SARPE,3.36437975040281
t33865aep|F172A_CHICK,0.0295684568478519
t33864aep|CNTP5_CANLF,0.260256007018006
t33853aep|RN220_HUMAN,0.153490868977927
t33869aep|OSBL8_MOUSE,0.0915636350283194
t33847aep|NAS15_CAEEL,0.030817286447136
t33845aep|SEPT2_CHICK,0.0693978134804178
t33868aep|CCS_PIG,0.0306394210112394
t33861aep|GCC1_HUMAN,0.0502445449746077
t33856aep|PARD3_HUMAN,0.0819615019170146
t35776aep|KLC4_MOUSE,0.0688181510928417
t35772aep|MED23_DANRE,0.0595615022126038
t35771aep|RASEF_MOUSE,0.707327744256202
t37400aep|AMPP1_PENRW,0.112014107043473
t37402aep|NAC1_CAVPO,0.0196124819726791
t37409aep|ATS9_HUMAN,0.0205177350325167
t37422aep|ADA12_MOUSE,0.0498812203032835
t37416aep|DEN1A_XENLA,0.156043138953811
t37417aep|GRM8_RAT,0.063643689726804
t37418aep|CHSS2_HUMAN,0.0120827866554708
t37401aep|FNIP1_CHICK,0.168666545457855
t37405aep|OTOF_DANRE,0.00168153123100978
t37420aep|TTLL6_DANRE,0.0252336232093996
t37410aep|UQCC1_XENLA,0.0405057258511277
t32186aep|COPIA_DROME,0.0102452657017453
t32202aep|B4GN4_HUMAN,0.00480288787745241
t32189aep|NINL_HUMAN,7.38861282962678e-05
t32210aep|VIAAT_XENTR,0.111663475038744
t32188aep|ZBED4_HUMAN,0.0102452657017453
t32206aep|EGL15_CAEEL,0.0514879976132651
t32191aep|TC1A_CAEEL,0.0102452657017453
t32200aep|S35F6_HUMAN,0.39236995813517
t32187aep|GANAB_MOUSE,0.0038993815717074
t32203aep|GAPD1_BOVIN,0.0233151066409673
t32192aep|MALT1_HUMAN,0.105951600793334
t38723aep|HDHD1_HUMAN,0.0621697930949099
t38735aep|KAPR2_DROME,0.10536448111867
t38728aep|EPB1B_XENLA,0.0503428345712632
t38731aep|SAC2_DANRE,0.0513086229952792
t38139aep|FNBP4_MOUSE,0.0760684858517353
t38147aep|TCB2_CAEBR,0.0205177350325167
t38166aep|CUBN_HUMAN,0.0102452657017453
t38172aep|CCD13_HUMAN,0.0160144960867936
t38155aep|FUCL_ANGAN,0.0102452657017453
t38152aep|TNPO3_HUMAN,0.222206423834161
t38146aep|MLP_ACRMI,0.0205177350325167
t38157aep|ABH15_MOUSE,0.100494059929835
t38169aep|CARTF_RAT,0.0259884878643805
t37740aep|SAL_SILAS,0.117683350997409
t37746aep|USH2A_HUMAN,0.0102452657017453
t37739aep|RFC1_HUMAN,0.0280373732031115
t37761aep|ADRB2_MOUSE,0.030817286447136
t37760aep|RTJK_DROME,0.0290692326782786
t37763aep|ACBG2_XENLA,0.0460883351091466
t37743aep|WDR87_HUMAN,0.0256135630448692
t33049aep|RTJK_DROME,0.00594503816911039
t33063aep|GRP78_CHICK,0.180748678882864
t33040aep|IQCB1_MOUSE,0.02444323423652
