t37645aep|CP4V2_MOUSE,0.0126736122431867
t33656aep|CRYAB_BOVIN,0.0392373858317181
t33645aep|TLR1_DROME,0.0109600078841188
t33647aep|WHITE_LUCCU,0.312765440643454
t33641aep|AT5F1_BOVIN,0.0495969319744222
t33657aep|TM243_BOVIN,0.108045470566888
t37951aep|MPU1_MOUSE,0.00452736892209926
t37961aep|NRDC_MOUSE,0.0420836625269842
t31825aep|F185A_MOUSE,0.0191844760116117
t31824aep|DNJC5_TETCF,0.0491660326134973
t31819aep|CPSF1_BOVIN,0.0989447670422849
t32420aep|RPE_HUMAN,0.022582348321752
t32425aep|ANXA7_MOUSE,0.0231061985988217
t32423aep|CADA_STAAR,0.0233015101182892
t36940aep|ROP1L_XENLA,0.0683079278956898
t36953aep|RBM26_HUMAN,0.0363876387858308
t36944aep|CFA74_MOUSE,0.0185920575957011
t36946aep|ELOV5_XENTR,0.429067992762493
t33904aep|TFB1M_XENTR,0.0553642138548255
t33907aep|BRAT1_MOUSE,0.0179238882692668
t31713aep|TBA_NOTVI,1.98516524443892
t31719aep|VATC_MANSE,0.206859314131306
t33194aep|UBP54_RAT,0.0602956513993916
t33193aep|RSBNL_HUMAN,0.0121867471855024
t33195aep|RA54B_CHICK,0.0419326170396782
t37623aep|RHES_HUMAN,0.0360112389254083
t37627aep|CD2B2_MOUSE,0.0129372542708391
t37637aep|DYHC_HELCR,0.00343654718241703
t36574aep|OPN4B_XENLA,0.0126736122431867
t36573aep|LTBP4_HUMAN,0.382292594099661
t36585aep|CALM_MACPY,0.0423851001548408
t36580aep|S39AD_DANRE,0.000288381761267548
t34765aep|ZBED4_HUMAN,0.0126736122431867
t34759aep|TDRD5_AILME,0.076800152091844
t34764aep|RSU1_BOVIN,0.393173988442222
t34577aep|ARSB_RAT,0.0410418142646629
t34581aep|PELI1_MOUSE,0.00969117982626062
t38685aep|TBP_XENTR,0.106066452193014
t38674aep|S7A14_HUMAN,0.221941952925371
t38670aep|RADI_BOVIN,1.39526571344288
t38680aep|PGAP3_XENTR,0.0109317590400493
t32838aep|RASLC_DANRE,0.0156377311461931
t32840aep|CNOT2_HUMAN,0.0560997326848285
t36490aep|CCD81_HUMAN,0.0110164163970063
t36502aep|NPHP3_HUMAN,0.0251459596257514
t36499aep|S22A5_HUMAN,0.262223566359637
t38463aep|RS17_BOVIN,0.0212428332596917
t34609aep|SAL_SILAS,0.0126736122431867
t34599aep|YTX2_XENLA,0.0114828757484107
t34608aep|CATL_SARPE,0.126552307049314
t34605aep|CRFR2_XENLA,0.0141622335732739
t38360aep|PIGL_RAT,0.00755894121376826
t38365aep|TMOD2_RAT,0.669762114209045
t37025aep|THG1_HUMAN,0.029762507684949
t32786aep|SETD4_HUMAN,0.00825547981982364
t36266aep|MRC1_HUMAN,0.0253430401995483
t36257aep|EDIL3_MOUSE,0.26545724600314
t36261aep|CTU2A_XENLA,0.0374349943735675
t36265aep|TXND_THEPA,0.225235254824
t36270aep|Y1101_SYNY3,0.00116601958452135
t36256aep|RTBS_DROME,0.0253430401995483
t37211aep|RYK_MOUSE,0.00665342306694613
t37210aep|DPOD3_BOVIN,0.0515661238711408
t37217aep|BAZ1A_HUMAN,0.0825852951208899
t37214aep|ITA9_MOUSE,0.459223263135991
t36474aep|RT06_BOVIN,0.0409164360336904
t36462aep|PAPOG_MOUSE,0.0243924746773546
t36466aep|TF2H1_HUMAN,0.00748938476312694
t38667aep|CAH5_CAEEL,0.0126736122431867
t38655aep|RRP44_HUMAN,0.0182628822020522
t35895aep|DAPLE_XENLA,0.0823545038840901
t38455aep|PDE11_DROME,0.000663320918736993
t38456aep|ELMD2_BOVIN,0.095150346272903
t38452aep|POL_MLVCB,0.0253430401995483
t38450aep|KCY_DANRE,0.0374773089700521
t38457aep|RTEL1_DANRE,0.00456654595225769
t31918aep|RAD9A_MOUSE,0.0328610762922162
t34560aep|AMPN_RAT,0.016737088757908
t34549aep|PP2C2_CAEEL,0.0922098702958286
t34557aep|KDSR_BOVIN,0.112093124803498
t34552aep|NPYR_DROME,0.10127383748215
t35300aep|DJC11_PONAB,0.0833029543180448
t35296aep|MORN2_BOVIN,0.00902996741137364
t37097aep|THA11_DANRE,0.0126736122431867
t37105aep|SNPC3_BOVIN,0.0372704585666832
t34987aep|FA47E_HUMAN,0.00249315263603779
t34989aep|MOG1_BOVIN,0.0166340872754742
t34997aep|HBAP1_RAT,0.00738927584044955
t34996aep|RET_RAT,0.00255730714918814
t31904aep|RPB11_MOUSE,0.114290676186529
t31912aep|HSP70_HYDVU,0.050126425889279
t31910aep|CAH1_RAT,0.0126736122431867
t38186aep|CRYAB_BOVIN,0.198847388231816
t32713aep|SDA1_RAT,0.00406821281482371
t32714aep|TENS1_HUMAN,0.22654565532123
t32725aep|TIM10_CAEBR,0.00964358287318258
t35366aep|XRN1_HUMAN,0.00432153472463765
t35363aep|TMX2B_DANRE,0.0339274047537962
t35365aep|SGCD_HUMAN,0.00871580263911559
t35372aep|ELYS_XENLA,0.00309675368760373
t34194aep|THNS2_MOUSE,0.046862580395228
t34190aep|CRFR2_MOUSE,0.0633265959932832
t34181aep|HARB1_DANRE,0.0126736122431867
t36376aep|RTBS_DROME,0.0253430401995483
t32762aep|RAD50_MOUSE,0.0953662064713462
t32766aep|SC5AC_MOUSE,0.0126736122431867
t33155aep|CBPD_LOPSP,0.373997355402802
t33147aep|MFSD8_DANRE,0.257000163301993
t33151aep|LAT3_MOUSE,0.0253430401995483
t32180aep|MYLK_SHEEP,0.825705198763839
t32160aep|MYD88_HUMAN,0.0257411057758126
t36927aep|PLXA3_RAT,0.109237139835635
t36922aep|KLC4_HUMAN,0.0126736122431867
t36932aep|IQCD_BOVIN,0.0126736122431867
t36928aep|CACB2_RABIT,0.0811848138313009
t36920aep|SWI5_HUMAN,0.00597716742402594
t35827aep|RTBS_DROME,0.0126736122431867
t35007aep|NPFF2_HUMAN,0.0126736122431867
t35009aep|SPB10_BOVIN,0.021091454735905
t35017aep|HSF_XENLA,0.0342986553579951
t35013aep|HERC1_HUMAN,7.43959507438728e-05
t35014aep|HERC1_HUMAN,0.00661325850679536
t35006aep|CER1_HUMAN,0.34481131055217
t32106aep|TLN2_HUMAN,0.238946660194028
t32100aep|PRRT1_MOUSE,0.0161219857014814
t32108aep|FITM2_XENTR,0.000206170076947113
t32112aep|HACE1_HUMAN,0.0874696909644139
t32111aep|TAF9B_RAT,0.00831669462732003
t32101aep|NEK4_HUMAN,0.0481608607397948
t32107aep|PPIL4_HUMAN,0.141982623916779
t32323aep|SYMC_XENLA,0.113678343465681
t36032aep|ABCA1_HUMAN,0.0780524816976153
t36035aep|TCEA2_HUMAN,0.0207190182521556
t35694aep|NLTP_MOUSE,0.0285526432436343
t35700aep|TWHH_DANRE,0.0506694946762219
t35698aep|VPS36_XENLA,0.00433459446714139
t35690aep|HMGX4_HUMAN,0.0531853045341716
t37192aep|FBXW2_MOUSE,0.0347663610149118
t37187aep|CDK7_HUMAN,0.0158030615315315
t37178aep|MSH3_MOUSE,0.0253430401995483
t38447aep|SAX_LITCT,0.539442883281343
t38440aep|AGGF1_MOUSE,0.0304112621970649
t38435aep|DHX9_XENLA,0.257874987360595
t36568aep|POL_SIVEK,0.0126736122431867
t36571aep|FL2D_DANRE,0.0834768842262961
t36564aep|D19L3_HUMAN,0.029255567086992
t36557aep|DHSO_BOVIN,0.431243584277236
t36738aep|ZSCA2_MOUSE,0.00758274121860032
t36736aep|ARP8_SALSA,0.00719746974407677
t36749aep|NEMP1_XENTR,0.0226383446595457
t36735aep|S30BP_HUMAN,0.0530141273262178
t38616aep|G3ST1_HUMAN,0.0707286529162174
t34467aep|GAPR1_MOUSE,0.114211961180735
t34464aep|RUSD4_HUMAN,0.0296009679880853
t34669aep|CK070_BOVIN,0.0147996419399127
t34682aep|IPMK_HUMAN,0.198018276950277
t33393aep|TEAN2_MOUSE,0.0906767242514746
t37729aep|KPCD3_MOUSE,0.0926179635661409
t37717aep|TSAL_GEOSL,0.0761247717836698
t32518aep|PTHD3_MOUSE,0.0175492745097837
t32517aep|IRF8_HUMAN,0.0335044290785136
t32519aep|PTR36_ARATH,0.0126736122431867
t32496aep|CNR1A_TAKRU,0.023097298566194
t32516aep|DTNB_MOUSE,0.118553234523463
t32501aep|GPMI_ONCVO,0.108768043267667
t36976aep|WBS22_MOUSE,0.0681987345821606
t36977aep|ECT_ACRMI,0.7116201118066
t36994aep|KINH_SYNRA,0.0126736122431867
t36995aep|PGDH_BOVIN,0.113915017656218
t35160aep|ZN862_HUMAN,0.00980896694620371
t35150aep|FEM1C_MOUSE,0.00451450298043035
t35146aep|ABR_BOVIN,0.121460467345095
t35151aep|ACTP1_ANTAS,0.743800395302947
t35152aep|ACTP1_ANTAS,0.677512807993935
t35144aep|NLTP_MOUSE,0.0704876239733435
t35149aep|5HT1F_HUMAN,0.0380083218171353
t35154aep|DJC17_BOVIN,0.0246197541489367
t37986aep|TIDC1_HUMAN,0.0325666993369337
t37987aep|MET17_MOUSE,0.035739434704326
t37978aep|HDGF_RAT,0.0539604205535564
t37981aep|GAPR1_MOUSE,0.0253430401995483
t33506aep|GP126_MOUSE,0.0380083218171353
t33502aep|RET_RAT,0.00210555489292873
t33518aep|INT7_CHICK,0.023434790818272
t38564aep|DEN2C_HUMAN,0.00499904435018649
t31280aep|ANKL1_HUMAN,0.182514838707594
t31269aep|DALD3_RAT,0.0307566733789492
t33776aep|ASIC3_HUMAN,0.463211544695963
t33777aep|IKBP1_HUMAN,0.00980896694620371
t33778aep|LARP1_MOUSE,0.0397418510986367
t31950aep|B3GN2_HUMAN,0.189151548488304
t31931aep|ANK3_MOUSE,0.0892899931812729
t31941aep|ZNT10_MOUSE,0.0588211218281859
t31942aep|ECE1_CAVPO,0.0717272520925385
t31956aep|ARID2_HUMAN,0.0109467437580217
t31957aep|DOCK1_HUMAN,0.0809363090693307
t32745aep|PRRT1_MOUSE,0.0246449454432653
t32744aep|LMX1A_HUMAN,0.533636428102834
t32736aep|GRM7_MOUSE,0.0126736122431867
t32747aep|ZIC2B_XENLA,0.00617675926628738
t32740aep|KLC4_HUMAN,0.0191737503478423
t32755aep|RBCC1_MOUSE,0.0531013177375459
t32369aep|GAPR1_HUMAN,0.0705372848006263
t38579aep|CB069_DANRE,0.0671159305286782
t38581aep|HE_HEMPU,0.00980896694620371
t38596aep|FUT3_BOVIN,0.0126736122431867
t38586aep|KCNB1_PIG,0.0126736122431867
t38419aep|G3ST3_MOUSE,0.12130782810682
t38428aep|SIX6_HUMAN,0.290498535267826
t38432aep|MYO3B_HUMAN,0.0252601143650922
t38507aep|CHUR_BOVIN,0.0382244358269901
t38510aep|ZN235_MOUSE,0.144782761965069
t38498aep|MARH1_HUMAN,0.00436135450979314
t38499aep|ECM29_HUMAN,0.038459356334303
t31740aep|PPIL2_MOUSE,0.0422296372234192
t31732aep|F10C1_MOUSE,0.0266521062951509
t31723aep|NADA_APLCA,0.0465881077357999
t31725aep|TPC13_XENTR,0.0706965177159616
t31741aep|FBP1_STRPU,0.128699314254653
t33104aep|SL9A8_HUMAN,0.067696506261551
t33119aep|KINH_STRPU,0.0386089663446778
t33099aep|ASM_BOVIN,0.038235324185031
t33106aep|NPHP3_HUMAN,1.86539242369174
t36769aep|MFSD6_PIG,0.0126736122431867
t37444aep|TRI37_HUMAN,0.0855476104145692
t37447aep|ANKS3_HUMAN,0.134043993760687
t37461aep|EYS_HUMAN,0.0380083218171353
t37459aep|RTBS_DROME,0.0126736122431867
t36611aep|EDRF1_PONAB,0.0552959434049578
t36604aep|LANC3_MOUSE,0.0327813037079049
t34700aep|DRD1_BOVIN,0.045415129524845
t32293aep|PKHM2_HUMAN,0.0330501147486595
t32275aep|CAN5_MOUSE,0.0488528616918952
t32278aep|TRM2A_HUMAN,0.124347178976993
t32280aep|5HTR_LYMST,0.045415129524845
t32901aep|APBP2_RAT,0.0312262104186491
t32917aep|CC020_MOUSE,0.00121298001914403
t32932aep|HYD_DROME,0.0696559359759448
t32915aep|THAP1_XENTR,0.0126736122431867
t32334aep|DCTP1_MOUSE,0.0195482015759836
t32328aep|SPIT3_HUMAN,0.313859484066485
t32333aep|DHDDS_HUMAN,0.0236947562990161
t32350aep|DCA15_BOVIN,0.0408403640399519
t32346aep|TTLL4_HUMAN,0.0279424075064411
t32895aep|RMR2_ORYSJ,0.00376177461010534
t32890aep|MMP25_HUMAN,0.0126736122431867
t32887aep|TOPB1_HUMAN,0.0107076158716808
t32894aep|MYO1A_MOUSE,0.0435774622548996
t37687aep|DBP8_BOTFB,0.0293070538751814
t37681aep|NFX1_BOVIN,0.0346393674839078
t37690aep|RNF4_HUMAN,0.118176792390347
t37679aep|DCC_MOUSE,0.0625860112120089
t37699aep|AGTRB_MOUSE,0.0253430401995483
t33231aep|CLPX_MOUSE,0.0556651080528592
t33221aep|MP62_LYTPI,0.126761818529951
t33213aep|CEP44_XENTR,0.0579375088733719
t33222aep|ENPP4_XENTR,0.0200852579945789
t33205aep|KCNQ1_SQUAC,0.00670311785577606
t33843aep|Y2R2_DROME,0.0126736122431867
t33855aep|RASF2_MOUSE,0.00191174037031164
t33849aep|CATL_SARPE,0.278968266548791
t33846aep|P52K_MOUSE,0.0126736122431867
t33858aep|RIMK_SYNPX,0.196527719563799
t33853aep|RN220_HUMAN,0.0110630430144128
t33847aep|NAS15_CAEEL,0.0633265959932832
t33859aep|KCNH2_CHICK,0.0126736122431867
t33856aep|PARD3_HUMAN,0.0832948805596752
t35769aep|S36A1_HUMAN,0.088628731071731
t35773aep|FRIS_LYMST,1.3801462961419
t35781aep|NISCH_HUMAN,0.00545549646293679
t35770aep|B3GLT_HUMAN,0.0654039847458412
t37400aep|AMPP1_PENRW,0.0129495906778331
t37409aep|ATS9_HUMAN,0.0380083218171353
t37416aep|DEN1A_XENLA,0.00583782411081216
t37404aep|FIGL1_RAT,0.078909511423282
t37418aep|CHSS2_HUMAN,0.0261852384804199
t37405aep|OTOF_DANRE,0.00650683639804133
t37427aep|Y2R2_DROME,0.0126736122431867
t32189aep|NINL_HUMAN,0.00959958287322789
t32192aep|MALT1_HUMAN,0.0225991432169958
t38723aep|HDHD1_HUMAN,0.034384727367911
t38731aep|SAC2_DANRE,0.00267110467551987
t38154aep|S35E1_RAT,0.00613422504461737
t38157aep|ABH15_MOUSE,0.206635704386697
t38153aep|APEX2_BOVIN,0.00245663100497433
t38169aep|CARTF_RAT,0.00180745653614428
t37740aep|SAL_SILAS,0.348850846560046
t37746aep|USH2A_HUMAN,0.0126736122431867
t37748aep|NATD1_XENTR,0.0323029500827113
t33063aep|GRP78_CHICK,0.264185264401436
t33045aep|AT8B2_HUMAN,0.0639827222061825
t33073aep|PMGT1_BOVIN,0.0138889825259406
t33037aep|MED4_RAT,6.17669955152007e-05
t33047aep|HKR1_HUMAN,0.0224418828523398
t33061aep|TTLL4_CAEBR,0.022747004289545
t37484aep|HMP_OCEIH,0.561038607429082
t32591aep|ACSF2_MOUSE,0.0901618516054163
t32600aep|TRPA1_CAEEL,0.0223373869392743
t32609aep|OPTN_DANRE,0.394139099942703
t32601aep|CYTSA_DANRE,0.686301637203873
t32589aep|DHDH_XENTR,0.0299963704545524
t35676aep|ANK3_HUMAN,0.0772535484715548
t35654aep|TOP3B_ARATH,0.00484300724718637
t31412aep|FND3A_HUMAN,0.0946207619647087
t31389aep|SCRY4_ENTDO,1.2664141214846
t31399aep|EGTB_MYCS2,0.0633265959932832
t31407aep|TRF6A_XENLA,0.178128312730531
t31419aep|ISPD_XENTR,0.0534341300125214
t31401aep|U5S1_CHICK,0.00311189744177411
t31430aep|ARGI1_HUMAN,0.97401071573886
t37485aep|UN93L_DROME,0.0126736122431867
t37801aep|FA69C_MOUSE,0.0253430401995483
t37797aep|TRI56_MOUSE,0.0322619652357707
t37778aep|TC1A_CAEEL,0.0126736122431867
t37782aep|EMAL4_XENTR,0.0760979848908944
t37779aep|TRAF3_MOUSE,0.0192866270186283
t37792aep|LACE1_HUMAN,0.0300186644737683
t35794aep|SNX7_HUMAN,0.527222853272629
t35786aep|AP1G_DICDI,0.0203241503697748
t35801aep|NOS1_MOUSE,0.00894130565480763
t35785aep|KCNA1_RAT,0.0200852579945789
t35811aep|AL14E_BOVIN,0.0126736122431867
t34532aep|TFF3_RAT,0.0126736122431867
t34489aep|PK1L2_MOUSE,0.0126736122431867
t34501aep|MSH6_HUMAN,0.0341229845745787
t34509aep|RTJK_DROME,0.045415129524845
t34505aep|ELP1_HUMAN,0.0490942001829228
t34521aep|ZBED4_HUMAN,0.0126736122431867
t34536aep|NALP7_HUMAN,0.00462775914819735
t34538aep|NAL12_HUMAN,0.0150213452309718
t37151aep|ANR28_MOUSE,0.0817457599285751
t37125aep|RTXE_DROME,0.0126736122431867
t37154aep|MRC1_HUMAN,0.0126736122431867
t37155aep|MRC1_MOUSE,0.00723123441889419
t37168aep|M3K3_HUMAN,0.0329855653240366
t37145aep|ZCPW1_HUMAN,0.0230401585182148
t37152aep|MACF1_HUMAN,0.58421559417998
t37161aep|CFA69_PAPAN,0.0017550439615212
t37138aep|MED1_HUMAN,0.0189014515819256
t37162aep|LTBP4_HUMAN,0.088628731071731
t36813aep|KCNQ2_MOUSE,0.237029488680571
t36810aep|EFC10_MOUSE,0.129681122307058
t36798aep|ASCC3_CHICK,0.0631002131439894
t36802aep|LRK1_CAEEL,0.0388219995360201
t36777aep|M3K7_MOUSE,0.00377706055943904
t36809aep|CE104_HUMAN,0.0223169981044119
t31800aep|POL2_DROME,0.0126736122431867
t31789aep|YG31B_YEAST,0.0126736122431867
t31816aep|TSP1_XENLA,0.196972575860016
t31812aep|ARHGI_MOUSE,0.102778566969509
t31786aep|NPHP3_HUMAN,0.0253430401995483
t31787aep|KLC4_HUMAN,0.0253430401995483
t31811aep|UBIQ_ENCCU,0.286332059132521
t31804aep|P53_TETMU,0.0126736122431867
t31796aep|GTSF1_BOVIN,0.111207146782857
t36093aep|ZN862_HUMAN,0.00598361334868551
t31315aep|FLNA_MOUSE,0.62516777746457
t31311aep|NPA1P_HUMAN,0.00531115223137163
t31319aep|RTXE_DROME,0.0126736122431867
t31335aep|AT132_HUMAN,0.045415129524845
t31320aep|NALP7_HUMAN,0.0116351093642694
t31345aep|RAB1B_ARATH,0.133860334123609
t31318aep|PRKDC_CANLF,0.0126736122431867
t31357aep|LRRC9_HUMAN,0.0187637124646914
t31336aep|TC3A_CAEEL,0.0126736122431867
t31317aep|SPN90_MOUSE,0.0847211022063824
t31316aep|ROR1_HUMAN,0.0677259017185207
t31327aep|HMCN1_HUMAN,0.0126736122431867
t31334aep|WASP_HUMAN,0.155587523109724
t37293aep|K1586_HUMAN,0.0126736122431867
t37271aep|AT133_HUMAN,0.237029488680571
t37250aep|SMG8_CULQU,0.0221352675407122
t37290aep|RIF1_MOUSE,0.0667393616502003
t37243aep|PK2L1_MOUSE,0.00595382526965661
t37294aep|RUFY2_MOUSE,0.00131395959437825
t37283aep|GABT_HUMAN,0.0622634401597519
t31480aep|KCNB2_MOUSE,0.0126736122431867
t31525aep|HOBOT_DROME,0.0368345358231301
t31544aep|YVNF_AZOCH,0.0112603918016673
t31486aep|RTJK_DROME,0.0126736122431867
t31545aep|NEK10_MOUSE,0.00219008964805356
t31519aep|PLDX1_MOUSE,0.0213152712487095
t31533aep|FRS5_ARATH,0.0253430401995483
t31502aep|FGFR3_CHICK,0.0126736122431867
t31516aep|GIN1_MACFA,0.0126736122431867
t34403aep|WDFY3_MOUSE,0.0412899161228448
t34405aep|RTXE_DROME,0.0126736122431867
t34386aep|ACD11_CAEEL,0.000790421772416009
t34387aep|YDJC_MOUSE,0.00889871555568987
t34391aep|GRDP1_ARATH,0.173638967835767
t34398aep|ZBED1_HUMAN,0.0126736122431867
t34360aep|PH4H_RAT,0.517063175081791
t34361aep|QRFPR_HUMAN,0.166569277530192
t34385aep|PROP_MOUSE,0.0126736122431867
t34377aep|SMAL1_RAT,0.0125657945204451
t34408aep|TIGD4_MOUSE,0.0126736122431867
t32564aep|AVIL_HUMAN,0.132953505753524
t32521aep|POGK_MOUSE,0.0253430401995483
t32560aep|TOB1A_XENLA,0.0515252749874056
t32551aep|CKAP5_HUMAN,0.00567454004680093
t32570aep|SYT11_HUMAN,0.00470563802543543
t32572aep|FUT3_BOVIN,0.0175498628676878
t32573aep|RTBS_DROME,0.0253430401995483
t38292aep|BVMO2_STRCO,0.00394427284018908
t38274aep|TOPRS_MOUSE,0.014797562093992
t38316aep|AB22G_ARATH,0.0150484446583119
t38295aep|Y1931_DICDI,0.0380083218171353
t38280aep|GRDP2_ARATH,0.0633265959932832
t38257aep|RAG1_XENLA,0.0591548287729006
t38298aep|TC1A_CAEEL,0.0200852579945789
t38310aep|FGFR3_DANRE,0.000329271380883703
t38293aep|NALDL_RAT,0.0155140322552647
t32025aep|P52K_HUMAN,0.00723123441889419
t32031aep|ANK3_RAT,0.0126736122431867
t32002aep|HMCN1_HUMAN,0.110750003432763
t32006aep|RTBS_DROME,0.0126736122431867
t32013aep|ZIFL1_ARATH,0.234167020510539
t32046aep|BLM_XENLA,0.0723372972765697
t32010aep|DD3_DICDI,0.0126736122431867
t32016aep|TPPC8_HUMAN,0.0950216924156636
t31997aep|ZNFX1_MOUSE,0.0187617279186603
t32023aep|RTJK_DROME,0.00103842122328951
t31771aep|TRM7_HUMAN,0.0309672955940641
t35477aep|RTJK_DROME,0.0406303410710293
t35510aep|DOCK6_HUMAN,0.0389580244920949
t35511aep|NDUA8_BOVIN,0.241437119029571
t31768aep|PSA7L_MOUSE,0.0780400473747773
t35490aep|RBBP5_DROME,0.0126736122431867
t35503aep|DSCL1_CHICK,0.0113409296438964
t35472aep|DMXL1_HUMAN,0.0992168739935904
t31770aep|VWA3B_HUMAN,0.00900544255477541
t37553aep|TRA1_MAIZE,0.0253430401995483
t32992aep|MTMR5_HUMAN,0.0648250817516185
t33011aep|PELET_DROME,0.00101838984266096
t32976aep|ZMYM1_HUMAN,0.0216737165050203
t33023aep|PPSB_BACSU,0.0615075984181507
t32991aep|FBX30_RAT,0.0651147912255441
t33022aep|R213A_DANRE,0.0170759417069496
t33020aep|TSP3_MOUSE,0.0338214293525855
t32967aep|TRA1_MAIZE,0.0253430401995483
t32983aep|LRRK2_MOUSE,0.0124910940626011
t33008aep|THAP2_MOUSE,0.0126736122431867
t33004aep|CNTP2_HUMAN,0.575810285746847
t32998aep|GVIN1_MOUSE,0.0126736122431867
t32973aep|JERKL_MOUSE,0.0112287571978275
t35592aep|SE1L2_HUMAN,0.00515961333321036
t35627aep|AL14E_BOVIN,0.118526478302059
t35608aep|DDX60_HUMAN,0.133496220513889
t35563aep|GRM5_RAT,0.108668928175722
t35573aep|SHL2_ORYSJ,0.0729115969161235
t34215aep|SETMR_RAT,0.00426887673611918
t34214aep|RTJK_DROME,0.0126736122431867
t34201aep|RTJK_DROME,0.015529865983014
t34209aep|TCB2_CAEBR,0.0223130108295441
t34219aep|POL5_DROME,0.0182785981742118
t34206aep|TIGD6_HUMAN,0.0126736122431867
t34247aep|TC1A_CAEEL,0.0460116104126188
t34267aep|H2B3_TIGCA,0.00684429576936055
t34249aep|TRA1_MAIZE,0.00255730714918814
t34248aep|JERKL_HUMAN,0.017558970446734
t34276aep|AGRG4_HUMAN,0.0253926701268921
t34245aep|AGRG2_MOUSE,0.00618334677653649
t34257aep|P52K_HUMAN,0.0126736122431867
