t37645aep|CP4V2_MOUSE,0.0794669339160226
t32422aep|UTP11_MOUSE,0.00161345526768108
t32412aep|M3K19_HUMAN,0.0424655077881352
t32423aep|CADA_STAAR,0.00512455326363982
t32416aep|COMD8_HUMAN,0.16825037839396
t32413aep|NTPES_BACSU,0.19371447321715
t36953aep|RBM26_HUMAN,0.063666060992121
t36948aep|RM54_HUMAN,0.0206575947858368
t36944aep|CFA74_MOUSE,0.0052963774902668
t36947aep|MFSD6_MOUSE,0.00603036003297921
t33893aep|MCPI_MELCP,0.652169005638185
t33901aep|KLC4_BOVIN,0.0120745652530116
t33904aep|TFB1M_XENTR,0.0383514013471797
t33900aep|SIP2_YEAST,1.46806990215717
t33907aep|BRAT1_MOUSE,0.0137246383719884
t33627aep|VMP1_DANRE,0.00739559622179342
t33622aep|OTX1B_DANRE,0.00603036003297921
t33620aep|SYT7_HUMAN,0.136261232872536
t33626aep|PFLD_ECOLI,0.00922757119301478
t36961aep|TRAF4_HUMAN,0.0786746113009702
t31714aep|KLC4_RAT,0.00603036003297921
t31719aep|VATC_MANSE,0.32559645290865
t33194aep|UBP54_RAT,0.0134716708892443
t33183aep|PNKP_HUMAN,0.35741465657673
t33189aep|IQCA1_HUMAN,0.00603036003297921
t33188aep|ADCY9_HUMAN,0.313424985586925
t33191aep|ALRA_DICDI,0.0172648773604329
t37636aep|FAT2_DROME,0.0670910371460703
t37632aep|LGR5_XENTR,0.0242044058596357
t37624aep|VATF_HUMAN,0.148416575694891
t37623aep|RHES_HUMAN,0.0307367239014006
t37637aep|DYHC_HELCR,0.0455323664278595
t36574aep|OPN4B_XENLA,0.00603036003297921
t36583aep|CSTF3_MOUSE,0.0575366071545484
t36573aep|LTBP4_HUMAN,0.0119273861041079
t36580aep|S39AD_DANRE,0.332793114310121
t34754aep|FXC2B_XENLA,0.600860588790037
t34760aep|QORL1_MOUSE,0.0157329906165569
t34762aep|TYDP2_RAT,0.0200579012336435
t34765aep|ZBED4_HUMAN,0.00603036003297921
t34759aep|TDRD5_AILME,0.0066990257929064
t34764aep|RSU1_BOVIN,0.117186113777786
t34581aep|PELI1_MOUSE,5.69526043304175e-05
t38683aep|H10A_XENLA,0.294458450448235
t38670aep|RADI_BOVIN,0.00192783386086886
t38686aep|PIF1_PSYWF,0.0120745652530116
t38672aep|SHL2_ORYSJ,0.0425023413719331
t38673aep|RDR2_ORYSJ,0.0181325893650176
t38680aep|PGAP3_XENTR,0.0168653928771368
t36972aep|FUCM_HUMAN,0.124777737654086
t32838aep|RASLC_DANRE,0.569356436130965
t32855aep|ZN205_BOVIN,0.0578580860478105
t32845aep|KTI12_DANRE,0.0282788785841025
t32852aep|NPC2_DROME,0.035257967973902
t36490aep|CCD81_HUMAN,0.0122194216604325
t36502aep|NPHP3_HUMAN,0.0877729344172907
t36496aep|TNAP3_MACFA,0.0989395649857104
t36491aep|VP37B_HUMAN,0.259676775242973
t36488aep|TIGD2_MOUSE,0.036389308899446
t34595aep|NDK_CHICK,0.556699570143841
t34599aep|YTX2_XENLA,0.0225291444483083
t34604aep|RA51D_ARATH,0.00774064157775332
t34600aep|KPSH1_BOVIN,0.0891546861845671
t38363aep|DNAL4_PIG,0.282961809950667
t38365aep|TMOD2_RAT,1.63459012997788
t38366aep|DDRGK_TRIAD,0.171379048907167
t37025aep|THG1_HUMAN,0.0338332409274558
t32785aep|HEBP1_MOUSE,3.87919542683744
t36257aep|EDIL3_MOUSE,0.000569795255927791
t36265aep|TXND_THEPA,0.085904513163167
t37220aep|HMCN2_HUMAN,0.0583676394484403
t37214aep|ITA9_MOUSE,0.109374372303019
t36467aep|CEAM5_HUMAN,0.00603036003297921
t38667aep|CAH5_CAEEL,0.00603036003297921
t38666aep|EPHA3_MOUSE,0.00603036003297921
t38653aep|TOR1A_MACFA,1.80043050144656
t38657aep|CCD94_MOUSE,0.000905405314875089
t38658aep|PKHG5_MOUSE,0.115439734592428
t35895aep|DAPLE_XENLA,0.0645295634762477
t35885aep|PPR42_XENLA,0.0391401291017799
t37029aep|USH2A_HUMAN,0.00603036003297921
t35898aep|NPHP3_XENLA,0.297581978586152
t38452aep|POL_MLVCB,0.0120745652530116
t38458aep|PEBB_HUMAN,0.214793746826869
t34549aep|PP2C2_CAEEL,0.00760549336996684
t34547aep|UBP16_HUMAN,0.0237391512242846
t34557aep|KDSR_BOVIN,0.00452906189196164
t34555aep|TM107_DANRE,0.017875810905245
t34548aep|KLC4_HUMAN,0.00603036003297921
t35293aep|ROC1_SPIOL,0.00603036003297921
t35296aep|MORN2_BOVIN,0.0359062174590702
t37101aep|OTX2B_XENLA,1.00481225735643
t37098aep|MUG1_MOUSE,0.031325446941801
t37095aep|AGRG4_HUMAN,0.336209304650308
t34987aep|FA47E_HUMAN,0.0196524538084225
t34990aep|LYST_MOUSE,0.147166083810281
t34997aep|HBAP1_RAT,0.0106574389937874
t31900aep|FRIH_TREBE,3.62836883390294
t31908aep|RSLBA_HUMAN,0.0140419787123418
t31912aep|HSP70_HYDVU,0.0969497689769558
t31905aep|DYH2_MOUSE,0.0120745652530116
t31910aep|CAH1_RAT,0.00603036003297921
t36373aep|RTXE_DROME,0.00603036003297921
t38186aep|CRYAB_BOVIN,0.0801360529944995
t32714aep|TENS1_HUMAN,0.083372434002469
t32725aep|TIM10_CAEBR,0.00300033066297499
t35365aep|SGCD_HUMAN,0.322664470668432
t34195aep|SAM9L_HUMAN,0.0293540741184898
t34192aep|FORF_DICDI,0.640509727584043
t32768aep|KLC4_MOUSE,0.0181325893650176
t32769aep|KLC4_HUMAN,0.00603036003297921
t32773aep|TRI50_MOUSE,0.0574150588230975
t32766aep|SC5AC_MOUSE,0.0903706257537258
t32775aep|CELR2_HUMAN,0.115324674002047
t32779aep|SNR48_HUMAN,0.0472874647359914
t33155aep|CBPD_LOPSP,0.0181325893650176
t33147aep|MFSD8_DANRE,0.00603036003297921
t33154aep|OXR1_MOUSE,0.122428266834411
t33152aep|ANKY1_HUMAN,0.00603036003297921
t32160aep|MYD88_HUMAN,0.191650541974583
t32167aep|HAUS4_HUMAN,0.011225935532608
t32166aep|GBB5_PONAB,0.0334826060704794
t36922aep|KLC4_HUMAN,0.00603036003297921
t36933aep|ATG2B_HUMAN,0.0314682579686034
t36928aep|CACB2_RABIT,0.0624701821932122
t35835aep|IFT22_XENTR,0.0455610731448215
t35829aep|PLPL9_HUMAN,0.0244402683118597
t35007aep|NPFF2_HUMAN,0.176169323626799
t35009aep|SPB10_BOVIN,0.150581788568229
t35008aep|OPN4_PHOSU,0.178828901909921
t35014aep|HERC1_HUMAN,0.023589055071537
t35005aep|CHRD_XENLA,0.20784904631383
t34999aep|SRBP1_PIG,0.657218210936425
t35003aep|CTNS_HUMAN,0.171064623664555
t35006aep|CER1_HUMAN,0.0120745652530116
t32100aep|PRRT1_MOUSE,0.694617701297022
t32108aep|FITM2_XENTR,0.000875622076963122
t32103aep|CUL1_ARATH,0.00603036003297921
t32102aep|KRI1_MOUSE,0.0369000523430324
t32104aep|ASIC1_MOUSE,0.0181325893650176
t32112aep|HACE1_HUMAN,0.120056356658338
t32111aep|TAF9B_RAT,0.00973123229880998
t32321aep|DYH7_HUMAN,0.179875147649964
t32312aep|DJB12_MOUSE,0.00603036003297921
t32316aep|IPP_HUMAN,0.0209107980846053
t32313aep|USP9X_HUMAN,0.0166752425614618
t36032aep|ABCA1_HUMAN,0.043151279191362
t36031aep|ANPRA_MOUSE,0.0785470230456885
t35695aep|HMCN1_HUMAN,0.00603036003297921
t32140aep|RAD2B_ARATH,0.207410021490878
t32151aep|HE_PARLI,0.00487741329794479
t32143aep|RN212_MOUSE,0.0156166063975054
t37191aep|DUR1_LACKL,0.0120745652530116
t37177aep|MDC1_RAT,0.007052502708533
t37192aep|FBXW2_MOUSE,0.0204861752381359
t37187aep|CDK7_HUMAN,0.0190590737643243
t37178aep|MSH3_MOUSE,0.0181325893650176
t38447aep|SAX_LITCT,0.0185597519588721
t36572aep|NLR1A_MOUSE,0.00939887856344128
t33385aep|CDD_DICDI,0.192770401493678
t36569aep|BCD1_PONAB,0.0136616343769281
t36738aep|ZSCA2_MOUSE,0.00596372830091109
t36749aep|NEMP1_XENTR,0.0264027858123329
t36741aep|DYHC1_MOUSE,0.160869546552117
t38618aep|MOS1T_DROMA,0.00603036003297921
t38619aep|AL8A1_DANRE,0.0911264550384102
t34473aep|PGBD4_HUMAN,0.0156166063975054
t34467aep|GAPR1_MOUSE,0.228260604448814
t34476aep|Y1199_DICDI,0.121664124911816
t34475aep|LRIG2_HUMAN,0.0145778483788039
t34674aep|KI16B_MOUSE,0.071398673739516
t34685aep|CPMD8_HUMAN,0.0670910371460703
t34686aep|CPMD8_HUMAN,0.036389308899446
t34669aep|CK070_BOVIN,0.00663248863562373
t34682aep|IPMK_HUMAN,0.0593676905569319
t37727aep|KLC4_HUMAN,0.0156166063975054
t37718aep|CFA45_HUMAN,0.435723135203977
t37731aep|S17A9_MOUSE,0.0120745652530116
t37729aep|KPCD3_MOUSE,0.439373674515589
t37723aep|INTU_BOVIN,0.00456816420795171
t32504aep|RPN2_PONAB,0.196787360488175
t32502aep|MKS3_RAT,0.00603036003297921
t32518aep|PTHD3_MOUSE,0.022496222325388
t32519aep|PTR36_ARATH,0.364992779162523
t32498aep|KLC4_BOVIN,0.0120745652530116
t32515aep|ZFY26_BOVIN,0.0395048434697815
t32516aep|DTNB_MOUSE,0.195455316937862
t32501aep|GPMI_ONCVO,0.258006290252794
t36975aep|DYH5_HUMAN,0.032067100024301
t36989aep|GPX5_PIG,3.09075323164549
t36976aep|WBS22_MOUSE,0.0549084535722088
t36974aep|CNFNA_XENLA,0.181983626457058
t36988aep|FAT4_HUMAN,0.0211299475840052
t36994aep|KINH_SYNRA,0.00603036003297921
t37004aep|MICA2_RAT,0.124650950075179
t37005aep|CPMD8_HUMAN,0.131653605942343
t36997aep|CYSP2_LEIPI,0.00603036003297921
t35160aep|ZN862_HUMAN,0.00209063314422115
t35150aep|FEM1C_MOUSE,0.0160452965968794
t35146aep|ABR_BOVIN,0.0333294013513396
t35152aep|ACTP1_ANTAS,0.0181325893650176
t35144aep|NLTP_MOUSE,0.0549035641323284
t35149aep|5HT1F_HUMAN,0.0120745652530116
t33520aep|DDX17_MOUSE,0.287199304657968
t33518aep|INT7_CHICK,0.0018970968926115
t38563aep|TRXR1_EMIHU,0.00603036003297921
t38573aep|CL004_RAT,0.0683585228195162
t38574aep|DDX31_MOUSE,0.00606060423143328
t31271aep|GAB1_MESAU,0.0811437862444982
t33775aep|UB2G2_PONAB,0.0344361598218173
t31934aep|MENG_LEPIN,0.0377334495460218
t31929aep|CERS6_HUMAN,0.560929187738364
t31935aep|AP4S1_HUMAN,0.00325096105711033
t31947aep|HLH11_CAEEL,0.133777252753378
t31936aep|PRRT1_MOUSE,0.0768942502124934
t31931aep|ANK3_MOUSE,0.0786821563192178
t31942aep|ECE1_CAVPO,0.00123111038582487
t31957aep|DOCK1_HUMAN,0.0602686771062328
t31930aep|GXN_ACRMI,0.946452639271574
t32739aep|CHM1B_CHICK,0.188509996483006
t32745aep|PRRT1_MOUSE,1.4114716606727
t32744aep|LMX1A_HUMAN,0.17790160752121
t32747aep|ZIC2B_XENLA,0.657731431897205
t32740aep|KLC4_HUMAN,0.0241206981634468
t33610aep|VP33A_RAT,0.210866333635722
t33592aep|ZNT1_HUMAN,0.0795884139268107
t33615aep|S43A3_BOVIN,0.0120745652530116
t32369aep|GAPR1_HUMAN,0.018762028035343
t32363aep|RTBS_DROME,0.00603036003297921
t38580aep|BCOR_HUMAN,0.019894845654396
t38579aep|CB069_DANRE,0.0127598071099485
t38582aep|TTC24_HUMAN,0.0356801027122984
t38578aep|CAN7_MOUSE,0.00603036003297921
t38419aep|G3ST3_MOUSE,0.00603036003297921
t38423aep|WARA_DICDI,0.00603036003297921
t38428aep|SIX6_HUMAN,0.00603036003297921
t38420aep|PLRKT_HUMAN,0.017106409462564
t38418aep|TMM19_XENTR,0.057562978897908
t38414aep|ORC4_PONAB,0.0121085570780597
t38504aep|CATIP_DANRE,0.13112351749696
t38506aep|ANK2_HUMAN,0.0242044058596357
t38509aep|DCDC2_MOUSE,0.317582916385993
t38497aep|DDC_HUMAN,0.266316778512795
t31729aep|FREM2_MOUSE,0.00211165267503717
t31734aep|VITRN_MOUSE,0.00480622881097397
t31730aep|S2611_HUMAN,0.149036287571467
t33102aep|FAF2B_XENLA,0.00282704087935534
t33111aep|RPAP3_RAT,0.0120745652530116
t33099aep|ASM_BOVIN,0.597460394127515
t33106aep|NPHP3_HUMAN,0.00800624142447306
t37444aep|TRI37_HUMAN,0.0367770130003397
t37464aep|PK1L2_MOUSE,0.00761217181411519
t37460aep|TBCEL_RAT,0.0436648374375601
t37459aep|RTBS_DROME,0.0120745652530116
t36604aep|LANC3_MOUSE,0.0072795017269783
t36593aep|THAP4_BOVIN,0.0120745652530116
t36591aep|ZMYM1_HUMAN,0.00501012322767477
t36612aep|ERIC3_HUMAN,0.104948860746454
t34689aep|RAB14_PONAB,0.052026698502011
t34698aep|TSSK3_HUMAN,0.00690321867127997
t34695aep|SORCN_SCHJA,0.00603036003297921
t32283aep|PPBT_CHICK,0.804788180640508
t32296aep|HSP70_HYDVU,0.326567069055279
t32293aep|PKHM2_HUMAN,0.0368145559014466
t32280aep|5HTR_LYMST,0.0120745652530116
t32272aep|FAT4_MOUSE,0.00603036003297921
t32909aep|F228B_MOUSE,0.094272342120284
t32902aep|AFAD_HUMAN,0.220741152270471
t32901aep|APBP2_RAT,0.0113504779665318
t32927aep|RTJK_DROME,0.0120745652530116
t32931aep|OCTL_DROME,0.112037270055799
t32343aep|GRT1A_DANRE,0.141538294001324
t32349aep|CRJ1A_TRICY,0.0895283787052291
t32339aep|QRFPR_HUMAN,0.202992212907272
t32328aep|SPIT3_HUMAN,0.00344550461214824
t32346aep|TTLL4_HUMAN,0.0341080048027168
t32893aep|TNG2_BOVIN,0.0487937438654662
t32898aep|CAC1B_RAT,0.00349716503715017
t32872aep|AMPN_RABIT,1.34103022515656
t32881aep|OPN3_MOUSE,0.00603036003297921
t32890aep|MMP25_HUMAN,0.00603036003297921
t32879aep|DRC7_BOVIN,0.00603036003297921
t32887aep|TOPB1_HUMAN,0.0217538845715784
t37687aep|DBP8_BOTFB,0.0262363902749006
t37696aep|HMCN1_HUMAN,0.00603036003297921
t37681aep|NFX1_BOVIN,0.0628832050199529
t37698aep|S18B1_MOUSE,0.050412132181948
t33231aep|CLPX_MOUSE,0.0494725864536733
t33233aep|RAD1_PONAB,0.0120745652530116
t33217aep|IN80D_XENLA,0.00450600548117391
t33209aep|RBM48_MOUSE,0.0170277219626727
t33224aep|CD047_MOUSE,0.108859198829531
t33213aep|CEP44_XENTR,0.00279826019759432
t33205aep|KCNQ1_SQUAC,0.00549080337812147
t33230aep|GKAP1_DANRE,0.000661903979447322
t33214aep|EXOS1_HUMAN,0.029244302196427
t33843aep|Y2R2_DROME,0.0120745652530116
t33855aep|RASF2_MOUSE,0.0278453989191298
t33849aep|CATL_SARPE,3.28643953145408
t33864aep|CNTP5_CANLF,0.345587912512623
t33845aep|SEPT2_CHICK,0.00735573028305878
t33868aep|CCS_PIG,0.042110983205924
t35773aep|FRIS_LYMST,0.256227365201197
t35776aep|KLC4_MOUSE,0.0838230781881014
t35772aep|MED23_DANRE,0.041189834767443
t35771aep|RASEF_MOUSE,0.425614625852563
t35770aep|B3GLT_HUMAN,0.000519456163136745
t37400aep|AMPP1_PENRW,0.285531978984758
t37422aep|ADA12_MOUSE,0.0411377167603509
t37423aep|CCD83_MACFA,0.0013036381674336
t37416aep|DEN1A_XENLA,0.036386950984374
t37417aep|GRM8_RAT,0.0302899880151527
t37426aep|MALT1_HUMAN,0.152076289759437
t37413aep|MACF1_HUMAN,0.109437779634328
t37401aep|FNIP1_CHICK,0.115317684498734
t37427aep|Y2R2_DROME,0.00603036003297921
t37420aep|TTLL6_DANRE,0.041709559687323
t37410aep|UQCC1_XENLA,0.0222460326058964
t32186aep|COPIA_DROME,0.0120745652530116
t32202aep|B4GN4_HUMAN,0.0126902115407252
t32210aep|VIAAT_XENTR,0.0696246937069173
t32188aep|ZBED4_HUMAN,0.0120745652530116
t32212aep|PIGB_BOVIN,0.0118594402538239
t32191aep|TC1A_CAEEL,0.00603036003297921
t32200aep|S35F6_HUMAN,0.515298931258406
t32203aep|GAPD1_BOVIN,0.0058548938923887
t32192aep|MALT1_HUMAN,0.102501956373798
t38730aep|FBN1_PIG,0.0120745652530116
t38724aep|TCB2_CAEBR,0.0120745652530116
t38721aep|TC3A_CAEEL,0.00603036003297921
t38720aep|RTKN_HUMAN,0.0340600415589326
t38728aep|EPB1B_XENLA,0.116821859737595
t38731aep|SAC2_DANRE,0.0486041216705643
t38147aep|TCB2_CAEBR,0.00603036003297921
t38154aep|S35E1_RAT,0.000402997609496462
t38166aep|CUBN_HUMAN,0.0181325893650176
t38162aep|RTXE_DROME,0.0120745652530116
t38172aep|CCD13_HUMAN,0.0491264980336744
t38155aep|FUCL_ANGAN,0.00603036003297921
t38146aep|MLP_ACRMI,0.0120745652530116
t38153aep|APEX2_BOVIN,0.000559346428834927
t38169aep|CARTF_RAT,0.00726643365797517
t37740aep|SAL_SILAS,0.00313233282602479
t33049aep|RTJK_DROME,0.0234623463824991
t33040aep|IQCB1_MOUSE,0.00865060496141095
t33073aep|PMGT1_BOVIN,0.0323204628508188
t33048aep|CAN7_HUMAN,0.00114460515525942
t33061aep|TTLL4_CAEBR,0.00894308833204549
t32607aep|SMYD4_PONAB,0.434779649339825
t37484aep|HMP_OCEIH,0.46609526599588
t32591aep|ACSF2_MOUSE,0.121597676271947
t32609aep|OPTN_DANRE,0.458249860036281
t32601aep|CYTSA_DANRE,1.22988522918475
t32589aep|DHDH_XENTR,0.0925713387860977
t35655aep|NPHP3_HUMAN,0.532240135517886
t35677aep|PGDH_HUMAN,1.10912998475129
t35664aep|HTRA2_MOUSE,0.0416127871761781
t35668aep|RTBS_DROME,0.0120745652530116
t35676aep|ANK3_HUMAN,0.0524640605767246
t35654aep|TOP3B_ARATH,0.00504353543402049
t31398aep|ANPRB_HUMAN,0.00286227715789222
t31426aep|ZN830_XENTR,0.00937554315720302
t31412aep|FND3A_HUMAN,0.114883192393601
t31393aep|MEC2_CAEEL,0.169572945909733
t31400aep|WDR93_HUMAN,0.0595137714710916
t31424aep|CFA57_MOUSE,0.125378319704205
t31394aep|ZBED1_HUMAN,0.00603036003297921
t31407aep|TRF6A_XENLA,0.0649136532014014
t31409aep|TRF6A_XENLA,0.86517925471513
t31408aep|TRF6A_XENLA,0.854110588018902
t31419aep|ISPD_XENTR,0.0201441380558074
t37801aep|FA69C_MOUSE,0.0120745652530116
t37791aep|Y381_RICFE,0.0447008987812916
t37797aep|TRI56_MOUSE,0.384589626010396
t37793aep|TDRD1_DANRE,0.000452770645972568
t37779aep|TRAF3_MOUSE,0.0699778492399257
t37786aep|RTBS_DROME,0.00603036003297921
t37798aep|HMCN1_HUMAN,0.0491519750241061
t37803aep|SPNS1_DANRE,0.103212193636629
t35818aep|TCB2_CAEBR,0.0120745652530116
t35816aep|GIN1_HUMAN,0.00603036003297921
t35803aep|GT2D2_BOVIN,0.0181325893650176
t35811aep|AL14E_BOVIN,0.00603036003297921
t35823aep|FYCO1_MOUSE,0.028198639079628
t35799aep|TCB1_CAEBR,0.00603036003297921
t34507aep|SAMD9_HUMAN,0.0256140969255473
t34489aep|PK1L2_MOUSE,0.00603036003297921
t34523aep|K1468_XENTR,0.0349153705216659
t34509aep|RTJK_DROME,0.0120745652530116
t34502aep|TCB1_CAEBR,0.00603036003297921
t34493aep|VPP1_MOUSE,0.469464757534791
t34521aep|ZBED4_HUMAN,0.0120745652530116
t34530aep|ZN862_HUMAN,0.0287970636798538
t34497aep|CHIT3_DROME,0.10409636912466
t34536aep|NALP7_HUMAN,0.0629652880667309
t34538aep|NAL12_HUMAN,0.136724835208814
t37144aep|PGBD4_HUMAN,0.0120745652530116
t37134aep|TILB_XENTR,0.0138823195932099
t37125aep|RTXE_DROME,0.00603036003297921
t37154aep|MRC1_HUMAN,0.0181325893650176
t37155aep|MRC1_MOUSE,0.00663218742871891
t37168aep|M3K3_HUMAN,0.217084322996702
t37141aep|NBR1_ARATH,0.00603036003297921
t37145aep|ZCPW1_HUMAN,0.0087599727414386
t37136aep|MRE11_RAT,0.0540739118438138
t37161aep|CFA69_PAPAN,0.0163755447136021
t37164aep|PSD10_DICDI,0.0125917422849428
t37143aep|SETMR_HUMAN,0.00603036003297921
t37121aep|HMCN1_HUMAN,0.0516031569347634
t36793aep|CUBN_HUMAN,0.0120745652530116
t36813aep|KCNQ2_MOUSE,0.00603036003297921
t36774aep|GGT1_RAT,0.0969817705773622
t36788aep|K0100_MOUSE,0.0182815579946087
t36775aep|ANKE1_HUMAN,0.029511527864197
t36802aep|LRK1_CAEEL,0.190338649231409
t36799aep|ZMYM1_HUMAN,0.00603036003297921
t36777aep|M3K7_MOUSE,0.024246799988937
t36771aep|TM175_DANRE,0.370734730332099
t36785aep|PGBD4_HUMAN,0.00603036003297921
t31809aep|KPCA_RAT,0.123495677755555
t31789aep|YG31B_YEAST,0.00603036003297921
t31812aep|ARHGI_MOUSE,0.0682278224544284
t31788aep|PRKDC_XENLA,0.0251481527430082
t31804aep|P53_TETMU,0.0181325893650176
t31796aep|GTSF1_BOVIN,0.0353936835397641
t31794aep|CP17A_CHICK,0.00603036003297921
t36091aep|F166B_XENTR,0.236690275677452
t36126aep|RTXE_DROME,0.00603036003297921
t36128aep|CAH2_TRIHK,0.343191882679126
t36133aep|FA5_PIG,0.00603036003297921
t36100aep|ADD_ENTFA,0.0460845815248611
t36093aep|ZN862_HUMAN,0.0114425904705168
t36104aep|SDK1_HUMAN,0.283379661647589
t36094aep|ZN622_MOUSE,0.120298339596084
t36101aep|LIN1_NYCCO,0.00603036003297921
