t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.0395504703279155
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0960608947021692
t36047aep|FUCTA_DROME,0.0395504703279155
t36970aep|EXOS6_DANRE,0.339217598479882
t34456aep|TAF3_CHICK,-0.028509678943642
t34453aep|RIFK_DROME,-0.00736520881790715
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0.117541705957284
t34450aep|KCNH5_MOUSE,0.0625115836958842
t36334aep|DOCK3_HUMAN,0.00507337814026549
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,0.0567268916450344
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.0147188281349419
t36337aep|CRYAB_BOVIN,-0.00384900409872807
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0308668556153659
t35903aep|S35E3_DANRE,0.0724084587978019
t35908aep|CAF1A_CHICK,0.127382222429412
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.0268856383903078
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.222008789565505
t38104aep|B3GN4_HUMAN,0.0298451612745602
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0831617637238923
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0127461018060947
t38117aep|SAXO1_RAT,0.0472728546102382
t33743aep|EXOC7_RAT,-0.0564715736430937
t33739aep|RPP14_MOUSE,0.203908037358722
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.0792266204189628
t33735aep|DHB11_RAT,-0.178425471922827
t32686aep|MRP1_CHICK,0.128460038102923
t32685aep|RN146_XENTR,-0.105163551432058
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.31315902353215
t32693aep|S27A4_HUMAN,-0.107631377042768
t32687aep|RAB23_HUMAN,-0.107403603569262
t32691aep|PP14C_RAT,0.0855844064301275
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,0.238341717008638
t35866aep|MEL2A_DANRE,0.173307779716352
t35863aep|SSPO_CHICK,0.0287752583540169
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.26763958651198
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.186261179186223
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,0.0066267392340194
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0287629829474641
