t37645aep|CP4V2_MOUSE,0.22483243749434
t37623aep|RHES_HUMAN,0.121762803958069
t37622aep|NEK4_MOUSE,0.00364463075487546
t37634aep|KELP_ARATH,0.00963818965629038
t37637aep|DYHC_HELCR,0.0393151935653525
t36963aep|PPID_HUMAN,0.138861122174921
t36583aep|CSTF3_MOUSE,0.0483439974167182
t36590aep|GLYM_HUMAN,0.159851658824174
t36585aep|CALM_MACPY,0.00709851111664493
t36580aep|S39AD_DANRE,0.585927821306258
t34754aep|FXC2B_XENLA,0.545629490893306
t34760aep|QORL1_MOUSE,0.0506653686372176
t34762aep|TYDP2_RAT,0.00137106917687909
t34765aep|ZBED4_HUMAN,0.0101285404866491
t34759aep|TDRD5_AILME,0.0623825181936749
t34764aep|RSU1_BOVIN,0.342684316589004
t34581aep|PELI1_MOUSE,0.0115579559629794
t38671aep|SETD7_HUMAN,0.0010437405437207
t38672aep|SHL2_ORYSJ,0.0151932854686454
t38673aep|RDR2_ORYSJ,0.00506411163315055
t38687aep|PTPRD_MOUSE,0.00506411163315055
t38680aep|PGAP3_XENTR,0.0458286982771243
t32838aep|RASLC_DANRE,0.909102625495707
t32855aep|ZN205_BOVIN,0.0404675468608511
t32845aep|KTI12_DANRE,0.00456231125479745
t36490aep|CCD81_HUMAN,0.0144088893184828
t36502aep|NPHP3_HUMAN,0.0405208678179416
t36496aep|TNAP3_MACFA,0.141638506802872
t36491aep|VP37B_HUMAN,0.0365939437651941
t36488aep|TIGD2_MOUSE,0.0253237194688242
t36486aep|SCN1_HETBL,0.00182157737828149
t34603aep|RWDD1_RAT,0.126817226601995
t34595aep|NDK_CHICK,0.613386307156784
t34599aep|YTX2_XENLA,0.0114635550176864
t34605aep|CRFR2_XENLA,0.0303030108087151
t34600aep|KPSH1_BOVIN,0.0537884156651521
t38363aep|DNAL4_PIG,0.183012791261903
t38358aep|PLK4_NEMVE,0.0196924902466945
t38365aep|TMOD2_RAT,1.78453942121898
t38366aep|DDRGK_TRIAD,0.016459622227602
t32785aep|HEBP1_MOUSE,3.31059642330895
t36256aep|RTBS_DROME,0.0151932854686454
t37211aep|RYK_MOUSE,0.0206328337895023
t37220aep|HMCN2_HUMAN,0.0202583454909107
t37217aep|BAZ1A_HUMAN,0.033364847240619
t37214aep|ITA9_MOUSE,0.233011706757695
t37218aep|EF1G2_ARATH,0.00506411163315055
t36469aep|DNLI1_XENLA,0.135930433593594
t36466aep|TF2H1_HUMAN,0.0138343748749532
t38654aep|BBS4_HUMAN,0.0178457824634473
t38666aep|EPHA3_MOUSE,0.0101285404866491
t38653aep|TOR1A_MACFA,2.70158756244208
t38657aep|CCD94_MOUSE,0.0138920716013464
t38658aep|PKHG5_MOUSE,0.26212598134004
t35895aep|DAPLE_XENLA,0.0745261415341646
t37029aep|USH2A_HUMAN,0.00506411163315055
t35898aep|NPHP3_XENLA,0.226732070243895
t38452aep|POL_MLVCB,0.0151932854686454
t38457aep|RTEL1_DANRE,0.0133122324941273
t38458aep|PEBB_HUMAN,0.352845405326385
t31921aep|NXF1_COTJA,0.112984162266516
t34549aep|PP2C2_CAEEL,0.0205198753073559
t34547aep|UBP16_HUMAN,0.0458231598721588
t34557aep|KDSR_BOVIN,0.0278285074727564
t34555aep|TM107_DANRE,0.0389851571311453
t34548aep|KLC4_HUMAN,0.00506411163315055
t34552aep|NPYR_DROME,0.00506411163315055
t34559aep|XPA_XENLA,0.0336586840474765
t35300aep|DJC11_PONAB,0.0774116001873339
t35296aep|MORN2_BOVIN,0.0039452727027363
t37101aep|OTX2B_XENLA,0.424875614122279
t37098aep|MUG1_MOUSE,0.0354554049710908
t37097aep|THA11_DANRE,0.0253237194688242
t37095aep|AGRG4_HUMAN,0.320443050954146
t34987aep|FA47E_HUMAN,0.0126055174075805
t34990aep|LYST_MOUSE,0.165814530031507
t34989aep|MOG1_BOVIN,0.0222383817602728
t34997aep|HBAP1_RAT,0.00489285058949213
t34996aep|RET_RAT,1.22353926504016e-05
t31900aep|FRIH_TREBE,5.0347334260998
t31908aep|RSLBA_HUMAN,0.145603757318493
t31912aep|HSP70_HYDVU,0.940615817425229
t31905aep|DYH2_MOUSE,0.00506411163315055
t31910aep|CAH1_RAT,0.0303894063213628
t38176aep|APC1_MOUSE,0.0156906725606722
t38183aep|APC_RAT,0.0125037152162601
t38186aep|CRYAB_BOVIN,1.17302479367566
t32713aep|SDA1_RAT,0.0645158130461466
t32714aep|TENS1_HUMAN,0.173116343170767
t32725aep|TIM10_CAEBR,0.00203408226314632
t32717aep|STX12_MOUSE,0.132447226052813
t32709aep|MCFD2_PONAB,0.0109011565671953
t35363aep|TMX2B_DANRE,0.0204667000492677
t35365aep|SGCD_HUMAN,0.725316024931738
t35372aep|ELYS_XENLA,0.0784056333250468
t34181aep|HARB1_DANRE,0.00506411163315055
t34192aep|FORF_DICDI,0.653167029224735
t34186aep|BRPF1_HUMAN,0.00370907749504918
t32768aep|KLC4_MOUSE,0.0101285404866491
t32769aep|KLC4_HUMAN,0.0101285404866491
t32772aep|P4R3A_MOUSE,0.0296010505341504
t32760aep|BRM_DROME,0.0619834000406222
t32773aep|TRI50_MOUSE,0.0750188139614607
t32766aep|SC5AC_MOUSE,0.0912016641437913
t32775aep|CELR2_HUMAN,0.399690782929992
t33154aep|OXR1_MOUSE,0.0103252415552894
t33149aep|TOLL6_DROME,0.0274575282433582
t32160aep|MYD88_HUMAN,0.0107614436860737
t32162aep|STAB2_HUMAN,0.0101285404866491
t32166aep|GBB5_PONAB,0.0675599094291717
t36935aep|KCNC1_HUMAN,0.00506411163315055
t36927aep|PLXA3_RAT,0.211583889297123
t36933aep|ATG2B_HUMAN,0.0658307423053852
t36930aep|RTJK_DROME,0.0101285404866491
t36923aep|ZGRF1_MOUSE,0.0278061880830686
t35829aep|PLPL9_HUMAN,0.0300650607304726
t35009aep|SPB10_BOVIN,0.133422448469105
t35008aep|OPN4_PHOSU,0.065857884723244
t35014aep|HERC1_HUMAN,0.0886258546369445
t35005aep|CHRD_XENLA,0.00823054336930059
t34999aep|SRBP1_PIG,1.17880903520602
t35003aep|CTNS_HUMAN,0.212799046870829
t32106aep|TLN2_HUMAN,0.356646901349564
t32100aep|PRRT1_MOUSE,0.708738840494198
t32104aep|ASIC1_MOUSE,0.0151932854686454
t32112aep|HACE1_HUMAN,0.121503803140462
t32101aep|NEK4_HUMAN,0.0212770607358845
t32321aep|DYH7_HUMAN,0.0434023764093754
t32312aep|DJB12_MOUSE,0.00506411163315055
t32316aep|IPP_HUMAN,0.00569082310203667
t32313aep|USP9X_HUMAN,0.0828590756034463
t32319aep|AAPK2_HUMAN,0.00624329414399677
t36032aep|ABCA1_HUMAN,0.090251082779057
t36031aep|ANPRA_MOUSE,0.168086573783003
t36035aep|TCEA2_HUMAN,0.000835875314822085
t36962aep|RTBS_DROME,0.0101285404866491
t35694aep|NLTP_MOUSE,0.0697290323993519
t35700aep|TWHH_DANRE,0.00506411163315055
t35698aep|VPS36_XENLA,0.00326431709501565
t32140aep|RAD2B_ARATH,0.0980088362900454
t32143aep|RN212_MOUSE,0.0101285404866491
t37191aep|DUR1_LACKL,0.0151932854686454
t37182aep|HMCN1_HUMAN,0.0130911880716507
t37192aep|FBXW2_MOUSE,0.0144862726600527
t37187aep|CDK7_HUMAN,0.103974465981965
t38447aep|SAX_LITCT,0.00138113005576304
t38442aep|SMC1A_HUMAN,0.0210200312995802
t38435aep|DHX9_XENLA,0.190767954288996
t36572aep|NLR1A_MOUSE,0.0428910279420111
t33385aep|CDD_DICDI,0.234987060863988
t36571aep|FL2D_DANRE,0.0496087874651091
t36564aep|D19L3_HUMAN,0.0280463798058055
t36744aep|ZER1_HUMAN,0.0785264378504544
t36741aep|DYHC1_MOUSE,0.0335930682355201
t38619aep|AL8A1_DANRE,0.288603371698382
t38623aep|EGL15_CAEEL,0.0101285404866491
t38621aep|MOCS3_AEDAE,0.0109010976620843
t34473aep|PGBD4_HUMAN,0.0101285404866491
t34467aep|GAPR1_MOUSE,0.48849532690879
t34465aep|NPHP4_MOUSE,0.0326711625440726
t34476aep|Y1199_DICDI,0.0384189683211859
t34475aep|LRIG2_HUMAN,0.0358300081759174
t34477aep|HGH1_DROME,0.0573145415641406
t34674aep|KI16B_MOUSE,0.0489483738040547
t34671aep|GT2D2_MOUSE,0.00700501227355955
t34685aep|CPMD8_HUMAN,0.0202583454909107
t34686aep|CPMD8_HUMAN,0.0506552609826302
t34682aep|IPMK_HUMAN,0.138603978401797
t34670aep|VKORL_HUMAN,0.0279208540923926
t37727aep|KLC4_HUMAN,0.00506411163315055
t33393aep|TEAN2_MOUSE,0.0105859500401318
t37722aep|MEGF8_RAT,0.0111273029557897
t37718aep|CFA45_HUMAN,0.235698805489989
t37731aep|S17A9_MOUSE,0.00506411163315055
t37729aep|KPCD3_MOUSE,1.20671252292101
t37723aep|INTU_BOVIN,0.0152598842389525
t32502aep|MKS3_RAT,0.0101285404866491
t32517aep|IRF8_HUMAN,0.00822508234686629
t32519aep|PTR36_ARATH,0.390033155441064
t32498aep|KLC4_BOVIN,0.00506411163315055
t32515aep|ZFY26_BOVIN,0.0912266049472838
t32494aep|RBM45_MOUSE,0.110853905398061
t32516aep|DTNB_MOUSE,0.128494915981895
t32512aep|ACSF4_HUMAN,0.00158192747806461
t32501aep|GPMI_ONCVO,0.275420058730037
t36975aep|DYH5_HUMAN,0.00580633161150419
t36989aep|GPX5_PIG,2.55995707584923
t36974aep|CNFNA_XENLA,0.271583611468881
t36990aep|TV23B_BOVIN,0.113842958033658
t36983aep|SCND3_HUMAN,0.00506411163315055
t36988aep|FAT4_HUMAN,0.00499898417547011
t36994aep|KINH_SYNRA,0.00506411163315055
t37004aep|MICA2_RAT,0.167859771665606
t37005aep|CPMD8_HUMAN,0.0789594868530265
t36996aep|MPIP1_HUMAN,0.0463194405279701
t37006aep|SVIL_MOUSE,0.251643211350801
t35160aep|ZN862_HUMAN,0.017388978499311
t35150aep|FEM1C_MOUSE,0.0171646102060677
t35146aep|ABR_BOVIN,0.834410105236647
t35144aep|NLTP_MOUSE,0.11492421571124
t35149aep|5HT1F_HUMAN,0.0151932854686454
t37975aep|ZNHI1_HUMAN,0.0628628649452643
t37986aep|TIDC1_HUMAN,0.0926015068481567
t37988aep|GLNA_PANAR,0.0202583454909107
t33519aep|CCD25_DANRE,0.0423304670539871
t33518aep|INT7_CHICK,0.000663944469784772
t38565aep|PDXK_HUMAN,0.0304344753109655
t38573aep|CL004_RAT,0.0216542491733226
t38572aep|TADA1_RAT,0.0359051065902887
t38574aep|DDX31_MOUSE,0.0358299757551339
t38564aep|DEN2C_HUMAN,0.0411353085658673
t31271aep|GAB1_MESAU,0.139795683234973
t33776aep|ASIC3_HUMAN,0.00500856442648306
t33777aep|IKBP1_HUMAN,0.0123223594732175
t33784aep|LTBP1_RAT,0.00506411163315055
t31934aep|MENG_LEPIN,0.0471786098257565
t31929aep|CERS6_HUMAN,0.491421403197663
t31947aep|HLH11_CAEEL,0.118831076307336
t31936aep|PRRT1_MOUSE,0.0688225263388723
t31931aep|ANK3_MOUSE,0.115466394221771
t31957aep|DOCK1_HUMAN,0.0495505875497014
t31930aep|GXN_ACRMI,0.848725518774395
t32739aep|CHM1B_CHICK,0.276232187779546
t32745aep|PRRT1_MOUSE,1.41326457063448
t32744aep|LMX1A_HUMAN,0.023844764044894
t32736aep|GRM7_MOUSE,0.0101285404866491
t32747aep|ZIC2B_XENLA,0.592243058750607
t32740aep|KLC4_HUMAN,0.00902399561693962
t33610aep|VP33A_RAT,0.420990806174324
t33595aep|FLT3_HUMAN,0.00506411163315055
t33591aep|EXOS4_BOVIN,0.0292322294029406
t33615aep|S43A3_BOVIN,0.00506411163315055
t33603aep|XPP1_MOUSE,0.052270656383665
t32370aep|CREB_HYDVD,0.124118178092644
t32381aep|Y2R2_DROME,0.00506411163315055
t38591aep|CAPS1_RAT,0.0384097822617426
t38581aep|HE_HEMPU,0.0102196134502545
t38582aep|TTC24_HUMAN,0.0116722157997377
t38419aep|G3ST3_MOUSE,0.0101285404866491
t38428aep|SIX6_HUMAN,0.0151932854686454
t38432aep|MYO3B_HUMAN,0.909751799736885
t38418aep|TMM19_XENTR,0.0310716311726627
t38504aep|CATIP_DANRE,0.0569249527936958
t38506aep|ANK2_HUMAN,0.00506411163315055
t38509aep|DCDC2_MOUSE,0.272815465750787
t38510aep|ZN235_MOUSE,0.0568061479186225
t38497aep|DDC_HUMAN,0.381728270305569
t38499aep|ECM29_HUMAN,0.0660324686555112
t31735aep|NOTU2_XENLA,0.035024397177438
t31729aep|FREM2_MOUSE,0.00563357068276109
t31725aep|TPC13_XENTR,0.0326013472525199
t31741aep|FBP1_STRPU,0.00506411163315055
t31730aep|S2611_HUMAN,0.127938924672743
t33099aep|ASM_BOVIN,0.40508148399808
t37464aep|PK1L2_MOUSE,0.0136129451566053
t37460aep|TBCEL_RAT,0.0351844930925805
t37459aep|RTBS_DROME,0.00506411163315055
t36611aep|EDRF1_PONAB,0.0949535085145366
t36608aep|NCLN_DANRE,0.0213924443228696
t36604aep|LANC3_MOUSE,0.0287492170630416
t36593aep|THAP4_BOVIN,0.0101285404866491
t36591aep|ZMYM1_HUMAN,0.000962132137190687
t36606aep|TBD_CANLF,0.00391362091826057
t36612aep|ERIC3_HUMAN,0.0158744478152078
t34689aep|RAB14_PONAB,0.146453752750994
t34698aep|TSSK3_HUMAN,0.0393374082625267
t34694aep|PGBD4_HUMAN,0.00506411163315055
t34695aep|SORCN_SCHJA,0.0202583454909107
t32283aep|PPBT_CHICK,0.865636353824615
t32289aep|GTD2A_HUMAN,0.00506411163315055
t32293aep|PKHM2_HUMAN,0.0254460148734927
t32275aep|CAN5_MOUSE,0.000907485988582012
t32290aep|NOL6_MOUSE,0.0185469403294878
t32280aep|5HTR_LYMST,0.149396543573559
t32272aep|FAT4_MOUSE,0.00506411163315055
t32909aep|F228B_MOUSE,0.0159329597925696
t32931aep|OCTL_DROME,0.0833440764114794
t32343aep|GRT1A_DANRE,0.13986366912464
t32349aep|CRJ1A_TRICY,0.146899477031019
t32353aep|THOC2_DASNO,0.027893247155549
t32339aep|QRFPR_HUMAN,0.0151932854686454
t32897aep|CASP2_CHICK,0.0264340891264591
t32893aep|TNG2_BOVIN,0.0151923103694836
t32898aep|CAC1B_RAT,0.0208199806432236
t32873aep|TPMT_PSEAB,0.00426875863563353
t32875aep|RPAP3_MOUSE,0.0252379764318463
t32895aep|RMR2_ORYSJ,0.0189404487547059
t32872aep|AMPN_RABIT,0.795018614888398
t32870aep|ZMYM1_HUMAN,0.0130911880716507
t32890aep|MMP25_HUMAN,0.0101285404866491
t32888aep|ANR31_HUMAN,0.01365527372003
t32894aep|MYO1A_MOUSE,0.0778419289983617
t37681aep|NFX1_BOVIN,0.148690766467869
t37698aep|S18B1_MOUSE,0.117408102803124
t37699aep|AGTRB_MOUSE,0.0101285404866491
t37695aep|ANPRA_MOUSE,0.00393788462130279
t33209aep|RBM48_MOUSE,0.0405143214373299
t33224aep|CD047_MOUSE,0.0460443185474463
t33205aep|KCNQ1_SQUAC,0.106337519482057
t33214aep|EXOS1_HUMAN,0.0703930338451532
t33843aep|Y2R2_DROME,0.0101285404866491
t33844aep|RTJK_DROME,0.0101285404866491
t33855aep|RASF2_MOUSE,0.262620615183972
t33867aep|NADK_MOUSE,0.0192922842844146
t33849aep|CATL_SARPE,3.84639900549432
t33846aep|P52K_MOUSE,0.00506411163315055
t33858aep|RIMK_SYNPX,0.0706795185201836
t33864aep|CNTP5_CANLF,0.272141948164419
t33853aep|RN220_HUMAN,0.272665190762783
t33847aep|NAS15_CAEEL,0.00506411163315055
t33868aep|CCS_PIG,0.0113252091993144
t33861aep|GCC1_HUMAN,0.000627372506386008
t33856aep|PARD3_HUMAN,0.0983596855868698
t35776aep|KLC4_MOUSE,0.0827165098906915
t35771aep|RASEF_MOUSE,0.73491072236383
t37400aep|AMPP1_PENRW,0.0741782882432171
t37422aep|ADA12_MOUSE,0.418857943387028
t37416aep|DEN1A_XENLA,0.175130472936417
t37404aep|FIGL1_RAT,0.012536487754654
t37417aep|GRM8_RAT,0.0303894063213628
t37426aep|MALT1_HUMAN,0.0789914679739905
t37401aep|FNIP1_CHICK,0.335162568954081
t37427aep|Y2R2_DROME,0.00506411163315055
t37410aep|UQCC1_XENLA,0.0173155462880649
t32210aep|VIAAT_XENTR,0.164595659437021
t32188aep|ZBED4_HUMAN,0.0151932854686454
t32212aep|PIGB_BOVIN,0.00435521182960091
t32204aep|GON4L_HUMAN,0.00683151769760152
t32206aep|EGL15_CAEEL,0.0744605631665988
t32191aep|TC1A_CAEEL,0.0101285404866491
t32200aep|S35F6_HUMAN,0.476646028517939
t32203aep|GAPD1_BOVIN,0.0543090349039118
t32192aep|MALT1_HUMAN,0.261162439932472
t38723aep|HDHD1_HUMAN,0.0363504622507396
t38720aep|RTKN_HUMAN,0.00847156934299244
t38728aep|EPB1B_XENLA,0.116791910030225
t38731aep|SAC2_DANRE,0.0592747319983891
t38147aep|TCB2_CAEBR,0.0151932854686454
t38166aep|CUBN_HUMAN,0.0303894063213628
t38172aep|CCD13_HUMAN,0.0486640426025936
t38152aep|TNPO3_HUMAN,0.217776372417227
t38146aep|MLP_ACRMI,0.00506411163315055
t38157aep|ABH15_MOUSE,0.0608078798499182
t38153aep|APEX2_BOVIN,0.0202394297850582
t38169aep|CARTF_RAT,0.00939218978386839
t37740aep|SAL_SILAS,0.125667962813168
t37750aep|ABHD8_BOVIN,0.0167662953930974
t37763aep|ACBG2_XENLA,0.0815964336243449
t33049aep|RTJK_DROME,0.00582831295401416
t33063aep|GRP78_CHICK,0.480732927347385
t33040aep|IQCB1_MOUSE,0.0212528042268853
t33045aep|AT8B2_HUMAN,0.0305479560137663
t33073aep|PMGT1_BOVIN,0.0331079648141004
t33048aep|CAN7_HUMAN,0.0288208153282153
t32607aep|SMYD4_PONAB,0.164433728924775
t37484aep|HMP_OCEIH,0.68462482083492
t32591aep|ACSF2_MOUSE,0.283372761681943
t32609aep|OPTN_DANRE,0.607971732222616
t32590aep|SGSM1_MOUSE,0.0401123318927334
t32601aep|CYTSA_DANRE,0.998194393056523
t32589aep|DHDH_XENTR,0.129060132045621
t35655aep|NPHP3_HUMAN,0.682098860405481
t35679aep|KAD9_HUMAN,0.0582607813776247
t35677aep|PGDH_HUMAN,1.21982490451604
t35668aep|RTBS_DROME,0.00506411163315055
t35676aep|ANK3_HUMAN,0.0262994853363712
t35654aep|TOP3B_ARATH,0.0725407516879068
t35674aep|ZRAB3_BOVIN,0.0443612352766178
t31412aep|FND3A_HUMAN,0.0439854018219311
t31393aep|MEC2_CAEEL,0.0798088802612063
t31400aep|WDR93_HUMAN,0.0765682756797824
t31424aep|CFA57_MOUSE,0.0365949202716963
t31407aep|TRF6A_XENLA,0.125876284482781
t31409aep|TRF6A_XENLA,1.21105950355309
t31408aep|TRF6A_XENLA,1.05178318564717
t31419aep|ISPD_XENTR,0.0265503300086106
t31410aep|ANKF1_HUMAN,0.0165721917121426
t31401aep|U5S1_CHICK,0.0488665307947508
t37801aep|FA69C_MOUSE,0.00506411163315055
t37791aep|Y381_RICFE,0.134163093095814
t37797aep|TRI56_MOUSE,0.0333776916693188
t37796aep|DC2L1_HUMAN,0.0076805558413456
t37800aep|ZMYM1_HUMAN,0.00506411163315055
t37803aep|SPNS1_DANRE,0.122656024256993
t35794aep|SNX7_HUMAN,0.00201828242926508
t35805aep|MLP_ACRMI,0.0101285404866491
t35818aep|TCB2_CAEBR,0.0101285404866491
t35801aep|NOS1_MOUSE,0.0013318050447715
t35816aep|GIN1_HUMAN,0.0101285404866491
t35793aep|CND1_XENLA,0.0574752137408399
t35823aep|FYCO1_MOUSE,0.0449096217673098
t35799aep|TCB1_CAEBR,0.0101285404866491
t34507aep|SAMD9_HUMAN,0.017511706433172
t34490aep|PK1L2_MOUSE,0.00910539161186453
t34509aep|RTJK_DROME,0.0151932854686454
t34517aep|ATG9A_PONAB,0.128201126371887
t34502aep|TCB1_CAEBR,0.0101285404866491
