t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0209207154586326
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.216777674254719
t34456aep|TAF3_CHICK,0.114920856707431
t34453aep|RIFK_DROME,-0.0259976598618452
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0495107488621432
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,0.0568716964088428
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0661680419825116
t36337aep|CRYAB_BOVIN,-0.22683392444978
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.0478597055779931
t35903aep|S35E3_DANRE,-0.139603062830429
t35908aep|CAF1A_CHICK,0.352848911422291
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.111561018196573
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.277173372582618
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.213308108880747
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.136445599609972
t38117aep|SAXO1_RAT,-0.00873447185155526
t33743aep|EXOC7_RAT,0.0326592927148325
t33739aep|RPP14_MOUSE,0.109431402313681
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.348239056484523
t33735aep|DHB11_RAT,-0.238694564921971
t32686aep|MRP1_CHICK,-0.0142933120336213
t32685aep|RN146_XENTR,-0.155682032396686
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.618858508277708
t32693aep|S27A4_HUMAN,-0.0419184448598524
t32687aep|RAB23_HUMAN,-0.0771158998279099
t32691aep|PP14C_RAT,-0.0110392802431789
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.000164782362852863
t35866aep|MEL2A_DANRE,0.0365028278427719
t35863aep|SSPO_CHICK,0.010142807310079
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,0.0184184500441993
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.212954644997246
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,0.131121011303945
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0473954339914022
t35353aep|B4GA1_DANRE,-0.0393285650323254
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.0385655920004548
t37374aep|VWDE_HUMAN,0.0209180192839772
t37381aep|RPAC2_BOVIN,0.308981759612009
t37368aep|PEX10_MOUSE,0.338806543296357
t37380aep|CBL_MOUSE,-0.0178216510422144
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.17481447130858
t32310aep|LSM1_HUMAN,-0.0825750395178376
t32305aep|PPCT_MOUSE,-0.0329375275635326
t32304aep|SWT15_VITVI,0.0730018359219649
t33480aep|MSRB_METBF,-0.0730208447689039
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.274349285933669
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.0520363846843029
t36728aep|ARL5B_MOUSE,0.0196456310400607
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.107873158108917
t32810aep|NDUA5_BOVIN,-0.148736405909263
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.558142027850195
t35979aep|ECI1_RAT,0.203492944294867
t35981aep|PRPF3_CHICK,0.227632694426799
t35991aep|FLNC_RAT,0.00941324928689364
t37010aep|NDUF4_PONAB,0.0485150309372672
t35994aep|MLRP2_ACRMI,-0.0214312256629556
t35982aep|NLTP_CHICK,0.184652024657385
t35993aep|VATE_DROME,0.141926736014621
t35988aep|CIA30_DROME,0.0330469798678845
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.0124736867026626
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,-0.278859703435871
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,-0.0605753367413088
t38636aep|ALG3_HUMAN,0.0393310275511053
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.0260528862915108
t37013aep|LAGE3_MOUSE,0.640453916347032
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.0110868479804201
t34431aep|RSPH1_HUMAN,-0.0205052264914089
t34434aep|S12A8_XENLA,-0.026887464994864
t34436aep|XRN1_HUMAN,0.331087790895741
t34428aep|SPC25_RAT,0.290600458077904
t34430aep|RPAP1_BOVIN,0.228921414969713
t34429aep|PP4C_XENTR,0.679942560123184
t34427aep|ML12B_BOVIN,-0.0095801875749692
t31846aep|CEP70_RAT,0.0459095335328625
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.230264979212367
t31849aep|TYPH_RAT,0.0624633830283816
t31847aep|RS2_ICTPU,0.797488435879448
t31848aep|SPCS3_CHICK,0.273334965971039
t34798aep|APH1_DROME,-0.00827277520254898
t34802aep|PISD_CRIGR,0.0216101872126248
t34796aep|PCMD2_BOVIN,-0.044811583270062
t34792aep|PTH2_BOVIN,0.0828003891352562
t34790aep|TWF1_HUMAN,-0.213230692603374
t32481aep|GUAA_RAT,0.67688912571232
t32473aep|RB18B_DANRE,-0.0218434630834003
t32475aep|WHITE_DROME,0.0154756414596848
t32469aep|CO6A4_MOUSE,0.0209180192839772
t32470aep|LYRM2_MOUSE,0.0582105427602274
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,0.54946653840926
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.000935431760424369
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,-0.0401477688768436
t37817aep|RS6_BRAFL,0.471633685088249
