t37645aep|CP4V2_MOUSE,0.0377427326719024
t36261aep|CTU2A_XENLA,0.0344725354351684
t36256aep|RTBS_DROME,0.0377427326719024
t37210aep|DPOD3_BOVIN,0.0328769576388227
t37220aep|HMCN2_HUMAN,0.147014698850752
t36474aep|RT06_BOVIN,0.142399171101733
t38654aep|BBS4_HUMAN,0.0187620238356774
t38653aep|TOR1A_MACFA,1.26879180808879
t38655aep|RRP44_HUMAN,0.106732632864133
t35898aep|NPHP3_XENLA,0.375093709621032
t38456aep|ELMD2_BOVIN,0.0951707993126027
t38457aep|RTEL1_DANRE,0.0429123166272874
t31916aep|ZCRB1_XENLA,0.022230773998479
t34547aep|UBP16_HUMAN,0.134045415819864
t34557aep|KDSR_BOVIN,0.0946304779998848
t34555aep|TM107_DANRE,0.00743372179579273
t34559aep|XPA_XENLA,0.21983023396595
t35295aep|RM09_RAT,0.0806302330405618
t35296aep|MORN2_BOVIN,0.0214296598837275
t37101aep|OTX2B_XENLA,1.10760832224853
t37097aep|THA11_DANRE,0.0377427326719024
t37095aep|AGRG4_HUMAN,0.162989220632324
t34989aep|MOG1_BOVIN,0.153625612662173
t34997aep|HBAP1_RAT,0.155590967016538
t34991aep|RBM25_MOUSE,0.324683084074946
t31900aep|FRIH_TREBE,4.22842132953109
t31908aep|RSLBA_HUMAN,0.0340796438451719
t31912aep|HSP70_HYDVU,0.389521418212736
t38176aep|APC1_MOUSE,0.0837458845583974
t38183aep|APC_RAT,0.0298867133345822
t38186aep|CRYAB_BOVIN,0.430788950437728
t32713aep|SDA1_RAT,0.124878244878999
t32714aep|TENS1_HUMAN,0.167613163453875
t32717aep|STX12_MOUSE,0.158703236993394
t32709aep|MCFD2_PONAB,0.256541841034051
t35363aep|TMX2B_DANRE,0.0217406575682934
t35365aep|SGCD_HUMAN,0.473386889557775
t35368aep|DCP2_MOUSE,0.0554589110483837
t35372aep|ELYS_XENLA,0.0406490677493358
t34192aep|FORF_DICDI,0.37554413571922
t32762aep|RAD50_MOUSE,0.223685843009526
t32760aep|BRM_DROME,0.11457023899651
t32773aep|TRI50_MOUSE,0.101475079577239
t32766aep|SC5AC_MOUSE,0.0377427326719024
t32775aep|CELR2_HUMAN,0.400726399776011
t33155aep|CBPD_LOPSP,0.111222035802364
t33147aep|MFSD8_DANRE,0.0377427326719024
t33154aep|OXR1_MOUSE,0.0339923873488769
t32160aep|MYD88_HUMAN,0.0433701728419414
t36930aep|RTJK_DROME,0.0377427326719024
t36928aep|CACB2_RABIT,0.0402010290057338
t36920aep|SWI5_HUMAN,0.0174576680522021
t35835aep|IFT22_XENTR,0.318607651872344
t35829aep|PLPL9_HUMAN,0.0222194600321325
t35007aep|NPFF2_HUMAN,0.0377427326719024
t35009aep|SPB10_BOVIN,0.0236445623625467
t35017aep|HSF_XENLA,0.0223314757930482
t35008aep|OPN4_PHOSU,0.111222035802364
t35011aep|HEMK1_HUMAN,0.0720956783228852
t35005aep|CHRD_XENLA,0.133045315974841
t34999aep|SRBP1_PIG,0.975101868688747
t35003aep|CTNS_HUMAN,0.189514322012543
t32106aep|TLN2_HUMAN,0.376680616005754
t32100aep|PRRT1_MOUSE,0.887326077570193
t32112aep|HACE1_HUMAN,0.121326368819923
t32101aep|NEK4_HUMAN,0.0390620333305173
t32099aep|DDX46_MOUSE,0.047637789361013
t32107aep|PPIL4_HUMAN,0.183570344920113
t32321aep|DYH7_HUMAN,0.0219381514202418
t32316aep|IPP_HUMAN,0.0717109443853181
t32315aep|IN80B_HUMAN,0.0607133201502164
t36032aep|ABCA1_HUMAN,0.0810553767744894
t36031aep|ANPRA_MOUSE,0.0290773827341739
t36035aep|TCEA2_HUMAN,0.0811104359150846
t35701aep|HOME2_HUMAN,0.00241718382268546
t32140aep|RAD2B_ARATH,0.02616470153428
t32151aep|HE_PARLI,0.0244875566048293
t38446aep|RNF10_XENLA,0.0681823100556229
t38442aep|SMC1A_HUMAN,0.0282511511647665
t38440aep|AGGF1_MOUSE,0.144133664307844
t38435aep|DHX9_XENLA,0.00486071462281964
t36572aep|NLR1A_MOUSE,0.0781185729938721
t36568aep|POL_SIVEK,0.0377427326719024
t33385aep|CDD_DICDI,0.202531846558043
t36571aep|FL2D_DANRE,0.219862563091749
t36569aep|BCD1_PONAB,0.120167383847313
t36738aep|ZSCA2_MOUSE,0.00731715207336752
t36736aep|ARP8_SALSA,0.00975057737071859
t36749aep|NEMP1_XENTR,0.0554972732103856
t36735aep|S30BP_HUMAN,0.314414709377805
t38619aep|AL8A1_DANRE,0.163428499786609
t38616aep|G3ST1_HUMAN,0.0377427326719024
t38621aep|MOCS3_AEDAE,0.0412287374829634
t38617aep|U2AFM_HUMAN,0.00162710379429939
t34467aep|GAPR1_MOUSE,0.18216905549254
t34476aep|Y1199_DICDI,0.250906543042917
t34481aep|PYM1_BOVIN,0.346953219719331
t34464aep|RUSD4_HUMAN,0.0326038630649595
t34674aep|KI16B_MOUSE,0.0306856020789897
t34685aep|CPMD8_HUMAN,0.0377427326719024
t34669aep|CK070_BOVIN,0.0236345919119817
t34682aep|IPMK_HUMAN,0.0459625216720112
t33393aep|TEAN2_MOUSE,0.0685652693703997
t37722aep|MEGF8_RAT,0.0796060706505636
t37718aep|CFA45_HUMAN,0.338298360722625
t37731aep|S17A9_MOUSE,0.0377427326719024
t37729aep|KPCD3_MOUSE,1.50042039088176
t37723aep|INTU_BOVIN,0.0394117198777817
t32514aep|NPHP1_CANLF,0.0222724403823281
t32517aep|IRF8_HUMAN,0.00703768821782223
t32519aep|PTR36_ARATH,0.250906543042917
t32516aep|DTNB_MOUSE,0.187856292465959
t32501aep|GPMI_ONCVO,0.192134360604866
t36989aep|GPX5_PIG,2.75309856934185
t36976aep|WBS22_MOUSE,0.119339936460549
t36974aep|CNFNA_XENLA,0.368848672768169
t36990aep|TV23B_BOVIN,0.160723974810503
t36988aep|FAT4_HUMAN,0.0224833713564614
t37004aep|MICA2_RAT,0.0629085876763513
t37005aep|CPMD8_HUMAN,0.0377427326719024
t36997aep|CYSP2_LEIPI,0.0377427326719024
t37006aep|SVIL_MOUSE,0.076531223185047
t35160aep|ZN862_HUMAN,0.0466077417505279
t35146aep|ABR_BOVIN,0.0620326501263092
t37975aep|ZNHI1_HUMAN,0.068130379329525
t37986aep|TIDC1_HUMAN,0.225997150483527
t37987aep|MET17_MOUSE,0.219711850358462
t37978aep|HDGF_RAT,0.621695163193043
t33498aep|DDX51_DANRE,0.174552944692074
t33519aep|CCD25_DANRE,0.0528145856846661
t38573aep|CL004_RAT,0.0947780927748453
t38575aep|CC146_RAT,0.0387348625711271
t31271aep|GAB1_MESAU,0.0781082023206281
t31277aep|NHEJ1_DANRE,0.0589711600306008
t33777aep|IKBP1_HUMAN,0.00954337780097081
t33778aep|LARP1_MOUSE,0.210595785029299
t31934aep|MENG_LEPIN,0.17153117302865
t31929aep|CERS6_HUMAN,0.357856555902049
t31947aep|HLH11_CAEEL,0.371244380706795
t31936aep|PRRT1_MOUSE,0.216833672820176
t31941aep|ZNT10_MOUSE,0.00400221769170795
t31930aep|GXN_ACRMI,0.759164631213378
t32739aep|CHM1B_CHICK,0.0972721104356663
t32745aep|PRRT1_MOUSE,1.88087233746381
t32744aep|LMX1A_HUMAN,0.0373685579306532
t32747aep|ZIC2B_XENLA,0.814338622045578
t33610aep|VP33A_RAT,0.125785918027647
t33592aep|ZNT1_HUMAN,0.0791023492308242
t33595aep|FLT3_HUMAN,0.0377427326719024
t33591aep|EXOS4_BOVIN,0.0858803486299597
t33603aep|XPP1_MOUSE,0.0484718036975213
t32376aep|FA96A_HUMAN,0.0735230310421298
t32369aep|GAPR1_HUMAN,0.0323003548476096
t38596aep|FUT3_BOVIN,0.0377427326719024
t38582aep|TTC24_HUMAN,0.11816520030634
t38420aep|PLRKT_HUMAN,0.0424569834014991
t38507aep|CHUR_BOVIN,0.0919832626185396
t38509aep|DCDC2_MOUSE,0.303129634556012
t38497aep|DDC_HUMAN,0.201723128827126
t31732aep|F10C1_MOUSE,0.0664225250536067
t31730aep|S2611_HUMAN,0.141147769747286
t33101aep|SAFB1_MOUSE,0.115520801994579
t33099aep|ASM_BOVIN,0.309353658817756
t33106aep|NPHP3_HUMAN,0.00578543314474611
t36611aep|EDRF1_PONAB,0.0943859701184999
t36604aep|LANC3_MOUSE,0.046260677120986
t36606aep|TBD_CANLF,0.0668998996623534
t36612aep|ERIC3_HUMAN,0.212240941338588
t34689aep|RAB14_PONAB,0.251325919118044
t34698aep|TSSK3_HUMAN,0.033081257207207
t34694aep|PGBD4_HUMAN,0.0377427326719024
t34695aep|SORCN_SCHJA,0.0377427326719024
t34691aep|PLCL2_MOUSE,0.031423868281943
t32286aep|RIMS2_RAT,0.0826448823398414
t32283aep|PPBT_CHICK,0.686538305959737
t32295aep|CHD1_MOUSE,0.0431807166072151
t32290aep|NOL6_MOUSE,0.084710400820769
t32278aep|TRM2A_HUMAN,0.140769539044806
t32909aep|F228B_MOUSE,0.00512343383834962
t32906aep|SNP47_RAT,0.00784655618376086
t32917aep|CC020_MOUSE,0.000947390873911199
t32343aep|GRT1A_DANRE,0.073237246684137
t32349aep|CRJ1A_TRICY,0.240878220485626
t32339aep|QRFPR_HUMAN,0.0748070966214592
t32328aep|SPIT3_HUMAN,0.00479892838460436
t32346aep|TTLL4_HUMAN,0.0320208512116826
t32897aep|CASP2_CHICK,0.0181368127878069
t32866aep|PDD2L_CHICK,0.0498265974867108
t32893aep|TNG2_BOVIN,0.00300571159150264
t32898aep|CAC1B_RAT,0.0601716722935916
t32873aep|TPMT_PSEAB,0.190219986172468
t32895aep|RMR2_ORYSJ,0.0532258310320161
t32872aep|AMPN_RABIT,0.388001830552088
t32888aep|ANR31_HUMAN,0.0260742869231082
t37687aep|DBP8_BOTFB,0.00808802770669937
t37681aep|NFX1_BOVIN,0.301916442699076
t37698aep|S18B1_MOUSE,0.0174497172529392
t37695aep|ANPRA_MOUSE,0.0264873318245597
t33221aep|MP62_LYTPI,0.311398743982822
t33209aep|RBM48_MOUSE,0.107195920815938
t33224aep|CD047_MOUSE,0.263446071253929
t33225aep|CE350_HUMAN,0.0753872991470163
t33205aep|KCNQ1_SQUAC,0.0351912215276953
t33214aep|EXOS1_HUMAN,0.449491286186089
t33849aep|CATL_SARPE,2.69785888978941
t33858aep|RIMK_SYNPX,0.0906998901787562
t33864aep|CNTP5_CANLF,0.0674835941405962
t33853aep|RN220_HUMAN,0.224484626452434
t33845aep|SEPT2_CHICK,0.230430520398207
t33861aep|GCC1_HUMAN,0.0445698979776165
t33856aep|PARD3_HUMAN,0.130969853285174
t35773aep|FRIS_LYMST,0.665000757037084
t35776aep|KLC4_MOUSE,0.0807331738992246
t35780aep|DDX23_HUMAN,0.0649336411451332
t35771aep|RASEF_MOUSE,0.420152932938032
t37402aep|NAC1_CAVPO,0.00409611594795971
t37422aep|ADA12_MOUSE,0.0871144737835637
t37416aep|DEN1A_XENLA,0.162869980549607
t37395aep|CC148_HUMAN,0.00449493023595985
t37426aep|MALT1_HUMAN,0.00598856011204602
t37405aep|OTOF_DANRE,0.0189065288703952
t37427aep|Y2R2_DROME,0.0377427326719024
t32186aep|COPIA_DROME,0.0377427326719024
t32202aep|B4GN4_HUMAN,0.0323003548476096
t32189aep|NINL_HUMAN,0.0337371848184651
t32210aep|VIAAT_XENTR,0.0389185772972038
t32212aep|PIGB_BOVIN,0.0218395990105922
t32204aep|GON4L_HUMAN,0.00554592462885722
t32200aep|S35F6_HUMAN,0.253817426573593
t32187aep|GANAB_MOUSE,0.0108248277964738
t32192aep|MALT1_HUMAN,0.176106220043889
t38723aep|HDHD1_HUMAN,0.0647799582991062
t38735aep|KAPR2_DROME,0.043098739557355
t38731aep|SAC2_DANRE,0.0268087066207573
t38154aep|S35E1_RAT,0.0160824233648311
t38166aep|CUBN_HUMAN,0.0377427326719024
t38165aep|TYDP1_MOUSE,0.0564354146219694
t38162aep|RTXE_DROME,0.0377427326719024
t38172aep|CCD13_HUMAN,0.267199198618872
t38146aep|MLP_ACRMI,0.0377427326719024
t38157aep|ABH15_MOUSE,0.00734894837802886
t38153aep|APEX2_BOVIN,0.0608425987839952
t37739aep|RFC1_HUMAN,0.0261286141385033
t37763aep|ACBG2_XENLA,0.0543303473569258
t37743aep|WDR87_HUMAN,0.0313890812145346
t33040aep|IQCB1_MOUSE,0.109580722287302
t33073aep|PMGT1_BOVIN,0.0803505574686813
t33048aep|CAN7_HUMAN,0.115130444080313
t32607aep|SMYD4_PONAB,0.0106646745158104
t37484aep|HMP_OCEIH,0.542005919404163
t32600aep|TRPA1_CAEEL,0.0220717977940413
t32609aep|OPTN_DANRE,0.880990847373727
t32601aep|CYTSA_DANRE,1.2902376984789
t32589aep|DHDH_XENTR,0.148673352399646
t35655aep|NPHP3_HUMAN,0.433630866032805
t35679aep|KAD9_HUMAN,0.0261181961291509
t35677aep|PGDH_HUMAN,0.913738291418986
t31398aep|ANPRB_HUMAN,0.0105783366332811
t31412aep|FND3A_HUMAN,0.0449895754522191
t31393aep|MEC2_CAEEL,0.0851167750808491
t31424aep|CFA57_MOUSE,0.0135476152265633
t31407aep|TRF6A_XENLA,0.0776533928682388
t31409aep|TRF6A_XENLA,0.75746366476673
t31408aep|TRF6A_XENLA,0.993699963980166
t31419aep|ISPD_XENTR,0.0591167325901748
t37797aep|TRI56_MOUSE,0.247507449094665
t37793aep|TDRD1_DANRE,0.0139910974582393
t37782aep|EMAL4_XENTR,0.0307738899105237
t37796aep|DC2L1_HUMAN,0.00742051307076182
t37779aep|TRAF3_MOUSE,0.17130657338817
t37792aep|LACE1_HUMAN,0.00355192361307701
t37798aep|HMCN1_HUMAN,0.00265722566569261
t37787aep|TRM11_BOVIN,0.139938800967749
t35794aep|SNX7_HUMAN,0.0921657623459767
t35816aep|GIN1_HUMAN,0.0377427326719024
t35793aep|CND1_XENLA,0.242587562147904
t34507aep|SAMD9_HUMAN,0.0269675206980038
t34517aep|ATG9A_PONAB,0.0233818987285966
t34493aep|VPP1_MOUSE,0.108626908677635
t34497aep|CHIT3_DROME,0.0694575886981421
t34536aep|NALP7_HUMAN,0.192207706197831
t34538aep|NAL12_HUMAN,0.151816800250219
t37134aep|TILB_XENTR,0.0357913452069869
t37168aep|M3K3_HUMAN,0.297766766009498
t37152aep|MACF1_HUMAN,0.109827472201964
t37136aep|MRE11_RAT,0.0586713204991952
t37156aep|CHIA_MOUSE,0.0411743527177935
t37143aep|SETMR_HUMAN,0.0377427326719024
t37121aep|HMCN1_HUMAN,0.0809885919034609
t36774aep|GGT1_RAT,0.00417440053970707
t36802aep|LRK1_CAEEL,0.0592843913374583
t36771aep|TM175_DANRE,0.30383529998244
t31809aep|KPCA_RAT,0.172672102678551
t31783aep|DMBT1_RABIT,0.0504214531533833
t31788aep|PRKDC_XENLA,0.0841508982981276
t31794aep|CP17A_CHICK,0.0377427326719024
t36091aep|F166B_XENTR,0.305648002796088
t36111aep|P20D2_MOUSE,0.409518444366662
t36128aep|CAH2_TRIHK,0.134404378082542
t36103aep|CC171_HUMAN,0.00205709676927949
t36104aep|SDK1_HUMAN,0.0643063566565415
t31315aep|FLNA_MOUSE,0.266293277375889
t31314aep|MFSD1_BOVIN,0.0645037143690536
t31311aep|NPA1P_HUMAN,0.0220443326628687
t31332aep|AMACR_MOUSE,0.00341126996751703
t31356aep|OTOF_HUMAN,0.0100795206864513
t31320aep|NALP7_HUMAN,0.0975141049670851
t31341aep|DNLI3_HUMAN,0.0324718687567151
t31345aep|RAB1B_ARATH,0.400895800499058
t31303aep|AB1IP_CHICK,0.857433218452313
t31358aep|UBX11_RAT,0.0282078236365977
t31336aep|TC3A_CAEEL,0.0377427326719024
t31346aep|MGT4A_RAT,0.0377427326719024
t31316aep|ROR1_HUMAN,0.0288546653793686
t31324aep|DOT1L_HUMAN,0.148690041349736
t31333aep|WSDU1_DANRE,0.129583386330836
t31334aep|WASP_HUMAN,0.0914770893204184
t37291aep|CE120_HUMAN,0.00227391859713777
t37292aep|K1586_HUMAN,0.0377427326719024
t37293aep|K1586_HUMAN,0.0377427326719024
t37250aep|SMG8_CULQU,0.000916241372230047
t37290aep|RIF1_MOUSE,0.0552055166307489
t37307aep|SPTCS_HUMAN,0.00785928877381643
t37294aep|RUFY2_MOUSE,0.100421804897823
t37283aep|GABT_HUMAN,0.1992345033849
t37257aep|PTPRS_MOUSE,0.0377427326719024
t31485aep|TOR1A_MACFA,0.0684325712720661
t31478aep|TCB2_CAEBR,0.0377427326719024
t31525aep|HOBOT_DROME,0.27626436142318
t31547aep|CNTRB_MOUSE,0.0131495315680037
t31533aep|FRS5_ARATH,0.0377427326719024
t34379aep|MET16_DANRE,0.1007310725078
t34403aep|WDFY3_MOUSE,0.0148231752621535
t34397aep|ZBED1_HUMAN,0.0377427326719024
t34398aep|ZBED1_HUMAN,0.0748070966214592
t34401aep|WAP53_RAT,0.00942670247537343
t34425aep|ZMYM1_HUMAN,0.0226321886788518
t34361aep|QRFPR_HUMAN,0.356323120520323
t34366aep|PLCL_MYTGA,0.0543639732286356
t34424aep|TRY3_SALSA,1.44900862474567
t34415aep|CC157_BOVIN,0.224637517236846
t32541aep|S15A4_XENLA,0.0153226658686132
t32526aep|TDRD3_MOUSE,0.00872798451123115
t32551aep|CKAP5_HUMAN,0.135775114616511
t32570aep|SYT11_HUMAN,0.309517601517784
t32528aep|RTJK_DROME,0.0377427326719024
t32529aep|LOXH1_MOUSE,0.00189952145347534
t32549aep|NUD22_RAT,0.0200204754410643
t31234aep|UCHL3_HUMAN,0.297984883189828
t38292aep|BVMO2_STRCO,0.277199283931667
t38304aep|S22A4_HUMAN,0.058859179787142
t38316aep|AB22G_ARATH,0.027448137130666
t38256aep|ODFP2_CHICK,0.143933929494394
t38303aep|IFT81_MOUSE,0.0502201712009005
t38264aep|AT133_MOUSE,0.00786597133903061
t38295aep|Y1931_DICDI,0.0377427326719024
t38315aep|CP131_DANRE,0.0728113155640337
t38280aep|GRDP2_ARATH,0.0377427326719024
t38293aep|NALDL_RAT,0.0918000781897989
t32035aep|GRM8_HUMAN,0.134034988499262
t32029aep|TGS1_RAT,0.0439679161586644
t32032aep|SOX7_XENTR,0.270591381857422
t32010aep|DD3_DICDI,0.0377427326719024
t32016aep|TPPC8_HUMAN,0.132775007195673
t31997aep|ZNFX1_MOUSE,0.138771028891084
t35471aep|FHAD1_HUMAN,0.0950100840600294
t31771aep|TRM7_HUMAN,0.0832739810710442
t35488aep|AGO2_HUMAN,0.686889580671878
t35477aep|RTJK_DROME,0.134212194543391
t35510aep|DOCK6_HUMAN,0.055596230291601
t35511aep|NDUA8_BOVIN,0.284185011133228
t35484aep|F200A_HUMAN,0.0377427326719024
t35461aep|THAP9_HUMAN,0.000839811456317726
t35489aep|JERKL_HUMAN,0.0377427326719024
t35503aep|DSCL1_CHICK,0.0354785315891339
t35446aep|CRA1B_DANRE,0.0452398943572598
t37570aep|PKHG4_HUMAN,0.00612317860599144
t37542aep|CSK_CHICK,0.43420179080287
t37534aep|PGBD2_HUMAN,0.0465800456220547
t33011aep|PELET_DROME,0.013418082315015
t33023aep|PPSB_BACSU,0.0655860421233923
t32991aep|FBX30_RAT,0.0455432404191064
t33022aep|R213A_DANRE,0.370950021616847
t32984aep|RXR_BIOGL,0.000860951453565554
t35592aep|SE1L2_HUMAN,0.0908219115195111
t35577aep|KLC_DORPE,0.154657091905893
t35608aep|DDX60_HUMAN,0.0622083912965374
t35622aep|PGBD3_HUMAN,0.0901330174151947
t35573aep|SHL2_ORYSJ,0.389997534448854
t35579aep|RTJK_DROFU,0.0100016115306958
t35607aep|RTJK_DROME,0.0225494472032568
t34215aep|SETMR_RAT,0.0225871279437221
t31766aep|SFT2A_MOUSE,0.356597519605659
t34247aep|TC1A_CAEEL,0.0574921110407947
t34267aep|H2B3_TIGCA,0.128515954420564
t34240aep|ZMYM1_HUMAN,0.0377427326719024
t34261aep|AGRL3_BOVIN,0.0478891917460309
t34234aep|BRWD1_HUMAN,0.262777395589729
t37916aep|DEAH5_ARATH,1.4312773365909
t37937aep|AL14E_RAT,0.0528958295206013
t37857aep|GIN1_HUMAN,0.0190413333970518
t37859aep|YTX2_XENLA,0.0566959132403049
t37876aep|PZP_HUMAN,0.633692338000512
t31769aep|HEM4_HUMAN,0.0280760395551063
t37902aep|TRAF4_HUMAN,1.23217928470952
t37348aep|KLC4_HUMAN,0.0377427326719024
t37327aep|TCB2_CAEBR,2.24195485929437
t37334aep|MTPN_DANRE,0.193338662480215
t32083aep|OPN4_BRABE,0.104476951227649
t32087aep|RPC9_BOVIN,0.0506141657903054
t31767aep|FKBP9_RAT,1.34999590188145
t36286aep|CAMT2_DICDI,0.410065584134391
t36296aep|ECHM_RAT,0.314895072556556
t31587aep|RL31_PONAB,0.0792760241268009
t31589aep|COCH_CHICK,0.0377427326719024
