t37645aep|CP4V2_MOUSE,0.0755202431105895
t36490aep|CCD81_HUMAN,0.0232100635143124
t36502aep|NPHP3_HUMAN,0.0701419803429299
t36496aep|TNAP3_MACFA,0.0690638802374355
t36491aep|VP37B_HUMAN,0.0977317386585509
t36486aep|SCN1_HETBL,0.0120072468095587
t38463aep|RS17_BOVIN,0.164093942319727
t34595aep|NDK_CHICK,0.511930698333569
t34599aep|YTX2_XENLA,0.00138961661329013
t38363aep|DNAL4_PIG,0.301553528530267
t38365aep|TMOD2_RAT,1.45510856711495
t38366aep|DDRGK_TRIAD,0.00994147782076124
t37025aep|THG1_HUMAN,0.050523898622041
t32785aep|HEBP1_MOUSE,3.53548465587959
t36257aep|EDIL3_MOUSE,0.00374501106734384
t36265aep|TXND_THEPA,0.0261627934696112
t37220aep|HMCN2_HUMAN,0.0455285260560346
t37214aep|ITA9_MOUSE,0.00192911541638198
t36467aep|CEAM5_HUMAN,0.0152497810644276
t38666aep|EPHA3_MOUSE,0.0152497810644276
t38653aep|TOR1A_MACFA,2.27783085934926
t38658aep|PKHG5_MOUSE,0.265867345829838
t35885aep|PPR42_XENLA,0.0433593952715098
t35890aep|PKD1_MOUSE,0.0047048748177825
t35898aep|NPHP3_XENLA,0.194185065800851
t38457aep|RTEL1_DANRE,0.00113109346685366
t38458aep|PEBB_HUMAN,0.0664912196524654
t31915aep|F149A_MOUSE,0.0121542943929601
t34560aep|AMPN_RAT,0.0392884874024998
t34549aep|PP2C2_CAEEL,0.00494399637693049
t34557aep|KDSR_BOVIN,0.0340656283914729
t35295aep|RM09_RAT,0.0167694386885752
t35296aep|MORN2_BOVIN,0.02921545326786
t37101aep|OTX2B_XENLA,1.06835427327017
t37098aep|MUG1_MOUSE,0.0605597204617272
t37097aep|THA11_DANRE,0.0152497810644276
t37095aep|AGRG4_HUMAN,0.350160470509332
t34987aep|FA47E_HUMAN,0.0226786384925241
t34990aep|LYST_MOUSE,0.0630035856321293
t34997aep|HBAP1_RAT,0.0178504593557455
t34996aep|RET_RAT,0.00513347597042936
t31900aep|FRIH_TREBE,4.45354889642445
t31905aep|DYH2_MOUSE,0.0152497810644276
t32725aep|TIM10_CAEBR,0.0122197516944237
t35365aep|SGCD_HUMAN,0.283784407087004
t34190aep|CRFR2_MOUSE,0.0152497810644276
t34191aep|SRSF7_BOVIN,0.0141480417430054
t34192aep|FORF_DICDI,0.319825417402801
t36376aep|RTBS_DROME,0.0152497810644276
t32757aep|INO80_MOUSE,0.0753885705189865
t32773aep|TRI50_MOUSE,0.0514451045263378
t32766aep|SC5AC_MOUSE,0.0755202431105895
t32775aep|CELR2_HUMAN,0.281026898198749
t32779aep|SNR48_HUMAN,0.0137142447888611
t33155aep|CBPD_LOPSP,0.0304255805985346
t33154aep|OXR1_MOUSE,0.0593208068039995
t32160aep|MYD88_HUMAN,0.0905641948224125
t32166aep|GBB5_PONAB,0.0963698933131078
t36922aep|KLC4_HUMAN,0.0455285260560346
t36933aep|ATG2B_HUMAN,0.0164355927786326
t36930aep|RTJK_DROME,0.0152497810644276
t36923aep|ZGRF1_MOUSE,0.0282784815277008
t35007aep|NPFF2_HUMAN,0.0755202431105895
t35009aep|SPB10_BOVIN,0.0617215037920112
t35000aep|S23IP_MOUSE,0.00173803519479058
t35008aep|OPN4_PHOSU,0.13467640859331
t35014aep|HERC1_HUMAN,0.0506218273942055
t35011aep|HEMK1_HUMAN,0.0214333629822483
t35005aep|CHRD_XENLA,0.102856587722673
t34999aep|SRBP1_PIG,0.768578216979788
t35003aep|CTNS_HUMAN,0.191369679880785
t35006aep|CER1_HUMAN,0.0152497810644276
t32100aep|PRRT1_MOUSE,0.742798348594636
t32108aep|FITM2_XENTR,0.0153507610138293
t32102aep|KRI1_MOUSE,0.101719592796953
t32104aep|ASIC1_MOUSE,0.0304255805985346
t32112aep|HACE1_HUMAN,0.00509623437031619
t32111aep|TAF9B_RAT,0.0038073624447819
t32099aep|DDX46_MOUSE,0.0715384447742807
t32321aep|DYH7_HUMAN,0.0523645304891009
t36032aep|ABCA1_HUMAN,0.0335212008237066
t36031aep|ANPRA_MOUSE,0.0533602006997415
t34090aep|MYLK_RABIT,0.0152497810644276
t32140aep|RAD2B_ARATH,0.0737563204393839
t32151aep|HE_PARLI,0.0622650670435164
t37182aep|HMCN1_HUMAN,0.0152497810644276
t38447aep|SAX_LITCT,0.0215859366429736
t38446aep|RNF10_XENLA,0.0573374553038762
t33385aep|CDD_DICDI,0.105233475690318
t36569aep|BCD1_PONAB,0.0510429968918695
t36736aep|ARP8_SALSA,0.0185167730806832
t36741aep|DYHC1_MOUSE,0.114717603712544
t38619aep|AL8A1_DANRE,0.131167825419043
t34473aep|PGBD4_HUMAN,0.0152497810644276
t34467aep|GAPR1_MOUSE,0.0548742088599139
t34476aep|Y1199_DICDI,0.0455285260560346
t34475aep|LRIG2_HUMAN,0.0176040330629054
t34674aep|KI16B_MOUSE,0.0274347200849083
t34671aep|GT2D2_MOUSE,0.0121262528513382
t34685aep|CPMD8_HUMAN,0.0152497810644276
t34686aep|CPMD8_HUMAN,0.105233475690318
t34682aep|IPMK_HUMAN,0.137922712384657
t37727aep|KLC4_HUMAN,0.0152497810644276
t37718aep|CFA45_HUMAN,0.289945710966662
t37729aep|KPCD3_MOUSE,0.58616866734298
t32518aep|PTHD3_MOUSE,0.0377347603662699
t32519aep|PTR36_ARATH,0.296866436117069
t32498aep|KLC4_BOVIN,0.0152497810644276
t32515aep|ZFY26_BOVIN,0.000713146489130236
t32512aep|ACSF4_HUMAN,0.0168142226079539
t32501aep|GPMI_ONCVO,0.121996435769655
t36975aep|DYH5_HUMAN,0.0109275721892828
t36989aep|GPX5_PIG,3.03323894806733
t36974aep|CNFNA_XENLA,0.274656239447221
t36988aep|FAT4_HUMAN,0.0302691647405939
t37004aep|MICA2_RAT,0.0221194092681264
t37005aep|CPMD8_HUMAN,0.0392690098615412
t37006aep|SVIL_MOUSE,0.00841939686523154
t35158aep|LITH_RAT,0.0269467891455187
t35160aep|ZN862_HUMAN,0.0473208882396578
t35150aep|FEM1C_MOUSE,0.0524006111989711
t35146aep|ABR_BOVIN,0.0412217645659681
t35151aep|ACTP1_ANTAS,0.0152497810644276
t35148aep|MT21D_MOUSE,0.00155381074832548
t37987aep|MET17_MOUSE,0.0369345762170991
t33520aep|DDX17_MOUSE,0.434083242872381
t33502aep|RET_RAT,0.00718809529191521
t38565aep|PDXK_HUMAN,0.0303746679967581
t38573aep|CL004_RAT,0.00832311438582079
t38575aep|CC146_RAT,0.0332473417898812
t38574aep|DDX31_MOUSE,0.0195767149860247
t31271aep|GAB1_MESAU,0.0391355835494103
t31277aep|NHEJ1_DANRE,0.0240882711308289
t33777aep|IKBP1_HUMAN,0.0261304964139115
t31934aep|MENG_LEPIN,0.0303186578252978
t31929aep|CERS6_HUMAN,0.251043022755243
t31947aep|HLH11_CAEEL,0.137617378396665
t31936aep|PRRT1_MOUSE,0.0904111502420233
t31931aep|ANK3_MOUSE,0.0366479060543012
t31938aep|UCP4_HUMAN,0.0074620363903547
t31941aep|ZNT10_MOUSE,0.0145740715532149
t31942aep|ECE1_CAVPO,0.013524101619342
t31957aep|DOCK1_HUMAN,0.029085212672975
t31930aep|GXN_ACRMI,0.790130505739108
t32739aep|CHM1B_CHICK,0.0819524750264023
t32745aep|PRRT1_MOUSE,1.18841296754383
t32744aep|LMX1A_HUMAN,0.0687049298919848
t32747aep|ZIC2B_XENLA,0.458470690316578
t32740aep|KLC4_HUMAN,0.0543904306100213
t33610aep|VP33A_RAT,0.188093475679455
t33592aep|ZNT1_HUMAN,0.0434005565390494
t33590aep|STS_HUMAN,0.00893091667446863
t33591aep|EXOS4_BOVIN,0.0169589834014089
t33603aep|XPP1_MOUSE,0.00054701943379642
t32369aep|GAPR1_HUMAN,0.00980740324013507
t32363aep|RTBS_DROME,0.0152497810644276
t38580aep|BCOR_HUMAN,0.00449993788337545
t38581aep|HE_HEMPU,0.0323603655907958
t38596aep|FUT3_BOVIN,0.0152497810644276
t38586aep|KCNB1_PIG,0.0152497810644276
t38582aep|TTC24_HUMAN,0.0254803527404316
t38420aep|PLRKT_HUMAN,0.0179310731148339
t38418aep|TMM19_XENTR,0.0395777841120435
t38414aep|ORC4_PONAB,0.0538454649618097
t38506aep|ANK2_HUMAN,0.0152497810644276
t38509aep|DCDC2_MOUSE,0.321206184258472
t38497aep|DDC_HUMAN,0.177671894412549
t35194aep|OPSD1_MIZYE,0.0152497810644276
t31729aep|FREM2_MOUSE,0.037668354833997
t31725aep|TPC13_XENTR,0.0101272777238547
t31734aep|VITRN_MOUSE,0.0019234205103839
t31730aep|S2611_HUMAN,0.217107311295835
t33099aep|ASM_BOVIN,0.285864612684433
t33109aep|DAG1_BOVIN,0.0152497810644276
t37444aep|TRI37_HUMAN,0.00650298459713582
t36593aep|THAP4_BOVIN,0.0304255805985346
t36591aep|ZMYM1_HUMAN,0.00818533903909111
t36606aep|TBD_CANLF,0.0102963510536249
t32283aep|PPBT_CHICK,0.687044033551973
t32296aep|HSP70_HYDVU,0.508713298038595
t32293aep|PKHM2_HUMAN,0.0152520448114111
t32275aep|CAN5_MOUSE,0.00602872656636096
t32272aep|FAT4_MOUSE,0.0152497810644276
t32899aep|RTBS_DROME,0.0152497810644276
t32902aep|AFAD_HUMAN,0.00160244089507845
t32931aep|OCTL_DROME,0.0381607696289586
t32334aep|DCTP1_MOUSE,0.0127075098052891
t32343aep|GRT1A_DANRE,0.0692726959119617
t32349aep|CRJ1A_TRICY,0.0613608470259774
t32339aep|QRFPR_HUMAN,0.0693195758402131
t32346aep|TTLL4_HUMAN,0.00274228064625831
t32898aep|CAC1B_RAT,0.0157901562706672
t32895aep|RMR2_ORYSJ,0.00884431500909148
t32872aep|AMPN_RABIT,1.09986951806514
t32890aep|MMP25_HUMAN,0.0152497810644276
t32879aep|DRC7_BOVIN,0.0152497810644276
t32887aep|TOPB1_HUMAN,0.000614356736560133
t32888aep|ANR31_HUMAN,0.00358133531563357
t32894aep|MYO1A_MOUSE,0.00119061678648814
t37681aep|NFX1_BOVIN,0.121883062967066
t33233aep|RAD1_PONAB,0.0152497810644276
t33224aep|CD047_MOUSE,0.0420035470899187
t33225aep|CE350_HUMAN,0.0657055102235823
t33213aep|CEP44_XENTR,0.00243454683226641
t33230aep|GKAP1_DANRE,0.00677271521706593
t33214aep|EXOS1_HUMAN,0.043152645740053
t33843aep|Y2R2_DROME,0.0152497810644276
t33867aep|NADK_MOUSE,0.00116560625682723
t33849aep|CATL_SARPE,3.33835056973033
t33865aep|F172A_CHICK,0.000309840912372549
t33858aep|RIMK_SYNPX,0.025006380432427
t33864aep|CNTP5_CANLF,0.26470368810387
t33847aep|NAS15_CAEEL,0.0152497810644276
t33868aep|CCS_PIG,0.000713146489130236
t35773aep|FRIS_LYMST,0.431755690705478
t35776aep|KLC4_MOUSE,0.0599222883388837
t35771aep|RASEF_MOUSE,0.315143894460955
t35770aep|B3GLT_HUMAN,0.0096586733197253
t37400aep|AMPP1_PENRW,0.0949295003730266
t37422aep|ADA12_MOUSE,0.0426239192692617
t37416aep|DEN1A_XENLA,0.00955042352911411
t37417aep|GRM8_RAT,0.0455285260560346
t37413aep|MACF1_HUMAN,0.373449081533225
t37427aep|Y2R2_DROME,0.0455285260560346
t37421aep|RIMB1_RAT,0.00253269556635028
t32210aep|VIAAT_XENTR,0.0920320299849094
t32200aep|S35F6_HUMAN,0.197762393477347
t32203aep|GAPD1_BOVIN,0.0353426103073564
t32192aep|MALT1_HUMAN,0.0496836974657358
t38723aep|HDHD1_HUMAN,0.00255760526734222
t38720aep|RTKN_HUMAN,0.0824705378039218
t38728aep|EPB1B_XENLA,0.0414056287879322
t38731aep|SAC2_DANRE,0.0572350856896163
t38154aep|S35E1_RAT,0.00395030214949397
t38166aep|CUBN_HUMAN,0.0152497810644276
t38162aep|RTXE_DROME,0.0152497810644276
t38152aep|TNPO3_HUMAN,0.0713830930369189
t38157aep|ABH15_MOUSE,0.0451264588167162
t37740aep|SAL_SILAS,0.000249524525434856
t37746aep|USH2A_HUMAN,0.0152497810644276
t33049aep|RTJK_DROME,0.0109495535317931
t33061aep|TTLL4_CAEBR,0.045298402934137
t32607aep|SMYD4_PONAB,0.263361905794094
t37484aep|HMP_OCEIH,0.271574301978888
t32591aep|ACSF2_MOUSE,0.0546219710531903
t32600aep|TRPA1_CAEEL,0.0147546457206736
t32609aep|OPTN_DANRE,0.360926736845048
t32601aep|CYTSA_DANRE,0.95513068434597
t35655aep|NPHP3_HUMAN,0.319168339669589
t35677aep|PGDH_HUMAN,0.901565373583479
t35676aep|ANK3_HUMAN,0.00668117322615836
t31393aep|MEC2_CAEEL,0.152988071279731
t31400aep|WDR93_HUMAN,0.0771591427605763
t31424aep|CFA57_MOUSE,0.12510385978649
t31404aep|MOS1T_DROMA,0.0152497810644276
t31409aep|TRF6A_XENLA,0.729605546416349
t31408aep|TRF6A_XENLA,0.505352697366596
t37801aep|FA69C_MOUSE,0.0152497810644276
t37791aep|Y381_RICFE,0.0569058055879821
t37797aep|TRI56_MOUSE,0.182303392869267
t37782aep|EMAL4_XENTR,0.0165265137507915
t37796aep|DC2L1_HUMAN,0.00143195295871581
t37779aep|TRAF3_MOUSE,0.0889315561554976
t37792aep|LACE1_HUMAN,0.0042650701022071
t37798aep|HMCN1_HUMAN,0.0500227346101066
t37803aep|SPNS1_DANRE,0.0732047333198677
t35794aep|SNX7_HUMAN,0.0151886534922023
t35817aep|GIN1_RAT,0.0152497810644276
t35803aep|GT2D2_BOVIN,0.0152497810644276
t34507aep|SAMD9_HUMAN,0.0196503686246363
t34490aep|PK1L2_MOUSE,0.00916188720764687
t34523aep|K1468_XENTR,0.0379415552057674
t34493aep|VPP1_MOUSE,0.302120616919384
t34521aep|ZBED4_HUMAN,0.0152497810644276
t34520aep|AGRG4_HUMAN,0.00272382974991026
t34497aep|CHIT3_DROME,0.0782237844081068
t34536aep|NALP7_HUMAN,0.0317123133969374
t34538aep|NAL12_HUMAN,0.0600173659481499
t37144aep|PGBD4_HUMAN,0.0152497810644276
t37134aep|TILB_XENTR,0.0298027850949411
t37151aep|ANR28_MOUSE,0.00176744503421175
t37154aep|MRC1_HUMAN,0.0152497810644276
t37168aep|M3K3_HUMAN,0.124966955708227
t37152aep|MACF1_HUMAN,0.450583096497618
t37137aep|TET2_HUMAN,0.000435353382556479
t37161aep|CFA69_PAPAN,0.00683758436050731
t37156aep|CHIA_MOUSE,0.0418874992069237
t37164aep|PSD10_DICDI,0.000514981511544354
t37121aep|HMCN1_HUMAN,0.0180748988798535
t36805aep|SZT2_MOUSE,0.0304255805985346
t36813aep|KCNQ2_MOUSE,0.0152497810644276
t36798aep|ASCC3_CHICK,0.0445039836535179
t36774aep|GGT1_RAT,0.173533107621962
t36788aep|K0100_MOUSE,0.0291653303040673
t36775aep|ANKE1_HUMAN,0.00121884953959883
t36802aep|LRK1_CAEEL,0.00268084272872983
t36799aep|ZMYM1_HUMAN,0.0152497810644276
t36777aep|M3K7_MOUSE,0.0453990460336247
t36771aep|TM175_DANRE,0.246424933690563
t31809aep|KPCA_RAT,0.0958536013147884
t31783aep|DMBT1_RABIT,0.0511345996425136
t31816aep|TSP1_XENLA,0.00586583876006012
t31788aep|PRKDC_XENLA,0.0781623381860816
t31786aep|NPHP3_HUMAN,0.0152497810644276
t36091aep|F166B_XENTR,0.0699167509920442
t36111aep|P20D2_MOUSE,0.127365256752443
t36128aep|CAH2_TRIHK,0.26181909784856
t36100aep|ADD_ENTFA,0.0304255805985346
t36093aep|ZN862_HUMAN,0.0237355817040337
t36104aep|SDK1_HUMAN,0.197099917338798
t31315aep|FLNA_MOUSE,0.613962077999062
t31314aep|MFSD1_BOVIN,0.028801921677279
t31356aep|OTOF_HUMAN,0.0627479382565722
t31320aep|NALP7_HUMAN,0.0618123122753106
t31354aep|CA2D4_HUMAN,0.0118819093320924
t31345aep|RAB1B_ARATH,0.313470726414738
t31303aep|AB1IP_CHICK,0.584046149184508
t31336aep|TC3A_CAEEL,0.0605597204617272
t31346aep|MGT4A_RAT,0.0755202431105895
t31316aep|ROR1_HUMAN,0.353426182657508
t31333aep|WSDU1_DANRE,0.0673610332990717
t37270aep|CUBN_RAT,0.0152497810644276
t37247aep|NAS13_CAEEL,0.0558436309522947
t37310aep|TMC7_HUMAN,0.0755440288323871
t37309aep|WHRN_HUMAN,0.00484027472229726
t37250aep|SMG8_CULQU,0.0460973762630997
t37307aep|SPTCS_HUMAN,0.06164047581138
t37276aep|SETMR_HUMAN,0.0152497810644276
t37294aep|RUFY2_MOUSE,0.0417065145702274
t37283aep|GABT_HUMAN,0.0709234855305047
t37256aep|PTPRS_RAT,0.0304255805985346
t37258aep|PTPRS_MOUSE,0.0304255805985346
t37257aep|PTPRS_MOUSE,0.0152497810644276
t31485aep|TOR1A_MACFA,0.0760993567734995
t31525aep|HOBOT_DROME,0.189800475486524
t31517aep|PTPRE_RAT,0.0304255805985346
t31519aep|PLDX1_MOUSE,0.0161743026285222
t31533aep|FRS5_ARATH,0.0152497810644276
t31502aep|FGFR3_CHICK,0.0152497810644276
t31516aep|GIN1_MACFA,0.0152497810644276
t34379aep|MET16_DANRE,0.0908636062695819
t34403aep|WDFY3_MOUSE,0.0832540444135691
t34421aep|GTD2A_HUMAN,0.0152497810644276
t34387aep|YDJC_MOUSE,0.0139812559546764
t34391aep|GRDP1_ARATH,0.0712016517174
t34397aep|ZBED1_HUMAN,0.0152497810644276
t34398aep|ZBED1_HUMAN,0.0152497810644276
t34425aep|ZMYM1_HUMAN,0.0753006062489728
t34361aep|QRFPR_HUMAN,0.240886166259976
t34424aep|TRY3_SALSA,1.59688575971392
t34367aep|PIWL1_HUMAN,0.175384044487497
t31238aep|UNC89_CAEEL,0.0152497810644276
t34415aep|CC157_BOVIN,0.104043923965218
t34408aep|TIGD4_MOUSE,0.0152497810644276
t34362aep|POL4_DROME,0.0304255805985346
t32552aep|CTRO_HUMAN,0.13210476111468
t32541aep|S15A4_XENLA,0.262104448082671
t32521aep|POGK_MOUSE,0.0152497810644276
t32570aep|SYT11_HUMAN,0.637345053800801
t32529aep|LOXH1_MOUSE,0.0106657171634397
t32535aep|ZBED4_MOUSE,0.0152497810644276
t32572aep|FUT3_BOVIN,0.00193181661448252
t32571aep|RTBS_DROME,0.0252593561569412
t32549aep|NUD22_RAT,0.0057730992813323
t32573aep|RTBS_DROME,0.0304255805985346
t32545aep|AT1A_HYDVU,0.012260063896803
t32550aep|CAC1E_RABIT,0.0304255805985346
t31234aep|UCHL3_HUMAN,0.508756858449418
t38292aep|BVMO2_STRCO,0.714354277062495
t38304aep|S22A4_HUMAN,0.00196699526962079
t38303aep|IFT81_MOUSE,0.0996955877975503
t38284aep|WDR66_HUMAN,0.0769558455091515
t38264aep|AT133_MOUSE,0.0969157624221719
t38295aep|Y1931_DICDI,0.0304255805985346
t38315aep|CP131_DANRE,0.127076881625453
t38253aep|ABCB1_DICDI,0.022203331465895
t38310aep|FGFR3_DANRE,0.0180812397362315
t38293aep|NALDL_RAT,0.108642267043648
t32019aep|RTJK_DROME,0.0455285260560346
t32035aep|GRM8_HUMAN,0.165371360460594
t32029aep|TGS1_RAT,0.0689092155113142
t32032aep|SOX7_XENTR,0.287381925610149
t32006aep|RTBS_DROME,0.0152497810644276
t32000aep|RET_RAT,0.0085054755708931
t32011aep|SAL_SILAS,0.0152497810644276
t31997aep|ZNFX1_MOUSE,0.328318381904637
t32023aep|RTJK_DROME,0.0338933350361375
t32037aep|SAMD3_MOUSE,0.0152497810644276
t35471aep|FHAD1_HUMAN,0.0177473898542854
t35487aep|SVOP_XENLA,0.00174034619102375
t35488aep|AGO2_HUMAN,0.487603337927472
t35477aep|RTJK_DROME,0.0125613304610253
t35490aep|RBBP5_DROME,0.0304255805985346
t35446aep|CRA1B_DANRE,0.0268861975177676
t37570aep|PKHG4_HUMAN,0.104398524265951
t37568aep|DLEC1_HUMAN,0.00733430452419931
t37532aep|EPMIP_HUMAN,0.0304255805985346
t37577aep|RTJK_DROME,0.0379230046087512
t37542aep|CSK_CHICK,0.199414634241558
t37551aep|POGK_HUMAN,0.0237355817040337
t33011aep|PELET_DROME,0.0061009302416474
t33023aep|PPSB_BACSU,0.248949071594575
t32991aep|FBX30_RAT,0.0623854292729549
t33022aep|R213A_DANRE,0.336253721528758
t33020aep|TSP3_MOUSE,0.0135775152748982
t32967aep|TRA1_MAIZE,0.0152497810644276
t32984aep|RXR_BIOGL,0.0389378928830297
t32983aep|LRRK2_MOUSE,0.0756941922411584
t32997aep|HMCN1_HUMAN,0.00394037788240218
t33004aep|CNTP2_HUMAN,0.0454959030347339
t35577aep|KLC_DORPE,0.116174489897799
t35627aep|AL14E_BOVIN,0.00794377647093939
t35590aep|RTBS_DROME,0.0433008598975187
t35608aep|DDX60_HUMAN,0.209015425806529
t35604aep|JERKL_HUMAN,0.00238913861637419
t35573aep|SHL2_ORYSJ,0.082302006890333
t35607aep|RTJK_DROME,5.6495595782346e-05
t31766aep|SFT2A_MOUSE,0.241993157318326
t34219aep|POL5_DROME,0.038464084030698
t34247aep|TC1A_CAEEL,0.0131105950178703
t34240aep|ZMYM1_HUMAN,0.0152497810644276
t34261aep|AGRL3_BOVIN,0.0336418155862989
t34234aep|BRWD1_HUMAN,0.205240250443008
t34248aep|JERKL_HUMAN,5.6495595782346e-05
t34245aep|AGRG2_MOUSE,0.00875951559777767
t34246aep|THAP9_HUMAN,0.094433364755311
t34257aep|P52K_HUMAN,0.0455285260560346
t37916aep|DEAH5_ARATH,1.59598082983443
t37932aep|ZMYM1_HUMAN,0.0152497810644276
t37857aep|GIN1_HUMAN,0.0494677124659107
t37876aep|PZP_HUMAN,0.630479308032916
t37918aep|PK1L2_MOUSE,0.0170805097572207
t31769aep|HEM4_HUMAN,0.052358857520674
t37902aep|TRAF4_HUMAN,0.898423518661028
t37901aep|LAR_DROME,0.131239116162177
t37855aep|THAP9_HUMAN,0.0600242275786529
