t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.00831225773339329
t31628aep|TSP1_BOVIN,0.016648609013327
t31619aep|ABCA2_HUMAN,0.0771189845919102
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0.00831225773339329
t31618aep|DTBP1_CHICK,0.0460192761275704
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.1602254498811
t34456aep|TAF3_CHICK,0.120754945459505
t34453aep|RIFK_DROME,0.00331786986431021
t34451aep|RSGI5_CLOTH,0.00831225773339329
t34446aep|VIAAT_XENLA,0.016648609013327
t34450aep|KCNH5_MOUSE,0.016648609013327
t36334aep|DOCK3_HUMAN,0.0876854657491075
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0.00831225773339329
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.0358058300568829
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0600817453273127
t36337aep|CRYAB_BOVIN,0.0423323309973503
t35904aep|DDAC_ENTAG,0.00831225773339329
t35900aep|RHCG_XENTR,0.320780789142553
t35903aep|S35E3_DANRE,-0.0441849893740668
t35908aep|CAF1A_CHICK,-0.0284485212328334
t32664aep|AQP9_HUMAN,0.0165646516740519
t32662aep|SERB_BOVIN,-0.00181784843128459
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,0.20800721347077
t38104aep|B3GN4_HUMAN,0.722895380918559
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0267795736679801
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0620553165200959
t38117aep|SAXO1_RAT,-0.0761634516421852
t33743aep|EXOC7_RAT,-0.108514130914916
t33739aep|RPP14_MOUSE,-0.0559906222081485
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0131354681717973
t33735aep|DHB11_RAT,0.341573058646928
t32686aep|MRP1_CHICK,-0.209880122659375
t32685aep|RN146_XENTR,0.242001155167516
t32696aep|OTOF_DANRE,0.0418015253127324
t32692aep|GPTC4_XENTR,0.134925934474638
t32693aep|S27A4_HUMAN,0.105441249278094
t32687aep|RAB23_HUMAN,0.058778792266962
t32691aep|PP14C_RAT,-0.0236450417937629
t32688aep|CPT2_MOUSE,0.00831225773339329
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.114600878783216
t35866aep|MEL2A_DANRE,-0.0253532556145968
t35863aep|SSPO_CHICK,0.00587339703942851
t35872aep|NAPEP_BOVIN,0.0128711676546644
t35870aep|STK10_CHICK,0.195685107450975
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.0082417291991338
