t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0440344020434919
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.0329496565597504
t34456aep|TAF3_CHICK,0.282778051390858
t34453aep|RIFK_DROME,0.0345744908095865
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0907656336360046
t36327aep|RAD21_SCHPO,0.0137079308352789
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,0.00161800230051578
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0554675411740706
t36337aep|CRYAB_BOVIN,-0.277571204398552
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0336304643774159
t35903aep|S35E3_DANRE,0.116596335837595
t35908aep|CAF1A_CHICK,-0.0257871043000301
t32664aep|AQP9_HUMAN,0.0268851691653713
t32662aep|SERB_BOVIN,0.0448212365730265
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.321248757453067
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0.0137079308352789
t38110aep|P2R3C_HUMAN,-0.0564517647804405
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,-0.005798691298056
t38117aep|SAXO1_RAT,-0.0382859380934532
t33743aep|EXOC7_RAT,-0.04435565501811
t33739aep|RPP14_MOUSE,0
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.1052596440165
t33735aep|DHB11_RAT,-0.289949778034805
t32686aep|MRP1_CHICK,-0.143419968055647
t32685aep|RN146_XENTR,-0.0655864355891704
t32696aep|OTOF_DANRE,0.0137079308352789
t32692aep|GPTC4_XENTR,0.445692574505801
t32693aep|S27A4_HUMAN,-0.0926557248086244
t32687aep|RAB23_HUMAN,-0.224945309526546
t32691aep|PP14C_RAT,-0.0319572995271562
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.147994192061488
t35866aep|MEL2A_DANRE,0.13156725213631
t35863aep|SSPO_CHICK,-0.0107752119738985
t35872aep|NAPEP_BOVIN,0.0204481787133422
t35870aep|STK10_CHICK,-0.216021872467753
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.00538084244219436
t35862aep|MEGF6_HUMAN,0.00400262178192392
t35855aep|MIPEP_PONAB,0.00381079908577764
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0409489723139491
t35353aep|B4GA1_DANRE,0.00164175930462468
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.0199161442100605
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.0679555838124506
t37368aep|PEX10_MOUSE,0.229333537752698
t37380aep|CBL_MOUSE,-0.0402201983000915
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.0453367101561055
t32310aep|LSM1_HUMAN,0.0996989410330772
t32305aep|PPCT_MOUSE,-0.0329375275635326
t32304aep|SWT15_VITVI,-0.0272509724771436
t33480aep|MSRB_METBF,0.213911926858549
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.131851459206307
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0.0273644809614304
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.00111554874457069
t36728aep|ARL5B_MOUSE,-0.0731799383565386
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0.0137079308352789
t32819aep|T106C_HUMAN,-0.0625690571473317
t32810aep|NDUA5_BOVIN,-0.232150825008014
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.135901568303062
t35979aep|ECI1_RAT,0.0825675739815285
t35981aep|PRPF3_CHICK,0.160056344005606
t35991aep|FLNC_RAT,0.00220316083819517
t37010aep|NDUF4_PONAB,-0.0383282642384205
t35994aep|MLRP2_ACRMI,-0.00137892060998297
t35982aep|NLTP_CHICK,0.116143799360076
t35993aep|VATE_DROME,0.0860416653002417
t35988aep|CIA30_DROME,0.0189953919668552
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0.0137079308352789
t31647aep|PPT1_HUMAN,-0.210236300164022
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,-0.0163787553591567
t38636aep|ALG3_HUMAN,0.00771644934174007
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.0378520100915957
t37013aep|LAGE3_MOUSE,0.0171856474641766
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0171093556118569
t34431aep|RSPH1_HUMAN,-0.0277153149401074
t34434aep|S12A8_XENLA,-0.013179534159585
t34436aep|XRN1_HUMAN,0.131229789404065
t34428aep|SPC25_RAT,-0.0753473806093849
t34430aep|RPAP1_BOVIN,-0.00181592107282661
t34429aep|PP4C_XENTR,-0.0578530371191769
t34427aep|ML12B_BOVIN,0.00895240342556508
t31846aep|CEP70_RAT,-0.00958269824656292
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,-0.00414155533167838
t31849aep|TYPH_RAT,0.0057502751858549
t31847aep|RS2_ICTPU,0.621964247201283
t31848aep|SPCS3_CHICK,0.744363100040228
t34798aep|APH1_DROME,-0.0351197801267521
t34802aep|PISD_CRIGR,-0.00658601637965217
t34796aep|PCMD2_BOVIN,-0.00384125893311202
t34792aep|PTH2_BOVIN,0.172841428681701
t34790aep|TWF1_HUMAN,-0.210232415197745
t32481aep|GUAA_RAT,-0.0109638847560555
t32473aep|RB18B_DANRE,-0.00813553224812139
t32475aep|WHITE_DROME,0.0219221031371379
t32469aep|CO6A4_MOUSE,0.0137079308352789
t32470aep|LYRM2_MOUSE,-0.0208107563197889
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,0.0470110185801648
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0.0137079308352789
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,0.0116865563740789
t36663aep|AA2AR_CANLF,0
