t37645aep|CP4V2_MOUSE,0.140983438833737
t33900aep|SIP2_YEAST,1.56878234294511
t33907aep|BRAT1_MOUSE,0.0214778415814962
t33627aep|VMP1_DANRE,0.0130226883056246
t33620aep|SYT7_HUMAN,0.0422062473750895
t33626aep|PFLD_ECOLI,0.0214936948393965
t31714aep|KLC4_RAT,0.0121615523208136
t31719aep|VATC_MANSE,0.121382142003378
t33183aep|PNKP_HUMAN,0.473375512103489
t33188aep|ADCY9_HUMAN,0.290480700401584
t33191aep|ALRA_DICDI,0.0703473011219766
t37636aep|FAT2_DROME,0.0364892813253542
t37624aep|VATF_HUMAN,0.137517125543336
t37623aep|RHES_HUMAN,0.00868700884631726
t37622aep|NEK4_MOUSE,0.0961578932737675
t37627aep|CD2B2_MOUSE,0.0438246696948953
t37637aep|DYHC_HELCR,0.0465358094445192
t36963aep|PPID_HUMAN,0.106406797580848
t36580aep|S39AD_DANRE,0.2789940116408
t34754aep|FXC2B_XENLA,0.62621084079107
t34760aep|QORL1_MOUSE,0.0810692028889676
t34759aep|TDRD5_AILME,0.0629346959631901
t34764aep|RSU1_BOVIN,0.28413248157328
t38674aep|S7A14_HUMAN,0.0075366010768304
t38670aep|RADI_BOVIN,0.0530337990207379
t38680aep|PGAP3_XENTR,0.068535821522287
t36972aep|FUCM_HUMAN,0.0385560746879164
t32838aep|RASLC_DANRE,0.517724853904851
t32855aep|ZN205_BOVIN,0.0478711576797461
t32845aep|KTI12_DANRE,0.0283219817804093
t32852aep|NPC2_DROME,0.967693109196252
t32851aep|STX18_HUMAN,0.0155609950413295
t32840aep|CNOT2_HUMAN,0.023574687875421
t36502aep|NPHP3_HUMAN,0.0355037046061951
t36496aep|TNAP3_MACFA,0.107317248926415
t36491aep|VP37B_HUMAN,0.00059923951500897
t36488aep|TIGD2_MOUSE,0.0121615523208136
t36486aep|SCN1_HETBL,0.00891901806594458
t38464aep|AB1G_ARATH,0.0121615523208136
t38465aep|SGT2_SCHPO,0.0121615523208136
t34595aep|NDK_CHICK,0.510322510023666
t34599aep|YTX2_XENLA,0.0104644859057495
t34608aep|CATL_SARPE,0.0121615523208136
t34605aep|CRFR2_XENLA,0.0366409457138868
t34600aep|KPSH1_BOVIN,0.0266267261852894
t38360aep|PIGL_RAT,0.0293952276570658
t38363aep|DNAL4_PIG,0.189954262218995
t38365aep|TMOD2_RAT,1.59160679082329
t37025aep|THG1_HUMAN,0.0375310578082762
t32786aep|SETD4_HUMAN,0.000701758331829048
t32785aep|HEBP1_MOUSE,2.92999017237321
t36257aep|EDIL3_MOUSE,0.0128198803598033
t36261aep|CTU2A_XENLA,0.0413842278524554
t36256aep|RTBS_DROME,0.0121615523208136
t37210aep|DPOD3_BOVIN,0.0204220763167775
t37220aep|HMCN2_HUMAN,0.0851628824365809
t37214aep|ITA9_MOUSE,0.0887163552276066
t36474aep|RT06_BOVIN,0.00353095036303278
t36469aep|DNLI1_XENLA,0.0563063038384073
t36466aep|TF2H1_HUMAN,0.00902268033557867
t38654aep|BBS4_HUMAN,0.00477801865385584
t38666aep|EPHA3_MOUSE,0.0121615523208136
t38653aep|TOR1A_MACFA,0.989994084789829
t38657aep|CCD94_MOUSE,0.0387666616419837
t38655aep|RRP44_HUMAN,0.0290767036514863
t38658aep|PKHG5_MOUSE,0.0322047636128885
t35895aep|DAPLE_XENLA,0.000398497040894854
t35885aep|PPR42_XENLA,0.0147761104303813
t35898aep|NPHP3_XENLA,0.284351753801634
t38458aep|PEBB_HUMAN,0.556173162784174
t34549aep|PP2C2_CAEEL,0.0963905732334565
t34547aep|UBP16_HUMAN,0.0606625973682557
t34555aep|TM107_DANRE,0.0178952537729732
t34559aep|XPA_XENLA,0.0900690137474705
t35307aep|DTD2_MOUSE,0.0110773200553047
t35296aep|MORN2_BOVIN,0.00801157756871255
t37101aep|OTX2B_XENLA,0.800453130573736
t37098aep|MUG1_MOUSE,0.0486554325458277
t37097aep|THA11_DANRE,0.0121615523208136
t37095aep|AGRG4_HUMAN,0.238550973632243
t34987aep|FA47E_HUMAN,0.0136393937618436
t34990aep|LYST_MOUSE,0.0121323769785013
t34989aep|MOG1_BOVIN,0.0193493760343595
t31900aep|FRIH_TREBE,3.90894315296715
t31908aep|RSLBA_HUMAN,0.0444354296602935
t31912aep|HSP70_HYDVU,0.487647315184942
t38176aep|APC1_MOUSE,0.0218940681442267
t38186aep|CRYAB_BOVIN,0.657296921816056
t32713aep|SDA1_RAT,0.0931333800059214
t32714aep|TENS1_HUMAN,0.0437564847239228
t32725aep|TIM10_CAEBR,0.00913152295080921
t32719aep|T2FA_XENLA,0.0575656243459526
t32717aep|STX12_MOUSE,0.00378554923345137
t32709aep|MCFD2_PONAB,0.0383923373644834
t35366aep|XRN1_HUMAN,0.0144751314880536
t35363aep|TMX2B_DANRE,0.00353211767727247
t35365aep|SGCD_HUMAN,0.354661870478889
t35373aep|RS14_MARMM,0.0451314637589899
t35372aep|ELYS_XENLA,0.0088495868824076
t34194aep|THNS2_MOUSE,0.070686368785728
t34192aep|FORF_DICDI,0.456536625962612
t36376aep|RTBS_DROME,0.0121615523208136
t34186aep|BRPF1_HUMAN,0.028330745308935
t32768aep|KLC4_MOUSE,0.0121615523208136
t32769aep|KLC4_HUMAN,0.0121615523208136
t32772aep|P4R3A_MOUSE,0.0171056000009703
t32762aep|RAD50_MOUSE,0.0129130238272022
t32760aep|BRM_DROME,0.0733017296366219
t32773aep|TRI50_MOUSE,0.0564215646611714
t32766aep|SC5AC_MOUSE,0.0729922455290638
t32775aep|CELR2_HUMAN,0.315976925511838
t33154aep|OXR1_MOUSE,0.0684232716761555
t33149aep|TOLL6_DROME,0.0724344261309824
t32180aep|MYLK_SHEEP,0.0417706393469291
t32160aep|MYD88_HUMAN,0.0728363630488815
t36935aep|KCNC1_HUMAN,0.0121615523208136
t36927aep|PLXA3_RAT,0.0310277686471644
t36922aep|KLC4_HUMAN,0.0121615523208136
t36933aep|ATG2B_HUMAN,0.0132555669747768
t36923aep|ZGRF1_MOUSE,0.049339225043708
t35829aep|PLPL9_HUMAN,0.00880137771711777
t35007aep|NPFF2_HUMAN,0.140983438833737
t35009aep|SPB10_BOVIN,0.0412286855199134
t35000aep|S23IP_MOUSE,0.00898871894362012
t35008aep|OPN4_PHOSU,0.0729922455290638
t35013aep|HERC1_HUMAN,0.0350583196626725
t35014aep|HERC1_HUMAN,0.0279685857659804
t35011aep|HEMK1_HUMAN,0.00952907506634875
t34999aep|SRBP1_PIG,0.733971534162041
t35003aep|CTNS_HUMAN,0.11408263258617
t32100aep|PRRT1_MOUSE,0.673488235020375
t32108aep|FITM2_XENTR,0.0034464730979298
t32112aep|HACE1_HUMAN,0.0185271736375121
t32101aep|NEK4_HUMAN,0.016337320158936
t32107aep|PPIL4_HUMAN,0.0305938456894241
t32321aep|DYH7_HUMAN,0.0221912915847294
t36031aep|ANPRA_MOUSE,0.0851455690364533
t36035aep|TCEA2_HUMAN,0.0496611619034842
t35698aep|VPS36_XENLA,0.00345450736447941
t32140aep|RAD2B_ARATH,0.0580305530441709
t32147aep|DDX10_HUMAN,0.0621200764544397
t32151aep|HE_PARLI,0.628412398828762
t37182aep|HMCN1_HUMAN,0.0364892813253542
t37187aep|CDK7_HUMAN,0.00426485399704473
t37178aep|MSH3_MOUSE,0.0121615523208136
t38442aep|SMC1A_HUMAN,0.0376808595795072
t38440aep|AGGF1_MOUSE,0.0643627238468436
t36565aep|TF29_SCHPO,0.0121615523208136
t36568aep|POL_SIVEK,0.0121615523208136
t33385aep|CDD_DICDI,0.109508555692239
t36569aep|BCD1_PONAB,0.0579675490491106
t36564aep|D19L3_HUMAN,0.0303409868493335
t36738aep|ZSCA2_MOUSE,0.030397510841103
t36736aep|ARP8_SALSA,0.0677921877928984
t36744aep|ZER1_HUMAN,0.0116537464847726
t38619aep|AL8A1_DANRE,0.244567001514554
t38621aep|MOCS3_AEDAE,0.00586630437847778
t34473aep|PGBD4_HUMAN,0.0121615523208136
t34467aep|GAPR1_MOUSE,0.295849903089618
t34486aep|CHSTC_XENLA,0.0121615523208136
t34476aep|Y1199_DICDI,0.0364892813253542
t34475aep|LRIG2_HUMAN,0.00856478833222482
t34481aep|PYM1_BOVIN,0.0282188869402574
t34674aep|KI16B_MOUSE,0.0389559706624304
t34671aep|GT2D2_MOUSE,0.0212011221437978
t34685aep|CPMD8_HUMAN,0.0243246503568872
t34686aep|CPMD8_HUMAN,0.0243246503568872
t34669aep|CK070_BOVIN,0.000619428589044791
t34682aep|IPMK_HUMAN,0.00877290845253309
t34670aep|VKORL_HUMAN,0.0640368701362302
t37727aep|KLC4_HUMAN,0.0121615523208136
t37722aep|MEGF8_RAT,0.0295523724921344
t37718aep|CFA45_HUMAN,0.272513289524398
t37731aep|S17A9_MOUSE,0.0243246503568872
t37729aep|KPCD3_MOUSE,0.644000251454264
t32518aep|PTHD3_MOUSE,0.00436778663104864
t32519aep|PTR36_ARATH,0.296423494781621
t32496aep|CNR1A_TAKRU,0.0160336437219806
t32515aep|ZFY26_BOVIN,0.0418232097936436
t32513aep|MRC2_HUMAN,0.0851628824365809
t32516aep|DTNB_MOUSE,0.0836259056351946
t32501aep|GPMI_ONCVO,0.187655633970413
t36975aep|DYH5_HUMAN,0.00783934344566872
t36989aep|GPX5_PIG,2.50107219878555
t36974aep|CNFNA_XENLA,0.109508555692239
t36979aep|P52K_MOUSE,0.0121615523208136
t37004aep|MICA2_RAT,0.113133467169854
t37005aep|CPMD8_HUMAN,0.0729922455290638
t37006aep|SVIL_MOUSE,0.0130377327315335
t35160aep|ZN862_HUMAN,0.0204560776748964
t35150aep|FEM1C_MOUSE,0.0161655410941313
t35146aep|ABR_BOVIN,0.300670811107768
t35144aep|NLTP_MOUSE,0.058174435666862
t35149aep|5HT1F_HUMAN,0.0121615523208136
t37975aep|ZNHI1_HUMAN,0.114649406171481
t37986aep|TIDC1_HUMAN,0.118698902100041
t37987aep|MET17_MOUSE,0.113850470898471
t37988aep|GLNA_PANAR,0.0121615523208136
t33498aep|DDX51_DANRE,0.0525397717372947
t33519aep|CCD25_DANRE,0.0597165708291674
t33502aep|RET_RAT,0.0132517960187347
t38575aep|CC146_RAT,0.0369200114787316
t38564aep|DEN2C_HUMAN,0.114833503987345
t31271aep|GAB1_MESAU,0.178054613360952
t31277aep|NHEJ1_DANRE,0.00659779710080683
t33777aep|IKBP1_HUMAN,0.00828992645442281
t33775aep|UB2G2_PONAB,0.0536397381054978
t31950aep|B3GN2_HUMAN,0.0159671357017464
t31934aep|MENG_LEPIN,0.0301334962104201
t31929aep|CERS6_HUMAN,0.306520926171091
t31947aep|HLH11_CAEEL,0.0263758062149278
t31936aep|PRRT1_MOUSE,0.135434325970206
t31931aep|ANK3_MOUSE,0.0377357005868269
t31938aep|UCP4_HUMAN,0.00478158427407376
t31942aep|ECE1_CAVPO,0.0195878023461614
t31957aep|DOCK1_HUMAN,0.00719185350070914
t31930aep|GXN_ACRMI,0.749965233216118
t32739aep|CHM1B_CHICK,0.201811777680266
t32745aep|PRRT1_MOUSE,1.10012027083181
t32744aep|LMX1A_HUMAN,0.0628216397565481
t32736aep|GRM7_MOUSE,0.0121615523208136
t32747aep|ZIC2B_XENLA,0.416088445492732
t32740aep|KLC4_HUMAN,0.0252710281886801
t32755aep|RBCC1_MOUSE,0.149254451605044
t33610aep|VP33A_RAT,0.242596903149353
t33592aep|ZNT1_HUMAN,0.0358217229691619
t33590aep|STS_HUMAN,0.00584268793085446
t33603aep|XPP1_MOUSE,0.0596742672025598
t32376aep|FA96A_HUMAN,0.0559712151728268
t32382aep|TCHP_DANRE,0.0095201847969209
t38591aep|CAPS1_RAT,0.031601577071367
t38579aep|CB069_DANRE,0.00172147384225119
t38581aep|HE_HEMPU,0.517239582356054
t38419aep|G3ST3_MOUSE,0.0121615523208136
t38428aep|SIX6_HUMAN,0.0364892813253542
t38432aep|MYO3B_HUMAN,0.311475394720575
t38420aep|PLRKT_HUMAN,0.0699800452266575
t38418aep|TMM19_XENTR,0.0290981082919541
t38414aep|ORC4_PONAB,0.0375476252468282
t38504aep|CATIP_DANRE,0.0107560767661728
t38506aep|ANK2_HUMAN,0.0121615523208136
t38507aep|CHUR_BOVIN,0.0216444080548762
t38509aep|DCDC2_MOUSE,0.19362171396339
t38497aep|DDC_HUMAN,0.21322383695442
t35194aep|OPSD1_MIZYE,0.0121615523208136
t31735aep|NOTU2_XENLA,0.00869378655169524
t31732aep|F10C1_MOUSE,0.00275098643889147
t31729aep|FREM2_MOUSE,0.00575395155541624
t31725aep|TPC13_XENTR,0.0319420244973689
t31730aep|S2611_HUMAN,0.138530987257898
t33119aep|KINH_STRPU,0.0165357459742881
t33099aep|ASM_BOVIN,0.160091220476416
t37445aep|MOS1T_DROMA,0.0121615523208136
t37460aep|TBCEL_RAT,0.198471599659092
t36611aep|EDRF1_PONAB,0.110454991952079
t36608aep|NCLN_DANRE,0.00251253960879269
t36604aep|LANC3_MOUSE,0.0659409299343639
t36606aep|TBD_CANLF,0.00504808324818257
t34689aep|RAB14_PONAB,0.0117423513125399
t34694aep|PGBD4_HUMAN,0.0121615523208136
t34691aep|PLCL2_MOUSE,0.0180057859669283
t32283aep|PPBT_CHICK,0.559152248727877
t32293aep|PKHM2_HUMAN,0.00621280008073036
t32275aep|CAN5_MOUSE,0.039434378047761
t32290aep|NOL6_MOUSE,0.0303185475408491
t32278aep|TRM2A_HUMAN,0.0307814967864598
t32280aep|5HTR_LYMST,0.0679414095407016
t32909aep|F228B_MOUSE,0.0403729466955112
t32927aep|RTJK_DROME,0.0121615523208136
t32931aep|OCTL_DROME,0.063294748412684
t32334aep|DCTP1_MOUSE,0.000803221889389795
t32343aep|GRT1A_DANRE,0.111457120813638
t32349aep|CRJ1A_TRICY,0.0560223571853876
t32339aep|QRFPR_HUMAN,0.148107347860506
t32346aep|TTLL4_HUMAN,0.018036846029861
t32893aep|TNG2_BOVIN,0.0204815460916469
t32873aep|TPMT_PSEAB,0.0361043768744866
t32875aep|RPAP3_MOUSE,0.00301355883639732
t32895aep|RMR2_ORYSJ,0.00274338476744435
t32872aep|AMPN_RABIT,0.624378560778674
t32870aep|ZMYM1_HUMAN,0.0121615523208136
t32890aep|MMP25_HUMAN,0.0121615523208136
t32887aep|TOPB1_HUMAN,0.0411374501774213
t32888aep|ANR31_HUMAN,0.000493106572019471
t32894aep|MYO1A_MOUSE,0.0196763423986402
t37687aep|DBP8_BOTFB,0.00122234062594184
t37681aep|NFX1_BOVIN,0.0228745140495472
t37698aep|S18B1_MOUSE,0.0526992301101006
t37690aep|RNF4_HUMAN,0.0506404514609612
t37695aep|ANPRA_MOUSE,0.000906151473470749
t33209aep|RBM48_MOUSE,0.0165762435716168
t33224aep|CD047_MOUSE,0.0178711565584596
t33223aep|ZMYM1_HUMAN,0.0121615523208136
t33205aep|KCNQ1_SQUAC,0.0257345394357185
t33214aep|EXOS1_HUMAN,0.217766370873485
t33844aep|RTJK_DROME,0.0121615523208136
t33855aep|RASF2_MOUSE,0.119117941195025
t33849aep|CATL_SARPE,2.73988045462099
t33864aep|CNTP5_CANLF,0.233357854613314
t33853aep|RN220_HUMAN,0.159892253369833
t33868aep|CCS_PIG,0.0905351367171057
t35776aep|KLC4_MOUSE,0.154161219004786
t35772aep|MED23_DANRE,0.00698932719543079
t35771aep|RASEF_MOUSE,0.44244841137822
t35781aep|NISCH_HUMAN,0.00393645597115568
t37400aep|AMPP1_PENRW,0.103747427820429
t37402aep|NAC1_CAVPO,0.0271764747156953
t37422aep|ADA12_MOUSE,0.00621003950667796
t37423aep|CCD83_MACFA,0.0389439233077046
t37416aep|DEN1A_XENLA,0.199114635494508
t37417aep|GRM8_RAT,0.0729922455290638
t37401aep|FNIP1_CHICK,0.0456536322998945
t37427aep|Y2R2_DROME,0.0243246503568872
t37421aep|RIMB1_RAT,0.0116075648588101
t37420aep|TTLL6_DANRE,0.0906239823300705
t37410aep|UQCC1_XENLA,0.0694370713780445
t32202aep|B4GN4_HUMAN,0.00671917449652091
t32210aep|VIAAT_XENTR,0.0908404006135867
t32212aep|PIGB_BOVIN,0.0327522988845179
t32206aep|EGL15_CAEEL,0.0799014941423516
t32191aep|TC1A_CAEEL,0.0121615523208136
t32200aep|S35F6_HUMAN,0.186971891733227
t32203aep|GAPD1_BOVIN,0.0250428925845615
t32192aep|MALT1_HUMAN,0.0830250968464763
t38723aep|HDHD1_HUMAN,0.049981449151467
t38728aep|EPB1B_XENLA,0.054501369416353
t38731aep|SAC2_DANRE,0.0615101656915376
t38166aep|CUBN_HUMAN,0.0314403180403858
t38158aep|JERKL_HUMAN,0.0243246503568872
t38160aep|P52K_HUMAN,0.0121615523208136
t38172aep|CCD13_HUMAN,0.0999382238935817
t38155aep|FUCL_ANGAN,0.0364892813253542
t38152aep|TNPO3_HUMAN,0.221290095783509
t38157aep|ABH15_MOUSE,0.0547690981427074
t38153aep|APEX2_BOVIN,0.00611083105484666
t38169aep|CARTF_RAT,0.013458494649845
t37740aep|SAL_SILAS,0.0579919889900709
t37746aep|USH2A_HUMAN,0.0121615523208136
t37739aep|RFC1_HUMAN,0.022747142431479
t37760aep|RTJK_DROME,0.0122500851038758
t37743aep|WDR87_HUMAN,0.00532992784875145
t33059aep|TIGD1_HUMAN,0.0121615523208136
t33063aep|GRP78_CHICK,0.0939130487514426
t33073aep|PMGT1_BOVIN,0.0140940953336898
t33037aep|MED4_RAT,0.00105526010077307
t33048aep|CAN7_HUMAN,0.0199803390396811
t32607aep|SMYD4_PONAB,0.130112969700436
t37484aep|HMP_OCEIH,0.476519829489141
t32591aep|ACSF2_MOUSE,0.283157625873706
t32592aep|PK1L2_HUMAN,0.0121615523208136
t32600aep|TRPA1_CAEEL,0.00865371547902633
t32609aep|OPTN_DANRE,0.577718929067264
t32601aep|CYTSA_DANRE,0.774247816135351
t32589aep|DHDH_XENTR,0.0514660318264772
t35655aep|NPHP3_HUMAN,0.508515848361606
t35679aep|KAD9_HUMAN,0.0741883791429359
t35677aep|PGDH_HUMAN,0.695275869292771
t35654aep|TOP3B_ARATH,0.063989027531306
t35674aep|ZRAB3_BOVIN,0.0517826281503536
t31393aep|MEC2_CAEEL,0.0797772436285804
t31400aep|WDR93_HUMAN,0.0810222997342096
t31424aep|CFA57_MOUSE,0.0609677649912422
t31394aep|ZBED1_HUMAN,0.0121615523208136
t31407aep|TRF6A_XENLA,0.0980507694139406
t31409aep|TRF6A_XENLA,0.911489019951699
t31408aep|TRF6A_XENLA,0.918436302403226
t31410aep|ANKF1_HUMAN,0.0165106547012963
t31401aep|U5S1_CHICK,0.0194782162320436
t37801aep|FA69C_MOUSE,0.0121615523208136
t37791aep|Y381_RICFE,0.0182137367287165
t37797aep|TRI56_MOUSE,0.0309396933574825
t37793aep|TDRD1_DANRE,0.012737646111691
t37796aep|DC2L1_HUMAN,0.030058491430183
t37803aep|SPNS1_DANRE,0.156550702592203
t35801aep|NOS1_MOUSE,0.00842924573243448
t35803aep|GT2D2_BOVIN,0.0121615523208136
t35811aep|AL14E_BOVIN,0.0121615523208136
t35793aep|CND1_XENLA,0.0824565677659285
t35823aep|FYCO1_MOUSE,0.013825528465381
t34507aep|SAMD9_HUMAN,0.0135494383829888
t34490aep|PK1L2_MOUSE,0.0375179459752275
t34501aep|MSH6_HUMAN,0.00481428862640414
t34523aep|K1468_XENTR,0.0410684616955606
t34517aep|ATG9A_PONAB,0.0674346954194214
t34502aep|TCB1_CAEBR,0.0121615523208136
t34493aep|VPP1_MOUSE,0.209245406306769
t34505aep|ELP1_HUMAN,0.047481569597865
t34520aep|AGRG4_HUMAN,0.0117986990423698
t34506aep|C163A_CANLF,0.16100420621274
t34516aep|MFTC_MOUSE,0.0261882208350457
t34497aep|CHIT3_DROME,0.0576390334496493
t34536aep|NALP7_HUMAN,0.123881069471725
t34538aep|NAL12_HUMAN,0.0862365221212295
t37134aep|TILB_XENTR,0.0290252025321862
t37154aep|MRC1_HUMAN,0.0121615523208136
t37168aep|M3K3_HUMAN,0.149528322541151
t37136aep|MRE11_RAT,0.0117261572449532
t37161aep|CFA69_PAPAN,0.0615748861985536
t37156aep|CHIA_MOUSE,1.20783619587824
t37143aep|SETMR_HUMAN,0.0121615523208136
t37138aep|MED1_HUMAN,0.00736324404743888
t36774aep|GGT1_RAT,0.0475176774106523
t36775aep|ANKE1_HUMAN,0.0102937188320584
t36802aep|LRK1_CAEEL,0.101976288902545
t36784aep|TYW1_MOUSE,0.0387414909632662
t36771aep|TM175_DANRE,0.388681567770986
t36809aep|CE104_HUMAN,0.0249737411994525
t31789aep|YG31B_YEAST,0.0121615523208136
t31783aep|DMBT1_RABIT,0.116597795365662
t31812aep|ARHGI_MOUSE,0.0962636296735815
t31788aep|PRKDC_XENLA,0.00941814382111755
t31787aep|KLC4_HUMAN,0.0121615523208136
t31804aep|P53_TETMU,0.0192763217512152
t31796aep|GTSF1_BOVIN,0.108892127723746
t31794aep|CP17A_CHICK,0.0121615523208136
t36091aep|F166B_XENTR,0.120030323968481
t36111aep|P20D2_MOUSE,0.0400535953208147
t36126aep|RTXE_DROME,0.0121615523208136
t36106aep|USH1C_MOUSE,0.00776398391863107
t36128aep|CAH2_TRIHK,0.247595169912223
t36133aep|FA5_PIG,0.0364892813253542
t36100aep|ADD_ENTFA,0.0608230914396378
t36116aep|BRCA1_MOUSE,0.0046749694263781
t36104aep|SDK1_HUMAN,0.111301483209968
t36098aep|NM111_LODEL,0.0121615523208136
t31315aep|FLNA_MOUSE,0.249369929361005
t31314aep|MFSD1_BOVIN,0.0577375716942532
t31311aep|NPA1P_HUMAN,0.0324001184779905
t31332aep|AMACR_MOUSE,0.0701244304231782
