t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0.0111116282061034
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.14215526280058
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.307394904490535
t34456aep|TAF3_CHICK,0.0293065580056737
t34453aep|RIFK_DROME,-0.0247199543725676
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0.0111116282061034
t36334aep|DOCK3_HUMAN,-0.0288618715178804
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,0.0878713339092178
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.165536992989581
t36337aep|CRYAB_BOVIN,-0.0812415014105422
t35904aep|DDAC_ENTAG,0.0111116282061034
t35900aep|RHCG_XENTR,-0.0478597055779931
t35903aep|S35E3_DANRE,0.0737253058216124
t35908aep|CAF1A_CHICK,0.183116010399448
t32664aep|AQP9_HUMAN,0.00266729562478879
t32662aep|SERB_BOVIN,-0.0141628713702024
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.00519423686456522
t31838aep|STXB1_RAT,-0.127612639232149
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0636534521766674
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0374720105535001
t38117aep|SAXO1_RAT,-0.0485296288962998
t33743aep|EXOC7_RAT,0.130460841561063
t33739aep|RPP14_MOUSE,0.103946796064303
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.302632694959383
t33735aep|DHB11_RAT,-0.138363851500912
t32686aep|MRP1_CHICK,0.117431750810797
t32685aep|RN146_XENTR,-0.124706285089846
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.161399082160002
t32693aep|S27A4_HUMAN,-0.0372718981597911
t32687aep|RAB23_HUMAN,-0.0933635084155649
t32691aep|PP14C_RAT,0.00129526832378789
t32688aep|CPT2_MOUSE,0.0111116282061034
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.075323077983828
t35866aep|MEL2A_DANRE,0.285478384700689
t35863aep|SSPO_CHICK,0.0114205127993567
t35872aep|NAPEP_BOVIN,-0.00941051741750449
t35870aep|STK10_CHICK,-0.0926594659306044
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.156956489239198
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,0.102531517559828
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0461177285021244
t35353aep|B4GA1_DANRE,-0.0060759971813814
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.118719805951064
t37374aep|VWDE_HUMAN,0.0111116282061034
t37381aep|RPAC2_BOVIN,0.0767599080363916
t37368aep|PEX10_MOUSE,0.497252967174253
t37380aep|CBL_MOUSE,-0.0108585138708521
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.141348343953874
t32310aep|LSM1_HUMAN,0.0902148970843187
t32305aep|PPCT_MOUSE,0.0177845624134572
t32304aep|SWT15_VITVI,0.154442105043736
t33480aep|MSRB_METBF,0.0352995332549765
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.314921820328124
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.10012939671367
t36728aep|ARL5B_MOUSE,-0.0363605548327219
t33589aep|THAP2_MOUSE,0.0111116282061034
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.054571852098661
t32810aep|NDUA5_BOVIN,0.120691495489349
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.464272309456322
t35979aep|ECI1_RAT,0.405760104362674
t35981aep|PRPF3_CHICK,0.607650928372652
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,-0.0124696150224838
t35994aep|MLRP2_ACRMI,-0.0201535201736778
t35982aep|NLTP_CHICK,0.228512661455433
t35993aep|VATE_DROME,0.315471849289421
t35988aep|CIA30_DROME,0.0863482858781404
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.00266729562478879
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,-0.232626385956062
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.204152420747598
t38636aep|ALG3_HUMAN,0.125707717247788
t38647aep|RAP1_CAEEL,0.0111116282061034
t38646aep|PARG_BOVIN,0.218126131574884
t37013aep|LAGE3_MOUSE,0.651734962761142
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.0745828028313158
t34431aep|RSPH1_HUMAN,-0.0303116175692829
t34434aep|S12A8_XENLA,0.181589380442073
t34436aep|XRN1_HUMAN,0.490168742565132
t34428aep|SPC25_RAT,0.426477550718611
t34430aep|RPAP1_BOVIN,0.159462530631268
t34429aep|PP4C_XENTR,0.645817796910426
t34427aep|ML12B_BOVIN,-0.0282553347706314
t31846aep|CEP70_RAT,0.0484833829217277
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.717672101496455
t31849aep|TYPH_RAT,0.0446480948392759
t31847aep|RS2_ICTPU,0.632532743023291
t31848aep|SPCS3_CHICK,-0.015731335306422
t34798aep|APH1_DROME,-0.0182018293289699
t34802aep|PISD_CRIGR,-0.0202939472149311
t34796aep|PCMD2_BOVIN,-0.0226158584968068
t34792aep|PTH2_BOVIN,0.110942164070101
t34790aep|TWF1_HUMAN,-0.186912294003225
t32481aep|GUAA_RAT,0.516583428501493
t32473aep|RB18B_DANRE,0.0114091047675438
t32475aep|WHITE_DROME,-0.00544237782429253
t32469aep|CO6A4_MOUSE,0.0332525678509441
t32470aep|LYRM2_MOUSE,0.0206807130794254
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0.0111116282061034
t31225aep|RT35_BOVIN,0.4422678748208
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0.0111116282061034
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,0.0407668901111576
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,-0.0179520441035885
