t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0352449203775264
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.519675462315506
t34456aep|TAF3_CHICK,0.0746280576034867
t34453aep|RIFK_DROME,-0.0279153362699653
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0634894733378361
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,0.228247220818531
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.145892487452618
t36337aep|CRYAB_BOVIN,0.214104449531072
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.0177758937471221
t35903aep|S35E3_DANRE,0.0969580082636871
t35908aep|CAF1A_CHICK,0.286858745181361
t32664aep|AQP9_HUMAN,0.0105560102945426
t32662aep|SERB_BOVIN,-0.00792122813366783
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.0130829515343192
t31838aep|STXB1_RAT,-0.116507653796307
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.199223735871407
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.301628586206999
t38117aep|SAXO1_RAT,-0.054878134789121
t33743aep|EXOC7_RAT,-0.018865778492061
t33739aep|RPP14_MOUSE,-0.0271164893566777
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.0548560700509332
t33735aep|DHB11_RAT,-0.218570783008218
t32686aep|MRP1_CHICK,-0.116886264343805
t32685aep|RN146_XENTR,-0.181607537532091
t32696aep|OTOF_DANRE,0.0190003428758572
t32692aep|GPTC4_XENTR,0.298866657278916
t32693aep|S27A4_HUMAN,0.087339012203745
t32687aep|RAB23_HUMAN,-0.168143460118895
t32691aep|PP14C_RAT,-0.0319572995271562
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0349718805596135
t35866aep|MEL2A_DANRE,0.225742219854629
t35863aep|SSPO_CHICK,0.00822513090195883
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.389917111218115
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.246156572776263
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,0.0595383093903123
t35857aep|PKD2_ORYLA,0.0190003428758572
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,0.00729173664244381
t35353aep|B4GA1_DANRE,0.0174732843753256
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.20111336574304
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,0.00882368804101769
t37368aep|PEX10_MOUSE,0.535879368337845
t37380aep|CBL_MOUSE,0.0106528370735722
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0.0190003428758572
t32309aep|TM203_HUMAN,-0.00506686380946112
t32310aep|LSM1_HUMAN,-0.0748161305267939
t32305aep|PPCT_MOUSE,-0.0139371846876752
t32304aep|SWT15_VITVI,0.125779717141876
t33480aep|MSRB_METBF,-0.319595594606188
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.537314463989551
t33084aep|TXIP1_MOUSE,0.0190003428758572
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.0118936613963308
t36728aep|ARL5B_MOUSE,0.046615139830315
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.0391926057141398
t32810aep|NDUA5_BOVIN,-0.349676859499275
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.273262703355083
t35979aep|ECI1_RAT,0.349207433422586
t35981aep|PRPF3_CHICK,0.214014350216779
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,-0.0388829469370721
t35994aep|MLRP2_ACRMI,-0.0423492449469329
t35982aep|NLTP_CHICK,0
t35993aep|VATE_DROME,0.0919305053042367
t35988aep|CIA30_DROME,0.0456945908308331
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.0105560102945426
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0.0190003428758572
t31647aep|PPT1_HUMAN,-0.245158647945604
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,-0.0100630078814628
t38636aep|ALG3_HUMAN,0.0738367156379063
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.0906102796501318
t37013aep|LAGE3_MOUSE,0.131921181604284
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.0447879034706876
t34431aep|RSPH1_HUMAN,-0.0414232457753863
t34434aep|S12A8_XENLA,0.0487177249229596
t34436aep|XRN1_HUMAN,0.391465640829265
t34428aep|SPC25_RAT,0.158789435081612
t34430aep|RPAP1_BOVIN,0.220610469861561
t34429aep|PP4C_XENTR,0.934833709615072
t34427aep|ML12B_BOVIN,-0.0346038406634528
t31846aep|CEP70_RAT,-0.0505530225835129
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.579837905353568
t31849aep|TYPH_RAT,0.0163197200908156
t31847aep|RS2_ICTPU,1.31911419100096
t31848aep|SPCS3_CHICK,-0.153617464863115
t34798aep|APH1_DROME,-0.0624842610881824
t34802aep|PISD_CRIGR,0.0365079021927201
t34796aep|PCMD2_BOVIN,-0.0258112403942047
t34792aep|PTH2_BOVIN,0.0761532362394891
t34790aep|TWF1_HUMAN,-0.242888905196382
t32481aep|GUAA_RAT,0.727300426016033
t32473aep|RB18B_DANRE,-0.0218434630834003
t32475aep|WHITE_DROME,0.0135579650515648
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,-0.0182543868525151
t31220aep|P52K_HUMAN,0.0568018494076509
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,0.644521906407578
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.00490564032158917
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,-0.0211474260009862
t37817aep|RS6_BRAFL,0.348296168570765
