t37645aep|CP4V2_MOUSE,0.00658871519717193
t32253aep|YPEL5_PONAB,0.00442609749984196
t32258aep|SHPK_MOUSE,0.00389896418231652
t32267aep|CG050_MOUSE,0.235463048597598
t35085aep|RS30_ORYLA,0.0463265864784435
t35079aep|RB39B_MOUSE,0.0236884809744015
t35556aep|M4K2_HUMAN,0.0612416720146146
t35545aep|KLC4_MOUSE,0.0236944563358522
t36387aep|NPHP3_HUMAN,0.0131934537028812
t35403aep|MYPN_MOUSE,0.263761006016621
t35411aep|EDC3_PONAB,0.0358350371453531
t33712aep|HACD_CAEEL,0.00658871519717193
t33710aep|SEC_ARATH,0.00658871519717193
t35845aep|TIM9_MOUSE,0.0164742832359286
t35847aep|PHF3_HUMAN,0.0788837326365303
t37317aep|ASPM_SAIBB,0.000788292820759697
t37312aep|UBC12_SCHPO,0.0565532248690791
t32614aep|XRRA1_MOUSE,0.00658871519717193
t32620aep|HMCN1_HUMAN,0.00658871519717193
t33647aep|WHITE_LUCCU,0.253134127951072
t33657aep|TM243_BOVIN,0.0188802443730004
t33648aep|KPCD3_HUMAN,0.132162238772517
t31829aep|MYO10_HUMAN,0.104139505981834
t31824aep|DNJC5_TETCF,0.0430445334490864
t32425aep|ANXA7_MOUSE,0.142355347577877
t32427aep|TBC20_MOUSE,0.0978777406658335
t32423aep|CADA_STAAR,0.0677527955567879
t36946aep|ELOV5_XENTR,0.645604012409895
t33893aep|MCPI_MELCP,0.00658871519717193
t33900aep|SIP2_YEAST,0.00696486718718947
t31714aep|KLC4_RAT,0.00658871519717193
t31713aep|TBA_NOTVI,2.64573019581745
t31717aep|AB17C_DANRE,0.00658871519717193
t33195aep|RA54B_CHICK,0.0246733187385358
t33189aep|IQCA1_HUMAN,0.00658871519717193
t33191aep|ALRA_DICDI,0.00161500552383936
t37632aep|LGR5_XENTR,0.00658871519717193
t37623aep|RHES_HUMAN,0.00371168536136853
t36573aep|LTBP4_HUMAN,0.521948436474131
t36580aep|S39AD_DANRE,0.0121338340626405
t34762aep|TYDP2_RAT,0.00462968882187752
t34764aep|RSU1_BOVIN,0.665912449562575
t34581aep|PELI1_MOUSE,0.262893377241248
t38685aep|TBP_XENTR,0.0348805765626027
t38670aep|RADI_BOVIN,1.53641281313022
t38672aep|SHL2_ORYSJ,0.00658871519717193
t38687aep|PTPRD_MOUSE,0.00658871519717193
t38680aep|PGAP3_XENTR,0.0223957496164791
t36490aep|CCD81_HUMAN,0.0278042180389865
t36499aep|S22A5_HUMAN,0.163170151226612
t36488aep|TIGD2_MOUSE,0.0131934537028812
t38463aep|RS17_BOVIN,0.439348434877696
t34603aep|RWDD1_RAT,0.0919444855280899
t34608aep|CATL_SARPE,0.0868930563858857
t34605aep|CRFR2_XENLA,0.00375394392009008
t34604aep|RA51D_ARATH,0.000335307996288711
t38365aep|TMOD2_RAT,0.849552348512413
t36265aep|TXND_THEPA,0.126107201256983
t36270aep|Y1101_SYNY3,0.0737210734648592
t36256aep|RTBS_DROME,0.0370023500822324
t37210aep|DPOD3_BOVIN,0.148756211003509
t37217aep|BAZ1A_HUMAN,0.18900974135965
t37214aep|ITA9_MOUSE,0.249726119677214
t36474aep|RT06_BOVIN,0.122775642316026
t36462aep|PAPOG_MOUSE,0.0795581843342869
t38667aep|CAH5_CAEEL,0.00658871519717193
t38658aep|PKHG5_MOUSE,0.114301640962901
t35895aep|DAPLE_XENLA,0.0906489975375081
t37029aep|USH2A_HUMAN,0.00658871519717193
t35890aep|PKD1_MOUSE,0.0543936918545112
t38450aep|KCY_DANRE,0.0148704989452502
t38458aep|PEBB_HUMAN,1.33644718953257
t31916aep|ZCRB1_XENLA,0.0350852369721831
t34557aep|KDSR_BOVIN,0.0394854879248243
t34552aep|NPYR_DROME,0.0397719469002727
t35297aep|MATN4_HUMAN,0.00658871519717193
t35300aep|DJC11_PONAB,0.0185455333891269
t37097aep|THA11_DANRE,0.0131934537028812
t37105aep|SNPC3_BOVIN,0.0046206009250466
t31905aep|DYH2_MOUSE,0.00658871519717193
t31909aep|RBM25_MOUSE,0.374341438483616
t32714aep|TENS1_HUMAN,0.224170998602328
t32725aep|TIM10_CAEBR,0.0101634243328769
t32717aep|STX12_MOUSE,0.0319290883467446
t35366aep|XRN1_HUMAN,0.0135243841973524
t35368aep|DCP2_MOUSE,0.0343199543438653
t35373aep|RS14_MARMM,0.174763943903172
t34194aep|THNS2_MOUSE,0.0116106941855009
t34190aep|CRFR2_MOUSE,0.0198141810302627
t34183aep|TLN1_HUMAN,0.0377033445373136
t34191aep|SRSF7_BOVIN,0.250557213471825
t32768aep|KLC4_MOUSE,0.00658871519717193
t32769aep|KLC4_HUMAN,0.0131934537028812
t32760aep|BRM_DROME,0.0108535368598064
t32766aep|SC5AC_MOUSE,0.00658871519717193
t33147aep|MFSD8_DANRE,0.389409933585603
t33152aep|ANKY1_HUMAN,0.00658871519717193
t32180aep|MYLK_SHEEP,1.05552384124651
t32160aep|MYD88_HUMAN,0.0416755582296478
t36927aep|PLXA3_RAT,0.0657354985116797
t36922aep|KLC4_HUMAN,0.00658871519717193
t36934aep|KAPCB_HUMAN,0.00658871519717193
t36920aep|SWI5_HUMAN,0.0374939383586723
t35009aep|SPB10_BOVIN,0.0564521974617785
t35000aep|S23IP_MOUSE,0.112960544586124
t35017aep|HSF_XENLA,0.0372141070031385
t35013aep|HERC1_HUMAN,0.0152224976910586
t35011aep|HEMK1_HUMAN,0.014030066077971
t35006aep|CER1_HUMAN,0.309336715831825
t32106aep|TLN2_HUMAN,0.212886811842847
t32102aep|KRI1_MOUSE,0.023100384845658
t32112aep|HACE1_HUMAN,0.0726481311295821
t32099aep|DDX46_MOUSE,0.293281810599172
t32107aep|PPIL4_HUMAN,0.247334919086975
t32313aep|USP9X_HUMAN,0.0205475009444912
t32315aep|IN80B_HUMAN,0.0486236209550543
t32323aep|SYMC_XENLA,0.074582706748364
t36032aep|ABCA1_HUMAN,0.146547636961813
t35694aep|NLTP_MOUSE,0.0624603273256006
t35700aep|TWHH_DANRE,0.0397719469002727
t35690aep|HMGX4_HUMAN,0.0662222461364413
t32136aep|ZDH11_MOUSE,0.0148338651509657
t32147aep|DDX10_HUMAN,0.123524296764932
t37177aep|MDC1_RAT,0.063655571079266
t37178aep|MSH3_MOUSE,0.0198141810302627
t38445aep|ATRX_PONPY,0.0520796928376417
t38447aep|SAX_LITCT,0.00916087339543074
t38446aep|RNF10_XENLA,0.0507218011916744
t38442aep|SMC1A_HUMAN,0.100429102375162
t36569aep|BCD1_PONAB,0.0128092145918394
t36564aep|D19L3_HUMAN,0.0129089530093858
t36557aep|DHSO_BOVIN,0.288883941213807
t36736aep|ARP8_SALSA,0.00701230559464604
t38619aep|AL8A1_DANRE,0.0190701122138924
t38616aep|G3ST1_HUMAN,0.00658871519717193
t38617aep|U2AFM_HUMAN,0.0323129572645712
t34486aep|CHSTC_XENLA,0.0198141810302627
t34671aep|GT2D2_MOUSE,0.00346518698408261
t34682aep|IPMK_HUMAN,0.161436231501949
t37731aep|S17A9_MOUSE,0.00658871519717193
t37717aep|TSAL_GEOSL,0.01799672498013
t32504aep|RPN2_PONAB,0.153739589607901
t32502aep|MKS3_RAT,0.00658871519717193
t32518aep|PTHD3_MOUSE,0.0186570967232862
t32496aep|CNR1A_TAKRU,0.192236292663029
t32516aep|DTNB_MOUSE,0.0677773345980872
t32512aep|ACSF4_HUMAN,0.0128395044224698
t32501aep|GPMI_ONCVO,0.00372179531700743
t36977aep|ECT_ACRMI,0.265627355601783
t36983aep|SCND3_HUMAN,0.00658871519717193
t36994aep|KINH_SYNRA,0.0464562791014595
t36995aep|PGDH_BOVIN,0.0503736952076362
t35160aep|ZN862_HUMAN,0.0249570686865184
t35146aep|ABR_BOVIN,0.852502403558949
t35144aep|NLTP_MOUSE,0.0180372902234448
t35149aep|5HT1F_HUMAN,0.0264508624130508
t37978aep|HDGF_RAT,0.0247852921923488
t37981aep|GAPR1_MOUSE,0.0370023500822324
t33517aep|OPSD2_MIZYE,0.00658871519717193
t33520aep|DDX17_MOUSE,0.405566488104782
t33506aep|GP126_MOUSE,0.0464562791014595
t33518aep|INT7_CHICK,0.0149204573818045
t38565aep|PDXK_HUMAN,0.00466032297098595
t38575aep|CC146_RAT,0.0103840450511273
t38572aep|TADA1_RAT,0.147567007298494
t31280aep|ANKL1_HUMAN,0.00387275788072892
t33776aep|ASIC3_HUMAN,0.878453764259017
t33775aep|UB2G2_PONAB,0.0225752139361869
t33778aep|LARP1_MOUSE,0.289763413977797
t31950aep|B3GN2_HUMAN,0.44493971598478
t31931aep|ANK3_MOUSE,0.184621355698865
t31941aep|ZNT10_MOUSE,0.152458690508125
t31942aep|ECE1_CAVPO,0.138107623565762
t31957aep|DOCK1_HUMAN,0.0330939975975066
t32739aep|CHM1B_CHICK,0.0893800432490748
t32744aep|LMX1A_HUMAN,0.783649218417886
t32737aep|CAC1S_RABIT,0.00658871519717193
t32740aep|KLC4_HUMAN,0.0136448911785569
t33590aep|STS_HUMAN,0.000269850807212831
t33615aep|S43A3_BOVIN,0.066604004494882
t33605aep|BGLG_ASPTN,0.00658871519717193
t33601aep|EF3_CANGA,0.00658871519717193
t32369aep|GAPR1_HUMAN,0.0143718032059702
t38596aep|FUT3_BOVIN,0.00658871519717193
t38419aep|G3ST3_MOUSE,0.391481258557945
t38423aep|WARA_DICDI,0.00658871519717193
t38428aep|SIX6_HUMAN,0.205151922030654
t38425aep|TCB1_CAEBR,0.00658871519717193
t38432aep|MYO3B_HUMAN,0.46638003656839
t38414aep|ORC4_PONAB,0.00270967851461852
t38509aep|DCDC2_MOUSE,0.0169070314362744
t38510aep|ZN235_MOUSE,0.195677958615326
t35194aep|OPSD1_MIZYE,0.00658871519717193
t31725aep|TPC13_XENTR,0.0186847985920081
t33102aep|FAF2B_XENLA,0.0482726937960657
t33111aep|RPAP3_RAT,0.0131934537028812
t33101aep|SAFB1_MOUSE,0.258508035334868
t33109aep|DAG1_BOVIN,0.129060299376769
t33106aep|NPHP3_HUMAN,1.62048581238536
t37444aep|TRI37_HUMAN,0.0130400524832408
t37447aep|ANKS3_HUMAN,0.104742184009004
t37445aep|MOS1T_DROMA,0.00658871519717193
t37460aep|TBCEL_RAT,0.0136439081425699
t36608aep|NCLN_DANRE,0.0228649612778175
t36593aep|THAP4_BOVIN,0.00658871519717193
t34700aep|DRD1_BOVIN,0.0264508624130508
t34689aep|RAB14_PONAB,0.0582071553587135
t34695aep|SORCN_SCHJA,0.0131934537028812
t34701aep|TM223_HUMAN,0.0105834780159163
t32273aep|CI172_HUMAN,0.0804016699877155
t32296aep|HSP70_HYDVU,0.715994329231229
t32295aep|CHD1_MOUSE,0.0580885676822526
t32290aep|NOL6_MOUSE,0.077474555006181
t32280aep|5HTR_LYMST,0.0570830725126989
t32902aep|AFAD_HUMAN,0.143782623613832
t32901aep|APBP2_RAT,0.0130320696317768
t32927aep|RTJK_DROME,0.00658871519717193
t32931aep|OCTL_DROME,0.0226603249039723
t32932aep|HYD_DROME,0.0597045902907405
t32334aep|DCTP1_MOUSE,0.00252148455119805
t32353aep|THOC2_DASNO,0.0373029844012189
t32339aep|QRFPR_HUMAN,0.00658871519717193
t32328aep|SPIT3_HUMAN,0.0135124748141616
t32875aep|RPAP3_MOUSE,0.00780176837941639
t32888aep|ANR31_HUMAN,0.00152500795408713
t37687aep|DBP8_BOTFB,0.00663229904074239
t37698aep|S18B1_MOUSE,0.00615784699408759
t37690aep|RNF4_HUMAN,0.0576449425062863
t37699aep|AGTRB_MOUSE,0.00658871519717193
t33221aep|MP62_LYTPI,0.619603149844763
t33233aep|RAD1_PONAB,0.00658871519717193
t33225aep|CE350_HUMAN,0.0583898679885712
t33230aep|GKAP1_DANRE,0.165853618909965
t33843aep|Y2R2_DROME,0.00658871519717193
t33855aep|RASF2_MOUSE,0.182966365170387
t33867aep|NADK_MOUSE,0.0105119725585653
t33849aep|CATL_SARPE,0.0858010989208518
t33865aep|F172A_CHICK,0.123520169345372
t33858aep|RIMK_SYNPX,0.197551837033755
t33847aep|NAS15_CAEEL,0.00658871519717193
t35769aep|S36A1_HUMAN,0.0198141810302627
t35773aep|FRIS_LYMST,1.86468245885697
t35776aep|KLC4_MOUSE,0.0226675616543103
t35772aep|MED23_DANRE,0.000229262631704334
t35780aep|DDX23_HUMAN,0.162474431923525
t35770aep|B3GLT_HUMAN,0.0145038424713268
t37423aep|CCD83_MACFA,0.00962191121546664
t37395aep|CC148_HUMAN,0.00961056680948741
t37417aep|GRM8_RAT,0.00658871519717193
t32202aep|B4GN4_HUMAN,0.00114633737287923
t32212aep|PIGB_BOVIN,0.00391104736895262
t38724aep|TCB2_CAEBR,0.00658871519717193
t38731aep|SAC2_DANRE,0.0051580335567481
t38139aep|FNBP4_MOUSE,0.0209835521080679
t38165aep|TYDP1_MOUSE,0.0400567457475348
t38152aep|TNPO3_HUMAN,0.085099781724325
t38157aep|ABH15_MOUSE,0.162413890736082
t37740aep|SAL_SILAS,0.920449774299681
t37746aep|USH2A_HUMAN,0.00658871519717193
t37739aep|RFC1_HUMAN,0.059467518323277
t33063aep|GRP78_CHICK,0.445184714687095
t33040aep|IQCB1_MOUSE,0.00902230253800932
t33061aep|TTLL4_CAEBR,0.0150791364879754
t37484aep|HMP_OCEIH,0.367707239193688
t32591aep|ACSF2_MOUSE,0.0654143952188994
t32592aep|PK1L2_HUMAN,0.00658871519717193
t32600aep|TRPA1_CAEEL,0.0386255798772343
t32609aep|OPTN_DANRE,0.12883011902699
t32601aep|CYTSA_DANRE,1.14774208144774
t35654aep|TOP3B_ARATH,0.0363209436330722
t31426aep|ZN830_XENTR,0.0356849153593431
t31389aep|SCRY4_ENTDO,1.0105728120107
t31399aep|EGTB_MYCS2,0.0198141810302627
t31404aep|MOS1T_DROMA,0.00658871519717193
t31405aep|PASK_MOUSE,0.0198141810302627
t31407aep|TRF6A_XENLA,0.0608686281672726
t31419aep|ISPD_XENTR,0.00578934054878038
t31401aep|U5S1_CHICK,0.0851587258880235
t31430aep|ARGI1_HUMAN,0.996181406272852
t37791aep|Y381_RICFE,0.0220632288865443
t37793aep|TDRD1_DANRE,0.00935182759482899
t37805aep|HMCN1_HUMAN,0.00658871519717193
t37798aep|HMCN1_HUMAN,0.0111322400468697
t35794aep|SNX7_HUMAN,0.261474920890805
t35805aep|MLP_ACRMI,0.00658871519717193
t35818aep|TCB2_CAEBR,0.0131934537028812
t35787aep|YRD6_CAEEL,0.0198141810302627
t35801aep|NOS1_MOUSE,0.00946114711450223
t35785aep|KCNA1_RAT,0.00658871519717193
t35793aep|CND1_XENLA,0.0125605857323223
t34490aep|PK1L2_MOUSE,0.000500821340391184
t34501aep|MSH6_HUMAN,0.370150678249357
t34509aep|RTJK_DROME,0.00658871519717193
t34520aep|AGRG4_HUMAN,0.00728822971574517
t34516aep|MFTC_MOUSE,0.0190987146520269
t34538aep|NAL12_HUMAN,0.00270967851461852
t37151aep|ANR28_MOUSE,0.0126181298622067
t37155aep|MRC1_MOUSE,0.00114633737287923
t37145aep|ZCPW1_HUMAN,0.00547412665048476
t37152aep|MACF1_HUMAN,1.26084151588805
t37162aep|LTBP4_HUMAN,0.13191788327947
t36805aep|SZT2_MOUSE,0.00658871519717193
t36813aep|KCNQ2_MOUSE,0.146901038476472
t36810aep|EFC10_MOUSE,0.0190887802000537
t36784aep|TYW1_MOUSE,0.254657191508974
t36783aep|TC1A_CAEEL,0.00658871519717193
t36785aep|PGBD4_HUMAN,0.0131934537028812
t31816aep|TSP1_XENLA,0.278401071939885
t31812aep|ARHGI_MOUSE,0.0462124836998774
t31788aep|PRKDC_XENLA,0.0233025577033995
t31786aep|NPHP3_HUMAN,0.00658871519717193
t31787aep|KLC4_HUMAN,0.00658871519717193
t31811aep|UBIQ_ENCCU,0.212567130955529
t36103aep|CC171_HUMAN,0.0337846894792495
t36093aep|ZN862_HUMAN,0.00650345480838008
t36094aep|ZN622_MOUSE,0.467351221350904
t31315aep|FLNA_MOUSE,0.118680302632481
t31319aep|RTXE_DROME,0.00658871519717193
t31322aep|PGBD3_HUMAN,0.00658871519717193
t31361aep|COPIA_DROME,0.00658871519717193
t31335aep|AT132_HUMAN,0.0638082047032956
t31345aep|RAB1B_ARATH,0.0466157129000564
t31318aep|PRKDC_CANLF,0.00658871519717193
t31357aep|LRRC9_HUMAN,0.0059333913598606
t31334aep|WASP_HUMAN,0.0991331377258971
t37310aep|TMC7_HUMAN,0.0153903324778747
t37272aep|ZBED1_HUMAN,0.00658871519717193
t37271aep|AT133_HUMAN,0.430011532158428
t37308aep|RTBS_DROME,0.00658871519717193
t37290aep|RIF1_MOUSE,0.0401833258002184
t31525aep|HOBOT_DROME,0.0126159035599589
t31547aep|CNTRB_MOUSE,0.000754001894797817
t31533aep|FRS5_ARATH,0.00658871519717193
t34391aep|GRDP1_ARATH,0.0475885363877056
t34360aep|PH4H_RAT,0.499955575783053
t34425aep|ZMYM1_HUMAN,0.0285695650678287
t34361aep|QRFPR_HUMAN,0.200544479291025
t34385aep|PROP_MOUSE,0.00658871519717193
t34367aep|PIWL1_HUMAN,0.0136654826151764
t31238aep|UNC89_CAEEL,0.00658871519717193
t34358aep|AGRG4_HUMAN,0.00658871519717193
t34408aep|TIGD4_MOUSE,0.0131934537028812
t32564aep|AVIL_HUMAN,0.0436728434494011
t32521aep|POGK_MOUSE,0.00658871519717193
t32526aep|TDRD3_MOUSE,0.0638451272140804
t32542aep|TCB1_CAEBR,0.00658871519717193
t32528aep|RTJK_DROME,0.0131934537028812
t32549aep|NUD22_RAT,0.00229645133230411
t32575aep|PARP4_HUMAN,0.0971898867338545
t38292aep|BVMO2_STRCO,0.0207320744821693
t38304aep|S22A4_HUMAN,0.0385026918137446
t31240aep|CCND2_BOVIN,0.0412623327541511
t38316aep|AB22G_ARATH,0.0941931912461058
t38275aep|CATIN_HUMAN,0.0580305944685743
t38280aep|GRDP2_ARATH,0.0198141810302627
t38298aep|TC1A_CAEEL,0.00658871519717193
t38310aep|FGFR3_DANRE,0.00746984016795965
t32025aep|P52K_HUMAN,0.0210084845887582
t32019aep|RTJK_DROME,0.00658871519717193
t32031aep|ANK3_RAT,0.00658871519717193
t32029aep|TGS1_RAT,0.0417410474828515
t32000aep|RET_RAT,0.00110217866661574
t32013aep|ZIFL1_ARATH,0.563396671264646
t35487aep|SVOP_XENLA,0.00630474615685841
t31771aep|TRM7_HUMAN,0.0127708312633995
t35454aep|PK1L2_HUMAN,0.00658871519717193
t35456aep|PK1L2_MOUSE,0.00658871519717193
t35477aep|RTJK_DROME,0.0118739541482347
t35511aep|NDUA8_BOVIN,0.326666249033832
t31768aep|PSA7L_MOUSE,0.113968913777457
t37531aep|GTD2B_HUMAN,0.0131934537028812
t37577aep|RTJK_DROME,0.0188453409657671
t37553aep|TRA1_MAIZE,0.0131934537028812
t37546aep|HH_DROMO,0.00658871519717193
t32992aep|MTMR5_HUMAN,0.15857250996619
t32976aep|ZMYM1_HUMAN,0.0361309311291118
t33023aep|PPSB_BACSU,0.159697047098645
t32991aep|FBX30_RAT,0.0344784489914613
t33004aep|CNTP2_HUMAN,0.796688124121365
t32998aep|GVIN1_MOUSE,0.00658871519717193
t32973aep|JERKL_MOUSE,0.0533348330159559
t35609aep|DDX60_HUMAN,0.0131934537028812
t35622aep|PGBD3_HUMAN,0.00714094657395273
t31763aep|RN103_MOUSE,0.0128342929093985
t35563aep|GRM5_RAT,0.0397719469002727
t35620aep|RTJK_DROME,0.0367124144153801
t35579aep|RTJK_DROFU,0.0321312230077302
t35626aep|PGBD4_HUMAN,0.00658871519717193
t34215aep|SETMR_RAT,0.0194141584566703
t34209aep|TCB2_CAEBR,0.00355868582716792
t34219aep|POL5_DROME,0.0260390207831551
t34247aep|TC1A_CAEEL,0.0024991954495983
t34256aep|ZMYM1_HUMAN,0.00658871519717193
t34276aep|AGRG4_HUMAN,0.00183802103388154
t34245aep|AGRG2_MOUSE,0.00670318823623103
t34257aep|P52K_HUMAN,0.00658871519717193
t37918aep|PK1L2_MOUSE,0.00646911018894862
t37931aep|THAP1_BOVIN,0.00658871519717193
t37901aep|LAR_DROME,0.0614351233351494
t37340aep|LRRK2_HUMAN,0.0581163311521292
t37348aep|KLC4_HUMAN,0.0131934537028812
t31773aep|OST4_RAT,0.348123564440526
t37334aep|MTPN_DANRE,0.278166474593385
t36286aep|CAMT2_DICDI,0.368678476156454
t31587aep|RL31_PONAB,0.979981073113295
t37601aep|PROF_SUBDO,0.090790554025519
t37596aep|YBOX1_XENLA,0.132826978253305
t37472aep|PDE12_MOUSE,0.0068281426129749
t36826aep|LYAG_RAT,0.0303404540155655
t36699aep|SSBPA_XENLA,0.303684775143964
t37066aep|GRM4_MOUSE,0.0198141810302627
t34847aep|Y165_RICPR,0.00658871519717193
t32446aep|K0513_HUMAN,0.0105066577237167
t31444aep|ABCA3_MOUSE,0.0131934537028812
t34840aep|DYH5_HUMAN,0.00658871519717193
t34845aep|ALG13_RAT,0.251522289638813
t37992aep|PCP_BOVIN,0.00658871519717193
t37993aep|YC91_CAEEL,0.0370023500822324
t38332aep|FGFR3_CHICK,0.00658871519717193
t33431aep|MZM1_ASHGO,0.0222086948606106
t34018aep|WDR88_HUMAN,0.00658871519717193
t37115aep|CFA46_HUMAN,0.00658871519717193
t37112aep|UBIA1_CHICK,0.00658871519717193
t36430aep|TM175_MOUSE,0.00658871519717193
t34907aep|RT18C_MOUSE,0.160375507853718
t35745aep|OARD1_MOUSE,0.0282759301458545
t35746aep|ASPM_PONPY,0.00658871519717193
t33458aep|TUT7_MOUSE,0.00658871519717193
t34983aep|RTJK_DROME,0.00658871519717193
t36179aep|RL8_XENLA,0.750574379428945
t34588aep|Y9963_DICDI,0.0131934537028812
t35278aep|NOP10_DANRE,0.0423040822312742
t31759aep|MPC2_PONAB,0.13639433024597
t34082aep|VATG_MANSE,0.0341419920257695
t34083aep|OCAD1_DANRE,0.0370766039768687
t34585aep|F210B_HUMAN,0.0262113264011624
t33674aep|TIM22_XENTR,0.0577959285347202
t34064aep|RS27L_BOVIN,0.0511693272712839
t32699aep|OXSM_HUMAN,0.00729080016143326
t34642aep|ASNA_NEMVE,0.244437788037164
t34640aep|ARF_MAIZE,0.0127305554716037
t35636aep|GLRX_RICCO,0.0994581096926254
t37619aep|TENA_HUMAN,0.00658871519717193
t37608aep|FLVC2_HUMAN,0.00658871519717193
t33636aep|K1586_HUMAN,0.0198141810302627
t33638aep|TRPC5_RABIT,0.00658871519717193
t35749aep|AB22G_ARATH,0.066604004494882
t34627aep|COXM1_BOVIN,0.0403684520306253
t34633aep|TF2H5_CHICK,0.0174678074652994
t34637aep|RS11_MAGSA,0.0474666742021906
t35109aep|COX17_CANLF,0.0830528388776208
t32680aep|RL29_MACFA,0.113577569999943
t34316aep|HYPK_MOUSE,0.027965159741701
t31555aep|ASIC3_HUMAN,0.00658871519717193
t31552aep|DKGA_ECO57,0.0258242105824629
t31554aep|CYT_NOTSC,0.901341932304617
t31467aep|MCTP1_HUMAN,0.796453301848713
t31468aep|ALDH2_PIG,0.120084921326512
t34813aep|DJC27_RAT,0.0131934537028812
t31253aep|RL40_DROME,1.01638392659434
t35954aep|RT28_MOUSE,0.0555446570872392
t38527aep|ANK1_HUMAN,0.0026053969020173
t31255aep|GLMU_SYNJA,0.0638888243636469
t33346aep|SGCB_MESAU,0.0582268500987666
t31256aep|ABRAL_SALSA,0.173545907970166
t35525aep|RS28_ICTPU,0.0908790426855034
t36448aep|RL27_HIPCM,0.043928734672673
t33410aep|RHCG_XENTR,0.0104502966750365
t36628aep|RHOC_CHICK,0.00658871519717193
t34282aep|CFA47_HUMAN,0.00658871519717193
t36169aep|MATN4_HUMAN,0.0198141810302627
t33550aep|SN_PIG,0.0464562791014595
t33129aep|LSM1_HUMAN,0.0117619899713097
t32129aep|RS12_METI4,0.0839267992152442
t35710aep|DH12A_XENLA,0.0946878680738688
t35715aep|RN181_DANRE,0.0742247324795124
t37832aep|UBC9A_DANRE,0.0155596072100816
t36012aep|FADD_BOVIN,0.0753071857291471
t36015aep|DENR_CHICK,0.0828469413531548
t36013aep|GSTT1_BOVIN,0.0169430549784515
t36022aep|CISD1_RAT,0.387553618181107
t33292aep|UBP19_HUMAN,0.0488252795228107
t34904aep|RTJK_DROME,0.0198141810302627
t34902aep|SPTSB_XENTR,0.277517218187685
t35427aep|GRM5_RAT,0.0198141810302627
t37770aep|DDX59_MOUSE,0.00658871519717193
t37108aep|DNAS1_HUMAN,0.00658871519717193
t35283aep|R213B_DANRE,0.0131934537028812
t34965aep|NDUB7_DICDI,0.0269239425841075
t33820aep|TM175_DANRE,0.00658871519717193
t33913aep|PK1L2_HUMAN,0.00658871519717193
t33911aep|RL36_IXOSC,0.651713057539448
t38546aep|PELET_DROME,0.000500821340391184
t36445aep|TDIF2_MOUSE,0.0386968104319417
t37499aep|CB047_HUMAN,0.00361856781775856
t37496aep|RS17_THEAB,0.0761500803100303
t38708aep|GRM1_HUMAN,0.00658871519717193
t33446aep|TOM7_HUMAN,0.501896051212761
