t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.0980731471980378
t31628aep|TSP1_BOVIN,0.0176841714473604
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0617761045325388
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.190813152905972
t34456aep|TAF3_CHICK,0.0357062610696414
t34453aep|RIFK_DROME,-0.0240696634252497
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0.00884902093730198
t34450aep|KCNH5_MOUSE,0.0176841714473604
t36334aep|DOCK3_HUMAN,0.119792281910385
t36327aep|RAD21_SCHPO,0.00884902093730198
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.0343092565554017
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.253971450930745
t36337aep|CRYAB_BOVIN,0.0628438259824009
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0137958426447111
t35903aep|S35E3_DANRE,-0.0242634844534922
t35908aep|CAF1A_CHICK,-0.0579084076996779
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.0863543465924465
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,0.325564462410788
t38104aep|B3GN4_HUMAN,0.503846123683961
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.00808419379137407
t38118aep|AGRIN_MOUSE,0.00547487075380106
t38103aep|PTSS1_DANRE,0.227927472166804
t38117aep|SAXO1_RAT,-0.0384331487752357
t33743aep|EXOC7_RAT,0.146578766205916
t33739aep|RPP14_MOUSE,-0.0674083942562352
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.00637239147385417
t33735aep|DHB11_RAT,0.399748753257231
t32686aep|MRP1_CHICK,-0.22517609021526
t32685aep|RN146_XENTR,0.135704069984095
t32696aep|OTOF_DANRE,0.00884902093730198
t32692aep|GPTC4_XENTR,-0.163715976359692
t32693aep|S27A4_HUMAN,0.138699868984751
t32687aep|RAB23_HUMAN,0.430398543943099
t32691aep|PP14C_RAT,0.00335598549110984
t32688aep|CPT2_MOUSE,0.0980731471980378
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.098748716205212
t35866aep|MEL2A_DANRE,-0.0759666824496593
t35863aep|SSPO_CHICK,-0.00192619103659634
t35872aep|NAPEP_BOVIN,-0.00283797417624731
t35870aep|STK10_CHICK,0.698243431476318
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.0727656653614546
t35862aep|MEGF6_HUMAN,0.0168002487034925
t35855aep|MIPEP_PONAB,-0.0192116442384473
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0.00884902093730198
t35356aep|CASP8_RAT,0.0853512287910761
t35353aep|B4GA1_DANRE,0.0274494179120983
t33691aep|ABCB2_DICDI,0.0265055577568478
t37371aep|IDI1_BOVIN,-7.0104091044753e-05
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-8.98967998570868e-05
t37368aep|PEX10_MOUSE,-0.0711235734679123
t37380aep|CBL_MOUSE,0.107809688958495
t37375aep|TC3A_CAEEL,0.00884902093730198
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.0528238375641817
t32310aep|LSM1_HUMAN,-0.0825427898075316
t32305aep|PPCT_MOUSE,-0.0152533561161721
t32304aep|SWT15_VITVI,0.0362914765513811
t33480aep|MSRB_METBF,0.264578127066125
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0.00884902093730198
t33080aep|KIF17_HUMAN,-0.214858163336909
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.0314450302430807
t36728aep|ARL5B_MOUSE,0.136423590880631
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0.0176841714473604
t32818aep|SY65_DROME,0
