t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.0169014789791925
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0.00844433258131483
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.123592187810611
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.537554427046871
t34456aep|TAF3_CHICK,0.119814641746328
t34453aep|RIFK_DROME,-0.0215442955733864
t34451aep|RSGI5_CLOTH,0.0169014789791925
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0174276078984621
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0253713835724362
t36336aep|CEP76_PONAB,0.117002121494114
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0350876087405635
t36337aep|CRYAB_BOVIN,-0.10191298988105
t35904aep|DDAC_ENTAG,0.0169014789791925
t35900aep|RHCG_XENTR,-0.0394153729966783
t35903aep|S35E3_DANRE,-0.0022129231757768
t35908aep|CAF1A_CHICK,0.367189185941034
t32664aep|AQP9_HUMAN,0
t32662aep|SERB_BOVIN,-0.00243936765931074
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.233244384177619
t38104aep|B3GN4_HUMAN,-0.00126097647204034
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0704480053300125
t38118aep|AGRIN_MOUSE,0.00507018239781391
t38103aep|PTSS1_DANRE,-0.0288590717513267
t38117aep|SAXO1_RAT,-0.0674406770830762
t33743aep|EXOC7_RAT,0.0504572882691732
t33739aep|RPP14_MOUSE,0.335819070532771
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.154075398966508
t33735aep|DHB11_RAT,-0.25850659728968
t32686aep|MRP1_CHICK,-0.148056621397926
t32685aep|RN146_XENTR,-0.205906480895838
t32696aep|OTOF_DANRE,0.0253713835724362
t32692aep|GPTC4_XENTR,0.423862825994164
t32693aep|S27A4_HUMAN,0.00460888520113689
t32687aep|RAB23_HUMAN,-0.11126181384005
t32691aep|PP14C_RAT,0.00189669122945902
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0544109444092232
t35866aep|MEL2A_DANRE,0.143106631445282
t35863aep|SSPO_CHICK,-0.0107752119738985
t35872aep|NAPEP_BOVIN,-0.0120778130422932
