t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.110982034584708
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.22501024206987
t34456aep|TAF3_CHICK,0.158134224242395
t34453aep|RIFK_DROME,-0.0154448884073652
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0.0314707907384574
t36334aep|DOCK3_HUMAN,-0.080997537078561
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,0.00158163270503644
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.114183137978482
t36337aep|CRYAB_BOVIN,0.0289173161823289
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.0163889148395358
t35903aep|S35E3_DANRE,0.0280266518373788
t35908aep|CAF1A_CHICK,0.0731982398793892
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.0389047346269871
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.0255533993969193
t31838aep|STXB1_RAT,-0.206614591536534
t38104aep|B3GN4_HUMAN,0.0217654816851022
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0795070966040423
t38118aep|AGRIN_MOUSE,0.0280966405549563
t38103aep|PTSS1_DANRE,-0.187840396613274
t38117aep|SAXO1_RAT,-0.0613412699170549
t33743aep|EXOC7_RAT,-0.253106914099452
t33739aep|RPP14_MOUSE,-0.0712508885360438
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0767820612987187
t33735aep|DHB11_RAT,0.00189595370856904
t32686aep|MRP1_CHICK,-0.22021085723365
t32685aep|RN146_XENTR,0.0874646921582795
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.0110016910309298
t32693aep|S27A4_HUMAN,-0.0244878100698721
t32687aep|RAB23_HUMAN,-0.193474518788088
t32691aep|PP14C_RAT,-0.000486508788698829
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0551965144981069
t35866aep|MEL2A_DANRE,-0.0096745626431254
t35863aep|SSPO_CHICK,0.020695578764559
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.229115922084076
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.0271223937193497
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.0720998219593396
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0368426625369222
t35353aep|B4GA1_DANRE,-0.0393285650323254
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.0879486693877405
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.173937315556077
t37368aep|PEX10_MOUSE,0.144078535188854
t37380aep|CBL_MOUSE,-0.0664961095847485
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.0153990163433169
t32310aep|LSM1_HUMAN,-0.0950407644652873
t32305aep|PPCT_MOUSE,-0.0329375275635326
t32304aep|SWT15_VITVI,-0.0159434648691712
t33480aep|MSRB_METBF,0.0635637486861734
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0.0314707907384574
t33080aep|KIF17_HUMAN,1.40638482771413
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.0349323013643244
t36728aep|ARL5B_MOUSE,-0.198019882412603
t33589aep|THAP2_MOUSE,0.0314707907384574
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0.0314707907384574
t32809aep|TRPA1_HUMAN,0.0314707907384574
t32819aep|T106C_HUMAN,-0.0780330595004102
t32810aep|NDUA5_BOVIN,-0.234534018196382
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.190080295776329
t35979aep|ECI1_RAT,-0.0620668984176932
t35981aep|PRPF3_CHICK,-0.0193881275571658
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,-0.0404302698538688
t35994aep|MLRP2_ACRMI,0.0803447923538785
t35982aep|NLTP_CHICK,0.149418133174539
t35993aep|VATE_DROME,0.112961394992523
t35988aep|CIA30_DROME,0.0628870784763913
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,0.0140206008964267
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0.0314707907384574
t38633aep|DRG1_XENLA,-0.134324933513567
t38636aep|ALG3_HUMAN,-0.024786786819804
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,-0.00801322280757857
t37013aep|LAGE3_MOUSE,-0.143859704472785
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0308172864471359
t34431aep|RSPH1_HUMAN,0.0209732012418996
t34434aep|S12A8_XENLA,-0.026887464994864
t34436aep|XRN1_HUMAN,0.0263890331543813
t34428aep|SPC25_RAT,0.0599836311823754
t34430aep|RPAP1_BOVIN,-0.0427862454097765
t34429aep|PP4C_XENTR,-0.288792341358717
t34427aep|ML12B_BOVIN,-0.0725377665298441
t31846aep|CEP70_RAT,-0.0190822318450554
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,-0.0763393860522682
t31849aep|TYPH_RAT,-0.0216142057755755
t31847aep|RS2_ICTPU,0.13956654797603
t31848aep|SPCS3_CHICK,0.776767069011669
t34798aep|APH1_DROME,-0.0624842610881824
t34802aep|PISD_CRIGR,-0.0202939472149311
t34796aep|PCMD2_BOVIN,0.0175848637472237
t34792aep|PTH2_BOVIN,-0.019006687776882
t34790aep|TWF1_HUMAN,-0.137449002707464
t32481aep|GUAA_RAT,0.047081926375761
t32473aep|RB18B_DANRE,-0.0218434630834003
t32475aep|WHITE_DROME,-0.00544237782429253
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,-0.000838398293478734
t31220aep|P52K_HUMAN,0.0623964470172857
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,-0.1572184068966
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,0.0499581113754013
t36663aep|AA2AR_CANLF,0
