t37645aep|CP4V2_MOUSE,0.156880528296362
t33480aep|MSRB_METBF,0.106431520426522
t33473aep|THAP1_DANRE,0.0101478034458435
t33080aep|KIF17_HUMAN,0.0848247800675192
t33084aep|TXIP1_MOUSE,0.0101478034458435
t33085aep|TXIP1_HUMAN,0.0101478034458435
t38021aep|YD286_MOUSE,0.0276548454831634
t36728aep|ARL5B_MOUSE,0.00186657999696471
t32809aep|TRPA1_HUMAN,0.0101478034458435
t32819aep|T106C_HUMAN,0.152286898116365
t32810aep|NDUA5_BOVIN,0.00491986847748866
t35726aep|SO4C1_RAT,0.0700965915832736
t35994aep|MLRP2_ACRMI,0.706522206883629
t35984aep|DYH6_HUMAN,0.0526112443024659
t31651aep|LRRK2_MOUSE,0.0101478034458435
t31647aep|PPT1_HUMAN,0.636130249951691
t38633aep|DRG1_XENLA,0.0365844650182278
t38636aep|ALG3_HUMAN,0.035324182830371
t38646aep|PARG_BOVIN,0.00857905218703088
t34435aep|IMPTB_XENTR,0.0302382904366446
t34431aep|RSPH1_HUMAN,0.800966420952075
t34434aep|S12A8_XENLA,0.00358989701449486
t34436aep|XRN1_HUMAN,0.0504714461873707
t34430aep|RPAP1_BOVIN,0.00806549828714078
t34427aep|ML12B_BOVIN,0.0909163278250123
t31846aep|CEP70_RAT,0.000298721113404483
t31849aep|TYPH_RAT,0.0394413711082051
t31848aep|SPCS3_CHICK,0.215946856618527
t34798aep|APH1_DROME,0.0454954248247913
t34796aep|PCMD2_BOVIN,0.0426713577255574
t34792aep|PTH2_BOVIN,0.0214990637451676
t34790aep|TWF1_HUMAN,0.0842870418932132
t32481aep|GUAA_RAT,0.0383774689955424
t32473aep|RB18B_DANRE,0.0188155202010048
t31225aep|RT35_BOVIN,0.00582146298892245
t31231aep|UNC89_CAEEL,0.0203069464595894
t36653aep|DOHH_RAT,0.0203069464595894
t37814aep|CC105_BOVIN,0.0780963815560562
t32256aep|P5CR1_BOVIN,0.18851413399674
t32265aep|SYD1_CAEEL,0.0228316680002848
t32253aep|YPEL5_PONAB,0.0118883095048392
t32261aep|GAPR1_HUMAN,0.0101478034458435
t32266aep|GGT1_PIG,0.937289753460842
t32269aep|FSTL1_BOVIN,1.04006678775259
t32255aep|CHSS1_MOUSE,0.0204049853810208
t32258aep|SHPK_MOUSE,0.0184982619646378
t32263aep|IF172_DANRE,0.0231387321515331
t35087aep|CJ076_XENLA,0.0286263579198476
t35085aep|RS30_ORYLA,0.0253257634477715
t35082aep|WASH7_HUMAN,0.00525363723707295
t35075aep|COMD6_MOUSE,0.113596351050036
t35552aep|DTL_CHICK,0.0150613985144856
t35556aep|M4K2_HUMAN,0.102201688930332
t35545aep|KLC4_MOUSE,0.0101478034458435
t35549aep|PDRG1_RAT,0.0553387980880469
t35558aep|ARP10_HUMAN,0.0334863704696579
t36392aep|UTP15_HUMAN,0.0904009935787698
t36391aep|HETE1_PODAS,0.0203069464595894
t36387aep|NPHP3_HUMAN,0.0203069464595894
t35409aep|BTBD7_HUMAN,0.0101478034458435
t35401aep|LIN52_DANRE,0.0140890723715428
t35403aep|MYPN_MOUSE,0.0101478034458435
t35408aep|NK2R_RAT,0.128519256458496
t33710aep|SEC_ARATH,0.0508517436969174
t35851aep|OPSD1_MIZYE,0.180298918440761
t35853aep|TM175_MOUSE,0.0101478034458435
t35850aep|CYTA_MOUSE,0.0304773620093587
t35208aep|TTC28_MOUSE,0.0304773620093587
t35215aep|MTA1_HUMAN,0.0174768706979995
t35214aep|ZMYM1_HUMAN,0.0203069464595894
t35217aep|CEBPB_CHICK,0.106716430743251
t37320aep|CO6A6_HUMAN,0.109296523151043
t37317aep|ASPM_SAIBB,0.0315034156889747
t37318aep|MYOG_DICDI,0.0101478034458435
t37319aep|ASPM_MACMU,0.0101478034458435
t36969aep|CISD3_HUMAN,0.0542020473948588
t32633aep|MED16_XENTR,0.0169222094867108
t33645aep|TLR1_DROME,0.132193407234323
t33641aep|AT5F1_BOVIN,0.0654668414597452
t33657aep|TM243_BOVIN,0.0290675256611027
t33648aep|KPCD3_HUMAN,0.0294559102238012
t33644aep|CC180_HUMAN,0.0560885737317035
t33650aep|DUS22_HUMAN,0.0336700573023738
t37951aep|MPU1_MOUSE,0.133280838326677
t37948aep|RHG32_XENLA,0.135626297400065
t31829aep|MYO10_HUMAN,0.116039219883512
t31824aep|DNJC5_TETCF,0.0993421316797563
t31819aep|CPSF1_BOVIN,0.0172428433821329
t32420aep|RPE_HUMAN,0.0741089275910586
t32425aep|ANXA7_MOUSE,0.167067603547962
t32412aep|M3K19_HUMAN,0.00173054787695057
t32423aep|CADA_STAAR,0.0137605255016656
t32416aep|COMD8_HUMAN,0.170839615758467
t32413aep|NTPES_BACSU,0.167927583713702
t36953aep|RBM26_HUMAN,0.198714114958396
t36948aep|RM54_HUMAN,0.0332077624900119
t36947aep|MFSD6_MOUSE,0.0203069464595894
t33893aep|MCPI_MELCP,0.4053814085376
t33901aep|KLC4_BOVIN,0.0101478034458435
t33904aep|TFB1M_XENTR,0.027582903581516
t33900aep|SIP2_YEAST,1.39492131432505
t33907aep|BRAT1_MOUSE,0.0697236658066046
t33627aep|VMP1_DANRE,0.0606709704615527
t33620aep|SYT7_HUMAN,0.0314195135153253
t33626aep|PFLD_ECOLI,0.00331562430292739
t31714aep|KLC4_RAT,0.0101478034458435
t31719aep|VATC_MANSE,0.352067624138616
t33183aep|PNKP_HUMAN,0.342706368589179
t33195aep|RA54B_CHICK,0.0394418015406649
t33188aep|ADCY9_HUMAN,0.309242889537353
t33191aep|ALRA_DICDI,0.057096338502819
t37636aep|FAT2_DROME,0.0610555768837807
t37632aep|LGR5_XENTR,0.016089148934381
t37624aep|VATF_HUMAN,0.0842741042001332
t37623aep|RHES_HUMAN,0.0620118943722656
t37622aep|NEK4_MOUSE,0.0433681907575535
t37634aep|KELP_ARATH,0.0474771773200496
t37637aep|DYHC_HELCR,0.0518185118230111
t36963aep|PPID_HUMAN,0.00915279749855973
t36590aep|GLYM_HUMAN,0.137592512203755
t36580aep|S39AD_DANRE,0.419127738191739
t34754aep|FXC2B_XENLA,0.510009248910757
t34760aep|QORL1_MOUSE,0.0946382854090241
t34759aep|TDRD5_AILME,0.0733571329599137
t34764aep|RSU1_BOVIN,0.101251727581402
t38671aep|SETD7_HUMAN,0.00124022325800798
t38674aep|S7A14_HUMAN,0.144476183597274
t38670aep|RADI_BOVIN,0.00402933088792479
t38673aep|RDR2_ORYSJ,0.0101478034458435
t38687aep|PTPRD_MOUSE,0.0101478034458435
t38680aep|PGAP3_XENTR,0.00904857995038855
t32838aep|RASLC_DANRE,0.50394165957749
t32845aep|KTI12_DANRE,0.0540544500870702
t32851aep|STX18_HUMAN,0.0481477387135659
t32840aep|CNOT2_HUMAN,0.0286661111244981
t36502aep|NPHP3_HUMAN,0.083453518492258
t36496aep|TNAP3_MACFA,0.0194494580282279
t36488aep|TIGD2_MOUSE,0.0262548940818939
t34603aep|RWDD1_RAT,0.0490446868576689
t34595aep|NDK_CHICK,0.511721045989207
t34605aep|CRFR2_XENLA,0.00636178894324856
t38363aep|DNAL4_PIG,0.18101553232215
t38365aep|TMOD2_RAT,1.480474706017
t38366aep|DDRGK_TRIAD,0.0632254775643353
t37025aep|THG1_HUMAN,0.0195701784200829
t32785aep|HEBP1_MOUSE,2.91342171997535
t36257aep|EDIL3_MOUSE,0.0588140861291395
t36265aep|TXND_THEPA,0.121520161512414
t36270aep|Y1101_SYNY3,0.0222179748386264
t36256aep|RTBS_DROME,0.016089148934381
t37211aep|RYK_MOUSE,0.0609400674212933
t37220aep|HMCN2_HUMAN,0.0712704167082926
t37214aep|ITA9_MOUSE,0.173790393721754
t36474aep|RT06_BOVIN,0.097394270306796
t36469aep|DNLI1_XENLA,0.000583323603455654
t36466aep|TF2H1_HUMAN,0.00399230662746386
t38654aep|BBS4_HUMAN,0.0152253439225106
t38666aep|EPHA3_MOUSE,0.0203069464595894
t38653aep|TOR1A_MACFA,1.1174662615086
t38657aep|CCD94_MOUSE,0.014857252730958
t38655aep|RRP44_HUMAN,0.03122698414477
t38658aep|PKHG5_MOUSE,0.137387267361958
t35895aep|DAPLE_XENLA,0.0347249054025104
t35898aep|NPHP3_XENLA,0.220522612587241
t38452aep|POL_MLVCB,0.0101478034458435
t38457aep|RTEL1_DANRE,0.0389745919289267
t38458aep|PEBB_HUMAN,0.413176314357171
t31921aep|NXF1_COTJA,0.00248093218452888
t34547aep|UBP16_HUMAN,0.0382677435490906
t34557aep|KDSR_BOVIN,0.0273391671628474
t34555aep|TM107_DANRE,0.138441142747301
t34559aep|XPA_XENLA,0.0707068601454487
t35295aep|RM09_RAT,0.105309761142617
t35300aep|DJC11_PONAB,0.00133619390321001
t37101aep|OTX2B_XENLA,0.756586298505166
t37098aep|MUG1_MOUSE,0.040658983284405
t37105aep|SNPC3_BOVIN,0.00485163817230462
t37095aep|AGRG4_HUMAN,0.292459565270719
t34996aep|RET_RAT,3.14983518449156e-05
t31900aep|FRIH_TREBE,4.0037310839751
t31908aep|RSLBA_HUMAN,0.0672522331366862
t31912aep|HSP70_HYDVU,0.1979368052714
t31905aep|DYH2_MOUSE,0.0203069464595894
t31910aep|CAH1_RAT,0.0101478034458435
t38176aep|APC1_MOUSE,0.0182273829694847
t38183aep|APC_RAT,0.0466590187318007
t38186aep|CRYAB_BOVIN,0.419964110177029
t32713aep|SDA1_RAT,0.0780478789886879
t32714aep|TENS1_HUMAN,0.0481423395585098
t32719aep|T2FA_XENLA,0.00240629552122485
t32717aep|STX12_MOUSE,0.0435851275632678
t35366aep|XRN1_HUMAN,0.0453848929139428
t35365aep|SGCD_HUMAN,0.25110931974917
t35368aep|DCP2_MOUSE,0.060091032449217
t35373aep|RS14_MARMM,0.0579767003960402
t35372aep|ELYS_XENLA,0.0120372710251511
t34194aep|THNS2_MOUSE,0.0468649676569265
t34192aep|FORF_DICDI,0.315595297617389
t34186aep|BRPF1_HUMAN,0.0127434929286506
t32768aep|KLC4_MOUSE,0.0101478034458435
t32769aep|KLC4_HUMAN,0.0101478034458435
t32772aep|P4R3A_MOUSE,0.0493847336616624
t32762aep|RAD50_MOUSE,0.0171557691405868
t32757aep|INO80_MOUSE,0.0483126808991546
t32760aep|BRM_DROME,0.0907176874516083
t32773aep|TRI50_MOUSE,0.0180221711893356
t32766aep|SC5AC_MOUSE,0.0772507909875401
t32775aep|CELR2_HUMAN,0.175932872140239
t33155aep|CBPD_LOPSP,0.141159976142584
t33154aep|OXR1_MOUSE,0.086751346263814
t33149aep|TOLL6_DROME,0.014127878404163
t32160aep|MYD88_HUMAN,0.00834455251459216
t36935aep|KCNC1_HUMAN,0.0262548940818939
t36922aep|KLC4_HUMAN,0.0203069464595894
t36928aep|CACB2_RABIT,0.00850356237659848
t36920aep|SWI5_HUMAN,0.00968011469155948
t35829aep|PLPL9_HUMAN,0.020908600016919
t35007aep|NPFF2_HUMAN,0.134534715460557
t35000aep|S23IP_MOUSE,0.0344301850666622
t35008aep|OPN4_PHOSU,0.0508517436969174
t35013aep|HERC1_HUMAN,0.0188853377234897
t35014aep|HERC1_HUMAN,0.0386132817948502
t35005aep|CHRD_XENLA,0.038493155329772
t34999aep|SRBP1_PIG,0.710946964018307
t35003aep|CTNS_HUMAN,0.113619544919749
t32106aep|TLN2_HUMAN,0.0426579039869377
t32100aep|PRRT1_MOUSE,0.63576031814092
t32108aep|FITM2_XENTR,0.00564278424901941
t32101aep|NEK4_HUMAN,0.0293361811341574
t32099aep|DDX46_MOUSE,0.0167287308481084
t32321aep|DYH7_HUMAN,0.0158966718813451
t32316aep|IPP_HUMAN,0.0177901306914431
t32313aep|USP9X_HUMAN,0.0806926813142964
t32315aep|IN80B_HUMAN,0.0962849540866155
t36031aep|ANPRA_MOUSE,0.0672972467788597
t35694aep|NLTP_MOUSE,0.0190561867421849
t35690aep|HMGX4_HUMAN,0.0527413461490807
t32148aep|DPOA2_HUMAN,0.0101478034458435
t32140aep|RAD2B_ARATH,0.071487149169309
t32147aep|DDX10_HUMAN,0.0962477959720249
t32151aep|HE_PARLI,0.00705177039251678
t32143aep|RN212_MOUSE,0.0203069464595894
t37190aep|DUR1_LACKL,0.0101478034458435
t37191aep|DUR1_LACKL,0.0203069464595894
t37177aep|MDC1_RAT,0.0131943873500693
t37178aep|MSH3_MOUSE,0.0203069464595894
t38447aep|SAX_LITCT,0.155147559532509
t38442aep|SMC1A_HUMAN,0.0035648742692222
t38440aep|AGGF1_MOUSE,0.0551199946240426
t38435aep|DHX9_XENLA,0.0606852348926344
t36572aep|NLR1A_MOUSE,0.00755552047591297
t36566aep|YRD6_CAEEL,0.0101478034458435
t36568aep|POL_SIVEK,0.0101478034458435
t33385aep|CDD_DICDI,0.122507416667461
t36564aep|D19L3_HUMAN,0.00284104138278422
t36557aep|DHSO_BOVIN,0.0217868180334023
t36738aep|ZSCA2_MOUSE,0.0102334026858703
t36736aep|ARP8_SALSA,0.00650822748132811
t36744aep|ZER1_HUMAN,0.0352650023568957
t38619aep|AL8A1_DANRE,0.156279789506316
t38616aep|G3ST1_HUMAN,0.0203069464595894
t34467aep|GAPR1_MOUSE,0.178423625263665
t34476aep|Y1199_DICDI,0.0262548940818939
t34475aep|LRIG2_HUMAN,0.00255286901622944
t34481aep|PYM1_BOVIN,6.46665641830399e-05
t34674aep|KI16B_MOUSE,0.00577049424315946
t34685aep|CPMD8_HUMAN,0.040658983284405
t34686aep|CPMD8_HUMAN,0.0610555768837807
t34682aep|IPMK_HUMAN,0.00459084426104167
t37722aep|MEGF8_RAT,0.00419206537662394
t37718aep|CFA45_HUMAN,0.199896558593544
t37731aep|S17A9_MOUSE,0.0101478034458435
t37729aep|KPCD3_MOUSE,0.448474279458924
t32518aep|PTHD3_MOUSE,0.00235403775607882
t32519aep|PTR36_ARATH,0.231841505130174
t32496aep|CNR1A_TAKRU,0.0514165259018673
t32498aep|KLC4_BOVIN,0.0304773620093587
t32515aep|ZFY26_BOVIN,0.0682698775309318
t32516aep|DTNB_MOUSE,0.0164992142713324
t32501aep|GPMI_ONCVO,0.177972542444492
t36073aep|KIF9_MOUSE,0.0101478034458435
t36975aep|DYH5_HUMAN,0.0363367744092602
t36989aep|GPX5_PIG,2.41407867053341
t36977aep|ECT_ACRMI,0.00239585639902592
t36974aep|CNFNA_XENLA,0.103722688391352
t36988aep|FAT4_HUMAN,0.0355923823814766
t37004aep|MICA2_RAT,0.0892100694766522
t37005aep|CPMD8_HUMAN,0.0101478034458435
t36997aep|CYSP2_LEIPI,0.0101478034458435
t37006aep|SVIL_MOUSE,0.0314345308299053
t35160aep|ZN862_HUMAN,0.0226523888259859
t35150aep|FEM1C_MOUSE,0.0223182527466025
t35146aep|ABR_BOVIN,0.36045225214437
t35151aep|ACTP1_ANTAS,0.0203069464595894
t35152aep|ACTP1_ANTAS,0.0203069464595894
t35148aep|MT21D_MOUSE,0.017748248128003
t35149aep|5HT1F_HUMAN,0.0101478034458435
t37975aep|ZNHI1_HUMAN,0.0828013899086933
t37986aep|TIDC1_HUMAN,0.0767929226916435
t37978aep|HDGF_RAT,0.018822537346739
t37981aep|GAPR1_MOUSE,0.0101478034458435
t33520aep|DDX17_MOUSE,0.0922964635295042
t33498aep|DDX51_DANRE,0.0606730561892058
t33519aep|CCD25_DANRE,0.111748042265955
t38565aep|PDXK_HUMAN,0.0153235039500821
t38564aep|DEN2C_HUMAN,0.0295055057012097
t31271aep|GAB1_MESAU,0.0553053964788167
t31280aep|ANKL1_HUMAN,0.275612829263164
t33777aep|IKBP1_HUMAN,0.00227800713842733
t33775aep|UB2G2_PONAB,0.053082406800583
t33778aep|LARP1_MOUSE,0.00458333465503585
t31929aep|CERS6_HUMAN,0.306822881310749
t31947aep|HLH11_CAEEL,0.110335948185501
t31936aep|PRRT1_MOUSE,0.0772507909875401
t31938aep|UCP4_HUMAN,0.0501506164035925
t31942aep|ECE1_CAVPO,0.166662765547768
t31956aep|ARID2_HUMAN,0.0404906718492948
t31930aep|GXN_ACRMI,0.713475226032429
t32739aep|CHM1B_CHICK,0.0742594711597207
t32745aep|PRRT1_MOUSE,1.13350455094668
t32736aep|GRM7_MOUSE,0.0101478034458435
t32747aep|ZIC2B_XENLA,0.443706201478343
t32740aep|KLC4_HUMAN,0.0344896934326992
t33610aep|VP33A_RAT,0.191423890081627
t33590aep|STS_HUMAN,0.0241584976193995
t33603aep|XPP1_MOUSE,0.0729360606268356
t32382aep|TCHP_DANRE,0.00545918543271586
t32369aep|GAPR1_HUMAN,0.0148645686352969
t38579aep|CB069_DANRE,0.0384936970604816
t38581aep|HE_HEMPU,0.0124596284134738
t38589aep|TC1A_CAEEL,0.0101478034458435
t38582aep|TTC24_HUMAN,0.0118094847399936
t38428aep|SIX6_HUMAN,0.0466200179782122
t38432aep|MYO3B_HUMAN,0.325876604311872
t38420aep|PLRKT_HUMAN,0.103997988434181
t38418aep|TMM19_XENTR,0.031828080265584
t38504aep|CATIP_DANRE,0.0392885725447154
t38506aep|ANK2_HUMAN,0.0101478034458435
t38507aep|CHUR_BOVIN,0.0220353459120531
t38509aep|DCDC2_MOUSE,0.244855979671314
t38497aep|DDC_HUMAN,0.0988721732670152
t38498aep|MARH1_HUMAN,0.00183554571244998
t31735aep|NOTU2_XENLA,0.00467608265439723
t31723aep|NADA_APLCA,0.0685581603438685
t31734aep|VITRN_MOUSE,0.00698058590554574
t31741aep|FBP1_STRPU,0.0364318726566887
t31730aep|S2611_HUMAN,0.146792126082842
t33104aep|SL9A8_HUMAN,0.00987932178274595
t33102aep|FAF2B_XENLA,0.0294009767320268
t33119aep|KINH_STRPU,0.118732069626554
t33099aep|ASM_BOVIN,0.296802524771513
t33109aep|DAG1_BOVIN,0.0101478034458435
t37444aep|TRI37_HUMAN,0.0244251879713345
t37445aep|MOS1T_DROMA,0.0101478034458435
t36611aep|EDRF1_PONAB,0.0225695760211532
t36608aep|NCLN_DANRE,0.0988111470008478
t36604aep|LANC3_MOUSE,0.101966956715961
t36593aep|THAP4_BOVIN,0.0101478034458435
t34700aep|DRD1_BOVIN,0.0101478034458435
t34689aep|RAB14_PONAB,0.0186944915983495
t34698aep|TSSK3_HUMAN,0.0397703578475869
t34694aep|PGBD4_HUMAN,0.0101478034458435
t34701aep|TM223_HUMAN,0.00735442278607556
t32286aep|RIMS2_RAT,0.0581376001565505
t32283aep|PPBT_CHICK,0.597003681665198
t32273aep|CI172_HUMAN,0.00496630482531838
t32293aep|PKHM2_HUMAN,0.0307790956391568
t32275aep|CAN5_MOUSE,0.0416306891988504
t32290aep|NOL6_MOUSE,0.122112862216184
t32280aep|5HTR_LYMST,0.0670295432608166
t32909aep|F228B_MOUSE,0.0274857395034507
t32906aep|SNP47_RAT,0.0209555672087757
t32901aep|APBP2_RAT,0.0135248350611036
t32917aep|CC020_MOUSE,0.00386364148641405
t32927aep|RTJK_DROME,0.0203069464595894
t32931aep|OCTL_DROME,0.0715500519765464
t32334aep|DCTP1_MOUSE,0.00299953304047951
t32343aep|GRT1A_DANRE,0.0553609770889629
t32349aep|CRJ1A_TRICY,0.0866895572462174
t32353aep|THOC2_DASNO,0.0544936804187351
t32339aep|QRFPR_HUMAN,0.1182441504329
t32328aep|SPIT3_HUMAN,0.327521575549914
t32346aep|TTLL4_HUMAN,0.0242432978510401
t32866aep|PDD2L_CHICK,0.032077954536472
t32893aep|TNG2_BOVIN,0.0199314678355707
t32873aep|TPMT_PSEAB,0.106688249173813
t32895aep|RMR2_ORYSJ,0.00889609641991548
t32872aep|AMPN_RABIT,0.873921023200366
t32869aep|ZMYM1_HUMAN,0.0101478034458435
t32887aep|TOPB1_HUMAN,0.00567152213172209
t32888aep|ANR31_HUMAN,0.0188089162605647
t32894aep|MYO1A_MOUSE,0.00104892365373551
t37687aep|DBP8_BOTFB,0.0455194587511096
t37681aep|NFX1_BOVIN,0.0149021412443074
t37698aep|S18B1_MOUSE,0.0919455122469061
t37694aep|THAP9_HUMAN,0.0101478034458435
t33233aep|RAD1_PONAB,0.0101478034458435
t33224aep|CD047_MOUSE,0.0745754325779696
t33213aep|CEP44_XENTR,0.00890436963135573
t33222aep|ENPP4_XENTR,0.0203069464595894
t33205aep|KCNQ1_SQUAC,0.0950504092590498
t33230aep|GKAP1_DANRE,0.00868524691682884
t33214aep|EXOS1_HUMAN,0.00249422864311688
t33844aep|RTJK_DROME,0.0101478034458435
t33855aep|RASF2_MOUSE,0.0494080207301748
t33849aep|CATL_SARPE,2.90818757665951
t33865aep|F172A_CHICK,0.00219375836097403
t33864aep|CNTP5_CANLF,0.16209244135469
t33853aep|RN220_HUMAN,0.21189666127636
t33868aep|CCS_PIG,0.0923879205748883
t35769aep|S36A1_HUMAN,0.0610555768837807
t35776aep|KLC4_MOUSE,0.104045853557417
t35772aep|MED23_DANRE,0.00837409193804124
t35771aep|RASEF_MOUSE,0.435037937008474
t35770aep|B3GLT_HUMAN,0.00478913054809577
t37400aep|AMPP1_PENRW,0.128318782720614
t37409aep|ATS9_HUMAN,0.0304773620093587
t37422aep|ADA12_MOUSE,0.0296885796656683
t37423aep|CCD83_MACFA,0.00347799526200522
t37416aep|DEN1A_XENLA,0.0891396284532854
t37417aep|GRM8_RAT,0.0364318726566887
t37401aep|FNIP1_CHICK,0.0932953623792179
t32210aep|VIAAT_XENTR,0.151288756636515
t32212aep|PIGB_BOVIN,0.00440381279827963
t32204aep|GON4L_HUMAN,0.0395148728326915
t32191aep|TC1A_CAEEL,0.0203069464595894
t32200aep|S35F6_HUMAN,0.327776041346242
t32187aep|GANAB_MOUSE,0.00355945713393026
t32203aep|GAPD1_BOVIN,0.0264276573271724
t32192aep|MALT1_HUMAN,0.104099102844982
t38723aep|HDHD1_HUMAN,0.0231231545346637
t38721aep|TC3A_CAEEL,0.0101478034458435
t38728aep|EPB1B_XENLA,0.0506397723843749
t38731aep|SAC2_DANRE,0.0762550245171945
t38159aep|TPGS2_HUMAN,0.00132574212643155
t38139aep|FNBP4_MOUSE,0.0174839361252665
t38147aep|TCB2_CAEBR,0.0101478034458435
t38154aep|S35E1_RAT,0.049686943183736
t38166aep|CUBN_HUMAN,0.0101478034458435
t38160aep|P52K_HUMAN,0.0101478034458435
t38172aep|CCD13_HUMAN,0.0362701240858732
t38155aep|FUCL_ANGAN,0.0203069464595894
t38152aep|TNPO3_HUMAN,0.0650835728865309
t38146aep|MLP_ACRMI,0.0101478034458435
t38157aep|ABH15_MOUSE,0.0204579594030441
t38153aep|APEX2_BOVIN,0.00556075279877031
t37740aep|SAL_SILAS,0.0154771054703657
t37743aep|WDR87_HUMAN,0.0444204599300671
t33049aep|RTJK_DROME,0.0465515161642825
t33063aep|GRP78_CHICK,0.0806995520403151
t33040aep|IQCB1_MOUSE,0.0236216003203306
t33047aep|HKR1_HUMAN,0.0330954453994101
t33061aep|TTLL4_CAEBR,0.0211705551290986
t32607aep|SMYD4_PONAB,0.173844006767048
t37484aep|HMP_OCEIH,0.363167850887753
t32591aep|ACSF2_MOUSE,0.15193564666666
t32600aep|TRPA1_CAEEL,0.00463601158172858
t32609aep|OPTN_DANRE,0.432671581025981
t32601aep|CYTSA_DANRE,1.02515317312221
t32589aep|DHDH_XENTR,0.126242426995206
t35655aep|NPHP3_HUMAN,0.543507985925313
t35677aep|PGDH_HUMAN,0.663947296483482
t35654aep|TOP3B_ARATH,0.0991511044762628
t35674aep|ZRAB3_BOVIN,0.0271397504033876
t31398aep|ANPRB_HUMAN,0.0334971677531026
t31424aep|CFA57_MOUSE,0.0675377354201882
t31407aep|TRF6A_XENLA,0.0797398288587435
t31409aep|TRF6A_XENLA,0.821151626189186
t31408aep|TRF6A_XENLA,0.800965267855021
t37788aep|BRAP_HUMAN,0.00267323969744305
t37801aep|FA69C_MOUSE,0.0101478034458435
t37791aep|Y381_RICFE,0.093353201511486
t37793aep|TDRD1_DANRE,0.0330676283762178
t37778aep|TC1A_CAEEL,0.0101478034458435
t37782aep|EMAL4_XENTR,0.0127860568789454
t37786aep|RTBS_DROME,0.0101478034458435
t37792aep|LACE1_HUMAN,0.0059956179791579
t37798aep|HMCN1_HUMAN,0.012981949834918
t37787aep|TRM11_BOVIN,0.0291398072752323
t37803aep|SPNS1_DANRE,0.0602952594333085
t35794aep|SNX7_HUMAN,0.00768110554316498
t35805aep|MLP_ACRMI,0.0101478034458435
t35801aep|NOS1_MOUSE,0.00641549685746457
t35785aep|KCNA1_RAT,0.0203069464595894
t35793aep|CND1_XENLA,0.0461902546151284
t35823aep|FYCO1_MOUSE,0.0655916734225338
t35799aep|TCB1_CAEBR,0.0101478034458435
t34489aep|PK1L2_MOUSE,0.0101478034458435
t34490aep|PK1L2_MOUSE,0.00405990958906272
t34493aep|VPP1_MOUSE,0.110341021563744
t34505aep|ELP1_HUMAN,0.0118497533960155
t34520aep|AGRG4_HUMAN,0.0179514106948413
t34497aep|CHIT3_DROME,0.0662152388087518
t34536aep|NALP7_HUMAN,0.0125715798632069
t34538aep|NAL12_HUMAN,0.114432771327396
t37134aep|TILB_XENTR,0.00606550666646161
t37151aep|ANR28_MOUSE,0.013038667768495
t37154aep|MRC1_HUMAN,0.0203069464595894
t37155aep|MRC1_MOUSE,0.00470542562155072
t37168aep|M3K3_HUMAN,0.0665101073621234
t37145aep|ZCPW1_HUMAN,0.00284802585135172
t37137aep|TET2_HUMAN,0.0511550119610055
t37161aep|CFA69_PAPAN,0.0272637474588901
t37138aep|MED1_HUMAN,0.00220524902098679
t37121aep|HMCN1_HUMAN,0.0319902188570255
t36793aep|CUBN_HUMAN,0.0101478034458435
t36805aep|SZT2_MOUSE,0.0101478034458435
t36798aep|ASCC3_CHICK,0.0153695965738796
t36774aep|GGT1_RAT,0.0461495416706186
