t37645aep|CP4V2_MOUSE,0.019143578932453
t36969aep|CISD3_HUMAN,0.301627923342931
t32622aep|MK14_CANLF,0.00173296380077796
t32620aep|HMCN1_HUMAN,0.0571064963820613
t32623aep|F1142_BOVIN,0.0819485488964333
t33647aep|WHITE_LUCCU,0.0939524376598527
t33641aep|AT5F1_BOVIN,0.533550971592366
t33657aep|TM243_BOVIN,0.089755727187429
t31829aep|MYO10_HUMAN,0.0210631607498937
t31824aep|DNJC5_TETCF,0.0473623048880671
t31818aep|DYR_AEDAL,0.122267534924405
t32420aep|RPE_HUMAN,0.134692512186371
t32425aep|ANXA7_MOUSE,0.403009125365785
t32427aep|TBC20_MOUSE,0.0968013358100721
t32423aep|CADA_STAAR,0.219321816216491
t32413aep|NTPES_BACSU,0.00884030450027944
t36940aep|ROP1L_XENLA,0.0550255718859825
t36953aep|RBM26_HUMAN,0.0380894715902561
t36948aep|RM54_HUMAN,0.146628984084321
t36946aep|ELOV5_XENTR,0.681653725685316
t36938aep|SYT15_HUMAN,0.0154112723440741
t33627aep|VMP1_DANRE,0.118335238227589
t33622aep|OTX1B_DANRE,0.258802592145917
t36961aep|TRAF4_HUMAN,0.137118161689004
t31714aep|KLC4_RAT,0.019143578932453
t31713aep|TBA_NOTVI,2.45350502904579
t31719aep|VATC_MANSE,0.235219564926182
t33183aep|PNKP_HUMAN,0.0761933082163825
t33195aep|RA54B_CHICK,0.010541803647054
t33191aep|ALRA_DICDI,0.011202428183816
t37624aep|VATF_HUMAN,0.27234987193769
t37634aep|KELP_ARATH,0.124923090571008
t36963aep|PPID_HUMAN,0.098018067931565
t36590aep|GLYM_HUMAN,0.0137715772196088
t36573aep|LTBP4_HUMAN,0.118117035091118
t36585aep|CALM_MACPY,0.0161135495624488
t34765aep|ZBED4_HUMAN,0.019143578932453
t34759aep|TDRD5_AILME,0.0843671645370231
t34764aep|RSU1_BOVIN,0.656590349067031
t34577aep|ARSB_RAT,0.0274196577305066
t34564aep|YMH6_CAEEL,0.0585086837230016
t34581aep|PELI1_MOUSE,0.140280871274942
t38671aep|SETD7_HUMAN,0.0263183236979978
t38674aep|S7A14_HUMAN,0.0145186276884698
t38670aep|RADI_BOVIN,1.84446198539174
t38680aep|PGAP3_XENTR,0.128030227905639
t36972aep|FUCM_HUMAN,0.0594759582186436
t36483aep|TAF8_DANRE,0.0693076924209805
t36499aep|S22A5_HUMAN,0.154221876558199
t36496aep|TNAP3_MACFA,0.0904986231010746
t36491aep|VP37B_HUMAN,0.0519734713929827
t38463aep|RS17_BOVIN,0.384460151934982
t38464aep|AB1G_ARATH,0.0381784006136209
t34603aep|RWDD1_RAT,0.189162496554324
t34595aep|NDK_CHICK,0.329220046114298
t34608aep|CATL_SARPE,0.0681300397001383
t34604aep|RA51D_ARATH,0.0120628461968589
t34600aep|KPSH1_BOVIN,0.0334083036791045
t38360aep|PIGL_RAT,0.0760227602861096
t38358aep|PLK4_NEMVE,0.093050256413478
t32782aep|ARGLA_DANRE,0.00227798471742823
t37025aep|THG1_HUMAN,0.0291174410683375
t32780aep|TBRG1_XENTR,0.0976423583068036
t36266aep|MRC1_HUMAN,0.0381784006136209
t36261aep|CTU2A_XENLA,0.0926615123376432
t36270aep|Y1101_SYNY3,0.242250453908627
t36256aep|RTBS_DROME,0.0759298441369072
t37211aep|RYK_MOUSE,0.0175667704550709
t37210aep|DPOD3_BOVIN,0.0968709187769461
t37217aep|BAZ1A_HUMAN,0.0766200924790395
t37214aep|ITA9_MOUSE,0.552976184033892
t36465aep|PA1B3_RAT,0.0407275694569787
t36474aep|RT06_BOVIN,0.0363125727271318
t36462aep|PAPOG_MOUSE,0.103036049265934
t36466aep|TF2H1_HUMAN,0.0476900343874706
t38657aep|CCD94_MOUSE,0.0739450353343192
t38655aep|RRP44_HUMAN,0.151298839305761
t38658aep|PKHG5_MOUSE,0.279290365821547
t35895aep|DAPLE_XENLA,0.307285911863254
t35885aep|PPR42_XENLA,0.0433336499869888
t35890aep|PKD1_MOUSE,0.0124576948328685
t35898aep|NPHP3_XENLA,0.0311679810217408
t38455aep|PDE11_DROME,0.0767533124727245
t38456aep|ELMD2_BOVIN,0.266908992777967
t38450aep|KCY_DANRE,0.122292974742062
t38457aep|RTEL1_DANRE,0.064438693044894
t31918aep|RAD9A_MOUSE,0.0388827154106836
t34560aep|AMPN_RAT,0.0169071675543938
t34549aep|PP2C2_CAEEL,0.260930086997851
t34557aep|KDSR_BOVIN,0.132363782720911
t34552aep|NPYR_DROME,0.197397819660808
t34559aep|XPA_XENLA,0.195380600272767
t35295aep|RM09_RAT,0.0394729784003228
t35300aep|DJC11_PONAB,0.109198401419191
t35296aep|MORN2_BOVIN,0.0218653278254463
t37101aep|OTX2B_XENLA,0.0268567641379532
t37105aep|SNPC3_BOVIN,0.05514585597609
t34991aep|RBM25_MOUSE,0.157786043586674
t34996aep|RET_RAT,0.0280620955196225
t31904aep|RPB11_MOUSE,0.130506144721083
t31909aep|RBM25_MOUSE,0.00808655025826223
t38176aep|APC1_MOUSE,0.0608468302431935
t36373aep|RTXE_DROME,0.019143578932453
t38183aep|APC_RAT,0.120656220092493
t32713aep|SDA1_RAT,0.170844434809102
t32714aep|TENS1_HUMAN,0.395414720589904
t32725aep|TIM10_CAEBR,0.0161135495624488
t32719aep|T2FA_XENLA,0.129065551494174
t32717aep|STX12_MOUSE,0.00133998529074156
t32709aep|MCFD2_PONAB,0.0653731305099158
t35366aep|XRN1_HUMAN,0.0107585364304773
t35363aep|TMX2B_DANRE,0.0796420343090868
t35365aep|SGCD_HUMAN,0.207043808160603
t35368aep|DCP2_MOUSE,0.0718242657841807
t34181aep|HARB1_DANRE,0.019143578932453
t36376aep|RTBS_DROME,0.019143578932453
t32768aep|KLC4_MOUSE,0.019143578932453
t32760aep|BRM_DROME,0.0687893913902133
t32773aep|TRI50_MOUSE,0.151601393922638
t32779aep|SNR48_HUMAN,0.077766365830068
t33155aep|CBPD_LOPSP,0.0381784006136209
t33147aep|MFSD8_DANRE,0.543339572817466
t33149aep|TOLL6_DROME,0.00679793052258507
t32180aep|MYLK_SHEEP,2.0493020361076
t32167aep|HAUS4_HUMAN,0.0158533536997379
t36935aep|KCNC1_HUMAN,0.019143578932453
t36927aep|PLXA3_RAT,0.292392502096543
t36922aep|KLC4_HUMAN,0.019143578932453
t36930aep|RTJK_DROME,0.019143578932453
t36928aep|CACB2_RABIT,0.0487104876339484
t36920aep|SWI5_HUMAN,0.0373009416209413
t35829aep|PLPL9_HUMAN,0.0977466783998365
t35009aep|SPB10_BOVIN,0.025692477599789
t35017aep|HSF_XENLA,0.00321055235572474
t35008aep|OPN4_PHOSU,0.0571064963820613
t35011aep|HEMK1_HUMAN,0.0101370968612123
t35005aep|CHRD_XENLA,0.0807270135738465
t34999aep|SRBP1_PIG,0.03969284871942
t35006aep|CER1_HUMAN,0.357086961276011
t32094aep|TCB2_CAEBR,0.019143578932453
t32106aep|TLN2_HUMAN,0.800327252574876
t32102aep|KRI1_MOUSE,0.0407275694569787
t32112aep|HACE1_HUMAN,0.0678176454378143
t32111aep|TAF9B_RAT,0.0193444980085206
t32107aep|PPIL4_HUMAN,0.343006348968353
t32316aep|IPP_HUMAN,0.0340956269472503
t32319aep|AAPK2_HUMAN,0.00243772261269877
t32315aep|IN80B_HUMAN,0.0534984164662321
t35694aep|NLTP_MOUSE,0.120976276227368
t32140aep|RAD2B_ARATH,0.0124951922585456
t37192aep|FBXW2_MOUSE,0.0787472365288885
t37187aep|CDK7_HUMAN,0.030752690110847
t38442aep|SMC1A_HUMAN,0.11602890661047
t38435aep|DHX9_XENLA,0.073332994931354
t36572aep|NLR1A_MOUSE,0.0801664882311142
t36565aep|TF29_SCHPO,0.019143578932453
t36571aep|FL2D_DANRE,0.0408771633812118
t36569aep|BCD1_PONAB,0.0773755314538643
t36557aep|DHSO_BOVIN,0.317548478036973
t36736aep|ARP8_SALSA,0.0117984926079607
t36735aep|S30BP_HUMAN,0.324214653111455
t38619aep|AL8A1_DANRE,0.10263820705177
t38621aep|MOCS3_AEDAE,0.00214970932090178
t38617aep|U2AFM_HUMAN,0.125411944126156
t34467aep|GAPR1_MOUSE,0.575337151704832
t34486aep|CHSTC_XENLA,0.0571064963820613
t34475aep|LRIG2_HUMAN,0.0102539076204917
t34481aep|PYM1_BOVIN,0.127860801903696
t34464aep|RUSD4_HUMAN,0.0189343537892253
t34674aep|KI16B_MOUSE,0.0104299216717741
t34671aep|GT2D2_MOUSE,0.0160200507193635
t34669aep|CK070_BOVIN,0.0774000983032967
t34682aep|IPMK_HUMAN,0.364895647977443
t33393aep|TEAN2_MOUSE,0.0672175746675706
t37722aep|MEGF8_RAT,0.00447929816880456
t37729aep|KPCD3_MOUSE,0.218147407978278
t37717aep|TSAL_GEOSL,0.056099833236397
t32514aep|NPHP1_CANLF,0.0775654031049529
t32518aep|PTHD3_MOUSE,0.0113498132426882
t32496aep|CNR1A_TAKRU,0.0779820661316232
t32516aep|DTNB_MOUSE,0.191855705540219
t36977aep|ECT_ACRMI,0.296859481219063
t36974aep|CNFNA_XENLA,0.019143578932453
t36990aep|TV23B_BOVIN,0.219343985451113
t36994aep|KINH_SYNRA,0.019143578932453
t37004aep|MICA2_RAT,0.00780318393627698
t36995aep|PGDH_BOVIN,0.572718014657024
t35160aep|ZN862_HUMAN,0.02890714151113
t35150aep|FEM1C_MOUSE,0.0300192913508649
t35146aep|ABR_BOVIN,0.0749262588594927
t35144aep|NLTP_MOUSE,0.204253199929086
t35149aep|5HT1F_HUMAN,0.0571064963820613
t35154aep|DJC17_BOVIN,0.227628951066345
t37975aep|ZNHI1_HUMAN,0.00231097063984783
t37987aep|MET17_MOUSE,0.105020521894162
t37978aep|HDGF_RAT,0.409512064512383
t37981aep|GAPR1_MOUSE,0.105554262241651
t33517aep|OPSD2_MIZYE,0.019143578932453
t33498aep|DDX51_DANRE,0.0577880589606345
t33519aep|CCD25_DANRE,0.231040235007709
t38565aep|PDXK_HUMAN,0.00398972087317611
t38573aep|CL004_RAT,0.0795538089897184
t38575aep|CC146_RAT,0.0210342623317294
t38572aep|TADA1_RAT,0.0723259161512956
t38574aep|DDX31_MOUSE,0.102682585463256
t31280aep|ANKL1_HUMAN,0.00782283070534057
t31269aep|DALD3_RAT,0.105896893642793
t33776aep|ASIC3_HUMAN,0.409430286279953
t33775aep|UB2G2_PONAB,0.102818486926914
t33778aep|LARP1_MOUSE,0.185673896382175
t31950aep|B3GN2_HUMAN,0.339515692809503
t31934aep|MENG_LEPIN,0.14588328419834
t31947aep|HLH11_CAEEL,0.0408099070484378
t31931aep|ANK3_MOUSE,0.139541929173568
t31938aep|UCP4_HUMAN,0.0380058429891708
t31941aep|ZNT10_MOUSE,0.202085245648709
t31942aep|ECE1_CAVPO,0.125677478907263
t31957aep|DOCK1_HUMAN,0.0322085726708707
t32739aep|CHM1B_CHICK,0.0330752383991671
t32745aep|PRRT1_MOUSE,0.0174082165320411
t32744aep|LMX1A_HUMAN,0.00362381011950778
t32747aep|ZIC2B_XENLA,0.0126467259555537
t32740aep|KLC4_HUMAN,0.0129742890807472
t33610aep|VP33A_RAT,0.000133871918132286
t33590aep|STS_HUMAN,0.012824714542494
t33615aep|S43A3_BOVIN,0.019143578932453
t33605aep|BGLG_ASPTN,0.019143578932453
t38591aep|CAPS1_RAT,0.011011513949188
t38579aep|CB069_DANRE,0.144562901555375
t38582aep|TTC24_HUMAN,0.00932890206920946
t38419aep|G3ST3_MOUSE,0.113269951039606
t38428aep|SIX6_HUMAN,0.335395239695102
t38425aep|TCB1_CAEBR,0.019143578932453
t38414aep|ORC4_PONAB,0.00778461631974767
t38507aep|CHUR_BOVIN,0.056099833236397
t38510aep|ZN235_MOUSE,0.456413333841945
t35194aep|OPSD1_MIZYE,0.019143578932453
t38498aep|MARH1_HUMAN,0.0108313211990597
t38499aep|ECM29_HUMAN,0.0602324597996491
t31740aep|PPIL2_MOUSE,0.13044434790531
t31735aep|NOTU2_XENLA,0.0035127151272609
t31732aep|F10C1_MOUSE,0.0288072076155388
t31725aep|TPC13_XENTR,0.0848205787703137
t31730aep|S2611_HUMAN,0.0348670293401011
t33104aep|SL9A8_HUMAN,0.0722975291254349
t33102aep|FAF2B_XENLA,0.163306000891533
t33111aep|RPAP3_RAT,0.019143578932453
t33101aep|SAFB1_MOUSE,0.06293194012711
t33119aep|KINH_STRPU,0.0249868098105217
t33106aep|NPHP3_HUMAN,2.18417947313394
t37444aep|TRI37_HUMAN,0.125096278487829
t37447aep|ANKS3_HUMAN,0.185165868688094
t36604aep|LANC3_MOUSE,0.154012669418914
t36591aep|ZMYM1_HUMAN,0.0120791369071163
t36606aep|TBD_CANLF,0.0516756158772263
t34700aep|DRD1_BOVIN,0.019143578932453
t34689aep|RAB14_PONAB,0.393088221066519
t34691aep|PLCL2_MOUSE,0.0318595362236617
t34701aep|TM223_HUMAN,0.0601996506133307
t32273aep|CI172_HUMAN,0.00823746343244746
t32295aep|CHD1_MOUSE,0.0686020173590034
t32293aep|PKHM2_HUMAN,0.0268300151374376
t32290aep|NOL6_MOUSE,0.201837639788429
t32278aep|TRM2A_HUMAN,0.0599010462327588
t32902aep|AFAD_HUMAN,0.00336604705085663
t32906aep|SNP47_RAT,0.0272103198939198
t32917aep|CC020_MOUSE,0.0203111545840704
t32334aep|DCTP1_MOUSE,0.0390407993566058
t32328aep|SPIT3_HUMAN,0.00523459632632303
t32350aep|DCA15_BOVIN,0.0189781419226037
t32346aep|TTLL4_HUMAN,0.0331435987271306
t32897aep|CASP2_CHICK,0.0124690392270939
t32898aep|CAC1B_RAT,0.0235429762857535
t32875aep|RPAP3_MOUSE,0.00527196197212083
t32895aep|RMR2_ORYSJ,0.0165971350241779
t32887aep|TOPB1_HUMAN,0.00450815460458533
t32888aep|ANR31_HUMAN,0.00747513318365897
t37687aep|DBP8_BOTFB,0.00921077522214739
t37690aep|RNF4_HUMAN,0.303897308438207
t37679aep|DCC_MOUSE,0.0891840916538789
t33221aep|MP62_LYTPI,0.371662357907397
t33217aep|IN80D_XENLA,0.0854131334032769
t33213aep|CEP44_XENTR,0.0365251965607378
t33214aep|EXOS1_HUMAN,0.0149062809742166
t33855aep|RASF2_MOUSE,0.0136496644395503
t33849aep|CATL_SARPE,0.476453333040658
t33865aep|F172A_CHICK,0.0203960702299043
t33858aep|RIMK_SYNPX,0.366932019393976
t33853aep|RN220_HUMAN,0.0557088834359897
t33845aep|SEPT2_CHICK,0.0738530212086413
t33856aep|PARD3_HUMAN,0.0323165357876748
t35769aep|S36A1_HUMAN,0.0571064963820613
t35773aep|FRIS_LYMST,2.27668642687575
t35772aep|MED23_DANRE,0.00280773881310939
t35780aep|DDX23_HUMAN,0.244260943815209
t35781aep|NISCH_HUMAN,0.00562557525942237
t35770aep|B3GLT_HUMAN,0.0774000983032967
t37404aep|FIGL1_RAT,0.0663024503657109
t37395aep|CC148_HUMAN,0.0184261890986606
t37426aep|MALT1_HUMAN,0.0996825999012268
t37405aep|OTOF_DANRE,0.00030737513094619
t37421aep|RIMB1_RAT,0.0064264934343756
t37414aep|KCNB1_PIG,0.019143578932453
t32210aep|VIAAT_XENTR,0.0186628968899882
t32212aep|PIGB_BOVIN,0.0222752669523108
t32204aep|GON4L_HUMAN,0.0219713241174733
t32206aep|EGL15_CAEEL,0.0141715196807047
t32192aep|MALT1_HUMAN,0.053922917413911
t38723aep|HDHD1_HUMAN,0.0327829179120617
t38165aep|TYDP1_MOUSE,0.0211432229565125
t38157aep|ABH15_MOUSE,0.0267127120881879
t38153aep|APEX2_BOVIN,0.0270978509728496
t38169aep|CARTF_RAT,0.00827742322541068
t37740aep|SAL_SILAS,0.257238218025396
t37739aep|RFC1_HUMAN,0.15730877225777
t37748aep|NATD1_XENTR,0.0422947159384866
t37763aep|ACBG2_XENLA,0.240247182770846
t33045aep|AT8B2_HUMAN,0.0337862447170069
t33073aep|PMGT1_BOVIN,0.00866236980787376
t33048aep|CAN7_HUMAN,0.0592427289735885
t33047aep|HKR1_HUMAN,0.2183211647327
t33061aep|TTLL4_CAEBR,0.00388226140486284
t37484aep|HMP_OCEIH,0.779063237190095
t32591aep|ACSF2_MOUSE,0.133453401696738
t32600aep|TRPA1_CAEEL,0.0225074657357598
t32609aep|OPTN_DANRE,0.354595367422929
t32601aep|CYTSA_DANRE,0.762987480799165
t32589aep|DHDH_XENTR,0.1104323970781
t35676aep|ANK3_HUMAN,0.0430221245284272
t35654aep|TOP3B_ARATH,0.0784589753774433
t31389aep|SCRY4_ENTDO,1.49274899991669
t31393aep|MEC2_CAEEL,0.0535199496627983
t31405aep|PASK_MOUSE,0.019143578932453
t31407aep|TRF6A_XENLA,0.0252890642076855
t31408aep|TRF6A_XENLA,0.0410735449821403
t31419aep|ISPD_XENTR,0.0837480347349895
t31410aep|ANKF1_HUMAN,0.106536738011832
t31401aep|U5S1_CHICK,0.00341302337683299
t31430aep|ARGI1_HUMAN,0.529128958178964
t37485aep|UN93L_DROME,0.019143578932453
t37792aep|LACE1_HUMAN,0.0896907847050698
t37798aep|HMCN1_HUMAN,0.069343683090844
t37787aep|TRM11_BOVIN,0.0320573245999036
t35794aep|SNX7_HUMAN,0.578874695021785
t35786aep|AP1G_DICDI,0.0204942291662604
t35801aep|NOS1_MOUSE,0.0265589998433607
t35785aep|KCNA1_RAT,0.0302913064317397
t35793aep|CND1_XENLA,0.0468497561270626
t34507aep|SAMD9_HUMAN,0.00836836695855456
t34532aep|TFF3_RAT,0.019143578932453
t34501aep|MSH6_HUMAN,0.0337516442483147
t34508aep|RTJK_DROFU,0.0302913064317397
t34493aep|VPP1_MOUSE,0.046187533392913
t34505aep|ELP1_HUMAN,0.106485995863236
t34520aep|AGRG4_HUMAN,0.00661762761793567
t34506aep|C163A_CANLF,0.019143578932453
t34516aep|MFTC_MOUSE,0.00926129805488297
t34530aep|ZN862_HUMAN,0.019143578932453
t34536aep|NALP7_HUMAN,0.0545711141945206
t34538aep|NAL12_HUMAN,0.0455360598430338
t37134aep|TILB_XENTR,0.000499153541529829
t37151aep|ANR28_MOUSE,0.198128076733637
t37135aep|TRI37_MOUSE,0.1522632769706
t37168aep|M3K3_HUMAN,0.182876918627636
t37152aep|MACF1_HUMAN,0.690377328911011
t37137aep|TET2_HUMAN,0.00960404671497512
t37138aep|MED1_HUMAN,0.0700431854192354
t37162aep|LTBP4_HUMAN,0.0381784006136209
t37121aep|HMCN1_HUMAN,0.0246851671765474
t36793aep|CUBN_HUMAN,0.019143578932453
t36813aep|KCNQ2_MOUSE,0.307603179578088
t36788aep|K0100_MOUSE,0.00313314765413521
t36777aep|M3K7_MOUSE,0.0331323950519498
t31789aep|YG31B_YEAST,0.019143578932453
t31816aep|TSP1_XENLA,0.103886008735239
t31812aep|ARHGI_MOUSE,0.0359504223783185
t31788aep|PRKDC_XENLA,0.0111072631093844
t31787aep|KLC4_HUMAN,0.019143578932453
t31811aep|UBIQ_ENCCU,0.302148227831611
t31804aep|P53_TETMU,0.019143578932453
t31794aep|CP17A_CHICK,0.019143578932453
t36106aep|USH1C_MOUSE,0.0350383955097103
t36128aep|CAH2_TRIHK,0.18678900924556
t36093aep|ZN862_HUMAN,0.012453580037952
t36101aep|LIN1_NYCCO,0.019143578932453
t31315aep|FLNA_MOUSE,0.532929103514282
t31332aep|AMACR_MOUSE,0.00384693790923575
t31319aep|RTXE_DROME,0.0381784006136209
t31322aep|PGBD3_HUMAN,0.0381784006136209
t31335aep|AT132_HUMAN,0.113269951039606
t31320aep|NALP7_HUMAN,0.0433985655467826
t31345aep|RAB1B_ARATH,0.359400009388511
t31303aep|AB1IP_CHICK,0.126884830286196
t31235aep|TRPM2_HUMAN,0.019143578932453
t31317aep|SPN90_MOUSE,0.0809735830851482
t31316aep|ROR1_HUMAN,0.594386000394217
t31334aep|WASP_HUMAN,0.278556123263183
t37291aep|CE120_HUMAN,0.0519978405082257
t37293aep|K1586_HUMAN,0.019143578932453
t37271aep|AT133_HUMAN,0.442996435414671
t37250aep|SMG8_CULQU,0.00203898888767822
t37290aep|RIF1_MOUSE,0.0591776731785484
t37307aep|SPTCS_HUMAN,0.00898203628926446
t37294aep|RUFY2_MOUSE,0.1582171202126
t37283aep|GABT_HUMAN,0.441247015929869
t31485aep|TOR1A_MACFA,0.0291451077676571
t31525aep|HOBOT_DROME,0.0243434417605291
t31515aep|POL4_DROME,0.019143578932453
t34379aep|MET16_DANRE,0.0317904390033137
t34405aep|RTXE_DROME,0.0381784006136209
t34387aep|YDJC_MOUSE,0.0406621717382031
t34391aep|GRDP1_ARATH,0.417291578460496
t34360aep|PH4H_RAT,1.17300918073344
t34401aep|WAP53_RAT,0.0537358247989921
t34425aep|ZMYM1_HUMAN,0.00403303493940234
t34361aep|QRFPR_HUMAN,0.0375793692103787
t34366aep|PLCL_MYTGA,0.0177352772207972
t34385aep|PROP_MOUSE,0.019143578932453
t34367aep|PIWL1_HUMAN,0.11805956504345
t34419aep|CHD1L_DANRE,0.040338760042854
t34358aep|AGRG4_HUMAN,0.019143578932453
t34413aep|ZNF84_HUMAN,0.00769412145498594
t32564aep|AVIL_HUMAN,0.0610176262865327
t32541aep|S15A4_XENLA,0.0466795879527042
t32521aep|POGK_MOUSE,0.019143578932453
t32526aep|TDRD3_MOUSE,0.0495007496529056
t32570aep|SYT11_HUMAN,0.0111756047147019
t32572aep|FUT3_BOVIN,0.218182358697917
t32575aep|PARP4_HUMAN,0.195026209134304
t38304aep|S22A4_HUMAN,0.0978506881418261
t38274aep|TOPRS_MOUSE,0.0215316931907929
t38316aep|AB22G_ARATH,0.0765984144718074
t38275aep|CATIN_HUMAN,0.0245350083740732
t38264aep|AT133_MOUSE,0.00898871885447875
t38295aep|Y1931_DICDI,0.019143578932453
t38280aep|GRDP2_ARATH,0.142578957886455
t38298aep|TC1A_CAEEL,0.019143578932453
t38310aep|FGFR3_DANRE,0.00679923807014987
t32002aep|HMCN1_HUMAN,0.0448122650051504
t32000aep|RET_RAT,0.0425961252993641
t32013aep|ZIFL1_ARATH,0.351631428008737
t32046aep|BLM_XENLA,0.0223938559278373
t35487aep|SVOP_XENLA,0.00563414405904868
t35477aep|RTJK_DROME,0.0652715610389042
t35510aep|DOCK6_HUMAN,0.0236260514727197
t35511aep|NDUA8_BOVIN,0.584854742476484
t31768aep|PSA7L_MOUSE,0.362837259604652
t35490aep|RBBP5_DROME,0.0381784006136209
t35461aep|THAP9_HUMAN,0.00127547939803627
t35472aep|DMXL1_HUMAN,0.0128436115126773
t35446aep|CRA1B_DANRE,0.00560826769962264
t37531aep|GTD2B_HUMAN,0.019143578932453
t37577aep|RTJK_DROME,0.0115380574851695
t37542aep|CSK_CHICK,0.125966851122903
t32976aep|ZMYM1_HUMAN,0.0333650833622366
t32991aep|FBX30_RAT,0.0487420857254027
t32967aep|TRA1_MAIZE,0.0571064963820613
t32984aep|RXR_BIOGL,0.00290886669080739
t33004aep|CNTP2_HUMAN,0.477685162609254
t32973aep|JERKL_MOUSE,0.0303269317627536
t35577aep|KLC_DORPE,0.0324737892759144
t35627aep|AL14E_BOVIN,0.269737551212339
