t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0.0456262195860459
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.173378481601993
t36047aep|FUCTA_DROME,0.200436143907354
t36970aep|EXOS6_DANRE,-0.153815421363561
t34456aep|TAF3_CHICK,-0.103853554959147
t34453aep|RIFK_DROME,-0.0469156791458227
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0.433919802464434
t34450aep|KCNH5_MOUSE,0.147365096499462
t36334aep|DOCK3_HUMAN,-0.0668421082309723
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0456262195860459
t36336aep|CEP76_PONAB,-0.0151885947262036
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.32763874184331
t36337aep|CRYAB_BOVIN,-0.0739449067085013
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.00223348599194718
t35903aep|S35E3_DANRE,-0.135880977671939
t35908aep|CAF1A_CHICK,-0.0667574286369801
t32664aep|AQP9_HUMAN,0.0371818870047313
t32662aep|SERB_BOVIN,0.207564560987984
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.157996020379787
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.022613380381095
t38118aep|AGRIN_MOUSE,0.0422520694025449
t38103aep|PTSS1_DANRE,-0.0977037452488506
t38117aep|SAXO1_RAT,0.828726480334988
t33743aep|EXOC7_RAT,-0.0977251506845985
t33739aep|RPP14_MOUSE,-0.0570954596884553
t33737aep|ZMYM6_HUMAN,0.0456262195860459
t33741aep|IFT20_DANRE,-0.0767820612987187
t33735aep|DHB11_RAT,0.19538626532366
t32686aep|MRP1_CHICK,0.32352712890838
t32685aep|RN146_XENTR,0.117123825020369
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,-0.24796440587958
t32693aep|S27A4_HUMAN,-0.0570451960062597
t32687aep|RAB23_HUMAN,-0.134808658162122
t32691aep|PP14C_RAT,0.529054067939931
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,1.23370552292205
t35866aep|MEL2A_DANRE,-0.102472240206507
t35863aep|SSPO_CHICK,-0.0107752119738985
t35872aep|NAPEP_BOVIN,0.0251040739624381
t35870aep|STK10_CHICK,-0.263402822315657
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.0438926211505896
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.0264736023732938
t35857aep|PKD2_ORYLA,0.0456262195860459
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0683134532753795
t35353aep|B4GA1_DANRE,0.00629765455372069
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.0423224498016945
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.296631352856888
t37368aep|PEX10_MOUSE,-0.0739649845559678
t37380aep|CBL_MOUSE,0.302571798516663
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,-0.091078775573067
t32310aep|LSM1_HUMAN,-0.0977017906642449
t32305aep|PPCT_MOUSE,0.416126217841509
t32304aep|SWT15_VITVI,-0.108741142432553
t33480aep|MSRB_METBF,-0.46505672305566
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
