t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0243576793861054
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.191608591064161
t34456aep|TAF3_CHICK,0.104284096756034
t34453aep|RIFK_DROME,-0.0469156791458227
t34451aep|RSGI5_CLOTH,0.0414232457753864
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,0.0475041989964811
t36327aep|RAD21_SCHPO,0.0414232457753864
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0414232457753864
t36336aep|CEP76_PONAB,0.02104569907674
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.0213111980827241
t36337aep|CRYAB_BOVIN,0.0289873756070441
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0735018674103942
t35903aep|S35E3_DANRE,-0.0996466838689952
t35908aep|CAF1A_CHICK,0.189193309944783
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.0467732499380563
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.0759431220474513
t31838aep|STXB1_RAT,-0.181456184510632
t38104aep|B3GN4_HUMAN,0.0317179367220312
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0103836856458876
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.103861414160751
t38117aep|SAXO1_RAT,-0.0109515472665228
t33743aep|EXOC7_RAT,0.075184413395812
t33739aep|RPP14_MOUSE,0.203605864486084
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.249954050855868
t33735aep|DHB11_RAT,-0.214177326182048
t32686aep|MRP1_CHICK,-0.0169893918508422
t32685aep|RN146_XENTR,-0.341842601628625
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.192939176502208
t32693aep|S27A4_HUMAN,-0.0653213339816939
t32687aep|RAB23_HUMAN,-0.0272091485384469
t32691aep|PP14C_RAT,-0.0319572995271562
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0266326190731011
t35866aep|MEL2A_DANRE,0.168405622167494
t35863aep|SSPO_CHICK,0.0306480338014878
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.361582715754267
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.166431897845127
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.0306765761839533
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0683134532753795
t35353aep|B4GA1_DANRE,0.00209468074306091
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.131501014051329
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,0.448348478579409
t37368aep|PEX10_MOUSE,0.309496711630523
t37380aep|CBL_MOUSE,0.0266149433351938
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0.0414232457753864
t32309aep|TM203_HUMAN,0.134172867214889
t32310aep|LSM1_HUMAN,0.0830394203453328
t32305aep|PPCT_MOUSE,0.0884240454248546
t32304aep|SWT15_VITVI,0.0126204305558347
t33480aep|MSRB_METBF,-0.0685570641306427
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.531662097077537
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0.0414232457753864
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.153706152235896
t36728aep|ARL5B_MOUSE,0.123474453635881
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.170830737063792
t32810aep|NDUA5_BOVIN,0.0817114102994429
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.324063798779069
t35979aep|ECI1_RAT,0.253510444804845
t35981aep|PRPF3_CHICK,0.55731798788095
t35991aep|FLNC_RAT,0.0299184757783023
t37010aep|NDUF4_PONAB,0.0645082135708483
t35994aep|MLRP2_ACRMI,-0.00092599917154661
t35982aep|NLTP_CHICK,0.141768272697447
t35993aep|VATE_DROME,-0.0164257901863114
t35988aep|CIA30_DROME,0.0519499143019991
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.0329789131940717
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,-0.320763837863427
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.394451232246781
t38636aep|ALG3_HUMAN,-0.0457599880617037
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.0736430983950339
t37013aep|LAGE3_MOUSE,1.01428772251
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0308172864471359
t34431aep|RSPH1_HUMAN,0
t34434aep|S12A8_XENLA,0.0145357807805224
t34436aep|XRN1_HUMAN,0.284240743409357
t34428aep|SPC25_RAT,0.133097665151851
t34430aep|RPAP1_BOVIN,0.117186281403723
t34429aep|PP4C_XENTR,0.258588764615205
t34427aep|ML12B_BOVIN,-0.0725377665298441
t31846aep|CEP70_RAT,0.147183138404586
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.177705286527847
t31849aep|TYPH_RAT,-0.0216142057755755
t31847aep|RS2_ICTPU,0.270495553495397
t31848aep|SPCS3_CHICK,-0.195312049185042
t34798aep|APH1_DROME,0.0193762523008071
t34802aep|PISD_CRIGR,0.0211292985604552
t34796aep|PCMD2_BOVIN,0.0370489301189275
t34792aep|PTH2_BOVIN,0.162349118321099
t34790aep|TWF1_HUMAN,-0.277070849338819
t32481aep|GUAA_RAT,0.406805959047838
t32473aep|RB18B_DANRE,-0.0218434630834003
t32475aep|WHITE_DROME,-0.00544237782429253
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,-0.0416719222053006
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0.0414232457753864
t31225aep|RT35_BOVIN,0.189425655544307
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,0.117132960625519
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,0.00127547689854264
t37817aep|RS6_BRAFL,0.591322739944891
