t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.0108882473485606
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0418908380309232
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.30224993555739
t34456aep|TAF3_CHICK,0.193513054979361
t34453aep|RIFK_DROME,-0.025125261343465
t34451aep|RSGI5_CLOTH,0.0108882473485606
t34446aep|VIAAT_XENLA,0.00544237782429246
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0194804224963523
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0163375976447731
t36336aep|CEP76_PONAB,0.125702773483141
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0986304360899807
t36337aep|CRYAB_BOVIN,-0.0170351273197857
t35904aep|DDAC_ENTAG,0.00544237782429246
t35900aep|RHCG_XENTR,0.0657981463488154
t35903aep|S35E3_DANRE,0.0495361967701496
t35908aep|CAF1A_CHICK,0.276980051152452
t32664aep|AQP9_HUMAN,-0.00300195475702214
t32662aep|SERB_BOVIN,0.0215900424780969
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00047501351724552
t31838aep|STXB1_RAT,-0.0579297809560334
t38104aep|B3GN4_HUMAN,-0.00426293122906256
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0.00544237782429246
t38110aep|P2R3C_HUMAN,0.0722917841392809
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0757752484725051
t38117aep|SAXO1_RAT,-0.0601056365082538
t33743aep|EXOC7_RAT,0.0772955961783011
t33739aep|RPP14_MOUSE,0.17484701833203
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.204165250552995
t33735aep|DHB11_RAT,-0.156837599951038
t32686aep|MRP1_CHICK,0.00824062384779204
t32685aep|RN146_XENTR,-0.0639995686328523
t32696aep|OTOF_DANRE,0.0163375976447731
t32692aep|GPTC4_XENTR,0.207039170078977
t32693aep|S27A4_HUMAN,-0.00644288894721093
t32687aep|RAB23_HUMAN,-0.172637795966413
t32691aep|PP14C_RAT,0.0116788799245647
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0495060241201635
t35866aep|MEL2A_DANRE,0.0743048318839567
t35863aep|SSPO_CHICK,0.0110152058284592
