t37645aep|CP4V2_MOUSE,0.00822350226218735
t35075aep|COMD6_MOUSE,0.12719668104393
t35079aep|RB39B_MOUSE,0.0934089054036046
t35552aep|DTL_CHICK,0.124830723398565
t35545aep|KLC4_MOUSE,0.00822350226218735
t35549aep|PDRG1_RAT,0.212221118373257
t35558aep|ARP10_HUMAN,0.11199492543141
t36397aep|ARMC7_MOUSE,0.324326316561033
t36392aep|UTP15_HUMAN,0.214006844856701
t36388aep|YR826_MIMIV,0.00822350226218735
t36391aep|HETE1_PODAS,0.0376825386720391
t35401aep|LIN52_DANRE,0.132173508469892
t35403aep|MYPN_MOUSE,0.00822350226218735
t35411aep|EDC3_PONAB,0.0313836161414394
t35406aep|WDY_ANOGA,0.00822350226218735
t33710aep|SEC_ARATH,0.00822350226218735
t33696aep|CNRP1_BOVIN,0.00822350226218735
t35845aep|TIM9_MOUSE,0.635426381368887
t35853aep|TM175_MOUSE,0.00822350226218735
t35848aep|MS3L1_PONAB,0.368508768274432
t35846aep|SDHF3_NEMVE,0.292482308248229
t35847aep|PHF3_HUMAN,0.248793391483911
t35215aep|MTA1_HUMAN,0.411022441126767
t35204aep|RET_RAT,0.00822350226218735
t35217aep|CEBPB_CHICK,0.100182337907122
t37320aep|CO6A6_HUMAN,0.00744823598869275
t37316aep|ASPM_SHEEP,0.0920091753423735
t37317aep|ASPM_SAIBB,0.142599394460736
t37318aep|MYOG_DICDI,0.0164443246438584
t37312aep|UBC12_SCHPO,0.325329151372073
t36969aep|CISD3_HUMAN,0.193007417265569
t32614aep|XRRA1_MOUSE,0.090313752068322
t32615aep|UNK_HUMAN,0.200037707207435
t32623aep|F1142_BOVIN,0.0243597436239032
t32633aep|MED16_XENTR,0.217153127467797
t33656aep|CRYAB_BOVIN,0.0214458851870439
t33645aep|TLR1_DROME,0.0267078405898515
t33647aep|WHITE_LUCCU,0.027529717436922
t33644aep|CC180_HUMAN,0.192733543527009
t37951aep|MPU1_MOUSE,0.186092719293014
t37954aep|DYH10_HUMAN,0.0164443246438584
t37961aep|NRDC_MOUSE,0.0917184629894025
t37948aep|RHG32_XENLA,0.0347381779775553
t31825aep|F185A_MOUSE,0.108827330261036
t31819aep|CPSF1_BOVIN,0.152867074996866
t31818aep|DYR_AEDAL,0.40697066465533
t31817aep|AKR1_YARLI,0.0164443246438584
t32418aep|TSEAR_HUMAN,0.00822350226218735
t32421aep|PCS3_LOTJA,0.166634856062901
t32422aep|UTP11_MOUSE,0.433434202296684
t32427aep|TBC20_MOUSE,0.284745001950394
t32412aep|M3K19_HUMAN,0.0147935089577324
t32423aep|CADA_STAAR,0.0219285832750487
t32416aep|COMD8_HUMAN,0.0390208197706737
t36940aep|ROP1L_XENLA,0.0710128878013473
t36953aep|RBM26_HUMAN,0.353370469702492
t36948aep|RM54_HUMAN,0.186228113487276
t36944aep|CFA74_MOUSE,0.203250337020937
t36946aep|ELOV5_XENTR,0.0280505151762159
t33904aep|TFB1M_XENTR,0.162973577509792
t33907aep|BRAT1_MOUSE,0.189211960880685
t33627aep|VMP1_DANRE,0.242241887825844
t33620aep|SYT7_HUMAN,0.227498386759792
t33626aep|PFLD_ECOLI,0.01392913519885
t31714aep|KLC4_RAT,0.00822350226218735
t33194aep|UBP54_RAT,0.0496818175133684
t33193aep|RSBNL_HUMAN,0.266071300224735
t33185aep|RTJK_DROME,0.00822350226218735
t33183aep|PNKP_HUMAN,0.533370213293218
t33195aep|RA54B_CHICK,0.0741690860250368
t33189aep|IQCA1_HUMAN,0.00822350226218735
t33191aep|ALRA_DICDI,0.00642575519459937
t37636aep|FAT2_DROME,0.0164443246438584
t37623aep|RHES_HUMAN,0.00112244920577065
t37622aep|NEK4_MOUSE,0.303842822438055
t37627aep|CD2B2_MOUSE,0.33607508731868
t37634aep|KELP_ARATH,0.806020890867847
t37637aep|DYHC_HELCR,0.115232261328968
t36963aep|PPID_HUMAN,0.162293893643824
t36583aep|CSTF3_MOUSE,0.195274395696037
t36590aep|GLYM_HUMAN,0.00180054034569773
t34760aep|QORL1_MOUSE,0.0590008840969801
t34759aep|TDRD5_AILME,0.123503176119515
t34577aep|ARSB_RAT,0.0278219592430609
t34564aep|YMH6_CAEEL,0.145610757863745
t34581aep|PELI1_MOUSE,0.136131702988484
t38671aep|SETD7_HUMAN,0.0632721807599081
t38685aep|TBP_XENTR,0.1465348951417
t38683aep|H10A_XENLA,3.11290989388209
t38673aep|RDR2_ORYSJ,0.00822350226218735
t38687aep|PTPRD_MOUSE,0.00822350226218735
t38680aep|PGAP3_XENTR,0.030853566458744
t36972aep|FUCM_HUMAN,0.188851063444314
t32855aep|ZN205_BOVIN,0.255905615351922
t32845aep|KTI12_DANRE,0.163374874504573
t32851aep|STX18_HUMAN,0.173274451682471
t32840aep|CNOT2_HUMAN,0.193591868103341
t36490aep|CCD81_HUMAN,0.268711298787762
t36483aep|TAF8_DANRE,0.22284521045505
t36499aep|S22A5_HUMAN,0.0543589992861771
t36496aep|TNAP3_MACFA,0.0592655334836281
t36486aep|SCN1_HETBL,0.0132017903889895
t38463aep|RS17_BOVIN,0.171179523699016
t38464aep|AB1G_ARATH,0.0164443246438584
t38465aep|SGT2_SCHPO,0.00822350226218735
t34605aep|CRFR2_XENLA,0.0291707317410885
t34604aep|RA51D_ARATH,0.0149753184885191
t38360aep|PIGL_RAT,0.0263486822443118
t38363aep|DNAL4_PIG,0.469435972827351
t38358aep|PLK4_NEMVE,0.132714570930762
t38366aep|DDRGK_TRIAD,0.112853151161925
t32782aep|ARGLA_DANRE,0.996727242043159
t37025aep|THG1_HUMAN,0.322812970919386
t32780aep|TBRG1_XENTR,0.240020752478004
t32786aep|SETD4_HUMAN,0.091939761887066
t36257aep|EDIL3_MOUSE,0.0131577132410082
t36270aep|Y1101_SYNY3,0.29360820256057
t37210aep|DPOD3_BOVIN,1.20406916477707
t37217aep|BAZ1A_HUMAN,0.905730027338959
t36474aep|RT06_BOVIN,0.366926979603513
t36462aep|PAPOG_MOUSE,0.764592690133899
t36469aep|DNLI1_XENLA,0.685742437708458
t36466aep|TF2H1_HUMAN,0.301823667227097
t38667aep|CAH5_CAEEL,0.00822350226218735
t38657aep|CCD94_MOUSE,0.0315953813099844
t38655aep|RRP44_HUMAN,0.511802690603912
t35885aep|PPR42_XENLA,0.225569629662152
t38455aep|PDE11_DROME,0.0154055156945692
t38450aep|KCY_DANRE,0.10487510745693
t38457aep|RTEL1_DANRE,0.126579071268444
t31916aep|ZCRB1_XENLA,0.323323959988433
t31921aep|NXF1_COTJA,0.228256887180498
t31918aep|RAD9A_MOUSE,0.129332689060757
t31915aep|F149A_MOUSE,0.0202517876213782
t34549aep|PP2C2_CAEEL,0.0571505649833733
t34557aep|KDSR_BOVIN,0.00483456748928469
t34555aep|TM107_DANRE,0.246977838313766
t34552aep|NPYR_DROME,0.00822350226218735
t34559aep|XPA_XENLA,0.553645984871434
t35295aep|RM09_RAT,0.33346511145399
t35307aep|DTD2_MOUSE,0.0508525210270603
t35300aep|DJC11_PONAB,0.100191527691164
t35296aep|MORN2_BOVIN,0.0951790333266834
t37098aep|MUG1_MOUSE,0.00822350226218735
t37097aep|THA11_DANRE,0.065713875251533
t37095aep|AGRG4_HUMAN,0.021869508993513
t34987aep|FA47E_HUMAN,0.0640619370768652
t34990aep|LYST_MOUSE,0.0102475066260185
t34989aep|MOG1_BOVIN,0.0483400906917358
t34997aep|HBAP1_RAT,0.100470699344392
t34991aep|RBM25_MOUSE,0.885471987438975
t31904aep|RPB11_MOUSE,0.414989901264982
t31905aep|DYH2_MOUSE,0.0328779940315479
t31909aep|RBM25_MOUSE,0.790102484217518
t31899aep|AT1A_HYDVU,0.0464091146149628
t31910aep|CAH1_RAT,0.0246624832380919
t38176aep|APC1_MOUSE,0.119829403526913
t38183aep|APC_RAT,0.0566569580421124
t38182aep|GRM4_MOUSE,0.00822350226218735
t32713aep|SDA1_RAT,0.323185322198004
t32725aep|TIM10_CAEBR,0.0216324538680879
t32715aep|KCMA1_BOVIN,0.00822350226218735
t32719aep|T2FA_XENLA,0.574292419801219
t32709aep|MCFD2_PONAB,0.00663376923663992
t35366aep|XRN1_HUMAN,0.245512161559466
t35363aep|TMX2B_DANRE,0.0141717283909288
t35368aep|DCP2_MOUSE,0.141764871343529
t35373aep|RS14_MARMM,0.587072402436693
t35372aep|ELYS_XENLA,0.0679569879511615
t34194aep|THNS2_MOUSE,0.394347660472354
t34195aep|SAM9L_HUMAN,0.0293159292169699
t34183aep|TLN1_HUMAN,0.0299214076601652
t34191aep|SRSF7_BOVIN,1.46388558743557
t34186aep|BRPF1_HUMAN,0.117149459497155
t32772aep|P4R3A_MOUSE,0.423081562441332
t32762aep|RAD50_MOUSE,0.690115116805418
t32757aep|INO80_MOUSE,0.0293358727811765
t32760aep|BRM_DROME,0.358841567746304
t32773aep|TRI50_MOUSE,0.0463548119050927
t32779aep|SNR48_HUMAN,0.125579619005606
t33155aep|CBPD_LOPSP,0.0164443246438584
t33154aep|OXR1_MOUSE,0.0346035206523199
t33149aep|TOLL6_DROME,0.217515376801172
t32176aep|AGRB2_MOUSE,0.00822350226218735
t32167aep|HAUS4_HUMAN,0.199561756962208
t32162aep|STAB2_HUMAN,0.00822350226218735
t32166aep|GBB5_PONAB,0.0395162079394835
t36935aep|KCNC1_HUMAN,0.00822350226218735
t36920aep|SWI5_HUMAN,0.103236543688913
t36923aep|ZGRF1_MOUSE,0.390175482148038
t35832aep|SPTN1_HUMAN,0.180733730546641
t35835aep|IFT22_XENTR,0.318065261839978
t35017aep|HSF_XENLA,0.193367440358545
t35013aep|HERC1_HUMAN,0.0195748720282244
t35014aep|HERC1_HUMAN,0.029142239352318
t35011aep|HEMK1_HUMAN,0.0347900256934597
t32108aep|FITM2_XENTR,0.0744715841091641
t32102aep|KRI1_MOUSE,0.30641479438128
t32111aep|TAF9B_RAT,0.0719495152176641
t32101aep|NEK4_HUMAN,0.0217196799743236
t32099aep|DDX46_MOUSE,0.463956964629774
t32107aep|PPIL4_HUMAN,0.740632940991085
t32321aep|DYH7_HUMAN,0.0783943272727767
t32316aep|IPP_HUMAN,0.0284173611974261
t32313aep|USP9X_HUMAN,0.0847755321260969
t32315aep|IN80B_HUMAN,0.507175236805746
t32323aep|SYMC_XENLA,0.482851228525958
t36031aep|ANPRA_MOUSE,0.0575714698829091
t36035aep|TCEA2_HUMAN,0.423928480558954
t35694aep|NLTP_MOUSE,0.0703358205770934
t35701aep|HOME2_HUMAN,0.133816327465664
t35698aep|VPS36_XENLA,0.0831741708948151
t35690aep|HMGX4_HUMAN,1.0759734306553
t32136aep|ZDH11_MOUSE,0.0322056248476151
t32140aep|RAD2B_ARATH,0.0889431240022292
t32147aep|DDX10_HUMAN,0.248330067911479
t32143aep|RN212_MOUSE,0.21913958245081
t37177aep|MDC1_RAT,0.0636743393337561
t37182aep|HMCN1_HUMAN,0.00822350226218735
t37187aep|CDK7_HUMAN,0.374202327032621
t37178aep|MSH3_MOUSE,0.00822350226218735
t38445aep|ATRX_PONPY,0.574403017681307
t38447aep|SAX_LITCT,0.01714828349222
t38446aep|RNF10_XENLA,0.383983639159254
t38442aep|SMC1A_HUMAN,1.12644025667897
t38440aep|AGGF1_MOUSE,0.389966884275054
t38435aep|DHX9_XENLA,0.818743912789126
t36572aep|NLR1A_MOUSE,0.0490128742153349
t36568aep|POL_SIVEK,0.00822350226218735
t36571aep|FL2D_DANRE,0.715644606114148
t36569aep|BCD1_PONAB,0.345892107483128
t36738aep|ZSCA2_MOUSE,0.0482877771439745
t36736aep|ARP8_SALSA,0.308104308090113
t36749aep|NEMP1_XENTR,0.0742026641738895
t36735aep|S30BP_HUMAN,0.429195085063916
t36741aep|DYHC1_MOUSE,0.0963828975692377
t38619aep|AL8A1_DANRE,0.0838081114349526
t38621aep|MOCS3_AEDAE,0.102236033675118
t38617aep|U2AFM_HUMAN,0.587367858611937
t34465aep|NPHP4_MOUSE,0.212452963801487
t34481aep|PYM1_BOVIN,0.337653865060855
t34464aep|RUSD4_HUMAN,0.209904957304132
t34477aep|HGH1_DROME,0.416002419057196
t34669aep|CK070_BOVIN,0.17849709275708
t34670aep|VKORL_HUMAN,0.0413832100803322
t33393aep|TEAN2_MOUSE,0.384556827181359
t37722aep|MEGF8_RAT,0.00488159968135861
t37718aep|CFA45_HUMAN,0.575449157532045
t37731aep|S17A9_MOUSE,0.0164443246438584
t37723aep|INTU_BOVIN,0.051516447896698
t37717aep|TSAL_GEOSL,0.164530015726465
t32504aep|RPN2_PONAB,0.280026319274432
t32502aep|MKS3_RAT,0.0493011356355505
t32514aep|NPHP1_CANLF,0.101585444678206
t32508aep|CLK2_MOUSE,0.523595006371419
t32518aep|PTHD3_MOUSE,0.00865055895409362
t32517aep|IRF8_HUMAN,0.0369237937463249
t32515aep|ZFY26_BOVIN,0.0121047280189164
t32494aep|RBM45_MOUSE,0.120407537228618
t32512aep|ACSF4_HUMAN,0.0028329666532778
t32501aep|GPMI_ONCVO,0.0376269770388568
t36073aep|KIF9_MOUSE,0.00822350226218735
t36975aep|DYH5_HUMAN,0.00390129338704232
t36976aep|WBS22_MOUSE,0.381610764899139
t36977aep|ECT_ACRMI,0.000471555215369885
t36990aep|TV23B_BOVIN,0.131959119282519
t36988aep|FAT4_HUMAN,0.00940312192265131
t37004aep|MICA2_RAT,0.014229221358996
t37005aep|CPMD8_HUMAN,0.00822350226218735
t36996aep|MPIP1_HUMAN,0.660086160415415
t35158aep|LITH_RAT,0.0233410885568387
t35148aep|MT21D_MOUSE,0.0498415878922996
t35149aep|5HT1F_HUMAN,0.00822350226218735
t35154aep|DJC17_BOVIN,0.171942346160652
t35155aep|PRS8_DROME,0.398078822404866
t37975aep|ZNHI1_HUMAN,0.378741705447848
t37986aep|TIDC1_HUMAN,0.27717485088824
t37987aep|MET17_MOUSE,0.270134199190289
t37978aep|HDGF_RAT,1.84854635738947
t37988aep|GLNA_PANAR,0.0164443246438584
t33520aep|DDX17_MOUSE,0.333011718451905
t33498aep|DDX51_DANRE,0.272202742418759
t33519aep|CCD25_DANRE,0.344160998090029
t33502aep|RET_RAT,0.0260636503289306
t33518aep|INT7_CHICK,0.115128082910608
t38565aep|PDXK_HUMAN,0.0177241359722712
t38563aep|TRXR1_EMIHU,0.00822350226218735
t38573aep|CL004_RAT,0.0510645776942882
t38575aep|CC146_RAT,0.421652093132569
t38572aep|TADA1_RAT,0.148119307573997
t38574aep|DDX31_MOUSE,0.494227223709678
t38564aep|DEN2C_HUMAN,0.0123043165405924
t31271aep|GAB1_MESAU,0.00259864407138911
t31280aep|ANKL1_HUMAN,0.489771251078173
t31277aep|NHEJ1_DANRE,0.160759605906047
t31269aep|DALD3_RAT,0.281241913253173
t33777aep|IKBP1_HUMAN,0.099667156037188
t33775aep|UB2G2_PONAB,0.0891858250103814
t33778aep|LARP1_MOUSE,0.789309452944665
t31934aep|MENG_LEPIN,0.00336302770238828
t31935aep|AP4S1_HUMAN,0.0734487151822148
t31947aep|HLH11_CAEEL,0.251931303933595
t31938aep|UCP4_HUMAN,0.220829587617052
t31942aep|ECE1_CAVPO,0.0454072942735429
t31956aep|ARID2_HUMAN,0.28375002759947
t32747aep|ZIC2B_XENLA,0.00172664928528811
t32755aep|RBCC1_MOUSE,0.0418286454829163
t33592aep|ZNT1_HUMAN,0.00897118633374139
t33590aep|STS_HUMAN,0.0265591296415886
t33591aep|EXOS4_BOVIN,0.356780660514334
t33615aep|S43A3_BOVIN,0.065713875251533
t33603aep|XPP1_MOUSE,0.417024147559592
t32376aep|FA96A_HUMAN,0.229866493603913
t32382aep|TCHP_DANRE,0.272663348342923
t32369aep|GAPR1_HUMAN,0.0110019468195659
t32370aep|CREB_HYDVD,0.050620538703187
t38591aep|CAPS1_RAT,0.0208198888865576
t38580aep|BCOR_HUMAN,0.0376847695698499
t38579aep|CB069_DANRE,0.514561688746194
t38586aep|KCNB1_PIG,0.00822350226218735
t38582aep|TTC24_HUMAN,0.0204516370911391
t38420aep|PLRKT_HUMAN,0.121979522491041
t38426aep|REPA_AGRRH,0.0164443246438584
t38414aep|ORC4_PONAB,0.105656238588779
t38504aep|CATIP_DANRE,0.222245122236592
t38506aep|ANK2_HUMAN,0.00822350226218735
t38507aep|CHUR_BOVIN,0.125740877710664
t38509aep|DCDC2_MOUSE,0.421987658497112
t38499aep|ECM29_HUMAN,0.123687183080888
t31740aep|PPIL2_MOUSE,0.30600014612152
t31735aep|NOTU2_XENLA,0.000813460838666428
t31732aep|F10C1_MOUSE,0.0245174072674387
t31729aep|FREM2_MOUSE,0.0456575731421304
t31725aep|TPC13_XENTR,0.021518859253641
t31734aep|VITRN_MOUSE,0.0325675247375023
t33100aep|RTBS_DROME,0.00822350226218735
t33104aep|SL9A8_HUMAN,0.0165363759804442
t33102aep|FAF2B_XENLA,0.262155100868845
t33101aep|SAFB1_MOUSE,0.626623407736103
t33106aep|NPHP3_HUMAN,0.0221453254206908
t37444aep|TRI37_HUMAN,0.0368051084565456
t37447aep|ANKS3_HUMAN,0.0122620260266666
t37445aep|MOS1T_DROMA,0.00822350226218735
t37464aep|PK1L2_MOUSE,0.053772558141585
t37461aep|EYS_HUMAN,0.00822350226218735
t37460aep|TBCEL_RAT,0.006131200761984
t36611aep|EDRF1_PONAB,0.0966182986463612
t36604aep|LANC3_MOUSE,0.105655938897385
t36591aep|ZMYM1_HUMAN,0.00115906023685063
t36606aep|TBD_CANLF,0.0804711730697716
t36612aep|ERIC3_HUMAN,0.298772112301951
t34698aep|TSSK3_HUMAN,0.0287865063010088
t34695aep|SORCN_SCHJA,0.0246624832380919
t34691aep|PLCL2_MOUSE,0.0839948876783627
t34701aep|TM223_HUMAN,0.0932768268140609
t32286aep|RIMS2_RAT,0.0177465205129163
t32283aep|PPBT_CHICK,0.0697341847727303
t32296aep|HSP70_HYDVU,0.56338659883541
t32295aep|CHD1_MOUSE,0.142133678280172
t32293aep|PKHM2_HUMAN,0.0484368764978853
t32275aep|CAN5_MOUSE,0.0154414287400251
t32290aep|NOL6_MOUSE,0.51843338194728
t32278aep|TRM2A_HUMAN,0.44206558476018
t32272aep|FAT4_MOUSE,0.00822350226218735
t32909aep|F228B_MOUSE,0.20760129872214
t32906aep|SNP47_RAT,0.0406161692271196
t32901aep|APBP2_RAT,0.00144139086370125
t32917aep|CC020_MOUSE,0.234020434111859
t32931aep|OCTL_DROME,0.0412508640936061
t32932aep|HYD_DROME,0.174128876722526
t32334aep|DCTP1_MOUSE,0.0670387048511892
t32349aep|CRJ1A_TRICY,0.115891709601526
t32353aep|THOC2_DASNO,0.142433494693791
t32328aep|SPIT3_HUMAN,0.0505656571314249
t32332aep|EXSA_BACCE,0.00822350226218735
t32333aep|DHDDS_HUMAN,0.101800846379149
t32350aep|DCA15_BOVIN,0.241416694579691
t32346aep|TTLL4_HUMAN,0.223265269854333
t32897aep|CASP2_CHICK,0.221798031111017
t32866aep|PDD2L_CHICK,0.000913334937082112
t32893aep|TNG2_BOVIN,0.0457255577627177
t32873aep|TPMT_PSEAB,0.408557506809346
t32875aep|RPAP3_MOUSE,0.197442698504129
t32872aep|AMPN_RABIT,0.0399931694707809
t32887aep|TOPB1_HUMAN,0.0346657113076828
t32888aep|ANR31_HUMAN,0.0129940374892978
t32894aep|MYO1A_MOUSE,0.0318818579415913
t37687aep|DBP8_BOTFB,0.124546453231159
t37681aep|NFX1_BOVIN,0.455938523919604
t37698aep|S18B1_MOUSE,0.0043694678191287
t37690aep|RNF4_HUMAN,0.71674516462716
t37679aep|DCC_MOUSE,0.00262143920764708
t37695aep|ANPRA_MOUSE,0.0640545392009151
t33231aep|CLPX_MOUSE,0.218183121926775
t33221aep|MP62_LYTPI,1.1358582464029
t33233aep|RAD1_PONAB,0.0951077616143338
t33217aep|IN80D_XENLA,0.200145803807556
t33209aep|RBM48_MOUSE,0.258511282371886
t33218aep|TACC3_XENLA,0.117172864251303
t33224aep|CD047_MOUSE,0.305538010425237
t33225aep|CE350_HUMAN,0.0872361270666517
t33213aep|CEP44_XENTR,0.00758870162207241
t33210aep|K1586_HUMAN,0.0164443246438584
t33230aep|GKAP1_DANRE,0.825032739650994
t33214aep|EXOS1_HUMAN,0.0629062055385639
t33867aep|NADK_MOUSE,0.028248823552908
t33865aep|F172A_CHICK,0.310146430108204
t33853aep|RN220_HUMAN,0.167847506166736
t33847aep|NAS15_CAEEL,0.00822350226218735
t33845aep|SEPT2_CHICK,0.32941059640447
t33868aep|CCS_PIG,0.128011464744733
t33861aep|GCC1_HUMAN,0.00655732872834122
t35772aep|MED23_DANRE,0.0253865381466435
t35780aep|DDX23_HUMAN,0.670272249809881
t35781aep|NISCH_HUMAN,0.00853804755108284
t35770aep|B3GLT_HUMAN,0.00181268593572949
t37400aep|AMPP1_PENRW,0.0406551441122312
t37402aep|NAC1_CAVPO,0.0156545189116078
t37423aep|CCD83_MACFA,0.0208535874744548
t37404aep|FIGL1_RAT,0.199974001043792
t37395aep|CC148_HUMAN,0.15947168394635
t37426aep|MALT1_HUMAN,0.00146755060453517
t37413aep|MACF1_HUMAN,0.0621621371611877
t37401aep|FNIP1_CHICK,0.0625545263720206
t37405aep|OTOF_DANRE,0.00582627943658501
t37421aep|RIMB1_RAT,0.0201609085334706
t37420aep|TTLL6_DANRE,0.391853441788455
t37410aep|UQCC1_XENLA,0.0432703247988094
t32202aep|B4GN4_HUMAN,0.0027811244378948
t32189aep|NINL_HUMAN,0.0867965991051253
t32210aep|VIAAT_XENTR,0.0494340790479345
t32188aep|ZBED4_HUMAN,0.0164443246438584
t32212aep|PIGB_BOVIN,0.0169748603702377
t32204aep|GON4L_HUMAN,0.148860041346758
t32206aep|EGL15_CAEEL,0.0199578631535048
t32200aep|S35F6_HUMAN,0.0603055656285398
t32187aep|GANAB_MOUSE,0.0319853226750954
t32203aep|GAPD1_BOVIN,0.0106453353168665
t38723aep|HDHD1_HUMAN,0.213712593939279
t38730aep|FBN1_PIG,0.0164443246438584
t38720aep|RTKN_HUMAN,0.0438726824980686
t38728aep|EPB1B_XENLA,0.0228802547837825
t38159aep|TPGS2_HUMAN,0.0303199313023922
t38139aep|FNBP4_MOUSE,0.106237134836525
t38166aep|CUBN_HUMAN,0.00822350226218735
t38172aep|CCD13_HUMAN,0.334058811838994
t38152aep|TNPO3_HUMAN,0.169034621062079
t38146aep|MLP_ACRMI,0.0164443246438584
t38153aep|APEX2_BOVIN,0.12958132374497
t38169aep|CARTF_RAT,0.0137963275310498
t37750aep|ABHD8_BOVIN,0.0810019499180942
t37746aep|USH2A_HUMAN,0.00822350226218735
t37739aep|RFC1_HUMAN,0.67040086013671
t37763aep|ACBG2_XENLA,0.353026871244418
