t37645aep|CP4V2_MOUSE,0.122218920824026
t35979aep|ECI1_RAT,0.230946533130674
t35981aep|PRPF3_CHICK,0.18228534838542
t37010aep|NDUF4_PONAB,0.0546002553334812
t35994aep|MLRP2_ACRMI,1.36887242439419
t35982aep|NLTP_CHICK,0.127779463626067
t35993aep|VATE_DROME,0.0576168851605858
t35989aep|M2K3_ARATH,0.0114321088445039
t35984aep|DYH6_HUMAN,0.0144055549821956
t31651aep|LRRK2_MOUSE,0.0114321088445039
t31647aep|PPT1_HUMAN,1.32403087210951
t38633aep|DRG1_XENLA,0.154674674653032
t38636aep|ALG3_HUMAN,0.00387961177155607
t34435aep|IMPTB_XENTR,0.0375630071288386
t34431aep|RSPH1_HUMAN,0.792253861710318
t34436aep|XRN1_HUMAN,0.0218163696361567
t34428aep|SPC25_RAT,0.00699498121923924
t34430aep|RPAP1_BOVIN,0.00285673060711985
t34429aep|PP4C_XENTR,0.105912472696028
t31846aep|CEP70_RAT,0.00646552021134101
t31849aep|TYPH_RAT,0.0873858903373588
t31847aep|RS2_ICTPU,0.0179000683672013
t34798aep|APH1_DROME,0.00118214894358147
t34802aep|PISD_CRIGR,0.013959519657384
t34796aep|PCMD2_BOVIN,0.0235687103059125
t34792aep|PTH2_BOVIN,0.0360171354950857
t34790aep|TWF1_HUMAN,0.387130993998003
t32481aep|GUAA_RAT,0.0373679183174713
t32473aep|RB18B_DANRE,0.0578848902390336
t32475aep|WHITE_DROME,0.00598973102021149
t31225aep|RT35_BOVIN,0.0608997364790394
t36653aep|DOHH_RAT,0.0456429760168965
t37814aep|CC105_BOVIN,0.270334359742093
t37817aep|RS6_BRAFL,0.147672597067991
t37818aep|EF1A_HYDVU,0.0181820267081519
t32253aep|YPEL5_PONAB,0.0609179727657019
t32269aep|FSTL1_BOVIN,1.43260184248479
t35082aep|WASH7_HUMAN,0.0569772474818886
t35075aep|COMD6_MOUSE,0.242454777062523
t35552aep|DTL_CHICK,0.0312520591912695
t35556aep|M4K2_HUMAN,0.221612848963364
t35545aep|KLC4_MOUSE,0.0114321088445039
t35558aep|ARP10_HUMAN,0.0278905771974441
t36397aep|ARMC7_MOUSE,0.102705754191018
t36392aep|UTP15_HUMAN,0.1027352766726
t36391aep|HETE1_PODAS,0.0228498875635105
t36387aep|NPHP3_HUMAN,0.034253466872315
t35408aep|NK2R_RAT,0.178513231083562
t33712aep|HACD_CAEEL,0.0114321088445039
t33710aep|SEC_ARATH,0.091062845608646
t33695aep|GID8_NEMVE,0.0482318615173411
t35851aep|OPSD1_MIZYE,0.242221615847275
t35853aep|TM175_MOUSE,0.0114321088445039
t35848aep|MS3L1_PONAB,0.0219118464051065
t35846aep|SDHF3_NEMVE,0.0738427030366181
t35850aep|CYTA_MOUSE,0.0114321088445039
t35208aep|TTC28_MOUSE,0.0114321088445039
t37320aep|CO6A6_HUMAN,0.36178567933265
t36969aep|CISD3_HUMAN,0.227320884407052
t32615aep|UNK_HUMAN,0.048216433324568
t32633aep|MED16_XENTR,0.0242469261789046
t32616aep|FBN1_BOVIN,0.0179686918506291
t33645aep|TLR1_DROME,0.184655627646526
t33641aep|AT5F1_BOVIN,0.260412274007101
t33657aep|TM243_BOVIN,0.0699077862459034
t33648aep|KPCD3_HUMAN,0.0617876526953305
t33644aep|CC180_HUMAN,0.0455205742236824
t33650aep|DUS22_HUMAN,0.165104301488282
t37951aep|MPU1_MOUSE,0.1983048569145
t37948aep|RHG32_XENLA,0.197855572971123
t31829aep|MYO10_HUMAN,0.19305442235695
t31824aep|DNJC5_TETCF,0.31333360506509
t31819aep|CPSF1_BOVIN,0.000326003077805129
t31818aep|DYR_AEDAL,0.183274439035566
t31817aep|AKR1_YARLI,0.0228498875635105
t32425aep|ANXA7_MOUSE,0.170103616808993
t32412aep|M3K19_HUMAN,0.0381713721652299
t32423aep|CADA_STAAR,0.00175602595857259
t32416aep|COMD8_HUMAN,0.183103885571681
t32413aep|NTPES_BACSU,0.498216523794431
t36940aep|ROP1L_XENLA,0.0441395134871361
t36953aep|RBM26_HUMAN,0.470117289513596
t36948aep|RM54_HUMAN,0.2742495683875
t36944aep|CFA74_MOUSE,0.0529481752865019
t33893aep|MCPI_MELCP,0.423699619322624
t33904aep|TFB1M_XENTR,0.00246957947345511
t33900aep|SIP2_YEAST,1.73059531274918
t33627aep|VMP1_DANRE,0.0640449842180682
t33620aep|SYT7_HUMAN,0.0296516695759203
t36961aep|TRAF4_HUMAN,0.0996498697267034
t31714aep|KLC4_RAT,0.0228498875635105
t31719aep|VATC_MANSE,0.518299283747556
t33185aep|RTJK_DROME,0.0114321088445039
t33183aep|PNKP_HUMAN,0.773924151086744
t33195aep|RA54B_CHICK,0.0912850636799445
t33189aep|IQCA1_HUMAN,0.0114321088445039
t33188aep|ADCY9_HUMAN,0.219155827659239
t33191aep|ALRA_DICDI,0.0605769823208171
t37636aep|FAT2_DROME,0.0683802935759745
t37632aep|LGR5_XENTR,0.0456429760168965
t37624aep|VATF_HUMAN,0.588183591585656
t37623aep|RHES_HUMAN,0.0284118698764639
t37627aep|CD2B2_MOUSE,0.058372880006396
t37634aep|KELP_ARATH,0.226537950026694
t37637aep|DYHC_HELCR,0.0771231803088367
t36963aep|PPID_HUMAN,0.335064343191567
t36574aep|OPN4B_XENLA,0.0228498875635105
t36583aep|CSTF3_MOUSE,0.0350341401716245
t36590aep|GLYM_HUMAN,0.321339117146725
t36580aep|S39AD_DANRE,0.411293607207769
t34754aep|FXC2B_XENLA,0.595181921652098
t34760aep|QORL1_MOUSE,0.0440656816676137
t34765aep|ZBED4_HUMAN,0.0114321088445039
t34759aep|TDRD5_AILME,0.0900749304561079
t34764aep|RSU1_BOVIN,0.375458239518435
t34577aep|ARSB_RAT,0.0112307637301683
t34564aep|YMH6_CAEEL,0.02712428451289
t34581aep|PELI1_MOUSE,0.0213221417396097
t38671aep|SETD7_HUMAN,0.0301168328835247
t38686aep|PIF1_PSYWF,0.0456429760168965
t38672aep|SHL2_ORYSJ,0.0114321088445039
t38680aep|PGAP3_XENTR,0.0863440155013332
t36972aep|FUCM_HUMAN,0.303668278149362
t32838aep|RASLC_DANRE,0.843411705053782
t32855aep|ZN205_BOVIN,0.03251475377895
t32845aep|KTI12_DANRE,0.0502416051365947
t32851aep|STX18_HUMAN,0.012778229689121
t36502aep|NPHP3_HUMAN,0.0887309262138406
t36483aep|TAF8_DANRE,0.0761995995322452
t36496aep|TNAP3_MACFA,0.0769397923322272
t36491aep|VP37B_HUMAN,0.195804504419505
t36488aep|TIGD2_MOUSE,0.0114321088445039
t38463aep|RS17_BOVIN,0.147603190085523
t38464aep|AB1G_ARATH,0.0114321088445039
t34603aep|RWDD1_RAT,0.180902398460563
t34595aep|NDK_CHICK,0.764666484620481
t34599aep|YTX2_XENLA,0.0431583783437161
t34600aep|KPSH1_BOVIN,0.00353383646091474
t38360aep|PIGL_RAT,0.00125088801533882
t38363aep|DNAL4_PIG,0.201998358606262
t38358aep|PLK4_NEMVE,0.0452206048971895
t38365aep|TMOD2_RAT,1.82682589106957
t38366aep|DDRGK_TRIAD,0.30284919675949
t32782aep|ARGLA_DANRE,0.13413146485251
t37025aep|THG1_HUMAN,0.00220773539833753
t32780aep|TBRG1_XENTR,0.0236393013939675
t32786aep|SETD4_HUMAN,0.00194742662139423
t32785aep|HEBP1_MOUSE,3.38109503320734
t37211aep|RYK_MOUSE,0.0528926812660529
t37210aep|DPOD3_BOVIN,0.020058276948018
t37220aep|HMCN2_HUMAN,0.034253466872315
t37217aep|BAZ1A_HUMAN,0.263406595029463
t37214aep|ITA9_MOUSE,0.248862340873553
t36474aep|RT06_BOVIN,0.138783228448608
t36469aep|DNLI1_XENLA,0.118540574974395
t36466aep|TF2H1_HUMAN,0.0262851604230846
t38654aep|BBS4_HUMAN,0.0189750642054333
t38653aep|TOR1A_MACFA,1.19832960019012
t38655aep|RRP44_HUMAN,0.208777811426277
t38658aep|PKHG5_MOUSE,0.180791952747355
t35895aep|DAPLE_XENLA,0.112379435652052
t35885aep|PPR42_XENLA,0.0462929627620559
t35898aep|NPHP3_XENLA,0.461330069848905
t38456aep|ELMD2_BOVIN,0.137801762052374
t38450aep|KCY_DANRE,0.0903822260640546
t31918aep|RAD9A_MOUSE,0.00125088801533882
t34560aep|AMPN_RAT,0.0196463693224957
t34549aep|PP2C2_CAEEL,0.126410663939798
t34547aep|UBP16_HUMAN,0.0868266630922352
t34555aep|TM107_DANRE,0.0550033188062122
t34552aep|NPYR_DROME,0.0114321088445039
t34559aep|XPA_XENLA,0.100169294879718
t35295aep|RM09_RAT,0.0249293676309657
t35296aep|MORN2_BOVIN,0.0407054700066792
t37101aep|OTX2B_XENLA,1.15427809712441
t37098aep|MUG1_MOUSE,0.0114321088445039
t37097aep|THA11_DANRE,0.034253466872315
t37095aep|AGRG4_HUMAN,0.181721003436222
t34990aep|LYST_MOUSE,0.108799565974534
t34989aep|MOG1_BOVIN,0.116758737284251
t34991aep|RBM25_MOUSE,0.142373376754367
t31900aep|FRIH_TREBE,4.50369008928552
t31904aep|RPB11_MOUSE,0.0528724264153616
t31908aep|RSLBA_HUMAN,0.0456327925933189
t31912aep|HSP70_HYDVU,0.545713027879384
t31905aep|DYH2_MOUSE,0.0114321088445039
t31909aep|RBM25_MOUSE,0.0428701698708176
t31910aep|CAH1_RAT,0.0228498875635105
t38176aep|APC1_MOUSE,0.0974341581544165
t36373aep|RTXE_DROME,0.0114321088445039
t38183aep|APC_RAT,0.15403372854004
t38186aep|CRYAB_BOVIN,0.361119081883158
t32713aep|SDA1_RAT,0.20354588958828
t32714aep|TENS1_HUMAN,0.317450002108108
t32725aep|TIM10_CAEBR,0.0084020794744998
t32719aep|T2FA_XENLA,0.204696459307858
t32717aep|STX12_MOUSE,0.112296238779787
t32709aep|MCFD2_PONAB,0.110845454384384
t35366aep|XRN1_HUMAN,0.0220323336243903
t35363aep|TMX2B_DANRE,0.0578977518608777
t35365aep|SGCD_HUMAN,0.638826853644187
t35373aep|RS14_MARMM,0.0610756362594481
t35372aep|ELYS_XENLA,0.0934272417672865
t34194aep|THNS2_MOUSE,0.054410214820834
t34195aep|SAM9L_HUMAN,0.0387644573579518
t34183aep|TLN1_HUMAN,0.00347015958812521
t34192aep|FORF_DICDI,0.411996647855906
t32768aep|KLC4_MOUSE,0.0228498875635105
t32762aep|RAD50_MOUSE,0.252689461564243
t32757aep|INO80_MOUSE,0.0779011405012428
t32760aep|BRM_DROME,0.00331512033962732
t32773aep|TRI50_MOUSE,0.192683793138154
t32766aep|SC5AC_MOUSE,0.034253466872315
t32775aep|CELR2_HUMAN,0.106666780615016
t33151aep|LAT3_MOUSE,0.0114321088445039
t33149aep|TOLL6_DROME,0.0324476403015424
t32180aep|MYLK_SHEEP,0.0337786868432036
t32160aep|MYD88_HUMAN,0.216220948163396
t32167aep|HAUS4_HUMAN,0.0286923115068096
t32162aep|STAB2_HUMAN,0.0114321088445039
t36935aep|KCNC1_HUMAN,0.0228498875635105
t36933aep|ATG2B_HUMAN,0.00575279585904331
t36930aep|RTJK_DROME,0.034253466872315
t36928aep|CACB2_RABIT,0.204300594727412
t35835aep|IFT22_XENTR,0.0902695105556559
t35829aep|PLPL9_HUMAN,0.0528570209362047
t35007aep|NPFF2_HUMAN,0.091062845608646
t35009aep|SPB10_BOVIN,0.0777923545081944
t35017aep|HSF_XENLA,0.02671235774447
t35008aep|OPN4_PHOSU,0.113691615275819
t35005aep|CHRD_XENLA,0.0348197632450399
t34999aep|SRBP1_PIG,1.03538965844206
t35003aep|CTNS_HUMAN,0.228508229670794
t32106aep|TLN2_HUMAN,0.720027847337162
t32100aep|PRRT1_MOUSE,0.939606272954204
t32104aep|ASIC1_MOUSE,0.0228498875635105
t32112aep|HACE1_HUMAN,0.0853006441840029
t32111aep|TAF9B_RAT,0.0635183578843041
t32099aep|DDX46_MOUSE,0.0273282566399033
t32321aep|DYH7_HUMAN,0.0495149474395424
t32316aep|IPP_HUMAN,0.0380490647084775
t32313aep|USP9X_HUMAN,0.0368556209453641
t32315aep|IN80B_HUMAN,0.141545293405925
t36031aep|ANPRA_MOUSE,0.0226505796886891
t36035aep|TCEA2_HUMAN,0.131041766760615
t34090aep|MYLK_RABIT,0.0114321088445039
t32144aep|CHST3_CHICK,0.0181128123636688
t33384aep|GPR1_MACMU,0.0114321088445039
t32148aep|DPOA2_HUMAN,0.0228498875635105
t32140aep|RAD2B_ARATH,0.175754193071723
t32147aep|DDX10_HUMAN,0.0308430940509786
t37190aep|DUR1_LACKL,0.0114321088445039
t37191aep|DUR1_LACKL,0.0114321088445039
t37177aep|MDC1_RAT,0.0224054907102766
t37178aep|MSH3_MOUSE,0.0228498875635105
t38446aep|RNF10_XENLA,0.0135827432559211
t38442aep|SMC1A_HUMAN,0.179714907033312
t38440aep|AGGF1_MOUSE,0.189672363404889
t38435aep|DHX9_XENLA,0.247054304289681
t36572aep|NLR1A_MOUSE,0.0805881524673274
t36565aep|TF29_SCHPO,0.0114321088445039
t36566aep|YRD6_CAEEL,0.0114321088445039
t33385aep|CDD_DICDI,0.131586928264481
t36571aep|FL2D_DANRE,0.220049149260566
t36569aep|BCD1_PONAB,0.0802822028812032
t36564aep|D19L3_HUMAN,0.00632168520078242
t36738aep|ZSCA2_MOUSE,0.026592962196319
t36735aep|S30BP_HUMAN,0.0869680868924156
t38618aep|MOS1T_DROMA,0.0114321088445039
t38619aep|AL8A1_DANRE,0.159708163933463
t38623aep|EGL15_CAEEL,0.0114321088445039
t38621aep|MOCS3_AEDAE,0.0361060585474862
t34467aep|GAPR1_MOUSE,0.17434035240694
t34476aep|Y1199_DICDI,0.221422664103747
t34475aep|LRIG2_HUMAN,0.08576712228269
t34481aep|PYM1_BOVIN,0.156262110897064
t34477aep|HGH1_DROME,0.0386211613229954
t34674aep|KI16B_MOUSE,0.0905340033304574
t34685aep|CPMD8_HUMAN,0.0228498875635105
t34686aep|CPMD8_HUMAN,0.034253466872315
t34669aep|CK070_BOVIN,0.00977312328058699
t34682aep|IPMK_HUMAN,0.0825577578764654
t34670aep|VKORL_HUMAN,0.140973648967006
t37727aep|KLC4_HUMAN,0.0114321088445039
t33393aep|TEAN2_MOUSE,0.0461190005830549
t37722aep|MEGF8_RAT,0.0110392118185072
t37718aep|CFA45_HUMAN,0.187926328246551
t37731aep|S17A9_MOUSE,0.0114321088445039
t37729aep|KPCD3_MOUSE,1.36219125239864
t32502aep|MKS3_RAT,0.0114321088445039
t32518aep|PTHD3_MOUSE,0.00363834315473909
t32519aep|PTR36_ARATH,0.329919766643869
t32496aep|CNR1A_TAKRU,0.0521561572124062
t32498aep|KLC4_BOVIN,0.0456429760168965
t32515aep|ZFY26_BOVIN,0.0501790364191282
t32516aep|DTNB_MOUSE,0.167746068370931
t32501aep|GPMI_ONCVO,0.361587318113198
t36975aep|DYH5_HUMAN,0.00710989996935907
t36989aep|GPX5_PIG,2.92851610814899
t36976aep|WBS22_MOUSE,0.0290061395418702
t36974aep|CNFNA_XENLA,0.262280227976886
t36988aep|FAT4_HUMAN,0.0189941055568743
t37004aep|MICA2_RAT,0.288887801550587
t37005aep|CPMD8_HUMAN,0.0683802935759745
t36996aep|MPIP1_HUMAN,0.0848107108214498
t37006aep|SVIL_MOUSE,0.211491133277143
t35158aep|LITH_RAT,0.0260075068812801
t35146aep|ABR_BOVIN,0.427157345089377
t35144aep|NLTP_MOUSE,0.151538913024441
t35154aep|DJC17_BOVIN,0.108112287551262
t35155aep|PRS8_DROME,0.192557805084132
t37975aep|ZNHI1_HUMAN,0.198441819163969
t37986aep|TIDC1_HUMAN,0.134838207563938
t37987aep|MET17_MOUSE,0.199559799203787
t37978aep|HDGF_RAT,0.392015686197126
t33498aep|DDX51_DANRE,0.14961992604693
t33506aep|GP126_MOUSE,0.0114321088445039
t33519aep|CCD25_DANRE,0.440019238750001
t33518aep|INT7_CHICK,0.014534413068975
t38565aep|PDXK_HUMAN,0.0190996088130383
t38572aep|TADA1_RAT,0.0287825292029836
t38574aep|DDX31_MOUSE,0.0785356967398977
t38564aep|DEN2C_HUMAN,0.0351915886751531
t31271aep|GAB1_MESAU,0.174959465241455
t31269aep|DALD3_RAT,0.0376221462464585
t33776aep|ASIC3_HUMAN,0.0190036858078872
t33775aep|UB2G2_PONAB,0.153027085315588
t33778aep|LARP1_MOUSE,0.2555990548688
t31950aep|B3GN2_HUMAN,0.00232774193990267
t31934aep|MENG_LEPIN,0.103862271521853
t31929aep|CERS6_HUMAN,0.506464816054625
t31947aep|HLH11_CAEEL,0.297162956577672
t31936aep|PRRT1_MOUSE,0.142860758454994
t31931aep|ANK3_MOUSE,0.069362285152329
t31938aep|UCP4_HUMAN,0.0997085113658554
t31941aep|ZNT10_MOUSE,0.0878376713350487
t31957aep|DOCK1_HUMAN,0.00284954322189925
t31930aep|GXN_ACRMI,0.772146656852693
t32739aep|CHM1B_CHICK,0.214534166489919
t32745aep|PRRT1_MOUSE,1.98685286242222
t32744aep|LMX1A_HUMAN,0.0669591548974326
t32736aep|GRM7_MOUSE,0.0114321088445039
t32747aep|ZIC2B_XENLA,0.914024306558459
t32740aep|KLC4_HUMAN,0.0394736861651904
t32755aep|RBCC1_MOUSE,0.0334412122331538
t33610aep|VP33A_RAT,0.257455063887649
t33592aep|ZNT1_HUMAN,0.0476086667508944
t33590aep|STS_HUMAN,0.0165310231735515
t33591aep|EXOS4_BOVIN,0.102705754191018
t33603aep|XPP1_MOUSE,0.00384099748752937
t32382aep|TCHP_DANRE,0.0395298437347954
t32369aep|GAPR1_HUMAN,0.00598973102021149
t32381aep|Y2R2_DROME,0.0114321088445039
t38579aep|CB069_DANRE,0.0170261177230097
t38581aep|HE_HEMPU,0.0174436211459648
t38582aep|TTC24_HUMAN,0.0120681038373115
t38419aep|G3ST3_MOUSE,0.0114321088445039
t38432aep|MYO3B_HUMAN,0.46342398531567
t38420aep|PLRKT_HUMAN,0.00913389982656666
t38418aep|TMM19_XENTR,0.028589648712649
t38414aep|ORC4_PONAB,0.0606690613147726
t38504aep|CATIP_DANRE,0.147818295344935
t38503aep|PCBP1_RABIT,0.0114321088445039
t38507aep|CHUR_BOVIN,0.0737589561568688
t38509aep|DCDC2_MOUSE,0.351089744319569
t38510aep|ZN235_MOUSE,0.0462566037872453
t38497aep|DDC_HUMAN,0.195126233474829
t38499aep|ECM29_HUMAN,0.0228525317574798
t31735aep|NOTU2_XENLA,0.0413876789896616
t31732aep|F10C1_MOUSE,0.0374170549841618
t31725aep|TPC13_XENTR,0.0821430601388305
t31734aep|VITRN_MOUSE,0.00952352700946687
t31730aep|S2611_HUMAN,0.18225940312254
t33104aep|SL9A8_HUMAN,0.027407871661803
t33116aep|LAT4_XENTR,0.0114321088445039
t33101aep|SAFB1_MOUSE,0.163076838180538
t33099aep|ASM_BOVIN,0.388382758520187
t37444aep|TRI37_HUMAN,0.0464368119675971
t37464aep|PK1L2_MOUSE,0.0495014242272016
t36604aep|LANC3_MOUSE,0.0696407222772128
t36593aep|THAP4_BOVIN,0.034253466872315
t36591aep|ZMYM1_HUMAN,0.0157854455381739
t36606aep|TBD_CANLF,0.00624544618120793
t36612aep|ERIC3_HUMAN,0.0898837353794232
t34689aep|RAB14_PONAB,0.617442908444394
t34698aep|TSSK3_HUMAN,0.0493370061943935
t34695aep|SORCN_SCHJA,0.0228498875635105
t34691aep|PLCL2_MOUSE,0.00511324445454493
t34701aep|TM223_HUMAN,0.0610701391183706
t32283aep|PPBT_CHICK,0.547991904303981
t32293aep|PKHM2_HUMAN,0.0153664947722726
t32275aep|CAN5_MOUSE,0.00221105434643715
t32290aep|NOL6_MOUSE,0.084735753172083
t32280aep|5HTR_LYMST,0.0456429760168965
t32909aep|F228B_MOUSE,0.0243992439613013
t32902aep|AFAD_HUMAN,0.257269013556774
t32901aep|APBP2_RAT,0.00464999744601812
t32931aep|OCTL_DROME,0.0497594663811108
t32334aep|DCTP1_MOUSE,0.043210634952208
t32343aep|GRT1A_DANRE,0.185753471906372
t32349aep|CRJ1A_TRICY,0.315752884495976
t32339aep|QRFPR_HUMAN,0.149449537986096
t32350aep|DCA15_BOVIN,0.0239352095617138
t32346aep|TTLL4_HUMAN,0.100074513045218
t32897aep|CASP2_CHICK,0.0319009100260304
t32866aep|PDD2L_CHICK,0.0409884543251064
t32898aep|CAC1B_RAT,0.0082144632356429
t32873aep|TPMT_PSEAB,0.121559184329136
t32875aep|RPAP3_MOUSE,0.00705447766277649
t32895aep|RMR2_ORYSJ,0.0467990279865312
t32872aep|AMPN_RABIT,0.707797738571201
t37687aep|DBP8_BOTFB,0.0648678593497211
t37696aep|HMCN1_HUMAN,0.0114321088445039
t37681aep|NFX1_BOVIN,0.173115830210734
t37698aep|S18B1_MOUSE,0.00255687214454726
t37690aep|RNF4_HUMAN,0.256742399841209
t37694aep|THAP9_HUMAN,0.0114321088445039
t37699aep|AGTRB_MOUSE,0.0114321088445039
t37695aep|ANPRA_MOUSE,0.000176707997161173
t33221aep|MP62_LYTPI,0.214910149521884
t33209aep|RBM48_MOUSE,0.0553280377349767
t33224aep|CD047_MOUSE,0.0609512889564611
t33213aep|CEP44_XENTR,0.0555664416463586
t33205aep|KCNQ1_SQUAC,0.059999844911411
t33230aep|GKAP1_DANRE,0.0666510641861247
t33214aep|EXOS1_HUMAN,0.207578693778881
t33867aep|NADK_MOUSE,0.00499349253060767
t33849aep|CATL_SARPE,2.94731397963949
t33846aep|P52K_MOUSE,0.0114321088445039
t33864aep|CNTP5_CANLF,0.0961581667879531
t33853aep|RN220_HUMAN,0.185032221021787
t33845aep|SEPT2_CHICK,0.0985064307062849
t33868aep|CCS_PIG,0.0501790364191282
t33861aep|GCC1_HUMAN,0.153698123847955
t33856aep|PARD3_HUMAN,0.0523130781142842
t35773aep|FRIS_LYMST,0.722002612741379
t35776aep|KLC4_MOUSE,0.094497271137448
t35772aep|MED23_DANRE,0.0245647526148253
t35780aep|DDX23_HUMAN,0.045409626388731
t35771aep|RASEF_MOUSE,0.425510209272362
t35781aep|NISCH_HUMAN,0.0244657174406554
t35770aep|B3GLT_HUMAN,0.0211486900585445
t37400aep|AMPP1_PENRW,0.408393372135524
t37402aep|NAC1_CAVPO,0.0347336768520319
t37409aep|ATS9_HUMAN,0.0114321088445039
t37422aep|ADA12_MOUSE,0.250824458480745
t37423aep|CCD83_MACFA,0.00602093636592628
t37416aep|DEN1A_XENLA,0.16811893021245
t37404aep|FIGL1_RAT,0.113145755439814
t37417aep|GRM8_RAT,0.0228498875635105
t37413aep|MACF1_HUMAN,0.0761011514080063
t37401aep|FNIP1_CHICK,0.116857713157028
t37427aep|Y2R2_DROME,0.0228498875635105
t37421aep|RIMB1_RAT,0.0215363813742377
t37420aep|TTLL6_DANRE,0.0108969280455393
t37410aep|UQCC1_XENLA,0.0868674334502217
t32186aep|COPIA_DROME,0.0114321088445039
t32210aep|VIAAT_XENTR,0.274533128834616
t32188aep|ZBED4_HUMAN,0.034253466872315
t32204aep|GON4L_HUMAN,0.0030600227754202
t32206aep|EGL15_CAEEL,0.0823090441306108
t32191aep|TC1A_CAEEL,0.0228498875635105
t32200aep|S35F6_HUMAN,0.43294796533598
t32192aep|MALT1_HUMAN,0.176054126693142
t38720aep|RTKN_HUMAN,0.0725320517565647
t38728aep|EPB1B_XENLA,0.0141849223271034
t38731aep|SAC2_DANRE,0.0203819035752727
t38139aep|FNBP4_MOUSE,0.085617785487462
t38154aep|S35E1_RAT,0.0589820742761273
t38166aep|CUBN_HUMAN,0.034253466872315
t38165aep|TYDP1_MOUSE,0.00223192161445903
t38162aep|RTXE_DROME,0.0114321088445039
t38172aep|CCD13_HUMAN,0.0543735197572173
t38146aep|MLP_ACRMI,0.0114321088445039
t38157aep|ABH15_MOUSE,0.0379865092821009
t38153aep|APEX2_BOVIN,0.0275195152090627
t38169aep|CARTF_RAT,0.0119837318564681
t37740aep|SAL_SILAS,0.0192532103333222
t37746aep|USH2A_HUMAN,0.0114321088445039
t37739aep|RFC1_HUMAN,0.0767093244775125
t37763aep|ACBG2_XENLA,0.0139856211100668
t33049aep|RTJK_DROME,0.00713188131186897
t33040aep|IQCB1_MOUSE,0.0762576387123693
t33045aep|AT8B2_HUMAN,0.132430972499832
t33073aep|PMGT1_BOVIN,0.0079572455093268
t33037aep|MED4_RAT,0.0568410228701263
t33048aep|CAN7_HUMAN,0.0973354312220919
t33047aep|HKR1_HUMAN,0.00933470705438169
t32607aep|SMYD4_PONAB,0.234954668355259
t37484aep|HMP_OCEIH,0.755449786930001
t32591aep|ACSF2_MOUSE,0.0880696980585726
t32609aep|OPTN_DANRE,1.21161492886636
t32601aep|CYTSA_DANRE,1.48037367463861
t32589aep|DHDH_XENTR,0.222851628623245
t35655aep|NPHP3_HUMAN,0.839622081735184
t35679aep|KAD9_HUMAN,0.137323659117709
t35677aep|PGDH_HUMAN,1.2456586695602
t31412aep|FND3A_HUMAN,0.0386870617428971
t31393aep|MEC2_CAEEL,0.13331204966069
t31400aep|WDR93_HUMAN,0.0142204108983542
t31424aep|CFA57_MOUSE,0.0574602029655143
