t37645aep|CP4V2_MOUSE,0.00542050285088834
t32349aep|CRJ1A_TRICY,0.19072189868832
t32353aep|THOC2_DASNO,0.46344693460052
t32333aep|DHDDS_HUMAN,0.0652015662900337
t32350aep|DCA15_BOVIN,0.063403633013824
t32346aep|TTLL4_HUMAN,0.0629355494309305
t32897aep|CASP2_CHICK,0.0533415944040546
t32866aep|PDD2L_CHICK,0.126918220310702
t32893aep|TNG2_BOVIN,0.0316893378669021
t32873aep|TPMT_PSEAB,0.276821805967811
t32875aep|RPAP3_MOUSE,0.224004136586611
t32872aep|AMPN_RABIT,0.012171320498314
t32879aep|DRC7_BOVIN,0.00542050285088834
t32887aep|TOPB1_HUMAN,0.0286600358693967
t32888aep|ANR31_HUMAN,0.0239802463618548
t37687aep|DBP8_BOTFB,0.0143338494597524
t37681aep|NFX1_BOVIN,0.365954765083354
t37698aep|S18B1_MOUSE,0.0013742217235585
t37690aep|RNF4_HUMAN,0.420974420989761
t37679aep|DCC_MOUSE,0.0350265182496755
t33231aep|CLPX_MOUSE,0.0894966638961919
t33221aep|MP62_LYTPI,1.23427649025155
t33233aep|RAD1_PONAB,0.068039455563619
t33217aep|IN80D_XENLA,0.0544865611829128
t33209aep|RBM48_MOUSE,0.172690582996411
t33218aep|TACC3_XENLA,0.0463139101109053
t33225aep|CE350_HUMAN,0.152871429454802
t33210aep|K1586_HUMAN,0.00542050285088834
t33223aep|ZMYM1_HUMAN,0.00542050285088834
t33230aep|GKAP1_DANRE,0.476033364568694
t33214aep|EXOS1_HUMAN,0.221679883235146
t33867aep|NADK_MOUSE,0.068853536769188
t33865aep|F172A_CHICK,0.261619663261671
t33846aep|P52K_MOUSE,0.0108385364172241
t33864aep|CNTP5_CANLF,0.0426990064269089
t33853aep|RN220_HUMAN,0.153403976206942
t33869aep|OSBL8_MOUSE,0.0267270207992034
t33859aep|KCNH2_CHICK,0.00542050285088834
t33845aep|SEPT2_CHICK,0.200497556272055
t33868aep|CCS_PIG,0.0662605551076137
t33861aep|GCC1_HUMAN,0.143300597624386
t35769aep|S36A1_HUMAN,0.00542050285088834
t35772aep|MED23_DANRE,0.0742151480033356
t35780aep|DDX23_HUMAN,0.529256727338784
t35781aep|NISCH_HUMAN,0.00533920092486782
t35770aep|B3GLT_HUMAN,0.00202217354275675
t37402aep|NAC1_CAVPO,0.0150498796494393
t37409aep|ATS9_HUMAN,0.00542050285088834
t37423aep|CCD83_MACFA,0.0318675451757975
t37404aep|FIGL1_RAT,0.224637033615106
t37395aep|CC148_HUMAN,0.081422756452432
t37418aep|CHSS2_HUMAN,0.023635201540916
t37405aep|OTOF_DANRE,0.000584679609896439
t37421aep|RIMB1_RAT,0.0305783746991871
t37410aep|UQCC1_XENLA,0.0838265623092756
t32189aep|NINL_HUMAN,0.0516640893789834
t32188aep|ZBED4_HUMAN,0.00542050285088834
t32212aep|PIGB_BOVIN,0.0273923265359543
t32204aep|GON4L_HUMAN,0.100047936829137
t32187aep|GANAB_MOUSE,0.000160020019681505
t38723aep|HDHD1_HUMAN,0.0927351422207081
t38730aep|FBN1_PIG,0.0162541110735626
t38721aep|TC3A_CAEEL,0.00542050285088834
t38720aep|RTKN_HUMAN,0.0664383782512893
t38159aep|TPGS2_HUMAN,0.0490582512304609
t38139aep|FNBP4_MOUSE,0.0664230001165706
t38154aep|S35E1_RAT,0.0383408179079898
t38166aep|CUBN_HUMAN,0.0216672371425217
t38165aep|TYDP1_MOUSE,0.0831450895489469
t38158aep|JERKL_HUMAN,0.00542050285088834
t38160aep|P52K_HUMAN,0.0216672371425217
t38152aep|TNPO3_HUMAN,0.495784283227878
t38146aep|MLP_ACRMI,0.0162541110735626
t38153aep|APEX2_BOVIN,0.15504578621714
t38169aep|CARTF_RAT,0.0216200288440009
t37746aep|USH2A_HUMAN,0.0108385364172241
t37739aep|RFC1_HUMAN,0.437092810455369
t37748aep|NATD1_XENTR,0.144004383072414
t37760aep|RTJK_DROME,0.00959267188951038
t37763aep|ACBG2_XENLA,0.378860924476324
t37743aep|WDR87_HUMAN,0.124092986868272
t33049aep|RTJK_DROME,0.0389952326646296
t33037aep|MED4_RAT,0.166297670530583
t33047aep|HKR1_HUMAN,0.498084921331779
t33061aep|TTLL4_CAEBR,0.0958344534064951
t32589aep|DHDH_XENTR,0.342510969243057
t35664aep|HTRA2_MOUSE,0.117981922154208
t35668aep|RTBS_DROME,0.00542050285088834
t35654aep|TOP3B_ARATH,0.339783099359902
t35674aep|ZRAB3_BOVIN,0.169519335287913
t31398aep|ANPRB_HUMAN,0.106741422546395
t31426aep|ZN830_XENTR,0.0475540169308842
t31389aep|SCRY4_ENTDO,0.633488009755271
t31400aep|WDR93_HUMAN,0.0282056995990358
t31394aep|ZBED1_HUMAN,0.00542050285088834
t31409aep|TRF6A_XENLA,0.00140189876677841
t31419aep|ISPD_XENTR,0.0294820663504602
t31401aep|U5S1_CHICK,0.773220494674863
t37485aep|UN93L_DROME,0.0432954601972643
t37788aep|BRAP_HUMAN,0.114866328288017
t37801aep|FA69C_MOUSE,0.0108385364172241
t37793aep|TDRD1_DANRE,0.0626858128750139
t37805aep|HMCN1_HUMAN,0.00542050285088834
t37792aep|LACE1_HUMAN,0.0259443872098777
t37798aep|HMCN1_HUMAN,0.022257446427945
t37787aep|TRM11_BOVIN,0.129751855044813
t35805aep|MLP_ACRMI,0.00542050285088834
t35818aep|TCB2_CAEBR,0.0108385364172241
t35787aep|YRD6_CAEEL,0.0108385364172241
t35816aep|GIN1_HUMAN,0.0216672371425217
t35811aep|AL14E_BOVIN,0.0108385364172241
t35793aep|CND1_XENLA,0.834581747419654
t34490aep|PK1L2_MOUSE,0.015579343285741
t34501aep|MSH6_HUMAN,0.256246646352557
t34523aep|K1468_XENTR,0.00866714022329534
t34508aep|RTJK_DROFU,0.00542050285088834
t34502aep|TCB1_CAEBR,0.00542050285088834
t34505aep|ELP1_HUMAN,0.230186920727765
t34520aep|AGRG4_HUMAN,0.00372815975904512
t34516aep|MFTC_MOUSE,0.0695272899866155
t34530aep|ZN862_HUMAN,0.00542050285088834
t34497aep|CHIT3_DROME,0.017726968416266
t37144aep|PGBD4_HUMAN,0.00542050285088834
