t37645aep|CP4V2_MOUSE,0.0878979662605769
t36466aep|TF2H1_HUMAN,0.0324868034216227
t38654aep|BBS4_HUMAN,0.0318528934747952
t38653aep|TOR1A_MACFA,0.980015005669573
t35898aep|NPHP3_XENLA,0.464656016708665
t38450aep|KCY_DANRE,0.183816869442246
t38458aep|PEBB_HUMAN,0.0742058028944149
t31916aep|ZCRB1_XENLA,0.214073850303742
t31921aep|NXF1_COTJA,0.0360246683306401
t31918aep|RAD9A_MOUSE,0.0321303114810621
t34560aep|AMPN_RAT,0.0666267332013499
t34557aep|KDSR_BOVIN,0.138063020518602
t34548aep|KLC4_HUMAN,0.0878979662605769
t37101aep|OTX2B_XENLA,0.585630186472271
t37098aep|MUG1_MOUSE,0.0878979662605769
t37095aep|AGRG4_HUMAN,0.118106519365196
t34989aep|MOG1_BOVIN,0.199273453651454
t34991aep|RBM25_MOUSE,0.015158019814789
t31900aep|FRIH_TREBE,4.79686738327726
t31908aep|RSLBA_HUMAN,0.0471705134842897
t31912aep|HSP70_HYDVU,0.0576403668032367
t36373aep|RTXE_DROME,0.0878979662605769
t38183aep|APC_RAT,0.184183803012256
t38186aep|CRYAB_BOVIN,0.592679043225796
t32714aep|TENS1_HUMAN,0.101572788059758
t32719aep|T2FA_XENLA,0.108487052261849
t32717aep|STX12_MOUSE,0.150004653403577
t32709aep|MCFD2_PONAB,0.267894161005826
t35366aep|XRN1_HUMAN,0.0415500063089929
t35365aep|SGCD_HUMAN,0.68441521062968
t34194aep|THNS2_MOUSE,0.228171551602119
t34192aep|FORF_DICDI,0.523850831136405
t32772aep|P4R3A_MOUSE,0.15968620301605
t32757aep|INO80_MOUSE,0.227203464547201
t32773aep|TRI50_MOUSE,0.116089857670837
t32766aep|SC5AC_MOUSE,0.0878979662605769
t32775aep|CELR2_HUMAN,0.562117944009457
t32779aep|SNR48_HUMAN,0.16197863711303
t33147aep|MFSD8_DANRE,0.0878979662605769
t33154aep|OXR1_MOUSE,0.105708980454292
t32180aep|MYLK_SHEEP,0.00798503782796148
t32160aep|MYD88_HUMAN,0.0452677919779315
t32166aep|GBB5_PONAB,0.046481081509891
t36928aep|CACB2_RABIT,0.493924715321753
t35007aep|NPFF2_HUMAN,0.327883023494945
t35017aep|HSF_XENLA,0.0513585588083876
t35008aep|OPN4_PHOSU,0.0878979662605769
t35011aep|HEMK1_HUMAN,0.048771608781098
t35005aep|CHRD_XENLA,0.258396492911743
t34999aep|SRBP1_PIG,0.988612000299894
t32094aep|TCB2_CAEBR,0.0878979662605769
t32106aep|TLN2_HUMAN,0.495368685980082
t32100aep|PRRT1_MOUSE,0.779494406977802
t32111aep|TAF9B_RAT,0.120576154192891
t32321aep|DYH7_HUMAN,0.118702525745333
t32316aep|IPP_HUMAN,0.10632247190656
t32315aep|IN80B_HUMAN,0.00108782746008378
t36032aep|ABCA1_HUMAN,0.150289992571815
t35701aep|HOME2_HUMAN,0.0155080534618033
t35690aep|HMGX4_HUMAN,0.031921788899164
t32140aep|RAD2B_ARATH,0.0155255879367372
t32147aep|DDX10_HUMAN,0.0956324680790914
t38442aep|SMC1A_HUMAN,0.0628626786860083
t38440aep|AGGF1_MOUSE,0.308504364684911
t36572aep|NLR1A_MOUSE,0.054794503452085
t33385aep|CDD_DICDI,0.251445200341418
t36571aep|FL2D_DANRE,0.014524144814876
t36569aep|BCD1_PONAB,0.245090190407599
t36557aep|DHSO_BOVIN,0.00304965831415378
t36738aep|ZSCA2_MOUSE,0.0574723856620423
t36744aep|ZER1_HUMAN,0.0194402802261211
t36735aep|S30BP_HUMAN,0.109472735067383
t38619aep|AL8A1_DANRE,0.426676199346594
t34465aep|NPHP4_MOUSE,0.00525916089367828
t34476aep|Y1199_DICDI,0.17157147094655
t34481aep|PYM1_BOVIN,0.0353936942444839
t34477aep|HGH1_DROME,0.0587461034343035
t34674aep|KI16B_MOUSE,0.185945277876285
t34671aep|GT2D2_MOUSE,0.16844794273346
t34669aep|CK070_BOVIN,0.292013170758635
t34682aep|IPMK_HUMAN,0.171313698608913
t33393aep|TEAN2_MOUSE,0.0233030674967731
t37718aep|CFA45_HUMAN,0.338843556522711
t37731aep|S17A9_MOUSE,0.0878979662605769
t37729aep|KPCD3_MOUSE,1.69424368237893
t37723aep|INTU_BOVIN,0.0525025895168993
t32517aep|IRF8_HUMAN,0.183675791937781
t32519aep|PTR36_ARATH,0.251445200341418
t32515aep|ZFY26_BOVIN,0.0130908696391178
t32516aep|DTNB_MOUSE,0.0386476111949915
t32501aep|GPMI_ONCVO,0.230534477288422
t36989aep|GPX5_PIG,2.14732347630524
t36974aep|CNFNA_XENLA,0.327883023494945
t36996aep|MPIP1_HUMAN,0.0751174403368033
t37006aep|SVIL_MOUSE,0.380139085339831
t35146aep|ABR_BOVIN,0.122382085270495
t35148aep|MT21D_MOUSE,0.0590261964103678
t37978aep|HDGF_RAT,0.259187012374999
t38573aep|CL004_RAT,0.119334864870644
t38574aep|DDX31_MOUSE,0.113199317611886
t33776aep|ASIC3_HUMAN,0.0726481851961491
t33777aep|IKBP1_HUMAN,0.0596986113896456
t31950aep|B3GN2_HUMAN,0.0673758206369692
t31929aep|CERS6_HUMAN,0.481994994881452
t31935aep|AP4S1_HUMAN,0.0450643457928263
t31947aep|HLH11_CAEEL,0.243258039365788
t31931aep|ANK3_MOUSE,0.0418950961369234
t31930aep|GXN_ACRMI,0.790388255837698
t32745aep|PRRT1_MOUSE,1.90345813106994
t32744aep|LMX1A_HUMAN,0.14179905942132
t32747aep|ZIC2B_XENLA,0.872621748921838
t33610aep|VP33A_RAT,0.203935129669796
t33590aep|STS_HUMAN,0.0815791018706178
t32376aep|FA96A_HUMAN,0.0926179792416891
t32382aep|TCHP_DANRE,0.107803250932878
t38580aep|BCOR_HUMAN,0.0468693780879178
t38579aep|CB069_DANRE,0.218254900238961
t38582aep|TTC24_HUMAN,0.142721972402139
t38420aep|PLRKT_HUMAN,0.0670137554972972
t38504aep|CATIP_DANRE,0.131325994183853
t38507aep|CHUR_BOVIN,0.0122073844313495
t38509aep|DCDC2_MOUSE,0.492622797145151
t38510aep|ZN235_MOUSE,0.168393833734798
t38497aep|DDC_HUMAN,0.1564609269535
t31740aep|PPIL2_MOUSE,0.156227262713242
t31730aep|S2611_HUMAN,0.286820208698139
t33119aep|KINH_STRPU,0.0557782796890373
t33099aep|ASM_BOVIN,0.318076344045896
t37444aep|TRI37_HUMAN,0.159819402856458
t37464aep|PK1L2_MOUSE,0.0960867621331639
t37460aep|TBCEL_RAT,0.147525983382203
t36604aep|LANC3_MOUSE,0.00137797585385808
t36612aep|ERIC3_HUMAN,0.447656584824066
t34698aep|TSSK3_HUMAN,0.129845631532298
t32283aep|PPBT_CHICK,0.247021828893819
t32273aep|CI172_HUMAN,0.0480185193133729
t32293aep|PKHM2_HUMAN,0.0576214850159534
t32278aep|TRM2A_HUMAN,0.133488623094564
t32909aep|F228B_MOUSE,0.218825901507866
t32902aep|AFAD_HUMAN,0.315918890361328
t32932aep|HYD_DROME,0.0913490260526455
t32343aep|GRT1A_DANRE,0.0853411497401067
t32349aep|CRJ1A_TRICY,0.0916045200748951
t32339aep|QRFPR_HUMAN,0.578093236709907
t32350aep|DCA15_BOVIN,0.204282207531093
t32893aep|TNG2_BOVIN,0.0997700859165936
t32872aep|AMPN_RABIT,0.513803264631419
t32890aep|MMP25_HUMAN,0.0878979662605769
t37698aep|S18B1_MOUSE,0.198438276537203
t33231aep|CLPX_MOUSE,0.00190433130019622
t33224aep|CD047_MOUSE,0.00131322969147297
t33213aep|CEP44_XENTR,0.113446297317089
t33205aep|KCNQ1_SQUAC,0.195400400574873
t33230aep|GKAP1_DANRE,0.149233729982148
t33855aep|RASF2_MOUSE,0.0193489022372418
t33867aep|NADK_MOUSE,0.0586379919188695
t33849aep|CATL_SARPE,3.52376312172137
t33865aep|F172A_CHICK,0.288087494183461
t33864aep|CNTP5_CANLF,0.127833029284782
t33861aep|GCC1_HUMAN,0.200719513089824
t33856aep|PARD3_HUMAN,0.336251974872609
t35773aep|FRIS_LYMST,0.452456456697253
t35776aep|KLC4_MOUSE,0.14108260904341
t35771aep|RASEF_MOUSE,0.230549025174871
t35781aep|NISCH_HUMAN,0.0553451409063786
t37400aep|AMPP1_PENRW,0.590821187577077
t37422aep|ADA12_MOUSE,0.198163824458332
t37395aep|CC148_HUMAN,0.0290517023317581
t37401aep|FNIP1_CHICK,0.18700540603267
t37420aep|TTLL6_DANRE,0.030414600730142
t32210aep|VIAAT_XENTR,0.114304523699631
t32206aep|EGL15_CAEEL,0.197486680321985
t32191aep|TC1A_CAEEL,0.0878979662605769
t32200aep|S35F6_HUMAN,0.495135419268358
t32203aep|GAPD1_BOVIN,0.0328294263259103
t38723aep|HDHD1_HUMAN,0.0541408447015636
t38730aep|FBN1_PIG,0.137327883276965
t38139aep|FNBP4_MOUSE,0.0633139407920859
t38166aep|CUBN_HUMAN,0.0878979662605769
t38165aep|TYDP1_MOUSE,0.0331113450801821
t38172aep|CCD13_HUMAN,0.117990517347904
t38152aep|TNPO3_HUMAN,0.0332403412004419
t38153aep|APEX2_BOVIN,0.00172586619382045
t38169aep|CARTF_RAT,0.0770318105535346
t37750aep|ABHD8_BOVIN,0.0540090006710443
t37743aep|WDR87_HUMAN,0.00806501167274748
t33045aep|AT8B2_HUMAN,0.0467687640309114
t33073aep|PMGT1_BOVIN,0.00101548537231451
t33047aep|HKR1_HUMAN,0.064305151746449
t32607aep|SMYD4_PONAB,0.101717275762935
t37484aep|HMP_OCEIH,0.931755078233678
t32609aep|OPTN_DANRE,0.560868410745947
t32590aep|SGSM1_MOUSE,0.15806662726916
t32601aep|CYTSA_DANRE,1.91483210587193
t32589aep|DHDH_XENTR,0.0807229383659979
t35655aep|NPHP3_HUMAN,0.285283113380349
t35677aep|PGDH_HUMAN,1.40879813513176
t35664aep|HTRA2_MOUSE,0.0954231885398675
t31398aep|ANPRB_HUMAN,0.18721644035324
t31412aep|FND3A_HUMAN,0.113562670470507
t31393aep|MEC2_CAEEL,0.032726675439828
t31400aep|WDR93_HUMAN,0.0994316364752978
t31424aep|CFA57_MOUSE,0.147376353501211
t31409aep|TRF6A_XENLA,0.51384794428384
t31408aep|TRF6A_XENLA,1.08288195137896
t31430aep|ARGI1_HUMAN,0.683892742518803
t37791aep|Y381_RICFE,0.353425082066501
t37793aep|TDRD1_DANRE,0.0641463310469139
t37779aep|TRAF3_MOUSE,0.268670350818203
t37787aep|TRM11_BOVIN,0.108978425356255
t37803aep|SPNS1_DANRE,0.146298862849203
t35794aep|SNX7_HUMAN,0.161400378143303
t35803aep|GT2D2_BOVIN,0.0878979662605769
t35793aep|CND1_XENLA,0.093378880876936
t35823aep|FYCO1_MOUSE,0.00438850484185436
t34517aep|ATG9A_PONAB,0.0926165145259223
t34493aep|VPP1_MOUSE,0.274325715073757
t34497aep|CHIT3_DROME,0.209680753237196
t34536aep|NALP7_HUMAN,0.112872634101464
t34538aep|NAL12_HUMAN,0.221051416047545
t37168aep|M3K3_HUMAN,0.315145513635095
t37152aep|MACF1_HUMAN,0.271330273652295
t37136aep|MRE11_RAT,0.279431213756824
t37161aep|CFA69_PAPAN,0.227857204103391
t37156aep|CHIA_MOUSE,0.137938727042884
t37138aep|MED1_HUMAN,0.0985215785902617
t37121aep|HMCN1_HUMAN,0.0366532893002172
t36798aep|ASCC3_CHICK,0.0271324735707814
t36774aep|GGT1_RAT,0.559715189949395
t36802aep|LRK1_CAEEL,0.000167658747283476
t36784aep|TYW1_MOUSE,0.0997718781880996
t36771aep|TM175_DANRE,0.539523970412172
t36785aep|PGBD4_HUMAN,0.0878979662605769
t31809aep|KPCA_RAT,0.244153795179063
t31816aep|TSP1_XENLA,0.0785140239562094
t31794aep|CP17A_CHICK,0.17157147094655
t36128aep|CAH2_TRIHK,0.389237141562911
t36103aep|CC171_HUMAN,0.0385778041813535
t36100aep|ADD_ENTFA,0.0878979662605769
t36104aep|SDK1_HUMAN,0.204529521195596
t36094aep|ZN622_MOUSE,0.135126622311538
t31315aep|FLNA_MOUSE,0.556743763653603
t31341aep|DNLI3_HUMAN,0.092821303900901
t31345aep|RAB1B_ARATH,0.675585756173772
t31303aep|AB1IP_CHICK,0.313836779280403
t31346aep|MGT4A_RAT,0.0878979662605769
t31324aep|DOT1L_HUMAN,0.0829708523296756
t31326aep|HMCN1_HUMAN,0.0878979662605769
t31333aep|WSDU1_DANRE,0.348571879199215
t31334aep|WASP_HUMAN,0.172885843452139
t37266aep|HARB1_HUMAN,0.0327969212439415
t37291aep|CE120_HUMAN,0.0626233537413235
t37270aep|CUBN_RAT,0.0878979662605769
t37247aep|NAS13_CAEEL,0.0237533657005428
t37310aep|TMC7_HUMAN,0.0550493143937954
t37309aep|WHRN_HUMAN,0.0472097149268396
t37294aep|RUFY2_MOUSE,0.00925358180406785
t37283aep|GABT_HUMAN,0.426963561759845
t37256aep|PTPRS_RAT,0.0878979662605769
t31485aep|TOR1A_MACFA,0.20351740048785
t31525aep|HOBOT_DROME,0.0740630074074851
t31547aep|CNTRB_MOUSE,0.153372696107058
t34379aep|MET16_DANRE,0.169965688305126
t34403aep|WDFY3_MOUSE,0.0279140449012715
t34387aep|YDJC_MOUSE,0.0714536416167184
t34391aep|GRDP1_ARATH,0.0904252508664222
t34360aep|PH4H_RAT,0.0759268217445043
t34361aep|QRFPR_HUMAN,0.395975854471318
t34424aep|TRY3_SALSA,1.1474152688639
t34367aep|PIWL1_HUMAN,0.0164262518435047
t31238aep|UNC89_CAEEL,0.0878979662605769
t34419aep|CHD1L_DANRE,0.208053418996589
t34415aep|CC157_BOVIN,0.111758507207168
t34413aep|ZNF84_HUMAN,0.0344727664013512
t34362aep|POL4_DROME,0.0878979662605769
t32552aep|CTRO_HUMAN,0.129548174288188
t32541aep|S15A4_XENLA,0.0756721010127989
t32570aep|SYT11_HUMAN,0.319915049277194
t32549aep|NUD22_RAT,0.116784849766155
t32545aep|AT1A_HYDVU,0.133425759573324
t31234aep|UCHL3_HUMAN,0.344050004520361
t38292aep|BVMO2_STRCO,0.842733342977946
t38274aep|TOPRS_MOUSE,0.0217123377207839
t38316aep|AB22G_ARATH,0.0776033707193405
t38303aep|IFT81_MOUSE,0.418371578993704
t38284aep|WDR66_HUMAN,0.158116166213678
t38264aep|AT133_MOUSE,0.18450407505899
t38253aep|ABCB1_DICDI,0.00486782203615381
t38293aep|NALDL_RAT,0.0326833455996243
t32047aep|RTJK_DROME,0.0601568451193706
t32035aep|GRM8_HUMAN,0.388219367060982
t32031aep|ANK3_RAT,0.0878979662605769
t32029aep|TGS1_RAT,0.0333288025611217
t32000aep|RET_RAT,0.0358437213697428
t32013aep|ZIFL1_ARATH,0.0577894954785913
t32046aep|BLM_XENLA,0.114032164368489
t35471aep|FHAD1_HUMAN,0.0989077105588122
t31771aep|TRM7_HUMAN,0.133603263688674
t35488aep|AGO2_HUMAN,0.828351742467478
t35511aep|NDUA8_BOVIN,0.282852151533594
t31768aep|PSA7L_MOUSE,0.0723046553709977
t35472aep|DMXL1_HUMAN,0.173114220732362
t35446aep|CRA1B_DANRE,0.0346007807597172
t37568aep|DLEC1_HUMAN,0.0497037447287415
t37542aep|CSK_CHICK,0.0257431891534551
t37546aep|HH_DROMO,0.0878979662605769
t37569aep|SCND3_HUMAN,0.0753771447352803
t37534aep|PGBD2_HUMAN,0.0232559760802676
t32983aep|LRRK2_MOUSE,0.049719565646956
t33004aep|CNTP2_HUMAN,0.0099154900845411
t32973aep|JERKL_MOUSE,0.0611184016412692
t35592aep|SE1L2_HUMAN,0.183540723044659
t35577aep|KLC_DORPE,0.265706442580661
t35627aep|AL14E_BOVIN,0.0509269637584666
t35608aep|DDX60_HUMAN,0.0664082562749071
t35587aep|ZBED1_HUMAN,0.052182834057857
t35604aep|JERKL_HUMAN,0.0750373238125233
t35573aep|SHL2_ORYSJ,0.0243478330527377
t34215aep|SETMR_RAT,0.0619253300264516
t34261aep|AGRL3_BOVIN,0.0609800613851487
t34234aep|BRWD1_HUMAN,0.240984982808636
t34246aep|THAP9_HUMAN,0.144683079703998
t37916aep|DEAH5_ARATH,0.80165433980021
t37932aep|ZMYM1_HUMAN,0.0878979662605769
t37937aep|AL14E_RAT,0.0675106076141995
t37876aep|PZP_HUMAN,1.0806795230825
t37917aep|SUREJ_STRPU,0.074407995358554
t37902aep|TRAF4_HUMAN,1.21016382962135
t37924aep|PELET_DROME,0.0715187823257827
t37901aep|LAR_DROME,0.08728147136105
t37855aep|THAP9_HUMAN,0.0401767783955063
t37340aep|LRRK2_HUMAN,0.0482243670781332
t32083aep|OPN4_BRABE,0.164826386371835
t32087aep|RPC9_BOVIN,0.0790076874025913
t31767aep|FKBP9_RAT,1.2521899164783
t36286aep|CAMT2_DICDI,0.355274868170642
t36296aep|ECHM_RAT,0.321856203450706
t31595aep|ACBD6_RAT,0.178234247978084
t37595aep|SIM12_MOUSE,0.02205137638979
t36625aep|SEC20_HUMAN,0.0137488732309933
t36289aep|FRG1_TAKRU,0.0717461395908914
t37203aep|PSMG1_BOVIN,0.231335138242199
t36697aep|SF3B5_HUMAN,0.0591232056811319
t32446aep|K0513_HUMAN,0.0586326770840208
t35335aep|TM177_HUMAN,0.0278741408984834
t34845aep|ALG13_RAT,0.095149095603094
t33431aep|MZM1_ASHGO,0.430488815338445
t34133aep|TM2D1_HUMAN,0.104815768435607
t34911aep|HSP70_HYDVU,0.187601109776886
t35745aep|OARD1_MOUSE,0.0571209838793129
t33748aep|FGFR3_HUMAN,0.125945251360504
t34584aep|SIL1_MOUSE,0.00143193584656899
t35278aep|NOP10_DANRE,0.166209530010641
t31759aep|MPC2_PONAB,0.509931772073555
t34113aep|SPCS1_DROME,0.350565351131711
t34121aep|YETS2_MOUSE,0.0155094930570927
t34082aep|VATG_MANSE,0.143553575603196
t34080aep|NDUF5_RAT,0.180703051078264
t34075aep|HYDIN_MOUSE,0.0574512079446805
t34824aep|PCR3_ARATH,0.0697653768955595
t36640aep|RT21_HUMAN,0.00988522047360124
t35628aep|CENPS_XENLA,0.0639553768475159
t35636aep|GLRX_RICCO,0.245951058661756
t35637aep|RNF11_MOUSE,0.0479552896818512
t38607aep|TU92_POLAB,0.0878979662605769
t34627aep|COXM1_BOVIN,0.070239273371551
t34636aep|RAB4B_DANRE,0.186076947036966
t34628aep|LYRM4_TAEGU,0.00660692572600476
t35109aep|COX17_CANLF,0.156179925999445
t35107aep|IF140_HUMAN,0.0878979662605769
t31554aep|CYT_NOTSC,3.1968225628598
t31467aep|MCTP1_HUMAN,0.480955718367282
t31471aep|APOB_RAT,0.158062036073146
t34616aep|PIF1_XENLA,0.0786769117625102
t33313aep|EMC4_XENTR,0.13270796579705
t32073aep|PIGE_DROME,0.0341505317121298
t34618aep|SCO1_MOUSE,0.0372776521724145
t35954aep|RT28_MOUSE,0.0767258987817002
t31256aep|ABRAL_SALSA,0.585804409496217
t38086aep|PIHD1_XENLA,0.0084769329265098
t38082aep|CD033_RAT,0.0216990586648895
t38088aep|ROBO3_HUMAN,0.0662433673862043
t35274aep|RAB32_HUMAN,0.183269319850097
t31368aep|TMM70_CHICK,0.116725933654032
t37429aep|ACSM3_MOUSE,0.0286134898047976
t31695aep|ARPC4_MOUSE,0.194376490919567
t32130aep|NPC2_DROME,2.05691170308049
t32133aep|SCOCB_DANRE,0.0495451518449962
t37825aep|TM14C_DANRE,1.2532459095696
t37833aep|CI116_SALSA,0.0738356152718792
t37827aep|EMC6_BOVIN,0.177627982180804
t37832aep|UBC9A_DANRE,0.000848543398998612
t36015aep|DENR_CHICK,0.375113635917088
t36013aep|GSTT1_BOVIN,0.138140830717365
t36278aep|KAD6_BOVIN,0.294272912263231
t35970aep|CNIH4_XENTR,0.0952849457941619
t35974aep|IF6_XENLA,0.0819666322519318
t35977aep|CS052_HUMAN,0.0678413526937627
t31573aep|TMM9B_MOUSE,0.0889737669134337
t33283aep|TPPC3_CHICK,0.000716504392324071
t38349aep|UCPB_DICDI,0.17157147094655
t36541aep|PHB2_XENTR,0.22018631897035
t34965aep|NDUB7_DICDI,0.074680878276985
t34971aep|NDUAC_CAEEL,0.33493535024923
t34966aep|TI16A_XENLA,0.462205752694583
t34968aep|RM15_DANRE,0.15286985913056
t34831aep|MTH2_DROYA,0.30849868528536
t33911aep|RL36_IXOSC,0.149102908427866
t36441aep|RM21_HUMAN,0.0214407103804204
t37499aep|CB047_HUMAN,0.0830434545219329
t37496aep|RS17_THEAB,0.0604519814560476
t33446aep|TOM7_HUMAN,0.26155972507219
t32679aep|HSP70_HYDVU,0.231522240923639
t36752aep|ZSWM7_HUMAN,0.151023209683581
t31379aep|S35A3_BOVIN,0.064858943905136
t36298aep|CO061_HUMAN,0.0717232282114843
t37714aep|DLRB2_MOUSE,0.0878979662605769
