t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0.00673357100018024
t31618aep|DTBP1_CHICK,-0.105019189775982
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.186949389601804
t34456aep|TAF3_CHICK,-0.227784979214658
t34453aep|RIFK_DROME,-0.0401821081456424
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0853971903127817
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.00673357100018024
t36336aep|CEP76_PONAB,-0.0540812433120692
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.165819184846099
t36337aep|CRYAB_BOVIN,-0.147208698073881
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.0478597055779931
t35903aep|S35E3_DANRE,-0.0455105167385906
t35908aep|CAF1A_CHICK,-0.0396862911327434
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,-0.0997093059734198
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.0075725795604848
t31838aep|STXB1_RAT,-0.333845772415056
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0702346341331188
t38118aep|AGRIN_MOUSE,0.0236969873207355
t38103aep|PTSS1_DANRE,-0.119481104787263
t38117aep|SAXO1_RAT,-0.0589162181021376
t33743aep|EXOC7_RAT,-0.313042233452799
t33739aep|RPP14_MOUSE,-0.0688258367211265
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0632920903966955
t33735aep|DHB11_RAT,-0.303199523345169
t32686aep|MRP1_CHICK,-0.186204583133645
t32685aep|RN146_XENTR,-0.255176044162219
t32696aep|OTOF_DANRE,0.00673357100018024
t32692aep|GPTC4_XENTR,-0.342485347153789
t32693aep|S27A4_HUMAN,-0.147181847370684
t32687aep|RAB23_HUMAN,-0.0835347060706725
t32691aep|PP14C_RAT,-0.0184673286251332
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0.00673357100018024
t35860aep|KIF3A_MACFA,-0.057493497707494
t35866aep|MEL2A_DANRE,-0.0479661795544989
t35863aep|SSPO_CHICK,0.00949395792519493
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.449127089043115
t35858aep|SCND3_HUMAN,0.00673357100018024
t35861aep|ABCBA_HUMAN,-0.0556229981832608
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.0518306520602462
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0548234823733564
t35353aep|B4GA1_DANRE,-0.00543272247895058
t33691aep|ABCB2_DICDI,0.00673357100018024
t37371aep|IDI1_BOVIN,-0.0540528268343658
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.163605868983342
t37368aep|PEX10_MOUSE,-0.0310761520468455
t37380aep|CBL_MOUSE,-0.148751754890313
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,-0.00367951128556685
t32310aep|LSM1_HUMAN,-0.136195866300253
t32305aep|PPCT_MOUSE,-0.0262039565633524
t32304aep|SWT15_VITVI,-0.0252496644235392
t33480aep|MSRB_METBF,-0.537355593142028
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.293679468029084
t33084aep|TXIP1_MOUSE,0.00673357100018024
t33085aep|TXIP1_HUMAN,0.00673357100018024
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.103681739236083
t36728aep|ARL5B_MOUSE,-0.202745575018871
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0.00673357100018024
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.0691747829312877
t32810aep|NDUA5_BOVIN,-0.734876653854859
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.0834527034682031
t35979aep|ECI1_RAT,-0.212742496356407
t35981aep|PRPF3_CHICK,-0.396237571499026
t35991aep|FLNC_RAT,-0.00477119899690362
t37010aep|NDUF4_PONAB,-0.0677508825787883
t35994aep|MLRP2_ACRMI,-0.0152781074426963
t35982aep|NLTP_CHICK,-0.477306663053774
t35993aep|VATE_DROME,-1.43090721129011
t35988aep|CIA30_DROME,-0.02317702808681
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.00504563832070823
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0.00673357100018024
t31647aep|PPT1_HUMAN,-0.153470615659045
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,-0.139597376867917
t38636aep|ALG3_HUMAN,-0.0532873912837152
t38647aep|RAP1_CAEEL,0.00673357100018024
t38646aep|PARG_BOVIN,-0.050140499925771
t37013aep|LAGE3_MOUSE,-0.220180845460111
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0240837154469557
t34431aep|RSPH1_HUMAN,0.525285401593804
t34434aep|S12A8_XENLA,-0.0201538939946836
t34436aep|XRN1_HUMAN,-0.0437911022748649
t34428aep|SPC25_RAT,-0.069420905396139
t34430aep|RPAP1_BOVIN,-0.00204299220039564
t34429aep|PP4C_XENTR,-0.474732530977344
t34427aep|ML12B_BOVIN,-0.0590477956278211
t31846aep|CEP70_RAT,-0.0302838526844194
t31844aep|TLL1_DANRE,0.533184306447318
t31842aep|TERA_XENLA,-0.647291210403618
t31849aep|TYPH_RAT,-0.0148806347753953
t31847aep|RS2_ICTPU,-0.402737504812994
t31848aep|SPCS3_CHICK,0.189469695691299
t34798aep|APH1_DROME,-0.042215091189089
t34802aep|PISD_CRIGR,-0.00680397631290799
t34796aep|PCMD2_BOVIN,-0.0109157407166872
t34792aep|PTH2_BOVIN,-0.105107388487334
t34790aep|TWF1_HUMAN,-0.218036795628854
t32481aep|GUAA_RAT,-0.079416042182151
t32473aep|RB18B_DANRE,-0.00835349218137733
t32475aep|WHITE_DROME,0.0216287596799442
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,-0.0511042820696389
t31220aep|P52K_HUMAN,0.013489970902023
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,-0.373793066174276
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
