t37645aep|CP4V2_MOUSE,0.162788557377768
t38636aep|ALG3_HUMAN,0.00406297406963692
t34435aep|IMPTB_XENTR,0.00851127858518937
t34431aep|RSPH1_HUMAN,1.16775101621759
t34434aep|S12A8_XENLA,0.0254753910203585
t34428aep|SPC25_RAT,0.0881721426951671
t34430aep|RPAP1_BOVIN,0.0225740268031203
t34429aep|PP4C_XENTR,0.137473536559357
t31849aep|TYPH_RAT,0.0177143592567498
t31848aep|SPCS3_CHICK,0.111128703929074
t34798aep|APH1_DROME,0.00508096302782025
t34790aep|TWF1_HUMAN,0.342038756247848
t32481aep|GUAA_RAT,0.0557660984038565
t32473aep|RB18B_DANRE,0.0586765864316497
t31220aep|P52K_HUMAN,0.0131475886455012
t31225aep|RT35_BOVIN,0.0290423337651644
t36653aep|DOHH_RAT,0.12980916979
t37814aep|CC105_BOVIN,0.115197494923488
t37817aep|RS6_BRAFL,0.0645755026184115
t32253aep|YPEL5_PONAB,0.128769448482446
t32266aep|GGT1_PIG,0.0120754847904581
t32269aep|FSTL1_BOVIN,1.54614409106466
t32258aep|SHPK_MOUSE,0.00980554109607931
t35075aep|COMD6_MOUSE,0.224453901488244
t35552aep|DTL_CHICK,0.0118864485212875
t35556aep|M4K2_HUMAN,0.170574402717392
t35545aep|KLC4_MOUSE,0.065360272212897
t35549aep|PDRG1_RAT,0.0276515340838122
t35558aep|ARP10_HUMAN,0.0167528924634111
t36387aep|NPHP3_HUMAN,0.0131475886455012
t35401aep|LIN52_DANRE,0.0299155249014773
t35408aep|NK2R_RAT,0.162788557377768
t33710aep|SEC_ARATH,0.0858862092953326
t35851aep|OPSD1_MIZYE,0.163638073322618
t35853aep|TM175_MOUSE,0.0131475886455012
t35846aep|SDHF3_NEMVE,0.0510670817029453
t35847aep|PHF3_HUMAN,0.034662701580755
t35208aep|TTC28_MOUSE,0.0393285650323252
t35204aep|RET_RAT,0.0131475886455012
t37320aep|CO6A6_HUMAN,0.263106206094664
t36969aep|CISD3_HUMAN,0.17204958638676
t32622aep|MK14_CANLF,0.00288312821948239
t32623aep|F1142_BOVIN,0.0760746089666177
t33645aep|TLR1_DROME,0.386430036488189
t33652aep|DD3_DICDI,0.0131475886455012
t33641aep|AT5F1_BOVIN,0.285804832647572
t33657aep|TM243_BOVIN,0.224604203351361
t33648aep|KPCD3_HUMAN,0.0434004608645951
t33644aep|CC180_HUMAN,0.0402914124974741
t33650aep|DUS22_HUMAN,0.0397982235261957
t37951aep|MPU1_MOUSE,0.370680146263568
t37954aep|DYH10_HUMAN,0.0131475886455012
t37948aep|RHG32_XENLA,0.177877747895602
t31829aep|MYO10_HUMAN,0.318928065375146
t31824aep|DNJC5_TETCF,0.197604434930065
t31818aep|DYR_AEDAL,0.130552628998648
t31817aep|AKR1_YARLI,0.0262569585530508
t32428aep|UBP15_HUMAN,0.0131475886455012
t32411aep|CNGA2_BOVIN,0.0131475886455012
t32420aep|RPE_HUMAN,0.118965928281475
t32421aep|PCS3_LOTJA,0.0238632034088774
t32425aep|ANXA7_MOUSE,0.195561101440087
t32422aep|UTP11_MOUSE,0.0404414399762016
t32412aep|M3K19_HUMAN,0.0617718410363419
t32416aep|COMD8_HUMAN,0.184641272653785
t32413aep|NTPES_BACSU,0.00409666413344043
t36953aep|RBM26_HUMAN,0.443009130414905
t36948aep|RM54_HUMAN,0.197642947181367
t36944aep|CFA74_MOUSE,0.0222262413601327
t36946aep|ELOV5_XENTR,0.00649698801849975
t33893aep|MCPI_MELCP,0.218604232778768
t33901aep|KLC4_BOVIN,0.0131475886455012
t33904aep|TFB1M_XENTR,0.0537265708716842
t33900aep|SIP2_YEAST,1.65279105423674
t33620aep|SYT7_HUMAN,0.035809525548819
t33626aep|PFLD_ECOLI,0.0328085676766642
t36961aep|TRAF4_HUMAN,0.156867863093007
t31714aep|KLC4_RAT,0.0262569585530508
t31719aep|VATC_MANSE,0.533935874712616
t33194aep|UBP54_RAT,0.0580396684622307
t33183aep|PNKP_HUMAN,0.458669895539445
t33195aep|RA54B_CHICK,0.0360255752343211
t33188aep|ADCY9_HUMAN,0.109398499282883
t33191aep|ALRA_DICDI,0.0743666148663332
t37636aep|FAT2_DROME,0.0131475886455012
t37632aep|LGR5_XENTR,0.0131475886455012
t37624aep|VATF_HUMAN,0.366981618122886
t37627aep|CD2B2_MOUSE,0.159413068287464
t37634aep|KELP_ARATH,0.137687755552217
t37637aep|DYHC_HELCR,0.0300914999715557
t36963aep|PPID_HUMAN,0.329519098938359
t36590aep|GLYM_HUMAN,0.00576301183019577
t36580aep|S39AD_DANRE,0.732079636038311
t34754aep|FXC2B_XENLA,0.685528680109562
t34765aep|ZBED4_HUMAN,0.0131475886455012
t34759aep|TDRD5_AILME,0.141275560930447
t34764aep|RSU1_BOVIN,0.433523066128744
t34564aep|YMH6_CAEEL,0.0133075460731268
t38671aep|SETD7_HUMAN,0.0233348322471608
t38674aep|S7A14_HUMAN,0.00852263740151813
t38672aep|SHL2_ORYSJ,0.0262569585530508
t38680aep|PGAP3_XENTR,0.0392114174076061
t36972aep|FUCM_HUMAN,0.354087931761867
t32838aep|RASLC_DANRE,0.940519068311295
t32855aep|ZN205_BOVIN,0.0704009811044015
t32845aep|KTI12_DANRE,0.158667474723152
t32852aep|NPC2_DROME,0.00088937749353266
t32851aep|STX18_HUMAN,0.00502775774889534
t32840aep|CNOT2_HUMAN,0.0130724930742996
t36490aep|CCD81_HUMAN,0.0389360283104497
t36502aep|NPHP3_HUMAN,0.0709770380076334
t36496aep|TNAP3_MACFA,0.0618883617705025
t36491aep|VP37B_HUMAN,0.112072275716942
t36488aep|TIGD2_MOUSE,0.0131475886455012
t38463aep|RS17_BOVIN,0.0529149823793828
t38465aep|SGT2_SCHPO,0.0131475886455012
t34603aep|RWDD1_RAT,0.0878366266832216
t34595aep|NDK_CHICK,0.765979500623854
t34599aep|YTX2_XENLA,0.0330974733571622
t34608aep|CATL_SARPE,0.0262569585530508
t34600aep|KPSH1_BOVIN,0.00648559904915655
t38363aep|DNAL4_PIG,0.203292044169192
t38358aep|PLK4_NEMVE,0.0469722863337849
t38365aep|TMOD2_RAT,2.00544816551609
t38366aep|DDRGK_TRIAD,0.181866172038305
t37025aep|THG1_HUMAN,0.0913340408352202
t32780aep|TBRG1_XENTR,0.0365950435736731
t32785aep|HEBP1_MOUSE,3.44110772090593
t37220aep|HMCN2_HUMAN,0.0262569585530508
t37217aep|BAZ1A_HUMAN,0.132297003360322
t37214aep|ITA9_MOUSE,0.135468154082995
t36474aep|RT06_BOVIN,0.170639844377182
t36469aep|DNLI1_XENLA,0.121171421794129
t38654aep|BBS4_HUMAN,0.00931519942711495
t38666aep|EPHA3_MOUSE,0.0131475886455012
t38653aep|TOR1A_MACFA,2.61508263858905
t38657aep|CCD94_MOUSE,0.00472234942406096
t38658aep|PKHG5_MOUSE,0.223624863201673
t35895aep|DAPLE_XENLA,0.0842149063148097
t35887aep|LIN1_NYCCO,0.0131475886455012
t35898aep|NPHP3_XENLA,0.702143992072484
t38457aep|RTEL1_DANRE,3.31918538906536e-05
t38458aep|PEBB_HUMAN,0.027127161035943
t31921aep|NXF1_COTJA,0.0728609680781221
t34547aep|UBP16_HUMAN,0.00763170186502473
t34557aep|KDSR_BOVIN,0.0287842298024253
t34555aep|TM107_DANRE,0.0738526539694192
t34552aep|NPYR_DROME,0.0131475886455012
t34559aep|XPA_XENLA,0.0694168039787225
t35297aep|MATN4_HUMAN,0.0131475886455012
t35300aep|DJC11_PONAB,0.0693786655488716
t35296aep|MORN2_BOVIN,0.0620081744804664
t37101aep|OTX2B_XENLA,0.724565417346563
t37098aep|MUG1_MOUSE,0.0131475886455012
t37097aep|THA11_DANRE,0.0131475886455012
t37095aep|AGRG4_HUMAN,0.188937082254106
t34987aep|FA47E_HUMAN,0.0425103846493865
t34990aep|LYST_MOUSE,0.0895872242160573
t34989aep|MOG1_BOVIN,0.0325282394092568
t34991aep|RBM25_MOUSE,0.0557982556977093
t34996aep|RET_RAT,0.00303128355150257
t31900aep|FRIH_TREBE,4.82985974690217
t31908aep|RSLBA_HUMAN,0.0375937944923537
t31912aep|HSP70_HYDVU,0.560243237948711
t31909aep|RBM25_MOUSE,0.0661345744121368
t31910aep|CAH1_RAT,0.0131475886455012
t38176aep|APC1_MOUSE,0.106951619129267
t38183aep|APC_RAT,0.00645144952184898
t38186aep|CRYAB_BOVIN,0.954256871428102
t32713aep|SDA1_RAT,0.303163890394585
t32714aep|TENS1_HUMAN,0.0256141385248285
t32725aep|TIM10_CAEBR,0.0362985356623212
t32719aep|T2FA_XENLA,0.0655674004084156
t32717aep|STX12_MOUSE,0.0480739698259498
t32709aep|MCFD2_PONAB,0.0699003250445295
t35363aep|TMX2B_DANRE,0.0247831554131027
t35365aep|SGCD_HUMAN,0.708537086779664
t35368aep|DCP2_MOUSE,0.0181571872104912
t35372aep|ELYS_XENLA,0.149752156527785
t34190aep|CRFR2_MOUSE,0.0131475886455012
t34192aep|FORF_DICDI,0.453950213992056
t32768aep|KLC4_MOUSE,0.0393285650323252
t32769aep|KLC4_HUMAN,0.0131475886455012
t32762aep|RAD50_MOUSE,0.179641420689677
t32757aep|INO80_MOUSE,0.0293670238437006
t32760aep|BRM_DROME,0.10482434286125
t32773aep|TRI50_MOUSE,0.167457930948809
t32766aep|SC5AC_MOUSE,0.0523628560152223
t32775aep|CELR2_HUMAN,0.629738455404749
t32779aep|SNR48_HUMAN,0.0423509659406926
t33147aep|MFSD8_DANRE,0.0131475886455012
t33154aep|OXR1_MOUSE,0.0550404179718474
t33149aep|TOLL6_DROME,0.041956730122387
t32160aep|MYD88_HUMAN,0.059826158041294
t32167aep|HAUS4_HUMAN,0.0370597668176979
t32166aep|GBB5_PONAB,0.00157977798756566
t36935aep|KCNC1_HUMAN,0.0131475886455012
t36927aep|PLXA3_RAT,0.0206215832544776
t36922aep|KLC4_HUMAN,0.0131475886455012
t36933aep|ATG2B_HUMAN,0.00434568980525002
t35835aep|IFT22_XENTR,0.0920887737849632
t35829aep|PLPL9_HUMAN,0.0238052923925558
t35009aep|SPB10_BOVIN,0.0677677903605149
t35017aep|HSF_XENLA,0.085849147065047
t35008aep|OPN4_PHOSU,0.111659034719057
t35011aep|HEMK1_HUMAN,0.0262339147334179
t35005aep|CHRD_XENLA,0.00883471668543903
t34999aep|SRBP1_PIG,1.0911302318418
t35003aep|CTNS_HUMAN,0.105847785966753
t32094aep|TCB2_CAEBR,0.0131475886455012
t32106aep|TLN2_HUMAN,0.701242231925274
t32100aep|PRRT1_MOUSE,1.12078233728229
t32102aep|KRI1_MOUSE,0.0515313610056927
t32104aep|ASIC1_MOUSE,0.0131475886455012
t32112aep|HACE1_HUMAN,0.0204770224725673
t32111aep|TAF9B_RAT,0.0244762176518045
t32099aep|DDX46_MOUSE,0.0374608520089855
t32321aep|DYH7_HUMAN,0.0254523020674235
t32319aep|AAPK2_HUMAN,0.0132415141614129
t32315aep|IN80B_HUMAN,0.0982417871530264
t36031aep|ANPRA_MOUSE,0.0840794559027148
t36035aep|TCEA2_HUMAN,0.139583518512019
t36962aep|RTBS_DROME,0.0131475886455012
t35698aep|VPS36_XENLA,0.00231139324493079
t32140aep|RAD2B_ARATH,0.0699064569075047
t32147aep|DDX10_HUMAN,0.0172837049994633
t32151aep|HE_PARLI,0.0260733889652525
t32143aep|RN212_MOUSE,0.0393285650323252
t37191aep|DUR1_LACKL,0.0262569585530508
t37187aep|CDK7_HUMAN,0.00676654557621693
t38447aep|SAX_LITCT,0.0153859756192642
t38440aep|AGGF1_MOUSE,0.173448368592377
t38435aep|DHX9_XENLA,0.00273762864424473
t36572aep|NLR1A_MOUSE,0.0452177844601488
t33385aep|CDD_DICDI,0.116989759097817
t36571aep|FL2D_DANRE,0.0734349572803147
t36738aep|ZSCA2_MOUSE,0.081233454120522
t36736aep|ARP8_SALSA,0.028337711358355
t36735aep|S30BP_HUMAN,0.0584509237226074
t38619aep|AL8A1_DANRE,0.184831265320642
t38623aep|EGL15_CAEEL,0.0262569585530508
t38621aep|MOCS3_AEDAE,0.0491787870161954
t34467aep|GAPR1_MOUSE,0.366668622497796
t34476aep|Y1199_DICDI,0.170220433421621
t34475aep|LRIG2_HUMAN,0.024438363022093
t34481aep|PYM1_BOVIN,0.0903841617146382
t34477aep|HGH1_DROME,0.00142947045979534
t34674aep|KI16B_MOUSE,0.155239968466629
t34671aep|GT2D2_MOUSE,0.0100240604324116
t34685aep|CPMD8_HUMAN,0.0131475886455012
t34682aep|IPMK_HUMAN,0.275532605699167
t34670aep|VKORL_HUMAN,0.0463479065306714
t37727aep|KLC4_HUMAN,0.0131475886455012
t37722aep|MEGF8_RAT,0.0127330739996398
t37718aep|CFA45_HUMAN,0.309062496379607
t37729aep|KPCD3_MOUSE,1.69246132057651
t32519aep|PTR36_ARATH,0.285287524320448
t32515aep|ZFY26_BOVIN,0.0624849875254723
t32494aep|RBM45_MOUSE,0.0300818896951228
t32516aep|DTNB_MOUSE,0.221354940827002
t32512aep|ACSF4_HUMAN,0.00720933048815335
t32501aep|GPMI_ONCVO,0.273177895085999
t36975aep|DYH5_HUMAN,0.0088253797703562
t36989aep|GPX5_PIG,2.80271467635528
t36976aep|WBS22_MOUSE,0.0127137589752696
t36977aep|ECT_ACRMI,0.0185050115062332
t36974aep|CNFNA_XENLA,0.585792833078936
t36990aep|TV23B_BOVIN,0.0730103301708495
t36994aep|KINH_SYNRA,0.0131475886455012
t37004aep|MICA2_RAT,0.0670733450211311
t37005aep|CPMD8_HUMAN,0.0393285650323252
t37006aep|SVIL_MOUSE,0.0514415807514137
t35160aep|ZN862_HUMAN,0.0241635011442908
t35150aep|FEM1C_MOUSE,0.0311694557695692
t35146aep|ABR_BOVIN,0.106155878124277
t35152aep|ACTP1_ANTAS,0.0131475886455012
t35144aep|NLTP_MOUSE,0.0698666999372853
t35149aep|5HT1F_HUMAN,0.0393285650323252
t35154aep|DJC17_BOVIN,0.0283263417346597
t37975aep|ZNHI1_HUMAN,0.114412324083405
t37986aep|TIDC1_HUMAN,0.0479670330416972
t37987aep|MET17_MOUSE,0.103036636674699
t37978aep|HDGF_RAT,0.112332197850447
t37988aep|GLNA_PANAR,0.0131475886455012
t33498aep|DDX51_DANRE,0.173809548858659
t33519aep|CCD25_DANRE,0.224058487366845
t33502aep|RET_RAT,0.00301947324643115
t38565aep|PDXK_HUMAN,0.0372089979559457
t38563aep|TRXR1_EMIHU,0.0131475886455012
t38574aep|DDX31_MOUSE,0.0065174329671636
t31271aep|GAB1_MESAU,0.0257067875665359
t31277aep|NHEJ1_DANRE,0.0164646348532893
t31269aep|DALD3_RAT,0.0522298150691035
t31934aep|MENG_LEPIN,0.127696949590975
t31929aep|CERS6_HUMAN,0.284922351606289
t31935aep|AP4S1_HUMAN,0.00952923554747177
t31947aep|HLH11_CAEEL,0.231648712883907
t31936aep|PRRT1_MOUSE,0.188151555685899
t31942aep|ECE1_CAVPO,0.00935547957385813
t31930aep|GXN_ACRMI,0.72267577114654
t32739aep|CHM1B_CHICK,0.0664571068040726
t32745aep|PRRT1_MOUSE,1.95012984605281
t32744aep|LMX1A_HUMAN,0.0711008448603473
t32736aep|GRM7_MOUSE,0.0131475886455012
t32747aep|ZIC2B_XENLA,0.857157741701541
t32740aep|KLC4_HUMAN,0.0200876687013447
t33610aep|VP33A_RAT,0.248940954086107
t33592aep|ZNT1_HUMAN,0.0591265213351869
t33590aep|STS_HUMAN,0.00682872425554193
t33615aep|S43A3_BOVIN,0.0131475886455012
t33603aep|XPP1_MOUSE,0.005592678924125
t32382aep|TCHP_DANRE,0.0244207800651818
t32369aep|GAPR1_HUMAN,0.0208145807287581
t38591aep|CAPS1_RAT,0.00940059762863857
t38580aep|BCOR_HUMAN,0.0113342678425629
t38581aep|HE_HEMPU,0.0241635011442908
t38589aep|TC1A_CAEEL,0.0131475886455012
t38578aep|CAN7_MOUSE,0.0131475886455012
t38418aep|TMM19_XENTR,0.107741108285614
t38414aep|ORC4_PONAB,0.0479274629747676
t38504aep|CATIP_DANRE,0.0627798780312957
t38507aep|CHUR_BOVIN,0.0997959689772615
t38509aep|DCDC2_MOUSE,0.355974187598154
t38497aep|DDC_HUMAN,0.250475498545698
t31735aep|NOTU2_XENLA,0.00518982467354209
t31732aep|F10C1_MOUSE,0.0828785102529592
t31729aep|FREM2_MOUSE,0.0014766767557331
t31730aep|S2611_HUMAN,0.139684170983639
t33101aep|SAFB1_MOUSE,0.0441433779840016
t33099aep|ASM_BOVIN,0.266428746653782
t37444aep|TRI37_HUMAN,0.0260535762020287
t37445aep|MOS1T_DROMA,0.0131475886455012
t37461aep|EYS_HUMAN,0.0131475886455012
t37460aep|TBCEL_RAT,0.00779451557315716
t37459aep|RTBS_DROME,0.0131475886455012
t36604aep|LANC3_MOUSE,0.177116646619654
t36593aep|THAP4_BOVIN,0.0131475886455012
t36591aep|ZMYM1_HUMAN,0.00608314662016433
t36606aep|TBD_CANLF,0.0368749599094189
t36612aep|ERIC3_HUMAN,0.160077428634995
t34689aep|RAB14_PONAB,0.387410536825336
t34698aep|TSSK3_HUMAN,0.0624097346631029
t34701aep|TM223_HUMAN,0.0988725634555507
t32283aep|PPBT_CHICK,0.624409262181036
t32289aep|GTD2A_HUMAN,0.0131475886455012
t32293aep|PKHM2_HUMAN,0.0296938241384719
t32275aep|CAN5_MOUSE,0.00392653414743408
t32278aep|TRM2A_HUMAN,0.0377181839928039
t32902aep|AFAD_HUMAN,0.145774427817911
t32917aep|CC020_MOUSE,0.00253322323433427
t32927aep|RTJK_DROME,0.0131475886455012
t32931aep|OCTL_DROME,0.0169628360718586
t32343aep|GRT1A_DANRE,0.223846391998162
t32349aep|CRJ1A_TRICY,0.147964810859892
t32328aep|SPIT3_HUMAN,0.0194190517279245
t32350aep|DCA15_BOVIN,0.00620835382614861
t32346aep|TTLL4_HUMAN,0.0301601072762935
t32866aep|PDD2L_CHICK,0.00396483389724356
t32893aep|TNG2_BOVIN,0.0269889129252721
t32898aep|CAC1B_RAT,0.0116215342251831
t32873aep|TPMT_PSEAB,0.147580100392261
t32895aep|RMR2_ORYSJ,0.0696649423172837
t32872aep|AMPN_RABIT,0.430468839101874
t32890aep|MMP25_HUMAN,0.0131475886455012
t32887aep|TOPB1_HUMAN,0.0246931407044578
t32894aep|MYO1A_MOUSE,0.00910841480751739
t37687aep|DBP8_BOTFB,0.0116021783538813
t37681aep|NFX1_BOVIN,0.00879750635204646
t37698aep|S18B1_MOUSE,0.096696743678854
t37690aep|RNF4_HUMAN,0.0319384781985834
t37699aep|AGTRB_MOUSE,0.0131475886455012
t33231aep|CLPX_MOUSE,0.0523024186086183
t33233aep|RAD1_PONAB,0.0131475886455012
t33209aep|RBM48_MOUSE,0.0644478239388948
t33224aep|CD047_MOUSE,0.0560094700452349
t33213aep|CEP44_XENTR,0.02019607363918
t33210aep|K1586_HUMAN,0.0131475886455012
t33205aep|KCNQ1_SQUAC,0.0830393624160313
t33230aep|GKAP1_DANRE,0.0972117507821496
t33214aep|EXOS1_HUMAN,0.186836234934709
t33855aep|RASF2_MOUSE,0.206321308025882
t33867aep|NADK_MOUSE,0.0361002978711894
t33849aep|CATL_SARPE,3.5718347872421
t33858aep|RIMK_SYNPX,0.0318407103916144
t33853aep|RN220_HUMAN,0.495619856589258
t33847aep|NAS15_CAEEL,0.0262569585530508
t33845aep|SEPT2_CHICK,0.139194885029369
t33868aep|CCS_PIG,0.0293284774558961
t33861aep|GCC1_HUMAN,0.0482554810134587
t35773aep|FRIS_LYMST,0.5468892405457
t35776aep|KLC4_MOUSE,0.0629500704271524
t35780aep|DDX23_HUMAN,0.0364127765197374
t35771aep|RASEF_MOUSE,0.572139583704623
t35781aep|NISCH_HUMAN,0.00135508804906175
t35770aep|B3GLT_HUMAN,0.0294904194765876
t37400aep|AMPP1_PENRW,0.0532625161293388
t37402aep|NAC1_CAVPO,0.00568194830838297
t37422aep|ADA12_MOUSE,0.24377232861031
t37416aep|DEN1A_XENLA,0.158295189586215
t37417aep|GRM8_RAT,0.0131475886455012
t37426aep|MALT1_HUMAN,0.0320586084566132
t37405aep|OTOF_DANRE,0.00742075475154361
t37427aep|Y2R2_DROME,0.0131475886455012
t37421aep|RIMB1_RAT,0.0266114795342481
t37420aep|TTLL6_DANRE,0.0413069324247934
t37410aep|UQCC1_XENLA,0.0618277880772579
t32210aep|VIAAT_XENTR,0.163472943684843
t32188aep|ZBED4_HUMAN,0.0523628560152223
t32193aep|TCB2_CAEBR,0.0131475886455012
t32184aep|TCB2_CAEBR,0.0131475886455012
t32206aep|EGL15_CAEEL,0.146825424911004
t32191aep|TC1A_CAEEL,0.0262569585530508
t32200aep|S35F6_HUMAN,0.459462851055909
t32187aep|GANAB_MOUSE,0.0124106601568971
t32203aep|GAPD1_BOVIN,0.0102917322782301
t32192aep|MALT1_HUMAN,0.101866753838051
t38723aep|HDHD1_HUMAN,0.115859031774543
t38728aep|EPB1B_XENLA,0.00952923554747177
t38731aep|SAC2_DANRE,0.043247817906025
t38147aep|TCB2_CAEBR,0.0131475886455012
t38154aep|S35E1_RAT,0.0346695573524674
t38172aep|CCD13_HUMAN,0.105034380576304
t38146aep|MLP_ACRMI,0.0393285650323252
t38157aep|ABH15_MOUSE,0.0349664879190236
t38153aep|APEX2_BOVIN,0.0436370697232437
t38169aep|CARTF_RAT,0.0284624093252831
t37740aep|SAL_SILAS,0.0112567020140579
t37746aep|USH2A_HUMAN,0.0262569585530508
t37760aep|RTJK_DROME,0.0141823933000392
t33049aep|RTJK_DROME,0.00884736111286614
t33045aep|AT8B2_HUMAN,0.0216990141553564
t33073aep|PMGT1_BOVIN,0.0290531322538974
t33048aep|CAN7_HUMAN,0.0536420350604683
t33047aep|HKR1_HUMAN,0.129101520676211
t32607aep|SMYD4_PONAB,0.193853091176422
t37484aep|HMP_OCEIH,0.527889059160805
t32591aep|ACSF2_MOUSE,0.160645332329443
t32609aep|OPTN_DANRE,1.21050346793363
t32590aep|SGSM1_MOUSE,0.0107570010050964
t32601aep|CYTSA_DANRE,1.41137200613598
t32589aep|DHDH_XENTR,0.0750712646149385
t35655aep|NPHP3_HUMAN,0.747690471249521
t35679aep|KAD9_HUMAN,0.0425741813285036
t35677aep|PGDH_HUMAN,1.20474117386117
t35664aep|HTRA2_MOUSE,0.019464539004938
t35654aep|TOP3B_ARATH,0.048872795392219
t31412aep|FND3A_HUMAN,0.0322237963008694
t31389aep|SCRY4_ENTDO,0.00105665270580436
t31393aep|MEC2_CAEEL,0.106673577973387
t31400aep|WDR93_HUMAN,0.118160570029951
t31424aep|CFA57_MOUSE,0.113096966701593
t31407aep|TRF6A_XENLA,0.131422638947924
t31409aep|TRF6A_XENLA,1.13484213260748
t31408aep|TRF6A_XENLA,1.24333768466873
t31419aep|ISPD_XENTR,0.0290917928372404
t31410aep|ANKF1_HUMAN,0.0325802720149158
t31430aep|ARGI1_HUMAN,0.00683432995918767
t37801aep|FA69C_MOUSE,0.0131475886455012
t37791aep|Y381_RICFE,0.169438941873125
t37797aep|TRI56_MOUSE,0.193332952558193
t37782aep|EMAL4_XENTR,0.00292443109736429
t37796aep|DC2L1_HUMAN,0.0969824221988347
t37779aep|TRAF3_MOUSE,0.063016238648796
t37792aep|LACE1_HUMAN,0.045734586089435
t37787aep|TRM11_BOVIN,0.00276722662260203
t37803aep|SPNS1_DANRE,0.100871032208224
t35794aep|SNX7_HUMAN,0.0525493844162229
t35813aep|GRM3_MACFA,0.0131475886455012
t35786aep|AP1G_DICDI,0.0735620364593664
t35818aep|TCB2_CAEBR,0.0131475886455012
t35801aep|NOS1_MOUSE,0.00941528205712218
t35816aep|GIN1_HUMAN,0.0131475886455012
t35793aep|CND1_XENLA,0.00472223791328542
t35823aep|FYCO1_MOUSE,0.0334802976790946
t34507aep|SAMD9_HUMAN,0.0154817465791523
t34490aep|PK1L2_MOUSE,0.0462749621584415
t34523aep|K1468_XENTR,0.00556061779523384
t34502aep|TCB1_CAEBR,0.0262569585530508
t34493aep|VPP1_MOUSE,0.222138268063086
t34520aep|AGRG4_HUMAN,0.0137310072385332
t34516aep|MFTC_MOUSE,0.0646681245602454
t34530aep|ZN862_HUMAN,0.0262569585530508
t34497aep|CHIT3_DROME,0.0880447226857785
t34536aep|NALP7_HUMAN,0.179790226724733
t34538aep|NAL12_HUMAN,0.112200422320465
t37144aep|PGBD4_HUMAN,0.0131475886455012
t37134aep|TILB_XENTR,0.0671635160189614
t37125aep|RTXE_DROME,0.0131475886455012
t37168aep|M3K3_HUMAN,0.263703459356873
t37141aep|NBR1_ARATH,0.0131475886455012
t37152aep|MACF1_HUMAN,0.266452708382294
t37156aep|CHIA_MOUSE,0.0780262908153909
t37121aep|HMCN1_HUMAN,0.0141155952525371
t36810aep|EFC10_MOUSE,0.00012863187476416
t36798aep|ASCC3_CHICK,0.0763990976747846
t36774aep|GGT1_RAT,0.0374150860928625
t36775aep|ANKE1_HUMAN,0.0383319244903933
t36802aep|LRK1_CAEEL,0.165386230388156
t36799aep|ZMYM1_HUMAN,0.0131475886455012
t36777aep|M3K7_MOUSE,0.072749765949465
t36771aep|TM175_DANRE,0.371418017269368
t36785aep|PGBD4_HUMAN,0.0131475886455012
t36809aep|CE104_HUMAN,0.0242005302450811
