t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.120683367126582
t31628aep|TSP1_BOVIN,0.00625151008659436
t31619aep|ABCA2_HUMAN,0.00938394230436775
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.00607645171434077
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.0308755580871561
t34456aep|TAF3_CHICK,-0.126229860383145
t34453aep|RIFK_DROME,0.0389726861688543
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0.00312352821308939
t34450aep|KCNH5_MOUSE,0.00312352821308939
t36334aep|DOCK3_HUMAN,0.0217036244230955
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0.00312352821308939
t36340aep|AT1A_HYDVU,0.00312352821308939
t36336aep|CEP76_PONAB,-0.0124121808427385
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.0264743700783541
t36337aep|CRYAB_BOVIN,-0.120732908126325
t35904aep|DDAC_ENTAG,0.209830927551257
t35900aep|RHCG_XENTR,-0.0416081954913988
t35903aep|S35E3_DANRE,0.0215926172476817
t35908aep|CAF1A_CHICK,0.00809042511018705
t32664aep|AQP9_HUMAN,0.693472037306322
t32662aep|SERB_BOVIN,-0.013760988689231
t31832aep|P52K_HUMAN,0.00938394230436775
t31833aep|BP10_PARLI,-0.00279386312844862
t31838aep|STXB1_RAT,0.164894190585635
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0393532981761157
t38118aep|AGRIN_MOUSE,0.147937869939706
t38103aep|PTSS1_DANRE,-0.0298669952220926
t38117aep|SAXO1_RAT,-0.030830990071914
t33743aep|EXOC7_RAT,-0.0602180606954063
t33739aep|RPP14_MOUSE,0.0234829384671317
t33737aep|ZMYM6_HUMAN,0.00312352821308939
t33741aep|IFT20_DANRE,-0.0257305788909937
t33735aep|DHB11_RAT,0.133137668897941
t32686aep|MRP1_CHICK,0.224413075681267
t32685aep|RN146_XENTR,0.233376067968879
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.0183348457873635
t32693aep|S27A4_HUMAN,0.0446738227871357
t32687aep|RAB23_HUMAN,0.198265881916105
t32691aep|PP14C_RAT,0.038330798940027
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0.0864390468343418
t35860aep|KIF3A_MACFA,0.0755321114463117
t35866aep|MEL2A_DANRE,-0.00493931321812048
t35863aep|SSPO_CHICK,-0.0045237018873042
t35872aep|NAPEP_BOVIN,0.175542561601193
t35870aep|STK10_CHICK,0.102637504782078
t35858aep|SCND3_HUMAN,0.00938394230436775
t35861aep|ABCBA_HUMAN,-0.0160092937002267
t35862aep|MEGF6_HUMAN,0.0729448743018567
t35855aep|MIPEP_PONAB,-0.0151976857542138
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,0.0162304156640109
