t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.00662051081087575
t31628aep|TSP1_BOVIN,0.0151983616003294
t31619aep|ABCA2_HUMAN,0.00330848392661775
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.301844061301451
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.251826592443695
t34456aep|TAF3_CHICK,0.405190324466455
t34453aep|RIFK_DROME,0.0692801376609424
t34451aep|RSGI5_CLOTH,0.00662051081087575
t34446aep|VIAAT_XENLA,0.00662051081087575
t34450aep|KCNH5_MOUSE,0.00330848392661775
t36334aep|DOCK3_HUMAN,0.00456746221407591
t36327aep|RAD21_SCHPO,0.0620630320076953
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.00330848392661775
t36336aep|CEP76_PONAB,0.0371326195448214
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.437588325707094
t36337aep|CRYAB_BOVIN,-0.120971010393451
t35904aep|DDAC_ENTAG,0.00662051081087575
t35900aep|RHCG_XENTR,-0.0379236292685259
t35903aep|S35E3_DANRE,0.150789739327661
t35908aep|CAF1A_CHICK,0.327831018275695
t32664aep|AQP9_HUMAN,-0.00182382177043894
t32662aep|SERB_BOVIN,0.0677883520954931
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.00401868496792895
t31838aep|STXB1_RAT,0.451097303830311
t38104aep|B3GN4_HUMAN,0.538336425732011
t38107aep|PKHL1_MOUSE,0.0132551760670728
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0486069546985872
t38118aep|AGRIN_MOUSE,0.00324636062737483
t38103aep|PTSS1_DANRE,0.175971746249771
t38117aep|SAXO1_RAT,0.00854537768116327
t33743aep|EXOC7_RAT,0.0778946897137554
t33739aep|RPP14_MOUSE,0.0306487960580917
t33737aep|ZMYM6_HUMAN,0.00662051081087575
t33741aep|IFT20_DANRE,0.325726360473062
t33735aep|DHB11_RAT,-0.243010015890007
t32686aep|MRP1_CHICK,0.235696201051689
t32685aep|RN146_XENTR,0.563126485182356
t32696aep|OTOF_DANRE,0.00993607630946701
t32692aep|GPTC4_XENTR,0.84608563235467
t32693aep|S27A4_HUMAN,0.615739978459982
