t37645aep|CP4V2_MOUSE,0.0319350348108027
t33644aep|CC180_HUMAN,0.0176523411707784
t33650aep|DUS22_HUMAN,0.20814859307039
t37951aep|MPU1_MOUSE,0.0580629804427292
t31825aep|F185A_MOUSE,0.262278924718926
t31819aep|CPSF1_BOVIN,0.00361384524028075
t32425aep|ANXA7_MOUSE,0.560214814554346
t32422aep|UTP11_MOUSE,0.101589723916853
t32427aep|TBC20_MOUSE,0.10425623060157
t32412aep|M3K19_HUMAN,0.126225829691001
t32416aep|COMD8_HUMAN,0.00669412018492776
t36940aep|ROP1L_XENLA,0.240983358908355
t36944aep|CFA74_MOUSE,0.0658389369418004
t36946aep|ELOV5_XENTR,0.00452128989212264
t36938aep|SYT15_HUMAN,0.283881394695843
t33893aep|MCPI_MELCP,0.0319350348108027
t33904aep|TFB1M_XENTR,0.0733704661008782
t33627aep|VMP1_DANRE,0.0320911602940501
t33626aep|PFLD_ECOLI,0.00477329710437147
t36961aep|TRAF4_HUMAN,0.168221409685316
t31713aep|TBA_NOTVI,0.201809115024291
t33194aep|UBP54_RAT,0.00975993684202477
t33193aep|RSBNL_HUMAN,0.0837384482358867
t33195aep|RA54B_CHICK,0.0817959747638877
t33189aep|IQCA1_HUMAN,0.0319350348108027
t33188aep|ADCY9_HUMAN,0.0113899860133823
t37636aep|FAT2_DROME,0.0633793030988509
t37622aep|NEK4_MOUSE,0.0788595578195393
t37627aep|CD2B2_MOUSE,0.248135045995416
t37634aep|KELP_ARATH,0.109671009720884
t36583aep|CSTF3_MOUSE,0.0364548489315311
t36573aep|LTBP4_HUMAN,0.007473112015465
t34754aep|FXC2B_XENLA,0.0209154696694936
t34760aep|QORL1_MOUSE,0.0402211247688853
t34762aep|TYDP2_RAT,0.138348420189903
t34577aep|ARSB_RAT,0.0207003192372907
t34564aep|YMH6_CAEEL,0.0643521176986481
t38671aep|SETD7_HUMAN,0.0752546007116227
t38685aep|TBP_XENTR,0.227015138535385
t38683aep|H10A_XENLA,0.136880557088976
t36972aep|FUCM_HUMAN,0.204660716167187
t32845aep|KTI12_DANRE,0.115225659366822
t32852aep|NPC2_DROME,0.103468172648346
t36502aep|NPHP3_HUMAN,0.0116658649117093
t36483aep|TAF8_DANRE,0.11747887904179
t36491aep|VP37B_HUMAN,0.61377184406989
t38463aep|RS17_BOVIN,0.39218847722402
t34603aep|RWDD1_RAT,0.162946117860356
t34595aep|NDK_CHICK,0.306478437552634
t34605aep|CRFR2_XENLA,0.239846750516589
t34600aep|KPSH1_BOVIN,0.00989459676491195
t38358aep|PLK4_NEMVE,0.00621601535528047
t32782aep|ARGLA_DANRE,0.211780458901806
t37025aep|THG1_HUMAN,0.100439991931974
t32780aep|TBRG1_XENTR,0.232866610628833
t32786aep|SETD4_HUMAN,0.039279571597662
t32789aep|OAR1_LYMST,0.0319350348108027
t32785aep|HEBP1_MOUSE,0.0241413425455589
t36261aep|CTU2A_XENLA,0.0423983157733315
t36270aep|Y1101_SYNY3,0.123190205816475
t37210aep|DPOD3_BOVIN,0.231779436500255
t37217aep|BAZ1A_HUMAN,0.00532602399435387
t36465aep|PA1B3_RAT,0.395335700161016
t36467aep|CEAM5_HUMAN,0.124866121150532
t36462aep|PAPOG_MOUSE,0.0471651323137219
t36469aep|DNLI1_XENLA,0.189329208833635
t36466aep|TF2H1_HUMAN,0.269021202257324
t38654aep|BBS4_HUMAN,0.098896578384254
t38667aep|CAH5_CAEEL,0.0319350348108027
t38655aep|RRP44_HUMAN,0.193720556051559
t35885aep|PPR42_XENLA,0.242508822718798
t35890aep|PKD1_MOUSE,0.0686299819903692
t38455aep|PDE11_DROME,0.0342971439819524
t38456aep|ELMD2_BOVIN,0.158398109998121
t38450aep|KCY_DANRE,0.0981097587998215
t38457aep|RTEL1_DANRE,0.0384092019612685
t38458aep|PEBB_HUMAN,0.162005790210924
t31916aep|ZCRB1_XENLA,0.287534840966545
t31918aep|RAD9A_MOUSE,0.00761164831933582
t31915aep|F149A_MOUSE,0.181114602413996
t34560aep|AMPN_RAT,0.0106638017515754
t34549aep|PP2C2_CAEEL,0.0997752592555531
t34547aep|UBP16_HUMAN,0.0677313746801893
t34555aep|TM107_DANRE,0.0210778071439607
t35295aep|RM09_RAT,0.0378201292862646
t35307aep|DTD2_MOUSE,0.149298697483164
t35296aep|MORN2_BOVIN,0.0470662303106762
t37101aep|OTX2B_XENLA,0.00168530256669474
t34989aep|MOG1_BOVIN,0.0275851907697887
t34997aep|HBAP1_RAT,0.0131112325398402
t34991aep|RBM25_MOUSE,0.00545570350194204
t31900aep|FRIH_TREBE,0.104190918893065
t31904aep|RPB11_MOUSE,0.0997838004417328
t31909aep|RBM25_MOUSE,0.1082054679774
t31899aep|AT1A_HYDVU,1.62846852976304
t31910aep|CAH1_RAT,0.0503871578888453
t38186aep|CRYAB_BOVIN,0.0765132517389634
t32719aep|T2FA_XENLA,0.0503057536101845
t32717aep|STX12_MOUSE,0.052874776995271
t32709aep|MCFD2_PONAB,0.319725377338077
t35366aep|XRN1_HUMAN,0.0170313431472669
t35363aep|TMX2B_DANRE,0.0296676098875776
t35368aep|DCP2_MOUSE,0.0442389874540209
t35373aep|RS14_MARMM,0.318016778630161
t34195aep|SAM9L_HUMAN,0.0825630859620892
t34183aep|TLN1_HUMAN,0.0439995751234659
t34191aep|SRSF7_BOVIN,0.500233383521084
t36376aep|RTBS_DROME,0.0319350348108027
t34186aep|BRPF1_HUMAN,0.0576090374338793
t32772aep|P4R3A_MOUSE,0.067991512075804
t32757aep|INO80_MOUSE,0.202408465667149
t32760aep|BRM_DROME,0.392397137880774
t32775aep|CELR2_HUMAN,0.0142336964859127
t32779aep|SNR48_HUMAN,0.0446533429732248
t33147aep|MFSD8_DANRE,0.0319350348108027
t33154aep|OXR1_MOUSE,0.0294892726828583
t32180aep|MYLK_SHEEP,0.0449531927179163
t32167aep|HAUS4_HUMAN,0.061132804594352
t32166aep|GBB5_PONAB,0.146047604354542
t36930aep|RTJK_DROME,0.0319350348108027
t36928aep|CACB2_RABIT,0.564769352106316
t36920aep|SWI5_HUMAN,0.156483700434032
t36923aep|ZGRF1_MOUSE,0.0327884377805793
t35832aep|SPTN1_HUMAN,0.362084914727905
t35835aep|IFT22_XENTR,0.294662196939836
t35007aep|NPFF2_HUMAN,0.0319350348108027
t35000aep|S23IP_MOUSE,0.0720721874443384
t35013aep|HERC1_HUMAN,0.0254453772324598
t35014aep|HERC1_HUMAN,0.0249842836529983
t35005aep|CHRD_XENLA,0.0553795905673303
t34999aep|SRBP1_PIG,0.103064606633139
t32106aep|TLN2_HUMAN,0.166906652821211
t32102aep|KRI1_MOUSE,0.168308612654413
t32111aep|TAF9B_RAT,0.0829640828547613
t32101aep|NEK4_HUMAN,0.0493403486514297
t32313aep|USP9X_HUMAN,0.0568772824213425
t32319aep|AAPK2_HUMAN,0.0723933803486648
t32315aep|IN80B_HUMAN,0.0591546786093457
t32323aep|SYMC_XENLA,0.148862675738512
t36032aep|ABCA1_HUMAN,0.04135637641513
t36039aep|GRM3_HUMAN,0.0319350348108027
t36035aep|TCEA2_HUMAN,0.134456124730427
t35694aep|NLTP_MOUSE,0.172910037056384
t35700aep|TWHH_DANRE,0.0319350348108027
t35701aep|HOME2_HUMAN,0.021960774972348
t35698aep|VPS36_XENLA,0.286366255238945
t35690aep|HMGX4_HUMAN,0.684007795457998
t32136aep|ZDH11_MOUSE,0.729028502029508
t32140aep|RAD2B_ARATH,0.0285466188934298
t32147aep|DDX10_HUMAN,0.185570378090302
t32151aep|HE_PARLI,0.01867985874373
t37187aep|CDK7_HUMAN,0.057811117201738
t38445aep|ATRX_PONPY,0.123705237243231
t38447aep|SAX_LITCT,0.0394367136857898
t38442aep|SMC1A_HUMAN,0.0825554721357915
t38440aep|AGGF1_MOUSE,0.00154912176620512
t38435aep|DHX9_XENLA,0.702922589009338
t36571aep|FL2D_DANRE,0.0944339572224485
t36569aep|BCD1_PONAB,0.0865683835505493
t36557aep|DHSO_BOVIN,0.355465019476589
t36738aep|ZSCA2_MOUSE,0.0944405405519973
t36735aep|S30BP_HUMAN,0.126462130343619
t36741aep|DYHC1_MOUSE,0.533223999708252
t38621aep|MOCS3_AEDAE,0.00842251603769122
t38617aep|U2AFM_HUMAN,0.200839754926434
t34465aep|NPHP4_MOUSE,0.0896980898023063
t34481aep|PYM1_BOVIN,0.0155814993253326
t34477aep|HGH1_DROME,0.0999604479577012
t34674aep|KI16B_MOUSE,0.0593661986853989
t37722aep|MEGF8_RAT,0.0417234895578647
t37731aep|S17A9_MOUSE,0.0319350348108027
t37723aep|INTU_BOVIN,0.0279839263551734
t37717aep|TSAL_GEOSL,0.0491755393213047
t32504aep|RPN2_PONAB,0.538761178350206
t32502aep|MKS3_RAT,0.0319350348108027
t32514aep|NPHP1_CANLF,0.0684317249378499
t32508aep|CLK2_MOUSE,0.320484591284899
t32517aep|IRF8_HUMAN,0.0265812793674848
t32494aep|RBM45_MOUSE,0.737050487577734
t32501aep|GPMI_ONCVO,0.135253378757513
t36989aep|GPX5_PIG,0.0269390070309508
t36976aep|WBS22_MOUSE,0.218837294318332
t36990aep|TV23B_BOVIN,0.214521310388195
t36996aep|MPIP1_HUMAN,0.117379098393542
t37006aep|SVIL_MOUSE,0.25242873087512
t35160aep|ZN862_HUMAN,0.0351799482279195
t35150aep|FEM1C_MOUSE,0.0237759255480467
t35144aep|NLTP_MOUSE,0.260968824246146
t35148aep|MT21D_MOUSE,0.0654789179209122
t35154aep|DJC17_BOVIN,0.0247672879520032
t35155aep|PRS8_DROME,0.181683000894234
t37975aep|ZNHI1_HUMAN,0.259536106525242
t37986aep|TIDC1_HUMAN,0.00452521768536617
t37978aep|HDGF_RAT,0.577360650244761
t37988aep|GLNA_PANAR,0.0319350348108027
t33520aep|DDX17_MOUSE,0.579866675313435
t33518aep|INT7_CHICK,0.059672180897073
t38565aep|PDXK_HUMAN,0.016781176751526
t38573aep|CL004_RAT,0.0421140816952153
t38571aep|VLDLR_HUMAN,0.850113375683095
t38575aep|CC146_RAT,0.0273070690485188
t38572aep|TADA1_RAT,0.0848573531629467
t38574aep|DDX31_MOUSE,0.016695768440504
t31277aep|NHEJ1_DANRE,0.0595177719643806
t33783aep|GRM3_MOUSE,0.0319350348108027
t33776aep|ASIC3_HUMAN,0.0791009067066939
t31929aep|CERS6_HUMAN,0.0616056667440721
t31938aep|UCP4_HUMAN,0.153778534590466
t31941aep|ZNT10_MOUSE,0.0356247621509044
t31942aep|ECE1_CAVPO,0.0150335558316102
t31956aep|ARID2_HUMAN,0.0913849884527921
t31930aep|GXN_ACRMI,0.0237115325486156
t33610aep|VP33A_RAT,0.0738740460485258
t33592aep|ZNT1_HUMAN,0.0312596165273112
t33595aep|FLT3_HUMAN,0.0319350348108027
t33591aep|EXOS4_BOVIN,0.225017816753199
t33603aep|XPP1_MOUSE,0.287406979490976
t32376aep|FA96A_HUMAN,0.541536112813906
t32382aep|TCHP_DANRE,0.321364754303164
t32370aep|CREB_HYDVD,0.742297192196183
t38580aep|BCOR_HUMAN,0.0838375329778728
t38579aep|CB069_DANRE,0.346275771283195
t38596aep|FUT3_BOVIN,0.0319350348108027
t38586aep|KCNB1_PIG,0.0943506877711215
t38582aep|TTC24_HUMAN,0.0030855362663913
t38419aep|G3ST3_MOUSE,0.0319350348108027
t38428aep|SIX6_HUMAN,0.0503871578888453
t38432aep|MYO3B_HUMAN,1.75681379559235
t38420aep|PLRKT_HUMAN,0.0800347864539899
t38504aep|CATIP_DANRE,0.00474691499296634
t38510aep|ZN235_MOUSE,0.137396885890253
t38497aep|DDC_HUMAN,0.0168244908177523
t38498aep|MARH1_HUMAN,1.15830055567614
t31740aep|PPIL2_MOUSE,0.134369848317045
t31725aep|TPC13_XENTR,0.028957722384387
t31734aep|VITRN_MOUSE,0.0186086742567591
t33104aep|SL9A8_HUMAN,0.0224068811846797
t33102aep|FAF2B_XENLA,0.135278908776357
t33101aep|SAFB1_MOUSE,0.189930572463116
t33099aep|ASM_BOVIN,0.00135155891538652
t33106aep|NPHP3_HUMAN,0.0623933882439654
t37447aep|ANKS3_HUMAN,0.060502650901849
t37464aep|PK1L2_MOUSE,0.0188659789577356
t37461aep|EYS_HUMAN,0.0319350348108027
t36611aep|EDRF1_PONAB,0.0280719289788256
t36608aep|NCLN_DANRE,0.524802746385242
t36604aep|LANC3_MOUSE,0.0189917437469293
t36593aep|THAP4_BOVIN,0.0319350348108027
t36591aep|ZMYM1_HUMAN,0.0248705927854659
t36606aep|TBD_CANLF,0.0321405725082037
t36612aep|ERIC3_HUMAN,0.87762455642985
t34698aep|TSSK3_HUMAN,0.0216534636845987
t34694aep|PGBD4_HUMAN,0.0319350348108027
t34701aep|TM223_HUMAN,0.0304346938489045
t32286aep|RIMS2_RAT,0.745126893908431
t32296aep|HSP70_HYDVU,0.273458539786936
t32293aep|PKHM2_HUMAN,0.0331028218542272
t32290aep|NOL6_MOUSE,0.094767228669414
t32272aep|FAT4_MOUSE,0.0319350348108027
t32909aep|F228B_MOUSE,0.0307600042652986
t32899aep|RTBS_DROME,0.0319350348108027
t32906aep|SNP47_RAT,0.0020388583226615
t32931aep|OCTL_DROME,0.205786239400852
t32907aep|KALRN_MOUSE,0.607032057391036
t32334aep|DCTP1_MOUSE,0.0770139104940942
t32343aep|GRT1A_DANRE,0.212374714807376
t32353aep|THOC2_DASNO,0.0321209909752087
t32328aep|SPIT3_HUMAN,0.0304354988115533
t32333aep|DHDDS_HUMAN,0.140871686811935
t32350aep|DCA15_BOVIN,0.00126530518668062
t32346aep|TTLL4_HUMAN,0.0515644423613451
t32873aep|TPMT_PSEAB,0.0620829282504491
t32875aep|RPAP3_MOUSE,0.0360950819066674
t32895aep|RMR2_ORYSJ,0.0727694221816785
t32872aep|AMPN_RABIT,0.00621432903005068
t32870aep|ZMYM1_HUMAN,0.0319350348108027
t32887aep|TOPB1_HUMAN,0.0172996104829354
t32894aep|MYO1A_MOUSE,0.097267355279817
t37681aep|NFX1_BOVIN,0.0944258037509024
t33231aep|CLPX_MOUSE,0.00931482042304608
t33217aep|IN80D_XENLA,0.207212452598467
t33209aep|RBM48_MOUSE,0.132226351647072
t33218aep|TACC3_XENLA,0.177142405877364
t33223aep|ZMYM1_HUMAN,0.0319350348108027
t33205aep|KCNQ1_SQUAC,0.0224590282499642
t33867aep|NADK_MOUSE,0.00267506046909541
t33869aep|OSBL8_MOUSE,0.272729891893741
t33845aep|SEPT2_CHICK,0.428687522278616
t35772aep|MED23_DANRE,0.0212285824473239
t35770aep|B3GLT_HUMAN,0.0275094503625417
t37400aep|AMPP1_PENRW,0.00687630367150078
t37402aep|NAC1_CAVPO,0.542904772578517
t37409aep|ATS9_HUMAN,0.0319350348108027
t37423aep|CCD83_MACFA,0.0465503519012669
t37416aep|DEN1A_XENLA,0.0415614576487372
t37404aep|FIGL1_RAT,0.0420257461536378
t37395aep|CC148_HUMAN,0.116851689648267
t37426aep|MALT1_HUMAN,0.0671034194788868
t37418aep|CHSS2_HUMAN,0.013584878954352
t37405aep|OTOF_DANRE,0.912627111032216
t37421aep|RIMB1_RAT,0.0506622176007737
t37414aep|KCNB1_PIG,0.0319350348108027
t37420aep|TTLL6_DANRE,0.0368673222406864
t37410aep|UQCC1_XENLA,0.0239053518500222
t32189aep|NINL_HUMAN,0.143522590100248
t32188aep|ZBED4_HUMAN,0.0319350348108027
t32206aep|EGL15_CAEEL,0.130633981883809
t32200aep|S35F6_HUMAN,0.145214817661928
t32187aep|GANAB_MOUSE,0.0050171299353744
t38735aep|KAPR2_DROME,0.170037715737487
t38720aep|RTKN_HUMAN,0.0807745510595343
t38731aep|SAC2_DANRE,0.0153809130981492
t38159aep|TPGS2_HUMAN,0.0129538304776447
t38139aep|FNBP4_MOUSE,0.188808621741846
t38154aep|S35E1_RAT,0.135613534649105
t38165aep|TYDP1_MOUSE,0.146959451621196
t38160aep|P52K_HUMAN,0.0633793030988509
t38172aep|CCD13_HUMAN,0.125916775269544
t38152aep|TNPO3_HUMAN,0.165959817178492
t38157aep|ABH15_MOUSE,0.0015412505169295
t38153aep|APEX2_BOVIN,0.00817858770436504
t37740aep|SAL_SILAS,0.0169347782718098
t37750aep|ABHD8_BOVIN,0.0294903375093183
t37748aep|NATD1_XENTR,0.178823261300004
t37761aep|ADRB2_MOUSE,0.0943506877711215
t37760aep|RTJK_DROME,0.0513047378458395
t33049aep|RTJK_DROME,0.0276348072781679
t33063aep|GRP78_CHICK,0.223361143271666
t33040aep|IQCB1_MOUSE,0.0874321445870822
t33045aep|AT8B2_HUMAN,0.319969470343736
t33073aep|PMGT1_BOVIN,0.117057715709987
t33047aep|HKR1_HUMAN,0.350932627252066
t33061aep|TTLL4_CAEBR,0.0166737172832127
t32590aep|SGSM1_MOUSE,0.303676938913338
t32589aep|DHDH_XENTR,0.148892016816907
t35679aep|KAD9_HUMAN,0.080422517100176
t35677aep|PGDH_HUMAN,0.0211397354077871
t35664aep|HTRA2_MOUSE,0.186995766959256
t35668aep|RTBS_DROME,0.154941651170036
t35676aep|ANK3_HUMAN,0.0176747015219109
t35654aep|TOP3B_ARATH,0.068789258337483
t35674aep|ZRAB3_BOVIN,0.0535621451149277
t31398aep|ANPRB_HUMAN,0.0907128911818576
t31426aep|ZN830_XENTR,0.116508978798406
t31412aep|FND3A_HUMAN,0.401625021868225
t31389aep|SCRY4_ENTDO,0.81161981161272
t31393aep|MEC2_CAEEL,0.0572184489724601
t31409aep|TRF6A_XENLA,0.00625900868247134
t31408aep|TRF6A_XENLA,0.0159020834108815
t31410aep|ANKF1_HUMAN,0.511517490879899
t31430aep|ARGI1_HUMAN,0.0360241726517977
t37788aep|BRAP_HUMAN,0.0358065079824481
t37782aep|EMAL4_XENTR,0.1109084444591
t37796aep|DC2L1_HUMAN,0.250539619429138
t37800aep|ZMYM1_HUMAN,0.0815526987078324
t37792aep|LACE1_HUMAN,0.0836864781616536
t37787aep|TRM11_BOVIN,0.0622730755602375
t37803aep|SPNS1_DANRE,0.0497953136778205
t35801aep|NOS1_MOUSE,0.0282027282224237
t35816aep|GIN1_HUMAN,0.0319350348108027
t35817aep|GIN1_RAT,0.0319350348108027
t35785aep|KCNA1_RAT,0.331635602511891
t35793aep|CND1_XENLA,0.302536180008513
t34490aep|PK1L2_MOUSE,0.025847140954022
t34501aep|MSH6_HUMAN,0.0611258417294017
t34509aep|RTJK_DROME,0.0319350348108027
t34517aep|ATG9A_PONAB,0.0838485847399263
t34506aep|C163A_CANLF,0.0319350348108027
t34516aep|MFTC_MOUSE,0.0268662995612866
t34497aep|CHIT3_DROME,0.021614855994629
t34538aep|NAL12_HUMAN,0.0015412505169295
t34529aep|GRM3_HUMAN,0.0319350348108027
t37144aep|PGBD4_HUMAN,0.0319350348108027
t37135aep|TRI37_MOUSE,0.096501737871727
t37145aep|ZCPW1_HUMAN,0.0846260355385949
t37161aep|CFA69_PAPAN,0.00834703857277565
t37164aep|PSD10_DICDI,0.0334687040118607
t36810aep|EFC10_MOUSE,0.0969720017802359
t36774aep|GGT1_RAT,0.0111241914245413
t36788aep|K0100_MOUSE,0.0262843837585465
t36799aep|ZMYM1_HUMAN,0.112255371696602
t36784aep|TYW1_MOUSE,0.109556506233991
t36771aep|TM175_DANRE,0.0319350348108027
t36785aep|PGBD4_HUMAN,0.0319350348108027
t31809aep|KPCA_RAT,0.816153341055978
t31783aep|DMBT1_RABIT,0.0075493913427271
t31816aep|TSP1_XENLA,0.0539953607944832
t31812aep|ARHGI_MOUSE,0.370040538140508
t31788aep|PRKDC_XENLA,0.00486389730656623
t36091aep|F166B_XENTR,0.0430056077615425
t36111aep|P20D2_MOUSE,0.240132025448316
t36103aep|CC171_HUMAN,0.0505996593118252
t36104aep|SDK1_HUMAN,0.0164636239530284
t31311aep|NPA1P_HUMAN,0.0106165391402605
t31332aep|AMACR_MOUSE,0.0290478403944657
t31356aep|OTOF_HUMAN,0.00427182282535177
t31348aep|ZBED4_MOUSE,0.0319350348108027
t31354aep|CA2D4_HUMAN,0.694286176575537
t31358aep|UBX11_RAT,0.234962099915888
t31349aep|GRM7_HUMAN,0.0319350348108027
t31357aep|LRRC9_HUMAN,0.0903259872832275
t31346aep|MGT4A_RAT,0.0319350348108027
t31317aep|SPN90_MOUSE,0.0251107266992216
t31316aep|ROR1_HUMAN,1.06229571588769
t31326aep|HMCN1_HUMAN,0.0319350348108027
t37266aep|HARB1_HUMAN,0.00827825808221544
t37291aep|CE120_HUMAN,0.0459935339648094
t37247aep|NAS13_CAEEL,0.0302060872110875
t37292aep|K1586_HUMAN,0.0319350348108027
t37310aep|TMC7_HUMAN,0.188859424908032
t37309aep|WHRN_HUMAN,0.0226910517651134
t37307aep|SPTCS_HUMAN,0.0274028799234789
t37243aep|PK2L1_MOUSE,0.0252152478372726
t37294aep|RUFY2_MOUSE,0.0515726878770497
t37283aep|GABT_HUMAN,0.055268556157369
t31547aep|CNTRB_MOUSE,0.0141828674622415
t31245aep|ZN266_HUMAN,0.178480686041553
t31515aep|POL4_DROME,0.0633793030988509
t34421aep|GTD2A_HUMAN,0.0319350348108027
t34386aep|ACD11_CAEEL,0.0318145135502542
t34387aep|YDJC_MOUSE,0.0469349784549926
t34397aep|ZBED1_HUMAN,0.0319350348108027
t34360aep|PH4H_RAT,0.147032621353377
t34424aep|TRY3_SALSA,1.17328435109006
t34419aep|CHD1L_DANRE,0.0779923353753182
t34415aep|CC157_BOVIN,0.05244240795722
t34413aep|ZNF84_HUMAN,0.0499132562067407
t32564aep|AVIL_HUMAN,0.482577866107317
t32541aep|S15A4_XENLA,0.076437525235454
t32521aep|POGK_MOUSE,0.0319350348108027
t32560aep|TOB1A_XENLA,0.0295956791683351
t32551aep|CKAP5_HUMAN,0.100816924252557
t32571aep|RTBS_DROME,0.0116658649117093
t32549aep|NUD22_RAT,0.0395640665907269
t32545aep|AT1A_HYDVU,0.291623639805989
t38304aep|S22A4_HUMAN,0.16639920843762
t31240aep|CCND2_BOVIN,0.521076725996621
t38275aep|CATIN_HUMAN,0.11697909209379
t38256aep|ODFP2_CHICK,0.152398844714536
t38303aep|IFT81_MOUSE,0.0727612072161391
t38295aep|Y1931_DICDI,0.0319350348108027
t38315aep|CP131_DANRE,0.418017058540364
t38257aep|RAG1_XENLA,0.0464210536068356
t32047aep|RTJK_DROME,0.00419391366959647
t32035aep|GRM8_HUMAN,0.0189553244593131
t32029aep|TGS1_RAT,0.0755904606178606
t32000aep|RET_RAT,0.0422964428802875
t32046aep|BLM_XENLA,0.171818922497033
t32010aep|DD3_DICDI,0.0319350348108027
t31986aep|ZMYM1_HUMAN,0.0252014638106226
t31997aep|ZNFX1_MOUSE,0.0389130498180992
t32012aep|TTC3_HUMAN,0.0503657901148592
t35471aep|FHAD1_HUMAN,0.111928741515505
