t37645aep|CP4V2_MOUSE,0.00591739134153811
t35993aep|VATE_DROME,0.59220135604907
t31647aep|PPT1_HUMAN,0.101468954803285
t38633aep|DRG1_XENLA,0.434592757287076
t38636aep|ALG3_HUMAN,0.0224501280433825
t38647aep|RAP1_CAEEL,0.0357092731447728
t38646aep|PARG_BOVIN,0.0172414664644157
t37013aep|LAGE3_MOUSE,0.00523054706061042
t38648aep|TM175_CHICK,0.00938519348037913
t34435aep|IMPTB_XENTR,0.0108911723023445
t34436aep|XRN1_HUMAN,0.0879680276179152
t34428aep|SPC25_RAT,0.011612700632438
t34430aep|RPAP1_BOVIN,0.0205401912760254
t34429aep|PP4C_XENTR,0.0971092020999848
t34427aep|ML12B_BOVIN,0.154244425391739
t31842aep|TERA_XENLA,0.252160236571039
t31847aep|RS2_ICTPU,0.254184196666691
t31848aep|SPCS3_CHICK,0.0549414608840469
t34798aep|APH1_DROME,0.0262049579518163
t34802aep|PISD_CRIGR,0.0154153259298418
t34796aep|PCMD2_BOVIN,0.00893585127838526
t34792aep|PTH2_BOVIN,0.00758646166993698
t34790aep|TWF1_HUMAN,0.251309536680589
t32481aep|GUAA_RAT,0.0950511488218085
t32475aep|WHITE_DROME,0.0674968476813664
t31220aep|P52K_HUMAN,0.017793233741207
t31225aep|RT35_BOVIN,0.194231559479331
t31230aep|UNC89_CAEEL,0.0153242791377658
t31231aep|UNC89_CAEEL,0.0237516352136629
t37814aep|CC105_BOVIN,0.0135996656716037
t37817aep|RS6_BRAFL,0.20672820707313
t37818aep|EF1A_HYDVU,0.395054970279964
t37816aep|LRP2_RAT,0.202435202985103
t32256aep|P5CR1_BOVIN,0.609883711447718
t32265aep|SYD1_CAEEL,0.00419302908480309
t32253aep|YPEL5_PONAB,0.00394432948234846
t32258aep|SHPK_MOUSE,0.0182574993931065
t32263aep|IF172_DANRE,0.0672557202687939
t32267aep|CG050_MOUSE,0.116751379137717
t35085aep|RS30_ORYLA,0.0546868104473312
t35082aep|WASH7_HUMAN,0.067891100583959
t35079aep|RB39B_MOUSE,0.0265886665790063
t35556aep|M4K2_HUMAN,0.130306383114701
t35545aep|KLC4_MOUSE,0.017793233741207
t35558aep|ARP10_HUMAN,0.0340942501280089
t36397aep|ARMC7_MOUSE,0.0880139229345415
t36392aep|UTP15_HUMAN,0.351304984878038
t36391aep|HETE1_PODAS,0.00591739134153811
t35403aep|MYPN_MOUSE,0.541878844181076
t35411aep|EDC3_PONAB,0.00839139040439615
t33694aep|KLC4_MOUSE,0.0118484774838709
t33696aep|CNRP1_BOVIN,0.0417084587494804
t35845aep|TIM9_MOUSE,0.0269979146820499
t35853aep|TM175_MOUSE,0.0118484774838709
t35848aep|MS3L1_PONAB,0.0199567643890392
t35846aep|SDHF3_NEMVE,0.0268298630154711
t35850aep|CYTA_MOUSE,0.416890945454732
t35847aep|PHF3_HUMAN,0.0249661578579119
t35207aep|CP17A_ICTPU,0.00591739134153811
t35215aep|MTA1_HUMAN,0.217768484196034
t37317aep|ASPM_SAIBB,0.0555651041838771
t36969aep|CISD3_HUMAN,0.0719664296229278
t32622aep|MK14_CANLF,0.0436109891467385
t32614aep|XRRA1_MOUSE,0.017793233741207
t32620aep|HMCN1_HUMAN,0.0512446769603598
t32615aep|UNK_HUMAN,0.0848483710986374
t32623aep|F1142_BOVIN,0.0189115433471923
t32633aep|MED16_XENTR,0.00358782046800081
t32616aep|FBN1_BOVIN,0.0235703927940925
t33656aep|CRYAB_BOVIN,0.0468734017634217
t33647aep|WHITE_LUCCU,0.305130346340919
t33641aep|AT5F1_BOVIN,0.386554914280166
t33657aep|TM243_BOVIN,0.0431868522275482
t33648aep|KPCD3_HUMAN,0.126626828371096
t33644aep|CC180_HUMAN,0.02319529828818
t33650aep|DUS22_HUMAN,0.0231873003326885
t37951aep|MPU1_MOUSE,0.0223423660631167
t37961aep|NRDC_MOUSE,0.0121436774467415
t31825aep|F185A_MOUSE,0.0803083378279841
t31829aep|MYO10_HUMAN,0.0480098814169637
t31824aep|DNJC5_TETCF,0.217538856984813
t31819aep|CPSF1_BOVIN,0.0348526341252071
t31818aep|DYR_AEDAL,0.0340760185989492
t32418aep|TSEAR_HUMAN,0.00591739134153811
t32420aep|RPE_HUMAN,0.018300692546007
t32421aep|PCS3_LOTJA,0.0139431346754719
t32425aep|ANXA7_MOUSE,0.515206330849682
t32427aep|TBC20_MOUSE,0.105618182718624
t32412aep|M3K19_HUMAN,0.00350131220876649
t32423aep|CADA_STAAR,0.1329073500546
t36940aep|ROP1L_XENLA,0.161061740336002
t36953aep|RBM26_HUMAN,0.0629746400034452
t36948aep|RM54_HUMAN,0.0797235641404493
t36946aep|ELOV5_XENTR,0.593685346410092
t33901aep|KLC4_BOVIN,0.00591739134153811
t33907aep|BRAT1_MOUSE,0.0194803233047906
t33627aep|VMP1_DANRE,0.0266145210871594
t33622aep|OTX1B_DANRE,0.0237516352136629
t33620aep|SYT7_HUMAN,0.00367075080193352
t36961aep|TRAF4_HUMAN,0.000729837239111132
t31714aep|KLC4_RAT,0.00591739134153811
t31713aep|TBA_NOTVI,2.54685221300484
t31719aep|VATC_MANSE,0.273583236008022
t33194aep|UBP54_RAT,0.0621761956115311
t33193aep|RSBNL_HUMAN,0.00343871109364549
t33185aep|RTJK_DROME,0.00591739134153811
t33195aep|RA54B_CHICK,0.0571772907929901
t33191aep|ALRA_DICDI,0.0129986372107712
t37636aep|FAT2_DROME,0.00591739134153811
t37632aep|LGR5_XENTR,0.00591739134153811
t37623aep|RHES_HUMAN,0.00174003504996955
t37622aep|NEK4_MOUSE,0.01880493442349
t37627aep|CD2B2_MOUSE,0.000570891340247837
t36963aep|PPID_HUMAN,0.0596034786568393
t36583aep|CSTF3_MOUSE,0.0437018296799942
t36590aep|GLYM_HUMAN,0.0797418800999938
t36573aep|LTBP4_HUMAN,0.444161954113198
t36585aep|CALM_MACPY,0.128178258893501
t34754aep|FXC2B_XENLA,0.0067736685998978
t34762aep|TYDP2_RAT,0.0392628084881932
t34765aep|ZBED4_HUMAN,0.0118484774838709
t34759aep|TDRD5_AILME,0.0480458725690225
t34764aep|RSU1_BOVIN,0.674289161562063
t34577aep|ARSB_RAT,0.0397006654829824
t34581aep|PELI1_MOUSE,0.188827569051426
t38685aep|TBP_XENTR,0.052137086478357
t38674aep|S7A14_HUMAN,0.00722352623988797
t38670aep|RADI_BOVIN,1.70646878069665
t38687aep|PTPRD_MOUSE,0.00591739134153811
t38680aep|PGAP3_XENTR,0.0520902611957424
t36972aep|FUCM_HUMAN,0.0989706847886331
t32840aep|CNOT2_HUMAN,0.13450454540551
t36490aep|CCD81_HUMAN,0.0195968379423179
t36502aep|NPHP3_HUMAN,0.0214392888503867
t36483aep|TAF8_DANRE,0.0572205626690505
t36499aep|S22A5_HUMAN,0.270301159727604
t36496aep|TNAP3_MACFA,0.049520410506558
t36491aep|VP37B_HUMAN,0.0274972358029953
t36495aep|TTC17_HUMAN,0.0118484774838709
t36488aep|TIGD2_MOUSE,0.00591739134153811
t36486aep|SCN1_HETBL,0.108946765785477
t38463aep|RS17_BOVIN,0.0842498294021009
t38464aep|AB1G_ARATH,0.0118484774838709
t34603aep|RWDD1_RAT,0.165215724653338
t34595aep|NDK_CHICK,0.247975193221948
t34608aep|CATL_SARPE,0.191839482651705
t34605aep|CRFR2_XENLA,0.00919582791496524
t34604aep|RA51D_ARATH,0.0155929043327182
t34600aep|KPSH1_BOVIN,0.000262728214508404
t38354aep|TC1A_CAEEL,0.0118484774838709
t38360aep|PIGL_RAT,0.00151116402677528
t38358aep|PLK4_NEMVE,0.0147437297950247
t38365aep|TMOD2_RAT,0.788897396362056
t37025aep|THG1_HUMAN,0.0378184662969287
t32780aep|TBRG1_XENTR,0.0176379184690357
t36266aep|MRC1_HUMAN,0.0357092731447728
t36257aep|EDIL3_MOUSE,0.00628846374412324
t36261aep|CTU2A_XENLA,0.0425185421383613
t36270aep|Y1101_SYNY3,0.0142689538439307
t36256aep|RTBS_DROME,0.017793233741207
t37210aep|DPOD3_BOVIN,0.111101070984901
t37217aep|BAZ1A_HUMAN,0.0896969772229223
t37214aep|ITA9_MOUSE,0.51529190075841
t36465aep|PA1B3_RAT,0.0407229317760428
t36467aep|CEAM5_HUMAN,0.00591739134153811
t36474aep|RT06_BOVIN,0.0380159973272694
t36462aep|PAPOG_MOUSE,0.131849225747039
t36469aep|DNLI1_XENLA,0.00243117811606949
t36466aep|TF2H1_HUMAN,0.0087791328765222
t38654aep|BBS4_HUMAN,0.00728136390002019
t38667aep|CAH5_CAEEL,0.0237516352136629
t38666aep|EPHA3_MOUSE,0.0118484774838709
t38657aep|CCD94_MOUSE,0.0493778120614689
t38655aep|RRP44_HUMAN,0.204423089825171
t38658aep|PKHG5_MOUSE,0.192674457532461
t35895aep|DAPLE_XENLA,0.427509726295256
t35887aep|LIN1_NYCCO,0.00591739134153811
t35890aep|PKD1_MOUSE,0.0558291751118683
t38455aep|PDE11_DROME,0.0199317149846342
t38456aep|ELMD2_BOVIN,0.358810904661621
t38450aep|KCY_DANRE,0.0757218783972113
t38457aep|RTEL1_DANRE,0.050004694992895
t38458aep|PEBB_HUMAN,0.111954024482026
t31916aep|ZCRB1_XENLA,0.0889026121597538
t31921aep|NXF1_COTJA,0.106107845097745
t31918aep|RAD9A_MOUSE,0.031883481509765
t31915aep|F149A_MOUSE,0.059738363187792
t34549aep|PP2C2_CAEEL,0.147891922038333
t34557aep|KDSR_BOVIN,0.122424792805022
t34548aep|KLC4_HUMAN,0.00591739134153811
t34552aep|NPYR_DROME,0.149392897854588
t35297aep|MATN4_HUMAN,0.0118484774838709
t35300aep|DJC11_PONAB,0.13391199402895
t37097aep|THA11_DANRE,0.0153242791377658
t37105aep|SNPC3_BOVIN,0.0738088508548626
t34987aep|FA47E_HUMAN,0.000901747650152601
t34990aep|LYST_MOUSE,0.0500742142231937
t34989aep|MOG1_BOVIN,0.0113066351905811
t34997aep|HBAP1_RAT,0.0028410541279838
t34991aep|RBM25_MOUSE,0.070217287330498
t34996aep|RET_RAT,0.0146491660271574
t31912aep|HSP70_HYDVU,0.549939162853041
t31905aep|DYH2_MOUSE,0.00591739134153811
t31899aep|AT1A_HYDVU,0.239499543111278
t31910aep|CAH1_RAT,0.00591739134153811
t38176aep|APC1_MOUSE,0.0269184911075478
t38183aep|APC_RAT,0.0784483940835753
t38182aep|GRM4_MOUSE,0.017793233741207
t38186aep|CRYAB_BOVIN,0.285752792587485
t32713aep|SDA1_RAT,0.221983770274823
t32714aep|TENS1_HUMAN,0.396079142783079
t32725aep|TIM10_CAEBR,0.00288736197153386
t32715aep|KCMA1_BOVIN,0.00591739134153811
t32719aep|T2FA_XENLA,0.013469180587906
t32717aep|STX12_MOUSE,0.0919091638089181
t32709aep|MCFD2_PONAB,0.0245865893904324
t35366aep|XRN1_HUMAN,0.0616667298982729
t35363aep|TMX2B_DANRE,0.0376897760239544
t35365aep|SGCD_HUMAN,0.0297204334478569
t35373aep|RS14_MARMM,0.0883088353901444
t35372aep|ELYS_XENLA,0.0191004150561752
t34194aep|THNS2_MOUSE,0.0408647502798912
t34190aep|CRFR2_MOUSE,0.0417084587494804
t34181aep|HARB1_DANRE,0.00591739134153811
t34192aep|FORF_DICDI,0.00704563679857279
t32768aep|KLC4_MOUSE,0.0118484774838709
t32769aep|KLC4_HUMAN,0.0237516352136629
t32772aep|P4R3A_MOUSE,0.143987105061615
t32762aep|RAD50_MOUSE,0.0466750800804704
t32760aep|BRM_DROME,0.0370994456895748
t32766aep|SC5AC_MOUSE,0.00591739134153811
t32775aep|CELR2_HUMAN,0.134978311908492
t32779aep|SNR48_HUMAN,0.0703059213170604
t33155aep|CBPD_LOPSP,0.0118484774838709
t33147aep|MFSD8_DANRE,0.561206253341471
t33154aep|OXR1_MOUSE,0.0384919874650493
t33151aep|LAT3_MOUSE,0.00591739134153811
t33149aep|TOLL6_DROME,0.0207351259037113
t32180aep|MYLK_SHEEP,1.23252868132924
t32160aep|MYD88_HUMAN,0.0575448610797333
t32176aep|AGRB2_MOUSE,0.00591739134153811
t32167aep|HAUS4_HUMAN,0.0113704009802965
t32162aep|STAB2_HUMAN,0.017793233741207
t32166aep|GBB5_PONAB,0.0227734109647904
t36927aep|PLXA3_RAT,0.263522055492043
t36922aep|KLC4_HUMAN,0.017793233741207
t36933aep|ATG2B_HUMAN,0.0764778524810066
t36928aep|CACB2_RABIT,0.0697780508159795
t36920aep|SWI5_HUMAN,0.0155897969364019
t36923aep|ZGRF1_MOUSE,0.0845621980690233
t35829aep|PLPL9_HUMAN,0.00822836257389355
t35007aep|NPFF2_HUMAN,0.00591739134153811
t35009aep|SPB10_BOVIN,0.0654677947079617
t35000aep|S23IP_MOUSE,0.0525514252922644
t35017aep|HSF_XENLA,0.165603204484364
t35013aep|HERC1_HUMAN,0.00729011154580268
t35014aep|HERC1_HUMAN,0.00254061342047163
t35011aep|HEMK1_HUMAN,0.0398951978398768
t35006aep|CER1_HUMAN,0.276053261682859
t32106aep|TLN2_HUMAN,0.557665680013654
t32112aep|HACE1_HUMAN,0.159602218218564
t32111aep|TAF9B_RAT,0.00607010797433522
t32101aep|NEK4_HUMAN,0.0598740326144758
t32099aep|DDX46_MOUSE,0.0119191568701897
t32107aep|PPIL4_HUMAN,0.367448573052417
t32313aep|USP9X_HUMAN,0.187917559604964
t32315aep|IN80B_HUMAN,0.0210445672264797
t32323aep|SYMC_XENLA,0.135612319107191
t36032aep|ABCA1_HUMAN,0.153015271848204
t36035aep|TCEA2_HUMAN,0.0594412474900991
t36962aep|RTBS_DROME,0.00591739134153811
t35694aep|NLTP_MOUSE,0.0895573217378312
t35695aep|HMCN1_HUMAN,0.00591739134153811
t35700aep|TWHH_DANRE,0.0118484774838709
t35698aep|VPS36_XENLA,0.0364134720539909
t32144aep|CHST3_CHICK,0.0118484774838709
t32147aep|DDX10_HUMAN,0.12545470436722
t32143aep|RN212_MOUSE,0.017793233741207
t37177aep|MDC1_RAT,0.0124717878381531
t37192aep|FBXW2_MOUSE,0.0293209037508839
t37187aep|CDK7_HUMAN,0.00954447027153242
t37178aep|MSH3_MOUSE,0.0237516352136629
t38447aep|SAX_LITCT,0.00578106737600606
t38442aep|SMC1A_HUMAN,0.051020298995642
t38440aep|AGGF1_MOUSE,0.0535671048320116
t38435aep|DHX9_XENLA,0.233094585338664
t36572aep|NLR1A_MOUSE,0.0181412141518679
t36566aep|YRD6_CAEEL,0.00591739134153811
t36568aep|POL_SIVEK,0.00591739134153811
t33385aep|CDD_DICDI,0.00591739134153811
t36571aep|FL2D_DANRE,0.0974122432322732
t36569aep|BCD1_PONAB,0.0431420756029075
t36564aep|D19L3_HUMAN,0.108680777412502
t36557aep|DHSO_BOVIN,0.283568036753478
t36736aep|ARP8_SALSA,0.0526356187847143
t36749aep|NEMP1_XENTR,0.00102020741574288
t36744aep|ZER1_HUMAN,0.0757600868299819
t36741aep|DYHC1_MOUSE,0.0917584109947662
t38618aep|MOS1T_DROMA,0.00591739134153811
t38621aep|MOCS3_AEDAE,0.0119135158495351
t34473aep|PGBD4_HUMAN,0.017793233741207
t34467aep|GAPR1_MOUSE,0.490292139907129
t34486aep|CHSTC_XENLA,0.0357092731447728
t34464aep|RUSD4_HUMAN,0.0363968048629705
t34477aep|HGH1_DROME,0.132441994952727
t34674aep|KI16B_MOUSE,0.0257264060519835
t34671aep|GT2D2_MOUSE,0.0206281070005735
t34669aep|CK070_BOVIN,0.017877581812138
t34682aep|IPMK_HUMAN,0.261589971051853
t34670aep|VKORL_HUMAN,0.140457316877597
t37727aep|KLC4_HUMAN,0.00591739134153811
t33393aep|TEAN2_MOUSE,0.0626112739686852
t37731aep|S17A9_MOUSE,0.017793233741207
t37729aep|KPCD3_MOUSE,0.309009408285594
t37717aep|TSAL_GEOSL,0.100905344746128
t32504aep|RPN2_PONAB,0.13350010655377
t32502aep|MKS3_RAT,0.00591739134153811
t32518aep|PTHD3_MOUSE,0.0339146930597157
t32517aep|IRF8_HUMAN,0.0112521469157187
t32496aep|CNR1A_TAKRU,0.104213581274661
t32498aep|KLC4_BOVIN,0.00591739134153811
t32494aep|RBM45_MOUSE,0.136249564529979
t32516aep|DTNB_MOUSE,0.200785287248654
t32512aep|ACSF4_HUMAN,0.0220979151541921
t32501aep|GPMI_ONCVO,0.157649481688751
t36976aep|WBS22_MOUSE,0.0449002930743659
t36977aep|ECT_ACRMI,0.686794066853735
t36990aep|TV23B_BOVIN,0.084057792367837
t36988aep|FAT4_HUMAN,0.0144642954736266
t36994aep|KINH_SYNRA,0.160363391088167
t36996aep|MPIP1_HUMAN,0.0255169456584507
t36995aep|PGDH_BOVIN,0.229553301595957
t35158aep|LITH_RAT,0.0244975162160005
t35160aep|ZN862_HUMAN,0.0050240143829023
t35150aep|FEM1C_MOUSE,0.015592525950907
t35146aep|ABR_BOVIN,0.200724901351425
t35151aep|ACTP1_ANTAS,0.00591739134153811
t35144aep|NLTP_MOUSE,0.230088833359235
t35149aep|5HT1F_HUMAN,0.0237516352136629
t35154aep|DJC17_BOVIN,0.0686402176916032
t35155aep|PRS8_DROME,0.013903073731265
t37986aep|TIDC1_HUMAN,0.0929935226836483
t37987aep|MET17_MOUSE,0.166663805370383
t37978aep|HDGF_RAT,0.168223307622052
t37988aep|GLNA_PANAR,0.0237516352136629
t33517aep|OPSD2_MIZYE,0.00591739134153811
t33520aep|DDX17_MOUSE,0.0615813434214202
t33498aep|DDX51_DANRE,0.0457363651970527
t33506aep|GP126_MOUSE,0.118356987926865
t33519aep|CCD25_DANRE,0.0464468279668723
t33502aep|RET_RAT,0.0124717878381531
t38565aep|PDXK_HUMAN,0.030070179352917
t38573aep|CL004_RAT,0.00755056657748015
t38571aep|VLDLR_HUMAN,0.167063801322733
t38575aep|CC146_RAT,0.00314469217360414
t38572aep|TADA1_RAT,0.138203575191944
t38574aep|DDX31_MOUSE,0.0132684162373922
t38564aep|DEN2C_HUMAN,0.0559457522519189
t31280aep|ANKL1_HUMAN,0.0368707412853916
t31277aep|NHEJ1_DANRE,0.0398737425562148
t31269aep|DALD3_RAT,0.0768866448715767
t33776aep|ASIC3_HUMAN,0.760159641742224
t33777aep|IKBP1_HUMAN,0.0050240143829023
t33775aep|UB2G2_PONAB,0.118073406571569
t33778aep|LARP1_MOUSE,0.20783351494378
t31950aep|B3GN2_HUMAN,0.215440625527985
t31947aep|HLH11_CAEEL,0.0537616587137744
t31936aep|PRRT1_MOUSE,0.00591739134153811
t31931aep|ANK3_MOUSE,0.129853621527144
t31938aep|UCP4_HUMAN,0.000828388618820408
t31941aep|ZNT10_MOUSE,0.225502885560891
t31942aep|ECE1_CAVPO,0.133551930965205
t31956aep|ARID2_HUMAN,0.0327983975502383
t31957aep|DOCK1_HUMAN,0.0832242069700081
t32739aep|CHM1B_CHICK,0.0235381260015801
t32744aep|LMX1A_HUMAN,0.718576823773013
t32737aep|CAC1S_RABIT,0.0118484774838709
t32740aep|KLC4_HUMAN,0.0116239438895013
t32755aep|RBCC1_MOUSE,0.0743772102451862
t33610aep|VP33A_RAT,0.00440331120602457
t33615aep|S43A3_BOVIN,0.0477211878650706
t33605aep|BGLG_ASPTN,0.00591739134153811
t32369aep|GAPR1_HUMAN,0.00640609965957849
t38591aep|CAPS1_RAT,0.0721984224867926
t38580aep|BCOR_HUMAN,0.0308784293659356
t38579aep|CB069_DANRE,0.0241938383327128
t38596aep|FUT3_BOVIN,0.0297236567890673
t38586aep|KCNB1_PIG,0.0272433921543911
t38582aep|TTC24_HUMAN,0.00685977460036135
t38419aep|G3ST3_MOUSE,0.215688872233296
t38428aep|SIX6_HUMAN,0.395165685734719
t38432aep|MYO3B_HUMAN,0.131466351949238
t38424aep|YRD6_CAEEL,0.00591739134153811
t38418aep|TMM19_XENTR,0.00113943349233534
t38504aep|CATIP_DANRE,0.00185177011063165
t38506aep|ANK2_HUMAN,0.00591739134153811
t38507aep|CHUR_BOVIN,0.0303442611991166
t38510aep|ZN235_MOUSE,0.127195232341992
t38498aep|MARH1_HUMAN,0.124527733054556
t38499aep|ECM29_HUMAN,0.0399414487051247
t31740aep|PPIL2_MOUSE,0.0964907273260402
t31732aep|F10C1_MOUSE,0.0743121201405058
t31725aep|TPC13_XENTR,0.00502580061262445
t31734aep|VITRN_MOUSE,0.0139170316003473
t33100aep|RTBS_DROME,0.0118484774838709
t33104aep|SL9A8_HUMAN,0.0846170547418765
t33102aep|FAF2B_XENLA,0.0816875831862988
t33101aep|SAFB1_MOUSE,0.0351912192443679
t33119aep|KINH_STRPU,0.0775136753089326
t33099aep|ASM_BOVIN,0.00879015127044627
t33109aep|DAG1_BOVIN,0.0237516352136629
t33106aep|NPHP3_HUMAN,2.19856607423158
t37444aep|TRI37_HUMAN,0.145924236265045
t37447aep|ANKS3_HUMAN,0.27985730388283
t37464aep|PK1L2_MOUSE,0.0454359794190233
t37461aep|EYS_HUMAN,0.00591739134153811
t36611aep|EDRF1_PONAB,0.074602598192486
t36608aep|NCLN_DANRE,0.245666395005259
t36604aep|LANC3_MOUSE,0.0532645376092844
t36591aep|ZMYM1_HUMAN,0.0107287917158704
t36612aep|ERIC3_HUMAN,0.142890130274473
t34700aep|DRD1_BOVIN,0.0272433921543911
t34689aep|RAB14_PONAB,0.212973464327023
t34698aep|TSSK3_HUMAN,0.0337361550755841
t34694aep|PGBD4_HUMAN,0.00591739134153811
t34691aep|PLCL2_MOUSE,0.00552961309391189
t34701aep|TM223_HUMAN,0.0457173679582556
t32273aep|CI172_HUMAN,0.0755843431142964
t32296aep|HSP70_HYDVU,0.186296645630047
t32295aep|CHD1_MOUSE,0.00490946653172551
t32289aep|GTD2A_HUMAN,0.00591739134153811
t32293aep|PKHM2_HUMAN,0.0029468880092099
t32275aep|CAN5_MOUSE,0.0264882186467059
t32290aep|NOL6_MOUSE,0.184795304538673
t32278aep|TRM2A_HUMAN,0.0873330068848836
t32899aep|RTBS_DROME,0.00591739134153811
t32902aep|AFAD_HUMAN,0.0938014179930646
t32901aep|APBP2_RAT,0.0229415453905813
t32917aep|CC020_MOUSE,0.00491311695148943
t32927aep|RTJK_DROME,0.00591739134153811
t32931aep|OCTL_DROME,0.178800748510171
t32907aep|KALRN_MOUSE,0.242567461326216
t32932aep|HYD_DROME,0.0845142122747517
t32334aep|DCTP1_MOUSE,0.00339246630392184
t32353aep|THOC2_DASNO,0.0601480901050853
t32333aep|DHDDS_HUMAN,0.00878535557958008
t32350aep|DCA15_BOVIN,0.00198866069219607
t32866aep|PDD2L_CHICK,0.0359532790609595
t32893aep|TNG2_BOVIN,0.0378319768505162
t32898aep|CAC1B_RAT,0.0210738488169052
t32873aep|TPMT_PSEAB,0.0236969198097976
t32875aep|RPAP3_MOUSE,0.0654733504316103
t32881aep|OPN3_MOUSE,0.00591739134153811
t32890aep|MMP25_HUMAN,0.00591739134153811
t32879aep|DRC7_BOVIN,0.00591739134153811
t32887aep|TOPB1_HUMAN,0.00911621088579549
t32888aep|ANR31_HUMAN,0.0180552110402732
t37687aep|DBP8_BOTFB,0.0112680021128064
t37690aep|RNF4_HUMAN,0.0484605950517739
t37679aep|DCC_MOUSE,1.313711131313
t37699aep|AGTRB_MOUSE,0.0297236567890673
t33231aep|CLPX_MOUSE,0.0229283284721907
t33221aep|MP62_LYTPI,0.417112221112341
t33233aep|RAD1_PONAB,0.0297236567890673
t33217aep|IN80D_XENLA,0.0481857922603598
t33218aep|TACC3_XENLA,0.0598593033046858
t33213aep|CEP44_XENTR,0.00166199902392579
t33223aep|ZMYM1_HUMAN,0.0237516352136629
t33205aep|KCNQ1_SQUAC,0.0404323894499948
t33230aep|GKAP1_DANRE,0.0241802800096125
t33843aep|Y2R2_DROME,0.0118484774838709
t33855aep|RASF2_MOUSE,0.139676354313049
t33867aep|NADK_MOUSE,0.00644929880306522
t33849aep|CATL_SARPE,0.526696612261811
t33865aep|F172A_CHICK,0.0112969589111552
t33858aep|RIMK_SYNPX,0.217013597422587
t33853aep|RN220_HUMAN,0.0740916095604477
t33869aep|OSBL8_MOUSE,0.0293642973019376
t33847aep|NAS15_CAEEL,0.00591739134153811
t33868aep|CCS_PIG,0.00927341273780606
t33856aep|PARD3_HUMAN,0.163231088357082
t35769aep|S36A1_HUMAN,0.0212770203705309
t35773aep|FRIS_LYMST,1.67778574536668
t35772aep|MED23_DANRE,0.0534083801542046
t35780aep|DDX23_HUMAN,0.133285821845787
t35781aep|NISCH_HUMAN,0.00315644779057429
t35770aep|B3GLT_HUMAN,0.0701649902920349
t37402aep|NAC1_CAVPO,0.0140745711411281
t37409aep|ATS9_HUMAN,0.00591739134153811
t37416aep|DEN1A_XENLA,0.0353140253145428
t37395aep|CC148_HUMAN,0.0167796001492893
