t37645aep|CP4V2_MOUSE,0.0650078305052016
t38670aep|RADI_BOVIN,0.24644137502784
t38672aep|SHL2_ORYSJ,0.0117469630126656
t38687aep|PTPRD_MOUSE,0.00586940923796474
t38680aep|PGAP3_XENTR,0.223384861111138
t32838aep|RASLC_DANRE,0.00792733039008228
t36502aep|NPHP3_HUMAN,0.00915910269009683
t36483aep|TAF8_DANRE,0.0744543643993369
t36491aep|VP37B_HUMAN,0.215334906334392
t36495aep|TTC17_HUMAN,0.0447216263449092
t36488aep|TIGD2_MOUSE,0.0412561329960578
t36486aep|SCN1_HETBL,0.427997984977848
t38464aep|AB1G_ARATH,0.00586940923796474
t34595aep|NDK_CHICK,0.113553955188151
t34608aep|CATL_SARPE,1.27389045809328
t34605aep|CRFR2_XENLA,0.199648237820963
t38360aep|PIGL_RAT,0.00676979490073756
t38366aep|DDRGK_TRIAD,0.0875575893956052
t32780aep|TBRG1_XENTR,0.0274627126622488
t32789aep|OAR1_LYMST,0.0176326394434374
t36259aep|KLC4_HUMAN,0.0176326394434374
t36270aep|Y1101_SYNY3,0.0698721091382712
t36256aep|RTBS_DROME,0.0176326394434374
t37210aep|DPOD3_BOVIN,0.135040905444285
t37220aep|HMCN2_HUMAN,0.00586940923796474
t37214aep|ITA9_MOUSE,0.700745930057881
t37218aep|EF1G2_ARATH,0.00586940923796474
t36465aep|PA1B3_RAT,0.0530352725703033
t38654aep|BBS4_HUMAN,0.0865688083086976
t38667aep|CAH5_CAEEL,0.0176326394434374
t38666aep|EPHA3_MOUSE,0.00586940923796474
t38657aep|CCD94_MOUSE,0.0157000313820996
t38658aep|PKHG5_MOUSE,0.382998465899724
t35895aep|DAPLE_XENLA,0.441524601189504
t35885aep|PPR42_XENLA,0.00168628732686793
t35890aep|PKD1_MOUSE,0.126954884206788
t38455aep|PDE11_DROME,0.0721460022062834
t38456aep|ELMD2_BOVIN,0.349470418838121
t38452aep|POL_MLVCB,0.0117469630126656
t38458aep|PEBB_HUMAN,0.747459613963008
t31918aep|RAD9A_MOUSE,0.0426150483899429
t31915aep|F149A_MOUSE,0.149393556768993
t34560aep|AMPN_RAT,0.00916071386556355
t34549aep|PP2C2_CAEEL,0.170721371547284
t34547aep|UBP16_HUMAN,0.0332970680791143
t34557aep|KDSR_BOVIN,0.082640552452452
t34552aep|NPYR_DROME,0.119934340737125
t35297aep|MATN4_HUMAN,0.0235264166171817
t35296aep|MORN2_BOVIN,0.0284085535567347
t35299aep|APBLC_ARATH,0.00586940923796474
t37097aep|THA11_DANRE,0.00586940923796474
t37105aep|SNPC3_BOVIN,0.0443137869773602
t34990aep|LYST_MOUSE,0.0578123248710568
t34997aep|HBAP1_RAT,0.00618001301396806
t34996aep|RET_RAT,0.0608493160361813
t31908aep|RSLBA_HUMAN,0.0541481308201731
t31912aep|HSP70_HYDVU,0.469908184823088
t38182aep|GRM4_MOUSE,0.0353381853839687
t32714aep|TENS1_HUMAN,0.724619164706181
t32725aep|TIM10_CAEBR,0.00871693364266156
t32717aep|STX12_MOUSE,0.00626440165298331
t32709aep|MCFD2_PONAB,0.0701918293171494
t35363aep|TMX2B_DANRE,0.130578724172379
t35365aep|SGCD_HUMAN,0.325499345015943
t34190aep|CRFR2_MOUSE,0.0235264166171817
t34181aep|HARB1_DANRE,0.00586940923796474
t34192aep|FORF_DICDI,0.00900369277722844
t36376aep|RTBS_DROME,0.0210792961296092
t34186aep|BRPF1_HUMAN,0.0593988587473377
t32768aep|KLC4_MOUSE,0.0117469630126656
t32769aep|KLC4_HUMAN,0.0117469630126656
t32757aep|INO80_MOUSE,0.137432713635651
t32773aep|TRI50_MOUSE,0.211086956338368
t32775aep|CELR2_HUMAN,1.19544449033839
t33155aep|CBPD_LOPSP,0.00586940923796474
t33147aep|MFSD8_DANRE,0.0294282725891903
t33154aep|OXR1_MOUSE,0.182810166920714
t33151aep|LAT3_MOUSE,0.00586940923796474
t32180aep|MYLK_SHEEP,1.71661881800456
t32160aep|MYD88_HUMAN,0.29090188793401
t32176aep|AGRB2_MOUSE,0.0387989888787809
t32166aep|GBB5_PONAB,0.142693695670967
t36935aep|KCNC1_HUMAN,0.0117469630126656
t36927aep|PLXA3_RAT,0.333881309352875
t36922aep|KLC4_HUMAN,0.0412561329960578
t36933aep|ATG2B_HUMAN,0.0868357689698187
t36928aep|CACB2_RABIT,1.05568181036942
t36920aep|SWI5_HUMAN,0.0195818853867234
t35832aep|SPTN1_HUMAN,0.294733545856572
t35835aep|IFT22_XENTR,0.19949966060024
t35829aep|PLPL9_HUMAN,0.0198149127441991
t35009aep|SPB10_BOVIN,0.134380571195507
t35008aep|OPN4_PHOSU,0.00586940923796474
t35013aep|HERC1_HUMAN,0.0127183378247417
t35014aep|HERC1_HUMAN,0.032526087726945
t35005aep|CHRD_XENLA,1.724534677561
t34999aep|SRBP1_PIG,0.126592960386278
t35003aep|CTNS_HUMAN,0.171316968111293
t32106aep|TLN2_HUMAN,0.349503576838945
t32108aep|FITM2_XENTR,0.00544330424323518
t32104aep|ASIC1_MOUSE,0.0625374496802526
t32112aep|HACE1_HUMAN,0.417655692470988
t32316aep|IPP_HUMAN,0.429502657798551
t32313aep|USP9X_HUMAN,0.120144140445318
t32319aep|AAPK2_HUMAN,0.0680572776231783
t36032aep|ABCA1_HUMAN,0.564756143527237
t36962aep|RTBS_DROME,0.00586940923796474
t34090aep|MYLK_RABIT,0.173906973084943
t35694aep|NLTP_MOUSE,0.156393744609096
t35700aep|TWHH_DANRE,0.0829048867900959
t35701aep|HOME2_HUMAN,0.0224856707976868
t32144aep|CHST3_CHICK,0.0590579642492445
t32136aep|ZDH11_MOUSE,0.327333341043392
t32148aep|DPOA2_HUMAN,0.00586940923796474
t32140aep|RAD2B_ARATH,0.110207244065165
t37190aep|DUR1_LACKL,0.101892491845068
t37191aep|DUR1_LACKL,0.563419356102676
t37192aep|FBXW2_MOUSE,0.00762328295587173
t37178aep|MSH3_MOUSE,0.0176326394434374
t38447aep|SAX_LITCT,0.0173135435829966
t38446aep|RNF10_XENLA,0.126381206011838
t36572aep|NLR1A_MOUSE,0.0473212121154132
t36564aep|D19L3_HUMAN,0.0384381076102994
t36744aep|ZER1_HUMAN,0.296528149945289
t36735aep|S30BP_HUMAN,0.0244928609956103
t36741aep|DYHC1_MOUSE,0.0332046015961335
t38616aep|G3ST1_HUMAN,0.280424507566677
t34473aep|PGBD4_HUMAN,0.00586940923796474
t34467aep|GAPR1_MOUSE,0.408764521218444
t34465aep|NPHP4_MOUSE,0.0227661397948241
t34476aep|Y1199_DICDI,0.0176326394434374
t34475aep|LRIG2_HUMAN,0.00150377959606085
t34674aep|KI16B_MOUSE,0.107480916031555
t34671aep|GT2D2_MOUSE,0.0475287354780435
t34669aep|CK070_BOVIN,0.00538628025974845
t34682aep|IPMK_HUMAN,0.303067874596476
t37727aep|KLC4_HUMAN,0.0117469630126656
t37722aep|MEGF8_RAT,0.0517571445844689
t37729aep|KPCD3_MOUSE,0.373634749978409
t37723aep|INTU_BOVIN,0.0187297871011696
t37717aep|TSAL_GEOSL,0.0371995909166916
t32502aep|MKS3_RAT,0.0117469630126656
t32514aep|NPHP1_CANLF,0.0301086130548155
t32508aep|CLK2_MOUSE,0.0484763368776774
t32518aep|PTHD3_MOUSE,0.0453222788156354
t32517aep|IRF8_HUMAN,0.0677665171568488
t32519aep|PTR36_ARATH,0.00586940923796474
t32496aep|CNR1A_TAKRU,0.138286269296182
t32498aep|KLC4_BOVIN,0.00586940923796474
t32516aep|DTNB_MOUSE,0.426663568671841
t32501aep|GPMI_ONCVO,0.215872456932752
t36977aep|ECT_ACRMI,1.07975765720063
t36990aep|TV23B_BOVIN,0.169353084916168
t36983aep|SCND3_HUMAN,0.00586940923796474
t36988aep|FAT4_HUMAN,0.0831233418540173
t36994aep|KINH_SYNRA,0.267307418452311
t36995aep|PGDH_BOVIN,0.111415682211221
t36997aep|CYSP2_LEIPI,0.00586940923796474
t37006aep|SVIL_MOUSE,1.03502681588642
t35158aep|LITH_RAT,0.0345585272612864
t35150aep|FEM1C_MOUSE,0.0212691633264342
t35146aep|ABR_BOVIN,1.45574614921695
t35144aep|NLTP_MOUSE,0.181904792637029
t35149aep|5HT1F_HUMAN,0.0117469630126656
t37988aep|GLNA_PANAR,0.237884600866157
t33506aep|GP126_MOUSE,0.0590579642492445
t38573aep|CL004_RAT,0.0127712244292951
t38571aep|VLDLR_HUMAN,0.317071532289602
t38564aep|DEN2C_HUMAN,0.316538327163664
t33783aep|GRM3_MOUSE,0.0328843733440297
t33776aep|ASIC3_HUMAN,0.0319323123264218
t33775aep|UB2G2_PONAB,0.0720981629802801
t31950aep|B3GN2_HUMAN,0.398107688897292
t31934aep|MENG_LEPIN,0.0931612519919858
t31936aep|PRRT1_MOUSE,0.0117469630126656
t31931aep|ANK3_MOUSE,0.441016142008279
t31941aep|ZNT10_MOUSE,0.194054022199422
t31942aep|ECE1_CAVPO,0.536836891960755
t31956aep|ARID2_HUMAN,0.0529731604799506
t31957aep|DOCK1_HUMAN,0.177460402519608
t31930aep|GXN_ACRMI,0.00940913718125027
t32739aep|CHM1B_CHICK,0.611661320705635
t32736aep|GRM7_MOUSE,0.00586940923796474
t32737aep|CAC1S_RABIT,0.0117469630126656
t32740aep|KLC4_HUMAN,0.0208085119115592
t32755aep|RBCC1_MOUSE,0.0787844737131148
t33590aep|STS_HUMAN,0.00542809862270643
t33595aep|FLT3_HUMAN,0.0909208916988722
t33615aep|S43A3_BOVIN,0.0117469630126656
t33601aep|EF3_CANGA,0.00586940923796474
t32382aep|TCHP_DANRE,0.0151044771104186
t32369aep|GAPR1_HUMAN,0.000427031413672137
t32370aep|CREB_HYDVD,0.233709299610655
t38591aep|CAPS1_RAT,0.2060636322501
t38580aep|BCOR_HUMAN,0.0180293760765853
t38581aep|HE_HEMPU,0.00713883051303725
t38596aep|FUT3_BOVIN,0.0269778017632652
t38589aep|TC1A_CAEEL,0.00586940923796474
t38586aep|KCNB1_PIG,0.0719787847975993
t38582aep|TTC24_HUMAN,0.0610539929439708
t38419aep|G3ST3_MOUSE,0.216281962282598
t38428aep|SIX6_HUMAN,0.194759998374371
t38432aep|MYO3B_HUMAN,0.194221307599821
t38420aep|PLRKT_HUMAN,0.0552210516977681
t38418aep|TMM19_XENTR,0.0385001109254723
t38504aep|CATIP_DANRE,0.132112849456456
t38509aep|DCDC2_MOUSE,0.113910153166188
t38510aep|ZN235_MOUSE,0.670210679585941
t38498aep|MARH1_HUMAN,0.485506349386838
t31735aep|NOTU2_XENLA,0.134527331496975
t31730aep|S2611_HUMAN,0.773637254535628
t33104aep|SL9A8_HUMAN,0.163605157165228
t33102aep|FAF2B_XENLA,0.138236686734612
t33111aep|RPAP3_RAT,0.0235264166171817
t33119aep|KINH_STRPU,0.884316764650473
t33099aep|ASM_BOVIN,0.600790037295924
t33106aep|NPHP3_HUMAN,1.47941865106131
t37444aep|TRI37_HUMAN,0.181392591939002
t37447aep|ANKS3_HUMAN,0.387137784126586
t37445aep|MOS1T_DROMA,0.00586940923796474
t37464aep|PK1L2_MOUSE,0.687084412202473
t37461aep|EYS_HUMAN,0.00586940923796474
t37460aep|TBCEL_RAT,0.518729176285422
t36611aep|EDRF1_PONAB,0.0941950590720718
t36593aep|THAP4_BOVIN,0.0117469630126656
t36591aep|ZMYM1_HUMAN,0.0164619745918451
t36612aep|ERIC3_HUMAN,0.259449949016619
t34700aep|DRD1_BOVIN,0.0235264166171817
t34689aep|RAB14_PONAB,0.644562817034797
t34698aep|TSSK3_HUMAN,0.0183425960460641
t34694aep|PGBD4_HUMAN,0.00586940923796474
t32286aep|RIMS2_RAT,0.0230496517343394
t32273aep|CI172_HUMAN,0.435598273485443
t32293aep|PKHM2_HUMAN,0.0417023035529757
t32280aep|5HTR_LYMST,0.0490915278814907
t32909aep|F228B_MOUSE,0.00271888655041615
t32899aep|RTBS_DROME,0.00586940923796474
t32902aep|AFAD_HUMAN,0.783050596246599
t32906aep|SNP47_RAT,0.02669470235017
t32901aep|APBP2_RAT,0.0285560739854827
t32907aep|KALRN_MOUSE,0.403461056555015
t32932aep|HYD_DROME,0.0441433159301097
t32903aep|RTJK_DROME,0.00586940923796474
t32339aep|QRFPR_HUMAN,0.0117469630126656
t32332aep|EXSA_BACCE,0.282202239107814
t32333aep|DHDDS_HUMAN,0.0102904292719865
t32350aep|DCA15_BOVIN,0.04478317059571
t32893aep|TNG2_BOVIN,0.0879773821170642
t32890aep|MMP25_HUMAN,0.0600684354603166
t32888aep|ANR31_HUMAN,0.00352043265708453
t32894aep|MYO1A_MOUSE,0.0808183114658908
t32896aep|LOX5_RAT,0.00586940923796474
t37696aep|HMCN1_HUMAN,0.00586940923796474
t37694aep|THAP9_HUMAN,0.0176326394434374
t37679aep|DCC_MOUSE,3.07168881206875
t37699aep|AGTRB_MOUSE,0.504308199327567
t37695aep|ANPRA_MOUSE,0.00982389528226681
t33231aep|CLPX_MOUSE,0.335724656703104
t33233aep|RAD1_PONAB,0.00586940923796474
t33217aep|IN80D_XENLA,0.0136928347279191
t33218aep|TACC3_XENLA,1.6817737934556
t33224aep|CD047_MOUSE,0.0333496041680205
t33213aep|CEP44_XENTR,0.0884871787916632
t33223aep|ZMYM1_HUMAN,0.0328843733440297
t33205aep|KCNQ1_SQUAC,0.702688564712637
t33843aep|Y2R2_DROME,0.0176326394434374
t33855aep|RASF2_MOUSE,0.0947179702337935
t33867aep|NADK_MOUSE,0.0238560701636929
t33848aep|GRM8_HUMAN,0.0294282725891903
t33849aep|CATL_SARPE,2.69768279128428
t33858aep|RIMK_SYNPX,0.763070426535536
t33869aep|OSBL8_MOUSE,0.200279833735509
t33856aep|PARD3_HUMAN,0.665963010393549
t35773aep|FRIS_LYMST,2.4245887369215
t35776aep|KLC4_MOUSE,0.0559139850670036
t35780aep|DDX23_HUMAN,0.0676898435072743
t35771aep|RASEF_MOUSE,0.145671915232491
t35781aep|NISCH_HUMAN,0.0180994383369346
t37402aep|NAC1_CAVPO,0.158684022447979
t37423aep|CCD83_MACFA,0.0125993213916062
t37416aep|DEN1A_XENLA,0.120433991847163
t37426aep|MALT1_HUMAN,0.0993441033890815
t37418aep|CHSS2_HUMAN,0.0485882790249589
t37413aep|MACF1_HUMAN,0.413671161335315
t37401aep|FNIP1_CHICK,0.370265431536818
t37405aep|OTOF_DANRE,0.0377546750368044
t37427aep|Y2R2_DROME,0.00586940923796474
t37414aep|KCNB1_PIG,0.0235264166171817
t37420aep|TTLL6_DANRE,0.0349054982721151
t32202aep|B4GN4_HUMAN,0.179738068529648
t32212aep|PIGB_BOVIN,0.00762328295587173
t32191aep|TC1A_CAEEL,0.0176326394434374
t32187aep|GANAB_MOUSE,0.0202641885154211
t32203aep|GAPD1_BOVIN,0.0493158028630591
t32192aep|MALT1_HUMAN,0.112979188815868
t38735aep|KAPR2_DROME,0.425718874960893
t38728aep|EPB1B_XENLA,0.0137572583705607
t38731aep|SAC2_DANRE,0.0384044569694411
t38159aep|TPGS2_HUMAN,0.0163569810508108
t38139aep|FNBP4_MOUSE,0.173761437139318
t38166aep|CUBN_HUMAN,0.00586940923796474
t38158aep|JERKL_HUMAN,0.0176326394434374
t38160aep|P52K_HUMAN,0.0117469630126656
t38162aep|RTXE_DROME,0.0117469630126656
t38155aep|FUCL_ANGAN,0.0353381853839687
t38146aep|MLP_ACRMI,0.0117469630126656
t38157aep|ABH15_MOUSE,0.206916300329251
t37740aep|SAL_SILAS,0.0331896005632792
t37750aep|ABHD8_BOVIN,0.0920747950605974
t37745aep|USH2A_HUMAN,0.00586940923796474
t37748aep|NATD1_XENTR,0.068872463033316
t37761aep|ADRB2_MOUSE,0.0829048867900959
t37763aep|ACBG2_XENLA,0.329597508978555
t33049aep|RTJK_DROME,0.00744673548003094
t33040aep|IQCB1_MOUSE,0.0669503662342758
t33045aep|AT8B2_HUMAN,0.324981914239698
t33073aep|PMGT1_BOVIN,0.0350634923601692
t33037aep|MED4_RAT,0.00171802688971083
t33048aep|CAN7_HUMAN,0.0217571608149316
t33061aep|TTLL4_CAEBR,0.00237132191584747
t32591aep|ACSF2_MOUSE,0.118536776313414
t32592aep|PK1L2_HUMAN,0.0983827031694579
t32600aep|TRPA1_CAEEL,0.0255851981181968
t32609aep|OPTN_DANRE,0.55720416247385
t32590aep|SGSM1_MOUSE,0.0846619171110332
t32601aep|CYTSA_DANRE,0.687143827275958
t35676aep|ANK3_HUMAN,0.123478946822832
t31426aep|ZN830_XENTR,0.13323314564622
t31412aep|FND3A_HUMAN,0.0268751587505994
t31393aep|MEC2_CAEEL,0.353702375118754
t31394aep|ZBED1_HUMAN,0.0176326394434374
t31404aep|MOS1T_DROMA,0.0117469630126656
t31405aep|PASK_MOUSE,0.0744543698932451
t31407aep|TRF6A_XENLA,0.367430247461784
t31408aep|TRF6A_XENLA,0.00159968804351633
t31410aep|ANKF1_HUMAN,0.231547927069183
t37788aep|BRAP_HUMAN,0.0610985821340834
t37801aep|FA69C_MOUSE,0.00586940923796474
t37782aep|EMAL4_XENTR,2.98706286362263
t37796aep|DC2L1_HUMAN,0.160820029208199
t37800aep|ZMYM1_HUMAN,0.00586940923796474
t37779aep|TRAF3_MOUSE,0.0551871212867543
t37786aep|RTBS_DROME,0.0763755188144889
t37792aep|LACE1_HUMAN,0.176418851539368
t37798aep|HMCN1_HUMAN,0.360489128993768
t37803aep|SPNS1_DANRE,0.0561219399457465
t35794aep|SNX7_HUMAN,0.419626096353228
t35813aep|GRM3_MACFA,0.0269778017632652
t35786aep|AP1G_DICDI,0.00584224516982108
t35818aep|TCB2_CAEBR,0.00586940923796474
t35785aep|KCNA1_RAT,0.0412561329960578
t35803aep|GT2D2_BOVIN,0.00930657052376209
t35823aep|FYCO1_MOUSE,0.11032051753631
t35799aep|TCB1_CAEBR,0.00586940923796474
t34507aep|SAMD9_HUMAN,0.0458156668644128
t34532aep|TFF3_RAT,0.0117469630126656
t34489aep|PK1L2_MOUSE,0.0117469630126656
t34490aep|PK1L2_MOUSE,0.0351682391392769
t34509aep|RTJK_DROME,0.0117469630126656
t34517aep|ATG9A_PONAB,0.262070649881572
t34493aep|VPP1_MOUSE,0.56254369091593
t34521aep|ZBED4_HUMAN,0.0117469630126656
t34520aep|AGRG4_HUMAN,0.0297365860131348
t34530aep|ZN862_HUMAN,0.00586940923796474
t34536aep|NALP7_HUMAN,0.0122667842850942
t34538aep|NAL12_HUMAN,0.0500308906300316
t34529aep|GRM3_HUMAN,0.0117469630126656
t37144aep|PGBD4_HUMAN,0.00586940923796474
t37134aep|TILB_XENTR,0.0470051496182504
t37151aep|ANR28_MOUSE,0.0855642236632075
t37135aep|TRI37_MOUSE,0.298601449827457
t37155aep|MRC1_MOUSE,0.0690119920689525
t37168aep|M3K3_HUMAN,0.0519692901907852
t37152aep|MACF1_HUMAN,1.63459363771362
t37143aep|SETMR_HUMAN,0.00586940923796474
t37162aep|LTBP4_HUMAN,0.224049146403215
t36805aep|SZT2_MOUSE,0.00586940923796474
t36813aep|KCNQ2_MOUSE,0.568946044486497
t36774aep|GGT1_RAT,0.747142663394972
t36788aep|K0100_MOUSE,0.0855367498430475
t36775aep|ANKE1_HUMAN,0.00949548509235265
t36802aep|LRK1_CAEEL,0.121938922063501
t36785aep|PGBD4_HUMAN,0.00586940923796474
t31809aep|KPCA_RAT,0.178535365610141
t31808aep|GAG_HV1VI,0.00586940923796474
t31816aep|TSP1_XENLA,0.632272982549008
t31812aep|ARHGI_MOUSE,0.463262113383537
t31787aep|KLC4_HUMAN,0.0269778017632652
t31811aep|UBIQ_ENCCU,0.558551166927809
t31804aep|P53_TETMU,0.0387989888787809
t31794aep|CP17A_CHICK,0.00586940923796474
t36126aep|RTXE_DROME,0.0210792961296092
t36128aep|CAH2_TRIHK,0.54195225730766
t36100aep|ADD_ENTFA,0.0117469630126656
