t37645aep|CP4V2_MOUSE,0.0725377665298442
t36994aep|KINH_SYNRA,0.0725377665298442
t37004aep|MICA2_RAT,0.233600009760824
t36996aep|MPIP1_HUMAN,0.0325945959885486
t37006aep|SVIL_MOUSE,0.011837434016753
t35158aep|LITH_RAT,0.0301649798351499
t35146aep|ABR_BOVIN,0.0590996241392105
t35153aep|RTBS_DROME,0.0364454368128431
t37986aep|TIDC1_HUMAN,0.0133027952350029
t37978aep|HDGF_RAT,0.297742199078077
t33520aep|DDX17_MOUSE,0.238435416116275
t33498aep|DDX51_DANRE,0.112941540656912
t38575aep|CC146_RAT,0.000373202762511047
t38574aep|DDX31_MOUSE,0.02603663183188
t31271aep|GAB1_MESAU,0.0396082400035144
t31280aep|ANKL1_HUMAN,0.149920188968848
t33775aep|UB2G2_PONAB,0.0754462156421418
t31950aep|B3GN2_HUMAN,0.0520156209062362
t31934aep|MENG_LEPIN,0.0161293186507184
t31929aep|CERS6_HUMAN,0.150966665181624
t31936aep|PRRT1_MOUSE,0.129048626598295
t31931aep|ANK3_MOUSE,0.0140342474173525
t31942aep|ECE1_CAVPO,0.0556362875506515
t31957aep|DOCK1_HUMAN,0.0149732371843973
t31930aep|GXN_ACRMI,0.641413391962995
t32745aep|PRRT1_MOUSE,0.89950375165769
t32744aep|LMX1A_HUMAN,0.158502894892597
t32736aep|GRM7_MOUSE,0.0364454368128431
t32747aep|ZIC2B_XENLA,0.329463239467193
t32740aep|KLC4_HUMAN,0.0302761469611373
t33610aep|VP33A_RAT,0.138696144701416
t33595aep|FLT3_HUMAN,0.0364454368128431
t33603aep|XPP1_MOUSE,0.0451677270737485
t32382aep|TCHP_DANRE,0.0901808466752348
t38580aep|BCOR_HUMAN,0.0315091783571847
t38579aep|CB069_DANRE,0.0529921826652773
t38581aep|HE_HEMPU,0.0800896549443342
t38582aep|TTC24_HUMAN,0.00759593826843177
t38424aep|YRD6_CAEEL,0.0364454368128431
t38420aep|PLRKT_HUMAN,0.169395784891542
t38414aep|ORC4_PONAB,0.0421439822359708
t38504aep|CATIP_DANRE,0.0646282617641227
t38506aep|ANK2_HUMAN,0.0364454368128431
t38507aep|CHUR_BOVIN,0.0680200403977513
t38509aep|DCDC2_MOUSE,0.361429288766484
t38497aep|DDC_HUMAN,0.0931784658222151
t38498aep|MARH1_HUMAN,0.0281331790794497
t31725aep|TPC13_XENTR,0.0428960444285308
t33101aep|SAFB1_MOUSE,0.364920191280766
t33099aep|ASM_BOVIN,0.333910680088962
t33106aep|NPHP3_HUMAN,0.040580467002688
t37444aep|TRI37_HUMAN,0.00697564105123999
t37447aep|ANKS3_HUMAN,0.0843745286512686
t37464aep|PK1L2_MOUSE,0.212611921865041
t37460aep|TBCEL_RAT,0.0877919956999536
t36604aep|LANC3_MOUSE,0.117987379008345
t36593aep|THAP4_BOVIN,0.0364454368128431
t36606aep|TBD_CANLF,0.0635958230385806
t34695aep|SORCN_SCHJA,0.0364454368128431
t34691aep|PLCL2_MOUSE,0.0662189021398851
t32286aep|RIMS2_RAT,0.00816795001893375
t32283aep|PPBT_CHICK,0.907957422572199
t32273aep|CI172_HUMAN,0.00549567496511817
t32296aep|HSP70_HYDVU,0.440416155469913
t32909aep|F228B_MOUSE,0.232345747299826
t32902aep|AFAD_HUMAN,0.423985258245411
t32917aep|CC020_MOUSE,0.0714936680172744
t32931aep|OCTL_DROME,0.117376392762198
t32334aep|DCTP1_MOUSE,0.0246855558734063
t32343aep|GRT1A_DANRE,0.0135323467598438
t32353aep|THOC2_DASNO,0.0355663194510978
t32328aep|SPIT3_HUMAN,0.00350163252554533
t32350aep|DCA15_BOVIN,0.0201098062631273
t32346aep|TTLL4_HUMAN,0.0655027644054892
t32898aep|CAC1B_RAT,0.0218100124849756
t32872aep|AMPN_RABIT,1.24855794856983
t32894aep|MYO1A_MOUSE,0.134663244005874
t32896aep|LOX5_RAT,0.0364454368128431
t37687aep|DBP8_BOTFB,0.00581869761508426
t37698aep|S18B1_MOUSE,0.0161524213938799
t37694aep|THAP9_HUMAN,0.0364454368128431
t37695aep|ANPRA_MOUSE,0.0251900359655003
t33224aep|CD047_MOUSE,0.299260556239097
t33225aep|CE350_HUMAN,0.307876341608172
t33214aep|EXOS1_HUMAN,0.00682074229056093
t33843aep|Y2R2_DROME,0.0364454368128431
t33844aep|RTJK_DROME,0.0364454368128431
t33867aep|NADK_MOUSE,0.00718546247113556
t33849aep|CATL_SARPE,2.5697788151132
t33864aep|CNTP5_CANLF,0.494981024684763
t33853aep|RN220_HUMAN,0.0795152704955492
t33856aep|PARD3_HUMAN,0.00398619465686121
t35773aep|FRIS_LYMST,0.435283382254547
t35776aep|KLC4_MOUSE,0.0778001479121262
t35772aep|MED23_DANRE,0.0351669044914678
t35771aep|RASEF_MOUSE,0.225356065980279
t35781aep|NISCH_HUMAN,0.0399849411756454
t37400aep|AMPP1_PENRW,0.13922378342211
t37416aep|DEN1A_XENLA,0.0621703435941332
t37395aep|CC148_HUMAN,0.0362937603046638
t37417aep|GRM8_RAT,0.108289009815265
t37418aep|CHSS2_HUMAN,0.00780575188665871
t37413aep|MACF1_HUMAN,1.00326396561631
t37405aep|OTOF_DANRE,0.0176092330113362
t37420aep|TTLL6_DANRE,0.0715652610678604
t32186aep|COPIA_DROME,0.0725377665298442
t32210aep|VIAAT_XENTR,0.210882088565776
t32212aep|PIGB_BOVIN,0.020542303151533
t32206aep|EGL15_CAEEL,0.0185792465104103
t32200aep|S35F6_HUMAN,0.316235724173658
t32187aep|GANAB_MOUSE,0.00952753193741476
t38723aep|HDHD1_HUMAN,0.0817732284005822
t38735aep|KAPR2_DROME,0.0047370797487387
t38720aep|RTKN_HUMAN,0.0805495787775478
t38728aep|EPB1B_XENLA,0.0297041460620935
t38159aep|TPGS2_HUMAN,0.017464232479685
t38139aep|FNBP4_MOUSE,0.219596055340005
t38147aep|TCB2_CAEBR,0.0364454368128431
t38172aep|CCD13_HUMAN,0.100368113090261
t38146aep|MLP_ACRMI,0.0364454368128431
t38157aep|ABH15_MOUSE,0.0778952255213922
t38153aep|APEX2_BOVIN,0.0575385221602225
t37750aep|ABHD8_BOVIN,0.00255647122331039
t37739aep|RFC1_HUMAN,0.0173889712150883
t37760aep|RTJK_DROME,0.0243708715598314
t37743aep|WDR87_HUMAN,0.0284560552274363
t33049aep|RTJK_DROME,0.0682375389972091
t33040aep|IQCB1_MOUSE,0.035103789966394
t33073aep|PMGT1_BOVIN,0.0775484782479554
t33061aep|TTLL4_CAEBR,0.0211841192852531
t37484aep|HMP_OCEIH,0.260344510565748
t32600aep|TRPA1_CAEEL,0.0568668316519831
t32609aep|OPTN_DANRE,0.328850642244339
t32601aep|CYTSA_DANRE,1.13966885547605
t35655aep|NPHP3_HUMAN,0.377668435777433
t35679aep|KAD9_HUMAN,0.131262303013235
t35677aep|PGDH_HUMAN,0.534167788218668
t35664aep|HTRA2_MOUSE,0.0920824520206397
t35676aep|ANK3_HUMAN,0.0010975901866445
t35654aep|TOP3B_ARATH,0.0752750712716962
t35674aep|ZRAB3_BOVIN,0.0774340228643473
t31398aep|ANPRB_HUMAN,0.00830900654166586
t31400aep|WDR93_HUMAN,0.000397932058592106
t31424aep|CFA57_MOUSE,0.0840938923699269
t31394aep|ZBED1_HUMAN,0.0364454368128431
t31404aep|MOS1T_DROMA,0.0576001760311576
t31407aep|TRF6A_XENLA,0.0596873206157824
t31409aep|TRF6A_XENLA,0.608490490251384
t31408aep|TRF6A_XENLA,0.869229353150311
t31410aep|ANKF1_HUMAN,0.00477120142587837
t37788aep|BRAP_HUMAN,0.0192293966471814
t37801aep|FA69C_MOUSE,0.0364454368128431
t37797aep|TRI56_MOUSE,0.351659371316714
t37793aep|TDRD1_DANRE,0.175452219431906
t37782aep|EMAL4_XENTR,0.06425580310433
t37796aep|DC2L1_HUMAN,0.0862465334705946
t37779aep|TRAF3_MOUSE,0.0111818956327097
t37786aep|RTBS_DROME,0.0364454368128431
t37792aep|LACE1_HUMAN,0.0724554492185967
t37798aep|HMCN1_HUMAN,0.013733535828952
t37787aep|TRM11_BOVIN,0.00994472093954935
t37803aep|SPNS1_DANRE,0.0736671914272399
t35794aep|SNX7_HUMAN,0.109159032447453
t35786aep|AP1G_DICDI,0.0187612653654825
t35801aep|NOS1_MOUSE,0.032713130224464
t35816aep|GIN1_HUMAN,0.0364454368128431
t35811aep|AL14E_BOVIN,0.0725377665298442
t35793aep|CND1_XENLA,0.0207472094549731
t35823aep|FYCO1_MOUSE,0.0247795483965431
t34490aep|PK1L2_MOUSE,0.0515122821743768
t34523aep|K1468_XENTR,0.0649507956795768
t34509aep|RTJK_DROME,0.0364454368128431
t34517aep|ATG9A_PONAB,0.1093203499972
t34493aep|VPP1_MOUSE,0.469761771360724
t34516aep|MFTC_MOUSE,0.09342445678414
t34497aep|CHIT3_DROME,0.157439407541347
t34538aep|NAL12_HUMAN,0.0778952255213922
t37144aep|PGBD4_HUMAN,0.0364454368128431
t37134aep|TILB_XENTR,0.123773164050191
t37154aep|MRC1_HUMAN,0.0364454368128431
t37145aep|ZCPW1_HUMAN,0.515243134960549
t37152aep|MACF1_HUMAN,1.21361213380535
t37161aep|CFA69_PAPAN,0.0128574405748157
t37156aep|CHIA_MOUSE,0.0389050226261783
t37121aep|HMCN1_HUMAN,0.0212930895694844
t36793aep|CUBN_HUMAN,0.108289009815265
t36805aep|SZT2_MOUSE,0.0364454368128431
t36810aep|EFC10_MOUSE,0.0268494950039258
t36788aep|K0100_MOUSE,0.0356252471499222
t36775aep|ANKE1_HUMAN,0.0942580782904365
t36802aep|LRK1_CAEEL,0.0765522070481184
t36799aep|ZMYM1_HUMAN,0.0364454368128431
t36771aep|TM175_DANRE,0.093491560839258
t36785aep|PGBD4_HUMAN,0.0364454368128431
t31783aep|DMBT1_RABIT,0.18254300035998
t31812aep|ARHGI_MOUSE,0.158479772311219
t31788aep|PRKDC_XENLA,0.137211377057175
t31804aep|P53_TETMU,0.0364454368128431
t31794aep|CP17A_CHICK,0.0364454368128431
t36091aep|F166B_XENTR,0.186288522423706
t36111aep|P20D2_MOUSE,0.0667225936768795
t36106aep|USH1C_MOUSE,0.0316463179026473
t36128aep|CAH2_TRIHK,0.0612813274893441
t36093aep|ZN862_HUMAN,0.0297554379183422
t36104aep|SDK1_HUMAN,0.131897849773633
t36094aep|ZN622_MOUSE,0.0175586443442365
t31315aep|FLNA_MOUSE,0.164047387414019
t31314aep|MFSD1_BOVIN,0.0615706883819553
t31311aep|NPA1P_HUMAN,0.0407287968806676
t31320aep|NALP7_HUMAN,0.058829835694565
t31354aep|CA2D4_HUMAN,0.0388911498059018
t31338aep|RTBS_DROME,0.0364454368128431
t31345aep|RAB1B_ARATH,0.289799174351956
t31303aep|AB1IP_CHICK,0.173798671878681
t31357aep|LRRC9_HUMAN,0.00792210264303548
t31346aep|MGT4A_RAT,0.143710622226979
t31317aep|SPN90_MOUSE,0.024251599767358
t31316aep|ROR1_HUMAN,0.0282331507386994
t31333aep|WSDU1_DANRE,0.0199105683165871
t37247aep|NAS13_CAEEL,0.029346960279224
t37271aep|AT133_HUMAN,0.0364454368128431
t37308aep|RTBS_DROME,0.0364454368128431
t37294aep|RUFY2_MOUSE,0.0897010203426286
t31478aep|TCB2_CAEBR,0.0364454368128431
t31525aep|HOBOT_DROME,0.0587028076767522
t31544aep|YVNF_AZOCH,0.00969750679737524
t34403aep|WDFY3_MOUSE,0.0125538451705385
t34404aep|RTBS_DROME,0.0364454368128431
t34387aep|YDJC_MOUSE,0.0770472361953997
t34398aep|ZBED1_HUMAN,0.0364454368128431
t34425aep|ZMYM1_HUMAN,0.0213348928197926
t34361aep|QRFPR_HUMAN,0.304501713197814
t34424aep|TRY3_SALSA,1.44085312896687
t34367aep|PIWL1_HUMAN,0.273199052826741
t31238aep|UNC89_CAEEL,0.0364454368128431
t34419aep|CHD1L_DANRE,0.0750033773968122
t34415aep|CC157_BOVIN,0.153795192981921
t34362aep|POL4_DROME,0.0364454368128431
t32552aep|CTRO_HUMAN,0.137625243237335
t32541aep|S15A4_XENLA,0.0123896398815145
t32560aep|TOB1A_XENLA,0.0307947172105808
t32551aep|CKAP5_HUMAN,0.182706603022779
t32570aep|SYT11_HUMAN,0.50341881485317
t32529aep|LOXH1_MOUSE,0.0197261122494064
t32571aep|RTBS_DROME,0.088019839916172
t32549aep|NUD22_RAT,0.0387049396588634
t32573aep|RTBS_DROME,0.093491560839258
t32575aep|PARP4_HUMAN,0.0060247622428696
t31234aep|UCHL3_HUMAN,0.357987331314867
t38292aep|BVMO2_STRCO,0.348948138880411
t38274aep|TOPRS_MOUSE,0.0368038418483929
t38256aep|ODFP2_CHICK,0.0718409153709327
t38303aep|IFT81_MOUSE,0.081538784765776
t38284aep|WDR66_HUMAN,0.0229901320799712
t38264aep|AT133_MOUSE,0.0055966412474156
t38315aep|CP131_DANRE,0.189851672121185
t38257aep|RAG1_XENLA,0.168548017047639
t38253aep|ABCB1_DICDI,0.010461416614835
t38293aep|NALDL_RAT,0.143989233984616
t32047aep|RTJK_DROME,0.0447966453886376
t32035aep|GRM8_HUMAN,0.130730911875489
t32029aep|TGS1_RAT,0.109861795436762
t32002aep|HMCN1_HUMAN,0.00408008049538822
t32032aep|SOX7_XENTR,0.253937286431452
t32000aep|RET_RAT,0.041437315948424
t31997aep|ZNFX1_MOUSE,0.142417178593284
t32037aep|SAMD3_MOUSE,0.0364454368128431
t35471aep|FHAD1_HUMAN,0.263296332056354
t35487aep|SVOP_XENLA,0.0590283316564398
t35488aep|AGO2_HUMAN,0.167250959785728
t35477aep|RTJK_DROME,0.151205464644867
t35461aep|THAP9_HUMAN,0.0356348453142595
t35503aep|DSCL1_CHICK,0.0689604447829401
t35514aep|JERKL_HUMAN,0.0175547619639826
t35472aep|DMXL1_HUMAN,0.0200196071420807
t35446aep|CRA1B_DANRE,0.07663746653447
t31770aep|VWA3B_HUMAN,0.0919514121704924
t37531aep|GTD2B_HUMAN,0.0364454368128431
t37577aep|RTJK_DROME,0.121443105151012
t37526aep|TCB1_CAEBR,0.0364454368128431
t37569aep|SCND3_HUMAN,0.0600169450045474
t32992aep|MTMR5_HUMAN,0.0191529876767579
t32976aep|ZMYM1_HUMAN,0.0697501478194334
t33023aep|PPSB_BACSU,0.189982800147502
t33022aep|R213A_DANRE,0.840606012041015
t33020aep|TSP3_MOUSE,0.161965463595819
t32984aep|RXR_BIOGL,0.0186875422494967
t32983aep|LRRK2_MOUSE,0.0701106092016446
t33008aep|THAP2_MOUSE,0.0364454368128431
t32997aep|HMCN1_HUMAN,0.0251360336308176
t33004aep|CNTP2_HUMAN,0.140535863931508
t32973aep|JERKL_MOUSE,0.0815094451959579
t35592aep|SE1L2_HUMAN,0.12973081012576
t35576aep|ZBED4_MOUSE,0.032652730332985
t35590aep|RTBS_DROME,0.157135424468966
t35608aep|DDX60_HUMAN,0.320750205077708
t35587aep|ZBED1_HUMAN,0.143098396716735
t35620aep|RTJK_DROME,0.0454419762419285
t35573aep|SHL2_ORYSJ,0.533156890514761
t35579aep|RTJK_DROFU,0.0447966453886376
t35607aep|RTJK_DROME,0.0573444810611985
t34214aep|RTJK_DROME,0.0364454368128431
t34201aep|RTJK_DROME,0.121232166392858
t34209aep|TCB2_CAEBR,0.0334154074428389
t31766aep|SFT2A_MOUSE,0.0614993046771447
t34267aep|H2B3_TIGCA,0.0179466923826553
t34234aep|BRWD1_HUMAN,0.321357382590002
t34249aep|TRA1_MAIZE,0.0263291317188446
t34248aep|JERKL_HUMAN,0.0212521513441975
t34245aep|AGRG2_MOUSE,0.0299551713461931
t34246aep|THAP9_HUMAN,0.175549846642437
t34257aep|P52K_HUMAN,0.0725377665298442
t37916aep|DEAH5_ARATH,1.42928160014735
t37937aep|AL14E_RAT,0.0296735639940839
t37857aep|GIN1_HUMAN,0.108516751337004
t37859aep|YTX2_XENLA,0.213622913250636
t37876aep|PZP_HUMAN,0.667836846808855
t37917aep|SUREJ_STRPU,0.0590477956278209
t37902aep|TRAF4_HUMAN,0.546221741000981
t37924aep|PELET_DROME,0.162434344984661
t37901aep|LAR_DROME,0.0239990102297655
