t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.00658871519717193
t31628aep|TSP1_BOVIN,0.0131934537028812
t31619aep|ABCA2_HUMAN,0.00658871519717193
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0717226709636523
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.0182298301217372
t34456aep|TAF3_CHICK,-0.0267029866293168
t34453aep|RIFK_DROME,-0.0138122163373306
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0391169598615162
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.00658871519717193
t36336aep|CEP76_PONAB,0.000200298185067103
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.145940359753199
t36337aep|CRYAB_BOVIN,-0.0803456843381498
t35904aep|DDAC_ENTAG,0.00658871519717193
t35900aep|RHCG_XENTR,0.287895174150455
t35903aep|S35E3_DANRE,-0.00507530162123784
t35908aep|CAF1A_CHICK,0.0485697602851725
t32664aep|AQP9_HUMAN,0.00474912112156624
t32662aep|SERB_BOVIN,-0.0358936895223761
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.0701670267875283
t38104aep|B3GN4_HUMAN,0.441959212961486
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0404288320958305
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,-0.0119450840925297
t38117aep|SAXO1_RAT,-0.0796186069526312
t33743aep|EXOC7_RAT,-0.101304537817779
t33739aep|RPP14_MOUSE,-0.00787831234657162
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0436785984902266
t33735aep|DHB11_RAT,-0.0986002239108164
t32686aep|MRP1_CHICK,-0.238488194269226
t32685aep|RN146_XENTR,-0.187826974833819
t32696aep|OTOF_DANRE,0.00658871519717193
t32692aep|GPTC4_XENTR,0.086502136980137
t32693aep|S27A4_HUMAN,0.00664831105624638
t32687aep|RAB23_HUMAN,0.00730739738893036
t32691aep|PP14C_RAT,0.00114616328133578
t32688aep|CPT2_MOUSE,0.272158028079314
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.121543329648438
t35866aep|MEL2A_DANRE,-0.0386640355032114
t35863aep|SSPO_CHICK,0.00241824172898266
t35872aep|NAPEP_BOVIN,0.0393501985253286
t35870aep|STK10_CHICK,0.000575568813692797
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.00147236991207298
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.00549581746445779
t35857aep|PKD2_ORYLA,0.00658871519717193
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0179397580677434
t35353aep|B4GA1_DANRE,-0.0062251022238334
t33691aep|ABCB2_DICDI,0.00658871519717193
t37371aep|IDI1_BOVIN,-0.0173996141410715
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.0909495183454931
