t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.124388775135926
t36047aep|FUCTA_DROME,0.0123008929587392
t36970aep|EXOS6_DANRE,-0.214131997689846
t34456aep|TAF3_CHICK,-0.236043332973143
t34453aep|RIFK_DROME,-0.0223498081112284
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0634786213509507
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0123008929587392
t36336aep|CEP76_PONAB,-0.0485139213535103
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.206198375557479
t36337aep|CRYAB_BOVIN,-0.167931071406932
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.0478597055779931
t35903aep|S35E3_DANRE,-0.101155399310094
t35908aep|CAF1A_CHICK,-0.0544565356782409
t32664aep|AQP9_HUMAN,0.00385656037742448
t32662aep|SERB_BOVIN,-0.0764039350774518
t31832aep|P52K_HUMAN,0.0123008929587392
t31833aep|BP10_PARLI,0.0501894450092331
t31838aep|STXB1_RAT,-0.367158734165829
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0498285273094465
t38118aep|AGRIN_MOUSE,0.00892674277523826
t38103aep|PTSS1_DANRE,-0.119594030719917
t38117aep|SAXO1_RAT,-0.0195373692582026
t33743aep|EXOC7_RAT,-0.35066218669538
t33739aep|RPP14_MOUSE,-0.00529776590297328
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0277923548326511
t33735aep|DHB11_RAT,-0.32088893300237
t32686aep|MRP1_CHICK,-0.190532287939054
t32685aep|RN146_XENTR,-0.326279201646087
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,-0.374478719956167
t32693aep|S27A4_HUMAN,-0.134880954411944
t32687aep|RAB23_HUMAN,-0.151670618129236
t32691aep|PP14C_RAT,-0.0196564065684171
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0747195006641787
t35866aep|MEL2A_DANRE,-0.0779063691719128
t35863aep|SSPO_CHICK,-0.0107752119738985
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.386126536342213
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.0162441493393258
t35862aep|MEGF6_HUMAN,0.00259558390538395
t35855aep|MIPEP_PONAB,-0.0720998219593396
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0437475822407853
t35353aep|B4GA1_DANRE,-0.0270276720735863
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.0146739779904308
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.199207439485361
t37368aep|PEX10_MOUSE,-0.078735552435241
t37380aep|CBL_MOUSE,-0.189823823183836
t37375aep|TC3A_CAEEL,0.0123008929587392
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,-0.0392810817875851
t32310aep|LSM1_HUMAN,-0.102472358543518
t32305aep|PPCT_MOUSE,-0.0206366346047934
t32304aep|SWT15_VITVI,-0.0841752713979584
t33480aep|MSRB_METBF,-0.49210918808955
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.36360618611189
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0.0123008929587392
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.0560223501050527
t36728aep|ARL5B_MOUSE,-0.325558022880439
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0.0123008929587392
t32819aep|T106C_HUMAN,-0.146264866029198
t32810aep|NDUA5_BOVIN,-0.740212530056644
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,-0.209481809167962
t35979aep|ECI1_RAT,-0.195638714036263
t35981aep|PRPF3_CHICK,-0.444693521458856
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,-0.0478618639320997
t35994aep|MLRP2_ACRMI,-0.0177833739123387
t35982aep|NLTP_CHICK,-0.461742258473651
t35993aep|VATE_DROME,-1.60958738311365
t35988aep|CIA30_DROME,-0.0299105990869903
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.00385656037742448
t35985aep|DYH6_HUMAN,0.0123008929587392
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,-0.175436883753104
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,-0.327537915599957
t38636aep|ALG3_HUMAN,-0.0503878920390989
t38647aep|RAP1_CAEEL,0.0245658710345943
t38646aep|PARG_BOVIN,-0.021419963358797
t37013aep|LAGE3_MOUSE,-0.306688507440228
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0308172864471359
t34431aep|RSPH1_HUMAN,0.375849490572646
t34434aep|S12A8_XENLA,-0.0145865720361247
t34436aep|XRN1_HUMAN,-0.100136763627139
t34428aep|SPC25_RAT,-0.125479304263411
t34430aep|RPAP1_BOVIN,-0.0304853524510373
t34429aep|PP4C_XENTR,-0.459940958865876
t34427aep|ML12B_BOVIN,-0.0725377665298441
t31846aep|CEP70_RAT,-0.0259871515489186
t31844aep|TLL1_DANRE,0.654538363246072
t31842aep|TERA_XENLA,-0.850719063520812
t31849aep|TYPH_RAT,-0.0216142057755755
t31847aep|RS2_ICTPU,-0.847355733214528
t31848aep|SPCS3_CHICK,-0.0324607149533628
t34798aep|APH1_DROME,-0.0624842610881824
t34802aep|PISD_CRIGR,-0.00799305425619177
t34796aep|PCMD2_BOVIN,-0.0325106903113228
t34792aep|PTH2_BOVIN,-0.129352692452926
t34790aep|TWF1_HUMAN,-0.281698753316214
t32481aep|GUAA_RAT,-0.151295685291831
t32473aep|RB18B_DANRE,-0.0218434630834003
t32475aep|WHITE_DROME,0.00685851513444666
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,-0.062383075561237
t31220aep|P52K_HUMAN,0.0245658710345943
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,-0.43963916827691
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0.0123008929587392
t36653aep|DOHH_RAT,0
