t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.181803792021214
t31628aep|TSP1_BOVIN,0.0181522025644906
t31619aep|ABCA2_HUMAN,0.00604615116183843
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0527979013527112
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.0663781338196791
t34456aep|TAF3_CHICK,-0.0977569998014744
t34453aep|RIFK_DROME,0.0672285877663698
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0177258781733958
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.00604615116183843
t36336aep|CEP76_PONAB,0.0217089679026806
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0301584450541362
t36337aep|CRYAB_BOVIN,0.243917091146297
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0305254907212179
t35903aep|S35E3_DANRE,0.00903714351023825
t35908aep|CAF1A_CHICK,0
t32664aep|AQP9_HUMAN,0.889556203375288
t32662aep|SERB_BOVIN,-0.0489705168872646
t31832aep|P52K_HUMAN,0.0181522025644906
t31833aep|BP10_PARLI,0.0365014704226957
t31838aep|STXB1_RAT,0.218815067051346
t38104aep|B3GN4_HUMAN,0.00239158154433132
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0.00604615116183843
t38110aep|P2R3C_HUMAN,-0.0492770314561656
t38118aep|AGRIN_MOUSE,0.314180469538392
t38103aep|PTSS1_DANRE,-0.0270966795679504
t38117aep|SAXO1_RAT,0.0350998676113452
t33743aep|EXOC7_RAT,0.127102651335754
t33739aep|RPP14_MOUSE,-0.0176637349723431
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0064593783520453
t33735aep|DHB11_RAT,0.0940669658112149
t32686aep|MRP1_CHICK,0.566308856158514
t32685aep|RN146_XENTR,-0.0180129941913789
t32696aep|OTOF_DANRE,0.0120968905976864
t32692aep|GPTC4_XENTR,-0.244649379473192
t32693aep|S27A4_HUMAN,0.00995937919522034
t32687aep|RAB23_HUMAN,0.212842478659447
t32691aep|PP14C_RAT,0.0627851501164662
t32688aep|CPT2_MOUSE,0
