t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0993476154211425
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.141727237002012
t34456aep|TAF3_CHICK,0.107600688402868
t34453aep|RIFK_DROME,-0.00958988408862252
t34451aep|RSGI5_CLOTH,0.312500276552729
t34446aep|VIAAT_XENLA,0.0373257950571999
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0384374616361674
t36327aep|RAD21_SCHPO,0.0373257950571999
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.0234890192550494
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.300289660689221
t36337aep|CRYAB_BOVIN,-0.0165440650234722
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.0105339105207931
t35903aep|S35E3_DANRE,0.120406849530766
t35908aep|CAF1A_CHICK,0.0994551371733469
t32664aep|AQP9_HUMAN,0.0288814624758854
t32662aep|SERB_BOVIN,0.0674703118221787
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,-0.270468988546754
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.171577931405854
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,-0.0421609445281311
t38117aep|SAXO1_RAT,-0.0928120606555124
t33743aep|EXOC7_RAT,-0.0988974066842216
t33739aep|RPP14_MOUSE,-0.102721679274501
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.00275119511786782
t33735aep|DHB11_RAT,-0.163940333044198
t32686aep|MRP1_CHICK,-0.106002195886964
t32685aep|RN146_XENTR,0.086001865201825
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.555334420744804
t32693aep|S27A4_HUMAN,-0.0731509811898327
t32687aep|RAB23_HUMAN,-0.150914443345695
t32691aep|PP14C_RAT,-0.0319572995271562
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.110668397004288
t35866aep|MEL2A_DANRE,0.00766850747318192
t35863aep|SSPO_CHICK,-0.0107752119738985
t35872aep|NAPEP_BOVIN,0.0168036494335921
t35870aep|STK10_CHICK,-0.186910833298969
t35858aep|SCND3_HUMAN,0.0373257950571999
t35861aep|ABCBA_HUMAN,-0.0154879745557848
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,0.0735796301258034
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0683134532753795
t35353aep|B4GA1_DANRE,0.0347023011485255
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.0221920782919484
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,0.0514662058892992
t37368aep|PEX10_MOUSE,0.358129551396376
t37380aep|CBL_MOUSE,-0.0712069239007996
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,-0.0993792001019129
t32310aep|LSM1_HUMAN,0.0612497708466271
t32305aep|PPCT_MOUSE,-0.0329375275635326
t32304aep|SWT15_VITVI,-0.0714153473753527
t33480aep|MSRB_METBF,0.277297707331102
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.210198352306631
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.063497878559516
t36728aep|ARL5B_MOUSE,-0.129186263590802
t33589aep|THAP2_MOUSE,0.0373257950571999
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.0967998708829409
t32810aep|NDUA5_BOVIN,-0.255892823778148
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.581411107543712
t35979aep|ECI1_RAT,0.0138518207490857
t35981aep|PRPF3_CHICK,0.228924232180283
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,0.0124515046678928
t35994aep|MLRP2_ACRMI,-0.00502344988973298
t35982aep|NLTP_CHICK,0.232613549255161
t35993aep|VATE_DROME,0.460995628211538
t35988aep|CIA30_DROME,0.00741519597020964
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,-0.246732971682576
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.287416493275831
t38636aep|ALG3_HUMAN,-0.0871832338370899
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.0605877423001316
t37013aep|LAGE3_MOUSE,0
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.079323461232553
t34431aep|RSPH1_HUMAN,0.0687175019043027
t34434aep|S12A8_XENLA,-0.026887464994864
t34436aep|XRN1_HUMAN,0.230629284818114
t34428aep|SPC25_RAT,0.130943390079803
t34430aep|RPAP1_BOVIN,-0.00546045035257654
t34429aep|PP4C_XENTR,0.0818028317075901
t34427aep|ML12B_BOVIN,-0.0352119714726441
t31846aep|CEP70_RAT,0.023477843597338
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.604774911066065
t31849aep|TYPH_RAT,-0.0216142057755755
t31847aep|RS2_ICTPU,0.553647559172381
t31848aep|SPCS3_CHICK,0.851937631896832
t34798aep|APH1_DROME,-0.0624842610881824
t34802aep|PISD_CRIGR,0.017031847842269
t34796aep|PCMD2_BOVIN,-0.00748578821286203
t34792aep|PTH2_BOVIN,0.205291716815871
t34790aep|TWF1_HUMAN,-0.244463228933354
t32481aep|GUAA_RAT,0.420683876423497
t32473aep|RB18B_DANRE,0.0154823319737996
t32475aep|WHITE_DROME,-0.00544237782429253
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.145191151707663
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,-0.113865470757951
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.00551377113078029
t36663aep|AA2AR_CANLF,0.0373257950571999
t37814aep|CC105_BOVIN,-0.00282197381964352
