t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0194950435290145
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.152870913895398
t34456aep|TAF3_CHICK,0.0164542297013141
t34453aep|RIFK_DROME,-0.00412943373604612
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0555609960768786
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.0180285689024729
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.15223208527798
t36337aep|CRYAB_BOVIN,-0.151080007459286
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.00904762616214646
t35903aep|S35E3_DANRE,0.0420230735762606
t35908aep|CAF1A_CHICK,-0.0239711832272036
t32664aep|AQP9_HUMAN,0.048462999158825
t32662aep|SERB_BOVIN,-0.0282551225407782
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.00841623962772137
t31838aep|STXB1_RAT,-0.267926745083318
t38104aep|B3GN4_HUMAN,0.0188900494823817
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0121160236638688
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,-0.0452912237440471
t38117aep|SAXO1_RAT,-0.0500258152457359
t33743aep|EXOC7_RAT,-0.148628214637449
t33739aep|RPP14_MOUSE,-0.0800368127539068
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.0771013767742603
t33735aep|DHB11_RAT,-0.33683349300747
t32686aep|MRP1_CHICK,-0.117145872780349
t32685aep|RN146_XENTR,0.0654748759374217
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.201879612996604
t32693aep|S27A4_HUMAN,-0.0402092338221607
t32687aep|RAB23_HUMAN,-0.196349950990809
t32691aep|PP14C_RAT,-0.00336194099141944
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.105207946651712
t35866aep|MEL2A_DANRE,-0.0175280858718424
t35863aep|SSPO_CHICK,0.00355841899536093
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.338243811459377
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.0895188407366356
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.0435044634236028
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0255272078656031
t35353aep|B4GA1_DANRE,-0.0107332064965885
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.0593533108520036
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.0887222120264934
t37368aep|PEX10_MOUSE,0.16418474227332
t37380aep|CBL_MOUSE,-0.164096759127458
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0.0143336309692592
t32309aep|TM203_HUMAN,-0.0239912753607343
t32310aep|LSM1_HUMAN,0.106981134957106
t32305aep|PPCT_MOUSE,-0.0329375275635326
t32304aep|SWT15_VITVI,-0.0377815066852516
t33480aep|MSRB_METBF,0.153909008598779
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.250522024956227
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.060264378397966
t36728aep|ARL5B_MOUSE,-0.107805535952303
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.063858123515269
t32810aep|NDUA5_BOVIN,-0.24363215467335
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.00711119953633383
t35979aep|ECI1_RAT,-0.0590093923893011
t35981aep|PRPF3_CHICK,-0.232827504772295
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,-0.0459141411078645
t35994aep|MLRP2_ACRMI,0.0145580867932067
t35982aep|NLTP_CHICK,-0.0847728736991568
t35993aep|VATE_DROME,0.148763143362204
t35988aep|CIA30_DROME,0.0828031207113885
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,-0.0784454799006966
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,-0.115599903582649
t38636aep|ALG3_HUMAN,-0.0162235980897888
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.000549965922436781
t37013aep|LAGE3_MOUSE,-0.230938531673553
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.00608774094975926
t34431aep|RSPH1_HUMAN,-0.0128278872396495
t34434aep|S12A8_XENLA,-0.0125538340256045
t34436aep|XRN1_HUMAN,0.0372133170931997
t34428aep|SPC25_RAT,-0.0949939518123736
t34430aep|RPAP1_BOVIN,0
t34429aep|PP4C_XENTR,-0.478174638101121
t34427aep|ML12B_BOVIN,-0.0439424079941072
t31846aep|CEP70_RAT,-0.0362193916142535
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,-0.407882962144112
t31849aep|TYPH_RAT,-0.00728057480631612
t31847aep|RS2_ICTPU,0.0923544190801088
t31848aep|SPCS3_CHICK,0.433540020985433
t34798aep|APH1_DROME,0.00847537465911872
t34802aep|PISD_CRIGR,0.05066568853237
t34796aep|PCMD2_BOVIN,-0.044811583270062
t34792aep|PTH2_BOVIN,0.00518308273883215
t34790aep|TWF1_HUMAN,-0.211521481565682
t32481aep|GUAA_RAT,-0.124268873474551
t32473aep|RB18B_DANRE,-0.00750983211414093
t32475aep|WHITE_DROME,0.0231529807114442
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.0518742209710395
t31220aep|P52K_HUMAN,0.0143336309692592
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,-0.24167703322526
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.0142442076522435
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,-0.0401477688768436
