t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.00668999889450097
t31628aep|TSP1_BOVIN,0.0200715588720125
t31619aep|ABCA2_HUMAN,0.033455186002366
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.098025825348266
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.190026762881814
t34456aep|TAF3_CHICK,0.00459148204552043
t34453aep|RIFK_DROME,-0.0335351598364557
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,0.0868058225715294
t36327aep|RAD21_SCHPO,0.00668999889450097
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0200715588720125
t36336aep|CEP76_PONAB,0.0167200876686151
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.102632668192147
t36337aep|CRYAB_BOVIN,0.111612608363245
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.810968080166589
t35903aep|S35E3_DANRE,-0.0972763980356813
t35908aep|CAF1A_CHICK,0.00130337728837547
t32664aep|AQP9_HUMAN,-0.00175433368681371
t32662aep|SERB_BOVIN,0.0273971251675403
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.00746312796782878
t31838aep|STXB1_RAT,-0.130305097874184
t38104aep|B3GN4_HUMAN,0.492969532277485
t38107aep|PKHL1_MOUSE,0.00668999889450097
t38111aep|KCC2D_BOVIN,0.00668999889450097
t38110aep|P2R3C_HUMAN,0.053641624923523
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0690066673936644
t38117aep|SAXO1_RAT,-0.0727405017835
t33743aep|EXOC7_RAT,0.256198643012272
t33739aep|RPP14_MOUSE,0.119450606031121
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.0370172578629346
t33735aep|DHB11_RAT,0.261823668861398
t32686aep|MRP1_CHICK,-0.234387184295728
t32685aep|RN146_XENTR,-0.0627622975381284
t32696aep|OTOF_DANRE,0.00668999889450097
t32692aep|GPTC4_XENTR,0.228314388670151
t32693aep|S27A4_HUMAN,0.0493098009100713
t32687aep|RAB23_HUMAN,0.138782414395857
t32691aep|PP14C_RAT,-0.0118857406551437
t32688aep|CPT2_MOUSE,0.0200715588720125
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.127922633189476
t35866aep|MEL2A_DANRE,0.0286435647666559
t35863aep|SSPO_CHICK,-0.00408521307939751
t35872aep|NAPEP_BOVIN,-0.000450586751595394
t35870aep|STK10_CHICK,0.155531579808031
t35858aep|SCND3_HUMAN,0.00668999889450097
t35861aep|ABCBA_HUMAN,0.0242804784250176
t35862aep|MEGF6_HUMAN,-0.00301531015885419
t35855aep|MIPEP_PONAB,-0.02803690660794
t35857aep|PKD2_ORYLA,0.00668999889450097
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,0.0198344241993197
t35353aep|B4GA1_DANRE,-0.00195853102893042
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.0565671964709422
t37374aep|VWDE_HUMAN,0.0133805193093668
t37381aep|RPAC2_BOVIN,0.113605596421631
t37368aep|PEX10_MOUSE,0.084393351584276
t37380aep|CBL_MOUSE,0.0244305169274453
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.158754011018261
t32310aep|LSM1_HUMAN,0.0209230202577183
t32305aep|PPCT_MOUSE,0.0139033339490211
t32304aep|SWT15_VITVI,0.0491766832391828
t33480aep|MSRB_METBF,-0.073528556264232
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.111794226939158
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0.0133805193093668
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.0619915670133853
t36728aep|ARL5B_MOUSE,0.00955558659270702
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0.00668999889450097
t32818aep|SY65_DROME,0.0401477688768436
t32809aep|TRPA1_HUMAN,0.00668999889450097
t32819aep|T106C_HUMAN,0.134640064134661
t32810aep|NDUA5_BOVIN,0.418826373148823
t35726aep|SO4C1_RAT,0.11018626080516
t35724aep|SYF2_DANRE,-0.0560051309567303
t35979aep|ECI1_RAT,0.0968329521666645
t35981aep|PRPF3_CHICK,0.166617324105347
t35991aep|FLNC_RAT,0.524438953123518
t37010aep|NDUF4_PONAB,0.0325303955567102
t35994aep|MLRP2_ACRMI,-0.00889405894456691
t35982aep|NLTP_CHICK,0.413017677729923
t35993aep|VATE_DROME,0.61395404398115
t35988aep|CIA30_DROME,0.00354458691537569
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00175433368681371
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,0.168971222733006
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.530890415387108
t38636aep|ALG3_HUMAN,0.0506323631260776
t38647aep|RAP1_CAEEL,0.0267631152202733
t38646aep|PARG_BOVIN,0.0935858325910802
t37013aep|LAGE3_MOUSE,0.29120683438744
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.0294112803471548
t34431aep|RSPH1_HUMAN,-0.0414232457753863
t34434aep|S12A8_XENLA,-0.0201974661003629
t34436aep|XRN1_HUMAN,0.0729380647374895
t34428aep|SPC25_RAT,0.0435409661156917
t34430aep|RPAP1_BOVIN,0.0492788791304294
t34429aep|PP4C_XENTR,0.241312680273754
t34427aep|ML12B_BOVIN,-0.039082580527478
t31846aep|CEP70_RAT,0.00967554421077762
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.0719568325535498
t31849aep|TYPH_RAT,-0.0149242068810745
t31847aep|RS2_ICTPU,0.264537547342509
t31848aep|SPCS3_CHICK,0.0753314811120287
t34798aep|APH1_DROME,0.0457551280992619
t34802aep|PISD_CRIGR,-0.000222388342918655
t34796aep|PCMD2_BOVIN,0.019333017289972
t34792aep|PTH2_BOVIN,0.0687822340542083
t34790aep|TWF1_HUMAN,0.361740033506745
t32481aep|GUAA_RAT,-0.0802909732309323
t32473aep|RB18B_DANRE,0.0249973984291533
t32475aep|WHITE_DROME,0.0720925241565722
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.0757417147942575
t31220aep|P52K_HUMAN,0.0133805193093668
t31227aep|SYCP2_RAT,0.00668999889450097
t31225aep|RT35_BOVIN,0.136969313721785
t31230aep|UNC89_CAEEL,0.00668999889450097
t31231aep|UNC89_CAEEL,0.033455186002366
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.00546953218458527
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,0
t37817aep|RS6_BRAFL,0.380322499296307
t37818aep|EF1A_HYDVU,0.394022964551939
t37816aep|LRP2_RAT,0.0964091811024535
t32256aep|P5CR1_BOVIN,0.613232504274998
t32265aep|SYD1_CAEEL,0.0131629105638694
t32253aep|YPEL5_PONAB,0.101317112733555
t32261aep|GAPR1_HUMAN,0
t32266aep|GGT1_PIG,-0.000192441102197123
t32269aep|FSTL1_BOVIN,-0.122096270272055
t32255aep|CHSS1_MOUSE,-0.010375199443884
t32258aep|SHPK_MOUSE,-0.0224857560471303
t32263aep|IF172_DANRE,-0.0203000121289809
t32267aep|CG050_MOUSE,0.255280344546706
t35087aep|CJ076_XENLA,-0.00469986546949722
t35085aep|RS30_ORYLA,-0.0220094086710043
t35082aep|WASH7_HUMAN,-0.0121584002695258
t35075aep|COMD6_MOUSE,-0.0563338555238141
t35079aep|RB39B_MOUSE,0.00644121654811242
