t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0812781448619367
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.0501294719085174
t34456aep|TAF3_CHICK,0.175918596839145
t34453aep|RIFK_DROME,0.00604691174451331
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.0858732620425574
t36327aep|RAD21_SCHPO,0.0133263605540437
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.00785222342191377
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0200910600962078
t36337aep|CRYAB_BOVIN,-0.163140556536376
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.0978492835886425
t35903aep|S35E3_DANRE,0.235516840887439
t35908aep|CAF1A_CHICK,-0.0401623628625192
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,-0.0318792796784402
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.0338894981919002
t31838aep|STXB1_RAT,-0.239795769081198
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0449149728759374
t38118aep|AGRIN_MOUSE,0.00995221037054294
t38103aep|PTSS1_DANRE,-0.0495977282278461
t38117aep|SAXO1_RAT,-0.0928120606555124
t33743aep|EXOC7_RAT,0.0963575008777264
t33739aep|RPP14_MOUSE,0.116478485318279
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.21547131925358
t33735aep|DHB11_RAT,-0.231689650100274
t32686aep|MRP1_CHICK,-0.09540736746145
t32685aep|RN146_XENTR,0.00219546844425464
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.323597283179051
t32693aep|S27A4_HUMAN,-0.107374957837245
t32687aep|RAB23_HUMAN,-0.132844972786489
t32691aep|PP14C_RAT,-0.0186309389731125
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0819312775949263
t35866aep|MEL2A_DANRE,0.129170142539839
t35863aep|SSPO_CHICK,0.00255114858014531
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.165910441213318
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.119317781731364
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,0.045825016123834
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0285065637419412
t35353aep|B4GA1_DANRE,0.0213038990767846
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.014247936078725
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,0.0680424547402154
t37368aep|PEX10_MOUSE,0.16750831624121
t37380aep|CBL_MOUSE,-0.0516015535541699
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,-0.049990218925738
t32310aep|LSM1_HUMAN,0.0583016933607455
t32305aep|PPCT_MOUSE,-0.0329375275635326
t32304aep|SWT15_VITVI,0.074990695602446
t33480aep|MSRB_METBF,0.186176892218945
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0.0133263605540437
t33080aep|KIF17_HUMAN,0.0821538885772398
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.0135872514031612
t36728aep|ARL5B_MOUSE,-0.0599438493645456
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.0378960438289036
t32810aep|NDUA5_BOVIN,-0.0190094584323784
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.325747473090573
t35979aep|ECI1_RAT,0.147569663164657
t35981aep|PRPF3_CHICK,0.121115424365761
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,0.0357288230069849
t35994aep|MLRP2_ACRMI,-0.00254235541349459
t35982aep|NLTP_CHICK,0.186676213675238
t35993aep|VATE_DROME,0.0706582952726932
t35988aep|CIA30_DROME,0.0307218650221197
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0.0133263605540437
t31647aep|PPT1_HUMAN,-0.215724982161569
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.191123314565088
t38636aep|ALG3_HUMAN,0.0178556218647683
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.0163051064085105
t37013aep|LAGE3_MOUSE,0.138079836623139
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.00898960308630247
t34431aep|RSPH1_HUMAN,-0.0414232457753863
t34434aep|S12A8_XENLA,-0.026887464994864
t34436aep|XRN1_HUMAN,0.238014876763162
t34428aep|SPC25_RAT,0.127901412433934
t34430aep|RPAP1_BOVIN,0.04931409133028
t34429aep|PP4C_XENTR,0.132725025464017
t34427aep|ML12B_BOVIN,-0.0459427007553833
t31846aep|CEP70_RAT,0.0155098918830494
t31844aep|TLL1_DANRE,0.0133263605540437
t31842aep|TERA_XENLA,0.0593514465512075
t31849aep|TYPH_RAT,-0.00828784522153175
t31847aep|RS2_ICTPU,0.719415232135306
t31848aep|SPCS3_CHICK,0.681422763166345
t34798aep|APH1_DROME,-0.0358891953137217
t34802aep|PISD_CRIGR,-0.00696758666088725
t34796aep|PCMD2_BOVIN,-0.0182165174956013
t34792aep|PTH2_BOVIN,0.264052325873283
t34790aep|TWF1_HUMAN,-0.270984848957592
t32481aep|GUAA_RAT,0.112178848088245
t32473aep|RB18B_DANRE,0.00475160269106035
t32475aep|WHITE_DROME,0.0475202130660431
t32469aep|CO6A4_MOUSE,0.0133263605540437
t32470aep|LYRM2_MOUSE,0.0926108574001434
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,0.233807751707601
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.00850922308125732
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,-0.0268214083227998
