t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0.0141760175451467
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0201911000411949
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.122144780742964
t34456aep|TAF3_CHICK,-0.0565456321689422
t34453aep|RIFK_DROME,0.00947923497815949
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0.0283000483271029
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,0.0350444532732356
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0283000483271029
t36336aep|CEP76_PONAB,-0.0466387967671026
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.0300279325149318
t36337aep|CRYAB_BOVIN,0.134949698171857
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,0.682556086856626
t35903aep|S35E3_DANRE,-0.0972171976724846
t35908aep|CAF1A_CHICK,-0.0525814110918332
t32664aep|AQP9_HUMAN,0.00573168496383199
t32662aep|SERB_BOVIN,-0.00120876609578888
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.00825862620360881
t31838aep|STXB1_RAT,-0.173951903856876
t38104aep|B3GN4_HUMAN,0.405188488156369
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0128136283534191
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,-0.0266684383010438
t38117aep|SAXO1_RAT,-0.050439273960818
t33743aep|EXOC7_RAT,-0.0385505452015815
t33739aep|RPP14_MOUSE,0.147291585220348
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.0213821976903618
t33735aep|DHB11_RAT,0.0859835893430275
t32686aep|MRP1_CHICK,-0.223381599645004
t32685aep|RN146_XENTR,-0.154839748549612
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.25763901747137
t32693aep|S27A4_HUMAN,-0.0351913365910295
t32687aep|RAB23_HUMAN,0.161948539861619
t32691aep|PP14C_RAT,-0.0177812819820094
t32688aep|CPT2_MOUSE,0.0283000483271029
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.105621405366794
t35866aep|MEL2A_DANRE,0.0313355337215408
t35863aep|SSPO_CHICK,0.00340080557124824
t35872aep|NAPEP_BOVIN,0.00777790270349527
t35870aep|STK10_CHICK,-0.061955923004851
t35858aep|SCND3_HUMAN,0.0141760175451467
t35861aep|ABCBA_HUMAN,-0.0110014256035365
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.0437997736322367
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0119185391513974
t35353aep|B4GA1_DANRE,-0.0251525474871785
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,-0.023374530638834
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.00249516099442243
t37368aep|PEX10_MOUSE,0.0186271452944635
t37380aep|CBL_MOUSE,-0.056952040338923
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.118845676245326
t32310aep|LSM1_HUMAN,-0.048336975054361
t32305aep|PPCT_MOUSE,0.00943525913116162
t32304aep|SWT15_VITVI,0.0307603245417551
t33480aep|MSRB_METBF,-0.175683782320454
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.0647291677458469
t33084aep|TXIP1_MOUSE,0.0141760175451467
t33085aep|TXIP1_HUMAN,0.0283000483271029
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.159460076565895
t36728aep|ARL5B_MOUSE,-0.142642984724513
t33589aep|THAP2_MOUSE,0.0141760175451467
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,0.0310495520811104
t32810aep|NDUA5_BOVIN,0.367826141950664
t35726aep|SO4C1_RAT,0.0843611746216468
t35724aep|SYF2_DANRE,-0.157920434115698
t35979aep|ECI1_RAT,0.0259589262289025
t35981aep|PRPF3_CHICK,0.072204533423141
t35991aep|FLNC_RAT,0.421557093712534
t37010aep|NDUF4_PONAB,0.0279440108949802
t35994aep|MLRP2_ACRMI,2.35417477614034e-05
t35982aep|NLTP_CHICK,0.438370729909437
t35993aep|VATE_DROME,0.458154082541757
t35988aep|CIA30_DROME,-0.00161055075988728
t35989aep|M2K3_ARATH,0.0141760175451467
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,-0.0176760942017925
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.391014487525789
t38636aep|ALG3_HUMAN,-0.00289323425158988
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,-4.25702921030751e-05
t37013aep|LAGE3_MOUSE,0.403886047670514
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.0115555002475585
t34431aep|RSPH1_HUMAN,-0.0414232457753863
t34434aep|S12A8_XENLA,-0.026887464994864
t34436aep|XRN1_HUMAN,0.0157555807941238
t34428aep|SPC25_RAT,-0.00397242329410221
t34430aep|RPAP1_BOVIN,-0.0427862454097765
t34429aep|PP4C_XENTR,0.0909329794211587
t34427aep|ML12B_BOVIN,-0.0583617489846973
t31846aep|CEP70_RAT,0.0198140769492485
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,-0.0925774926797244
t31849aep|TYPH_RAT,0.00668584255152765
t31847aep|RS2_ICTPU,0.350300588080765
t31848aep|SPCS3_CHICK,0.207209656169005
t34798aep|APH1_DROME,-0.0201114743934881
t34802aep|PISD_CRIGR,-0.00611792966978427
t34796aep|PCMD2_BOVIN,0.0418394127026715
t34792aep|PTH2_BOVIN,0.0318192658593045
t34790aep|TWF1_HUMAN,0.270134637594841
t32481aep|GUAA_RAT,-0.13883359509787
t32473aep|RB18B_DANRE,0.048523636449361
t32475aep|WHITE_DROME,0.0310958771581364
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.04329527382131
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,0.0858030738173724
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0.0141760175451467
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.0145395178608773
t36663aep|AA2AR_CANLF,0
