t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0.00387354771588844
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.00193838422467926
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.416826515764021
t34456aep|TAF3_CHICK,0.0387511563226386
t34453aep|RIFK_DROME,-0.00174468137421817
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0.00387354771588844
t36334aep|DOCK3_HUMAN,-0.0538588953131201
t36327aep|RAD21_SCHPO,0.00387354771588844
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0155232726397697
t36336aep|CEP76_PONAB,0.213039667444598
t36335aep|RTJK_DROME,0.00387354771588844
t36329aep|FGOP2_CHICK,0.0221503068241063
t36337aep|CRYAB_BOVIN,-0.1370291772491
t35904aep|DDAC_ENTAG,0.00775194704681757
t35900aep|RHCG_XENTR,0.120998886742082
t35903aep|S35E3_DANRE,-0.0167174492095837
t35908aep|CAF1A_CHICK,0.221411449193725
t32664aep|AQP9_HUMAN,0.00319085843858266
t32662aep|SERB_BOVIN,0.034672860356858
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.00183455570527929
t31838aep|STXB1_RAT,-0.160098458902159
t38104aep|B3GN4_HUMAN,0.00192988196654208
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0.00775194704681757
t38110aep|P2R3C_HUMAN,0.0449984428945708
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0457172118796474
t38117aep|SAXO1_RAT,-0.0460108264925715
t33743aep|EXOC7_RAT,0.0439891939831336
t33739aep|RPP14_MOUSE,0.242808503879151
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.16922067438741
t33735aep|DHB11_RAT,-0.216972787324223
t32686aep|MRP1_CHICK,0.00641771655437865
t32685aep|RN146_XENTR,-0.218021324181218
t32696aep|OTOF_DANRE,0.0155232726397697
t32692aep|GPTC4_XENTR,0.22010172589466
t32693aep|S27A4_HUMAN,-0.0154630141060859
t32687aep|RAB23_HUMAN,-0.171910898993281
t32691aep|PP14C_RAT,-0.00245574966484194
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.105119486220846
t35866aep|MEL2A_DANRE,0.130070305016646
t35863aep|SSPO_CHICK,0.00864097291488191
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.193337165870851
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.190185655519425
t35862aep|MEGF6_HUMAN,-0.00583176133746656
t35855aep|MIPEP_PONAB,0.0771481285165011
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0175809170840384
t35353aep|B4GA1_DANRE,0.00747266913061563
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.141469395293539
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,0.209121243654013
t37368aep|PEX10_MOUSE,0.333384902474355
t37380aep|CBL_MOUSE,-0.0811842314469277
t37375aep|TC3A_CAEEL,0.00387354771588844
t32307aep|NCAN_PANTR,0.00775194704681757
t32309aep|TM203_HUMAN,0.0744160865371653
t32310aep|LSM1_HUMAN,0.0374445080891647
t32305aep|PPCT_MOUSE,-0.0213023365436354
t32304aep|SWT15_VITVI,0.00288996865464297
t33480aep|MSRB_METBF,-0.0975995039890704
t33470aep|PGBD3_HUMAN,0.00387354771588844
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.501334022832284
t33084aep|TXIP1_MOUSE,0.00387354771588844
t33085aep|TXIP1_HUMAN,0.0177998943816344
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.102577763551214
t36728aep|ARL5B_MOUSE,0.0728856667653402
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0.00775194704681757
t32819aep|T106C_HUMAN,-0.0598802685389185
t32810aep|NDUA5_BOVIN,0.056973169236693
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.470597518182695
t35979aep|ECI1_RAT,0.0773575980437893
t35981aep|PRPF3_CHICK,0.623899554898651
t35991aep|FLNC_RAT,0.000130421022813544
t37010aep|NDUF4_PONAB,0.0362495199618883
t35994aep|MLRP2_ACRMI,-0.0268259723071634
t35982aep|NLTP_CHICK,0.198986026795897
t35993aep|VATE_DROME,0.00866032462393493
t35988aep|CIA30_DROME,0.0994521428914338
