t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0.045417319194513
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0188127366589717
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.00328744549901583
t34456aep|TAF3_CHICK,-0.00987359407900171
t34453aep|RIFK_DROME,-0.0318051351527721
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,0.0642953564740463
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0302497322441082
t36336aep|CEP76_PONAB,-0.0305650820681413
t36335aep|RTJK_DROME,0.0151105439930505
t36329aep|FGOP2_CHICK,-0.12641098982272
t36337aep|CRYAB_BOVIN,0.172577339480328
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.0238967655420078
t35903aep|S35E3_DANRE,0.0106840210029803
t35908aep|CAF1A_CHICK,0.0485594613271777
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,-0.0131770653495117
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.00919315265151245
t31838aep|STXB1_RAT,0.204380614848634
t38104aep|B3GN4_HUMAN,1.21239208136875
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0351411753803676
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,-0.00205533652829623
t38117aep|SAXO1_RAT,0.0404327691629153
t33743aep|EXOC7_RAT,-0.0697832916005013
t33739aep|RPP14_MOUSE,-0.00269946774857018
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,-0.0616715173056681
t33735aep|DHB11_RAT,0.0641112725234884
t32686aep|MRP1_CHICK,-0.227718707936122
t32685aep|RN146_XENTR,0.120685860399099
t32696aep|OTOF_DANRE,0.0151105439930505
t32692aep|GPTC4_XENTR,-0.170991217565385
t32693aep|S27A4_HUMAN,-0.0165432328286432
t32687aep|RAB23_HUMAN,0.00988009909242202
t32691aep|PP14C_RAT,-0.00170756728304809
t32688aep|CPT2_MOUSE,0.228112196349139
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.102576872866975
t35866aep|MEL2A_DANRE,-0.026635528244375
t35863aep|SSPO_CHICK,0.0194745202702096
t35872aep|NAPEP_BOVIN,0.0642326733480955
t35870aep|STK10_CHICK,0.17403565210828
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.0321538700207658
t35862aep|MEGF6_HUMAN,0.0357120101411579
t35855aep|MIPEP_PONAB,0.0738873246572353
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,0.00752325868675234
t35353aep|B4GA1_DANRE,-0.0242180210392749
t33691aep|ABCB2_DICDI,0.0151105439930505
t37371aep|IDI1_BOVIN,-0.0121119574256086
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.0178088486376802
t37368aep|PEX10_MOUSE,0.00626669350369948
t37380aep|CBL_MOUSE,0.221381463040163
t37375aep|TC3A_CAEEL,0.0302497322441082
t32307aep|NCAN_PANTR,0.0302497322441082
t32309aep|TM203_HUMAN,-0.106455262915005
t32310aep|LSM1_HUMAN,-0.0508328516716242
t32305aep|PPCT_MOUSE,0.0124797916309805
t32304aep|SWT15_VITVI,-0.0176531107075411
t33480aep|MSRB_METBF,0.224082325704147
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.171315253006243
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0.0151105439930505
t38021aep|YD286_MOUSE,-0.00185482017394796
t36728aep|ARL5B_MOUSE,0.0410337022423158
t33589aep|THAP2_MOUSE,0.0151105439930505
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,-0.0491580263063905
t32810aep|NDUA5_BOVIN,-0.0312443015744398
t35726aep|SO4C1_RAT,0.248545862378921
t35724aep|SYF2_DANRE,0.0168640910085886
t35979aep|ECI1_RAT,-0.0248087433263564
t35981aep|PRPF3_CHICK,-0.154455892843396
t35991aep|FLNC_RAT,0.292044310187221
t37010aep|NDUF4_PONAB,-0.0421399156922387
t35994aep|MLRP2_ACRMI,-0.0120995127028247
t35982aep|NLTP_CHICK,-0.0893689303751249
t35993aep|VATE_DROME,0.427283516148702
t35988aep|CIA30_DROME,0.000339133157117909
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0.0151105439930505
t31647aep|PPT1_HUMAN,0.155661179051471
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.382994042043897
t38636aep|ALG3_HUMAN,-0.0417659146425769
t38647aep|RAP1_CAEEL,0.0302497322441082
t38646aep|PARG_BOVIN,0.0359571082920818
t37013aep|LAGE3_MOUSE,0.0544376004835679
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.0157067424540854
t34431aep|RSPH1_HUMAN,-0.0263127017823357
t34434aep|S12A8_XENLA,0.00336226724924435
t34436aep|XRN1_HUMAN,-0.0382440458046048
t34428aep|SPC25_RAT,-0.0466921654971385
t34430aep|RPAP1_BOVIN,-0.027675701416726
t34429aep|PP4C_XENTR,-0.160083624449404
t34427aep|ML12B_BOVIN,0.119653451731121
t31846aep|CEP70_RAT,-0.0354424785904623
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.202500081737528
t31849aep|TYPH_RAT,-0.00650366178252495
t31847aep|RS2_ICTPU,0.0223685644750672
t31848aep|SPCS3_CHICK,-0.0163942074525271
t34798aep|APH1_DROME,-0.0170669418936696
t34802aep|PISD_CRIGR,-0.00518340322188053
t34796aep|PCMD2_BOVIN,0.0462764484549497
t34792aep|PTH2_BOVIN,-0.0902339222466195
t34790aep|TWF1_HUMAN,0.225894880302508
t32481aep|GUAA_RAT,-0.0338662605588666
t32473aep|RB18B_DANRE,-0.00673291909034978
t32475aep|WHITE_DROME,0.0336763923820139
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,-0.0629193753120138
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,0.00934350798926623
t31230aep|UNC89_CAEEL,0.0302497322441082
t31231aep|UNC89_CAEEL,0.0151105439930505
t36653aep|DOHH_RAT,0
