t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0.0127170854980775
t31619aep|ABCA2_HUMAN,0.03184258436277
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0512711118354239
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.0127445631155487
t34456aep|TAF3_CHICK,-0.0549237983854697
t34453aep|RIFK_DROME,-0.0113369331368999
t34451aep|RSGI5_CLOTH,0.0127170854980775
t34446aep|VIAAT_XENLA,0.0063552031023736
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.00512056000652679
t36327aep|RAD21_SCHPO,0.0063552031023736
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0127170854980775
t36336aep|CEP76_PONAB,0.0287577007880865
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0614475782173523
t36337aep|CRYAB_BOVIN,0.189982663468672
t35904aep|DDAC_ENTAG,0.0063552031023736
t35900aep|RHCG_XENTR,1.02680648033507
t35903aep|S35E3_DANRE,0
t35908aep|CAF1A_CHICK,-0.0221315257938974
t32664aep|AQP9_HUMAN,0.0106412921905003
t32662aep|SERB_BOVIN,-0.0429283752588788
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,0.0391831401569271
t38104aep|B3GN4_HUMAN,0.563675156932726
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,-0.0138626077322614
t38118aep|AGRIN_MOUSE,0.00298105291887248
t38103aep|PTSS1_DANRE,0.131640794923324
t38117aep|SAXO1_RAT,0.0626167701329026
t33743aep|EXOC7_RAT,0.119602033364686
t33739aep|RPP14_MOUSE,0.0798955224545412
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.0446004640725978
t33735aep|DHB11_RAT,0.206499701152998
t32686aep|MRP1_CHICK,-0.235240012460527
t32685aep|RN146_XENTR,0.0131356332982174
t32696aep|OTOF_DANRE,0.0190856247718149
t32692aep|GPTC4_XENTR,-0.0430966340433854
t32693aep|S27A4_HUMAN,0.0534555523569471
t32687aep|RAB23_HUMAN,0.0326347378388593
t32691aep|PP14C_RAT,-0.0128716747553411
t32688aep|CPT2_MOUSE,0.183727381559387
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.0996244518949723
t35866aep|MEL2A_DANRE,0
t35863aep|SSPO_CHICK,0.00194187352417881
t35872aep|NAPEP_BOVIN,0.0819500945828992
t35870aep|STK10_CHICK,0.0674670604144304
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.0296636258194328
t35862aep|MEGF6_HUMAN,0.00938031571845985
t35855aep|MIPEP_PONAB,0.0508699181609244
t35857aep|PKD2_ORYLA,0.0063552031023736
t35354aep|KLC3_RAT,0.0063552031023736
t35356aep|CASP8_RAT,0.0341587869311275
t35353aep|B4GA1_DANRE,0.00264240090906419
t33691aep|ABCB2_DICDI,0.0063552031023736
t37371aep|IDI1_BOVIN,0.0377094864583138
