t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0.0158917823399104
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0211273668940879
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.12588174105445
t34456aep|TAF3_CHICK,0.220837366433691
t34453aep|RIFK_DROME,-0.0469156791458227
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0.031842663773928
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,0
t36327aep|RAD21_SCHPO,0
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.0129626036558116
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.287590208150459
t36337aep|CRYAB_BOVIN,0.165244576687619
t35904aep|DDAC_ENTAG,0.0158917823399104
t35900aep|RHCG_XENTR,-0.0319679232380829
t35903aep|S35E3_DANRE,0.0226861298811976
t35908aep|CAF1A_CHICK,-0.0667574286369801
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.0415090378001486
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,0.20044348939192
t38104aep|B3GN4_HUMAN,0.74671984768492
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.060170688811343
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,0.0830869015979589
t38117aep|SAXO1_RAT,0.17115162443062
t33743aep|EXOC7_RAT,0.135837631542073
t33739aep|RPP14_MOUSE,0.0260429676609597
t33737aep|ZMYM6_HUMAN,0.0158917823399104
t33741aep|IFT20_DANRE,-0.0355815065071899
t33735aep|DHB11_RAT,0.26124519428046
t32686aep|MRP1_CHICK,-0.21983898419818
t32685aep|RN146_XENTR,0.0192905504318798
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,-0.0446106579815468
t32693aep|S27A4_HUMAN,0.0833524215686462
t32687aep|RAB23_HUMAN,0.262910035308056
t32691aep|PP14C_RAT,0.0158949111292817
t32688aep|CPT2_MOUSE,0.21389928439815
t35871aep|NOD1_MOUSE,0.0158917823399104
t35860aep|KIF3A_MACFA,-0.11615152828756
t35866aep|MEL2A_DANRE,-0.0358161786663916
t35863aep|SSPO_CHICK,-0.0107752119738985
t35872aep|NAPEP_BOVIN,0.0851991574926742
t35870aep|STK10_CHICK,0.534162447475577
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.0094732822050846
t35862aep|MEGF6_HUMAN,0.0221373547205726
t35855aep|MIPEP_PONAB,0.0730171790852263
t35857aep|PKD2_ORYLA,0.0158917823399104
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,0.0374078498409026
t35353aep|B4GA1_DANRE,-0.00748590125839752
t33691aep|ABCB2_DICDI,0.0158917823399104
t37371aep|IDI1_BOVIN,-0.0079031108561895
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,-0.0339282193305071
t37368aep|PEX10_MOUSE,-0.0257782488230244
t37380aep|CBL_MOUSE,0.126938851218302
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0.0478522106564381
t32309aep|TM203_HUMAN,-0.040476510229565
t32310aep|LSM1_HUMAN,-0.0467347675758542
t32305aep|PPCT_MOUSE,0.0149146830929052
t32304aep|SWT15_VITVI,0.00372718538446552
t33480aep|MSRB_METBF,0.318148126831031
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.175736276151649
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0.0158917823399104
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.000536717739218749
t36728aep|ARL5B_MOUSE,0.183623035414701
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0.0158917823399104
t32818aep|SY65_DROME,0.0158917823399104
t32809aep|TRPA1_HUMAN,0.0158917823399104
t32819aep|T106C_HUMAN,0.0264873051006211
t32810aep|NDUA5_BOVIN,0.157624205950641
t35726aep|SO4C1_RAT,0.176563990981175
t35724aep|SYF2_DANRE,-0.168752460535684
t35979aep|ECI1_RAT,0.0632778388517203
t35981aep|PRPF3_CHICK,-0.0517332549367983
t35991aep|FLNC_RAT,0.813055921873614
t37010aep|NDUF4_PONAB,0.0379206287365922
t35994aep|MLRP2_ACRMI,0.00550296570950497
t35982aep|NLTP_CHICK,0.0525881419464375
t35993aep|VATE_DROME,0.942453298594349
t35988aep|CIA30_DROME,-0.0299105990869903
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,-0.00844433258131474
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0.031842663773928
t31647aep|PPT1_HUMAN,0.204363227436765
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.0268156293650336
t38636aep|ALG3_HUMAN,-0.0138373794086991
t38647aep|RAP1_CAEEL,0.343583957157291
t38646aep|PARG_BOVIN,0.00963588870668635
t37013aep|LAGE3_MOUSE,-0.129630352756512
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.0170349242093022
t34431aep|RSPH1_HUMAN,-0.00958058200145846
t34434aep|S12A8_XENLA,0.00495519877906387
t34436aep|XRN1_HUMAN,-0.0284577183137482
t34428aep|SPC25_RAT,-0.0738602094342926
t34430aep|RPAP1_BOVIN,-0.0427862454097765
t34429aep|PP4C_XENTR,-0.123638271487942
t34427aep|ML12B_BOVIN,0.0889871815028615
t31846aep|CEP70_RAT,0.0133669652043446
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.116606319090015
t31849aep|TYPH_RAT,0.0102284579983522
t31847aep|RS2_ICTPU,-0.542886315567622
t31848aep|SPCS3_CHICK,-0.0490246028992371
t34798aep|APH1_DROME,0.0499840667288358
t34802aep|PISD_CRIGR,-0.00440216487502085
t34796aep|PCMD2_BOVIN,0.0352339752614888
t34792aep|PTH2_BOVIN,-0.049307133921375
t34790aep|TWF1_HUMAN,0.619315853761974
t32481aep|GUAA_RAT,-0.0732342732320286
t32473aep|RB18B_DANRE,0.0420765247044572
t32475aep|WHITE_DROME,0.0584776099635649
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,-0.00153819960446635
t31220aep|P52K_HUMAN,0.0158917823399104
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,-0.199825750492845
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0.0158917823399104
t36653aep|DOHH_RAT,0
