t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.124572264529374
t31628aep|TSP1_BOVIN,0.00974319025066658
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.0374086364599436
t36047aep|FUCTA_DROME,0.00324253425486888
t36970aep|EXOS6_DANRE,0.0405404655931553
t34456aep|TAF3_CHICK,-0.0390138345909916
t34453aep|RIFK_DROME,0.0289711365289377
t34451aep|RSGI5_CLOTH,0.0162646068209783
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,0.0284773251388786
t36327aep|RAD21_SCHPO,0.00324253425486888
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.0162646068209783
t36336aep|CEP76_PONAB,-0.0163220038071333
t36335aep|RTJK_DROME,0.00324253425486888
t36329aep|FGOP2_CHICK,0.0289454828175297
t36337aep|CRYAB_BOVIN,-0.140221390910644
t35904aep|DDAC_ENTAG,0.198075347120515
t35900aep|RHCG_XENTR,-0.044617171323124
t35903aep|S35E3_DANRE,0.0221803737605355
t35908aep|CAF1A_CHICK,-0.0123106763804899
t32664aep|AQP9_HUMAN,0.733059106837849
t32662aep|SERB_BOVIN,-0.0587525246189527
t31832aep|P52K_HUMAN,0.00324253425486888
t31833aep|BP10_PARLI,-0.00591739134153808
t31838aep|STXB1_RAT,0.173554151586034
t38104aep|B3GN4_HUMAN,-0.0032150435867052
t38107aep|PKHL1_MOUSE,0.00324253425486888
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0087437472765689
t38118aep|AGRIN_MOUSE,0.269169133439399
t38103aep|PTSS1_DANRE,0.0422677314237965
t38117aep|SAXO1_RAT,0.0180747008600485
t33743aep|EXOC7_RAT,0.244320904358108
t33739aep|RPP14_MOUSE,0.0218505852548725
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.00755015678019716
t33735aep|DHB11_RAT,0.163784473152373
t32686aep|MRP1_CHICK,0.577210231184052
t32685aep|RN146_XENTR,0.0602435513273845
t32696aep|OTOF_DANRE,0.0130013051870785
t32692aep|GPTC4_XENTR,-0.12053734668881
t32693aep|S27A4_HUMAN,0.0227563063672321
t32687aep|RAB23_HUMAN,0.200517004441527
t32691aep|PP14C_RAT,0.0560027692755975
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0.0845857206264742
t35860aep|KIF3A_MACFA,0.0601109271643992
t35866aep|MEL2A_DANRE,0.0160859250789465
t35863aep|SSPO_CHICK,0.00548939484707962
t35872aep|NAPEP_BOVIN,0.454152390425537
t35870aep|STK10_CHICK,0.132039417412938
t35858aep|SCND3_HUMAN,0.00649026546665
t35861aep|ABCBA_HUMAN,0.0187942577920852
t35862aep|MEGF6_HUMAN,0.104277164995054
t35855aep|MIPEP_PONAB,0.0504660128548846
t35857aep|PKD2_ORYLA,0.00649026546665
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,0.0371729805987915
t35353aep|B4GA1_DANRE,0.00985354153567568
t33691aep|ABCB2_DICDI,0.0195330916624901
t37371aep|IDI1_BOVIN,0.00198763084342915
t37374aep|VWDE_HUMAN,0.00324253425486888
t37381aep|RPAC2_BOVIN,0.0174819611630973
t37368aep|PEX10_MOUSE,0.0413242961119461
t37380aep|CBL_MOUSE,0.0175399961846147
t37375aep|TC3A_CAEEL,0.00324253425486888
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,-0.00869871314844574
t32310aep|LSM1_HUMAN,0.0858764430171475
t32305aep|PPCT_MOUSE,0.00961978735561009
t32304aep|SWT15_VITVI,-0.0255544043689143
t33480aep|MSRB_METBF,0.156733513787693
t33470aep|PGBD3_HUMAN,0.00324253425486888
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.189571861001849
t33084aep|TXIP1_MOUSE,0.00324253425486888
t33085aep|TXIP1_HUMAN,0.00974319025066658
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.00539412467611854
t36728aep|ARL5B_MOUSE,0.118690319173575
t33589aep|THAP2_MOUSE,0.00324253425486888
t32812aep|TCB2_CAEBR,0
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0.00324253425486888
t32819aep|T106C_HUMAN,0.196506551321621
t32810aep|NDUA5_BOVIN,0.106627501745552
t35726aep|SO4C1_RAT,0.187587611793216
t35724aep|SYF2_DANRE,-0.236583170897916
t35979aep|ECI1_RAT,0.0131189086657293
t35981aep|PRPF3_CHICK,0.00804670934660677
t35991aep|FLNC_RAT,-0.00501450453043379
t37010aep|NDUF4_PONAB,-0.00437917438952042
t35994aep|MLRP2_ACRMI,0.953072766107722
t35982aep|NLTP_CHICK,-0.184008782566689
t35993aep|VATE_DROME,0.314902196427773
t35988aep|CIA30_DROME,0.00138243187553284
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.0579579190032577
t35985aep|DYH6_HUMAN,0.00974319025066658
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,0.642220865463916
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,0.340358923709663
t38636aep|ALG3_HUMAN,0.0115069490788409
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,-0.0112517874797709
t37013aep|LAGE3_MOUSE,0.0431891429361164
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.0236294658093543
t34431aep|RSPH1_HUMAN,0.881800999753524
t34434aep|S12A8_XENLA,-0.0106228581738857
t34436aep|XRN1_HUMAN,0.0290158718275447
t34428aep|SPC25_RAT,-0.0531944765956759
t34430aep|RPAP1_BOVIN,0.026393624839836
t34429aep|PP4C_XENTR,0.175498282907104
t34427aep|ML12B_BOVIN,0.00982317463165614
t31846aep|CEP70_RAT,0.0186268476660998
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.461153531369581
t31849aep|TYPH_RAT,0.0847065488405419
t31847aep|RS2_ICTPU,-0.0262798625578957
t31848aep|SPCS3_CHICK,-0.0144858679953065
t34798aep|APH1_DROME,-0.00332637874308888
t34802aep|PISD_CRIGR,-0.00729264202785254
t34796aep|PCMD2_BOVIN,-0.0299019983923553
