t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.00335792485465527
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,0.00991151819738345
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,0.275827288791044
t34456aep|TAF3_CHICK,0.09516278020531
t34453aep|RIFK_DROME,-0.0199422936031675
t34451aep|RSGI5_CLOTH,0.00671978697353002
t34446aep|VIAAT_XENLA,0.00335792485465527
t34450aep|KCNH5_MOUSE,0.0100855817928894
t36334aep|DOCK3_HUMAN,-0.073326388772108
t36327aep|RAD21_SCHPO,0.00671978697353002
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0.00335792485465527
t36336aep|CEP76_PONAB,0.092393333386826
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,0.0983857352737074
t36337aep|CRYAB_BOVIN,-0.101629874639049
t35904aep|DDAC_ENTAG,0.00335792485465527
t35900aep|RHCG_XENTR,0.100632295066723
t35903aep|S35E3_DANRE,0.0456913656005348
t35908aep|CAF1A_CHICK,0.298585601409744
t32664aep|AQP9_HUMAN,-0.00172454560778463
t32662aep|SERB_BOVIN,0.0133666389335783
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.000802395631992143
t31838aep|STXB1_RAT,-0.186841719097002
t38104aep|B3GN4_HUMAN,-0.00634738419869966
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0.00335792485465527
t38110aep|P2R3C_HUMAN,0.0770769703214731
t38118aep|AGRIN_MOUSE,-1.62253288456261e-05
t38103aep|PTSS1_DANRE,0.037863154021923
t38117aep|SAXO1_RAT,-0.0351950113308916
t33743aep|EXOC7_RAT,0.0548941089924725
t33739aep|RPP14_MOUSE,0.153076898077755
t33737aep|ZMYM6_HUMAN,0
t33741aep|IFT20_DANRE,0.236732739217628
t33735aep|DHB11_RAT,-0.206718637716332
t32686aep|MRP1_CHICK,-0.0136582490201719
t32685aep|RN146_XENTR,-0.172974365983437
t32696aep|OTOF_DANRE,0.0120562668077255
t32692aep|GPTC4_XENTR,0.275964726679827
t32693aep|S27A4_HUMAN,-0.0643419336474205
t32687aep|RAB23_HUMAN,-0.117005900959914
t32691aep|PP14C_RAT,-0.00159461969716125
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,-0.107440246296895
t35866aep|MEL2A_DANRE,0.140946248299474
t35863aep|SSPO_CHICK,0.00605373922368579
t35872aep|NAPEP_BOVIN,-0.0171642207689524
t35870aep|STK10_CHICK,-0.11165422486196
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,0.156969880128373
t35862aep|MEGF6_HUMAN,-0.00298552207982504
t35855aep|MIPEP_PONAB,0.0489261802419063
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.00727217701424907
t35353aep|B4GA1_DANRE,0.00861861393770262
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.0631971384366132
t37374aep|VWDE_HUMAN,0.0134553047328717
t37381aep|RPAC2_BOVIN,0.185397737211061
t37368aep|PEX10_MOUSE,0.357390326504391
t37380aep|CBL_MOUSE,-0.111065591402128
t37375aep|TC3A_CAEEL,0.00335792485465527
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,0.101932511224976
t32310aep|LSM1_HUMAN,0.0225453143213997
t32305aep|PPCT_MOUSE,-0.0194822228306608
t32304aep|SWT15_VITVI,0.0799192192650534
t33480aep|MSRB_METBF,-0.034648448352089
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0.00335792485465527
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,0.496729934360819
t33084aep|TXIP1_MOUSE,0.00335792485465527
t33085aep|TXIP1_HUMAN,0.00335792485465527
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,0.085772666799558
t36728aep|ARL5B_MOUSE,0.0503192331029432
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0.00671978697353002
t32818aep|SY65_DROME,0.00335792485465527
t32809aep|TRPA1_HUMAN,0.0100855817928894
t32819aep|T106C_HUMAN,-0.0477612197212254
t32810aep|NDUA5_BOVIN,0.161738651523127
t35726aep|SO4C1_RAT,-0.0242714113033518
t35724aep|SYF2_DANRE,0.440268091700972
t35979aep|ECI1_RAT,0.196412236201748
t35981aep|PRPF3_CHICK,0.478907167037178
t35991aep|FLNC_RAT,-0.00478498302355383
t37010aep|NDUF4_PONAB,0.0397345371776179
t35994aep|MLRP2_ACRMI,-0.0322636631540436
t35982aep|NLTP_CHICK,0.239775870612085
t35993aep|VATE_DROME,0.296721704359942
t35988aep|CIA30_DROME,0.122698330765986
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.00838461861626929
t35985aep|DYH6_HUMAN,0
t31651aep|LRRK2_MOUSE,0.00335792485465527
t31647aep|PPT1_HUMAN,-0.219773062425329
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0.00335792485465527
t38633aep|DRG1_XENLA,0.170791720871547
t38636aep|ALG3_HUMAN,0.0926141826199154
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,0.118524448341887
t37013aep|LAGE3_MOUSE,0.678350248632029
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,0.015135045973527
t34431aep|RSPH1_HUMAN,-0.0110605659453912
t34434aep|S12A8_XENLA,0.047045795082084
t34436aep|XRN1_HUMAN,0.298402367736596
t34428aep|SPC25_RAT,0.335998583860403
t34430aep|RPAP1_BOVIN,0.194351502242
t34429aep|PP4C_XENTR,0.822977020950631
t34427aep|ML12B_BOVIN,-0.0299925725086527
t31846aep|CEP70_RAT,-0.000609670805407715
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,0.42315345967921
t31849aep|TYPH_RAT,-0.00815890104270363
t31847aep|RS2_ICTPU,0.941787464866318
t31848aep|SPCS3_CHICK,-0.0116088641954894
t34798aep|APH1_DROME,-0.0321215812581874
t34802aep|PISD_CRIGR,-0.0068386424820592
t34796aep|PCMD2_BOVIN,-0.0279826320724779
t34792aep|PTH2_BOVIN,0.178322833389135
t34790aep|TWF1_HUMAN,-0.228745503735476
t32481aep|GUAA_RAT,0.686475446585769
t32473aep|RB18B_DANRE,-0.00501451188581612
t32475aep|WHITE_DROME,0.0113865733732915
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.116333597302842
t31220aep|P52K_HUMAN,0.0134553047328717
t31227aep|SYCP2_RAT,0.00335792485465527
t31225aep|RT35_BOVIN,0.521637417578737
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,0.00227727500615871
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,-0.0367898440221882
t37817aep|RS6_BRAFL,0.510430331379984
t37818aep|EF1A_HYDVU,0.469819265338981
t37816aep|LRP2_RAT,-0.013142319599903
t32256aep|P5CR1_BOVIN,0.557906617819127
t32265aep|SYD1_CAEEL,-0.013600204656404
t32253aep|YPEL5_PONAB,-0.0391755906282589
t32261aep|GAPR1_HUMAN,0.00335792485465527
t32266aep|GGT1_PIG,0.0193979334762278
t32269aep|FSTL1_BOVIN,-0.014623189145985
t32255aep|CHSS1_MOUSE,-0.0102402417407018
t32258aep|SHPK_MOUSE,0.015059734405478
t32263aep|IF172_DANRE,-0.0168515802407637
t32267aep|CG050_MOUSE,-0.0510804884078303
t35087aep|CJ076_XENLA,0.0909493188387484
t35085aep|RS30_ORYLA,0.0866627420653283
t35082aep|WASH7_HUMAN,-0.0274200294003921
t35075aep|COMD6_MOUSE,0.128225465256174
t35079aep|RB39B_MOUSE,0.00273356976765678
t35552aep|DTL_CHICK,0.0970407477954601
