t33418aep|ZBED8_BOVIN,0
t37645aep|CP4V2_MOUSE,0.0212712330592272
t31628aep|TSP1_BOVIN,0
t31619aep|ABCA2_HUMAN,0
t31633aep|PREA_SALTY,0
t31620aep|PTRB_MORLA,0
t31618aep|DTBP1_CHICK,-0.0894302657848441
t36047aep|FUCTA_DROME,0
t36970aep|EXOS6_DANRE,-0.082844542961984
t34456aep|TAF3_CHICK,-0.104538970510441
t34453aep|RIFK_DROME,-0.0256444460865954
t34451aep|RSGI5_CLOTH,0
t34446aep|VIAAT_XENLA,0
t34450aep|KCNH5_MOUSE,0
t36334aep|DOCK3_HUMAN,-0.00799221155576428
t36327aep|RAD21_SCHPO,0.0212712330592272
t36332aep|COPG2_ORYSJ,0
t36340aep|AT1A_HYDVU,0
t36336aep|CEP76_PONAB,-0.0395435812530222
t36335aep|RTJK_DROME,0
t36329aep|FGOP2_CHICK,-0.034761764734856
t36337aep|CRYAB_BOVIN,0.181350533835008
t35904aep|DDAC_ENTAG,0
t35900aep|RHCG_XENTR,-0.00550966289330104
t35903aep|S35E3_DANRE,0.0539414157124371
t35908aep|CAF1A_CHICK,0.017190787180169
t32664aep|AQP9_HUMAN,-0.00844433258131474
t32662aep|SERB_BOVIN,0.0318105541705939
t31832aep|P52K_HUMAN,0
t31833aep|BP10_PARLI,0.11048524142907
t31838aep|STXB1_RAT,-0.0611738353416044
t38104aep|B3GN4_HUMAN,-0.00970530905335521
t38107aep|PKHL1_MOUSE,0
t38111aep|KCC2D_BOVIN,0
t38110aep|P2R3C_HUMAN,0.0738950620829594
t38118aep|AGRIN_MOUSE,-0.00337415018350096
t38103aep|PTSS1_DANRE,-0.103892180796125
t38117aep|SAXO1_RAT,0.479364482165674
t33743aep|EXOC7_RAT,-0.156407507351336
t33739aep|RPP14_MOUSE,-0.081450446215274
t33737aep|ZMYM6_HUMAN,0.0212712330592272
t33741aep|IFT20_DANRE,-0.013541138176515
t33735aep|DHB11_RAT,0.294672209667969
t32686aep|MRP1_CHICK,-0.167733432154958
t32685aep|RN146_XENTR,-0.0424013826691529
t32696aep|OTOF_DANRE,0
t32692aep|GPTC4_XENTR,0.154095315396443
t32693aep|S27A4_HUMAN,-0.125910614311456
t32687aep|RAB23_HUMAN,0.134882168996201
t32691aep|PP14C_RAT,-0.0319572995271562
t32688aep|CPT2_MOUSE,0
t35871aep|NOD1_MOUSE,0
t35860aep|KIF3A_MACFA,0.0368787573639706
t35866aep|MEL2A_DANRE,-0.0812010071472798
t35863aep|SSPO_CHICK,0.0104960210853289
t35872aep|NAPEP_BOVIN,-0.0205221456236079
t35870aep|STK10_CHICK,-0.325145604949981
t35858aep|SCND3_HUMAN,0
t35861aep|ABCBA_HUMAN,-0.0141429143584854
t35862aep|MEGF6_HUMAN,-0.00970530905335521
t35855aep|MIPEP_PONAB,-0.0720998219593396
t35857aep|PKD2_ORYLA,0
t35354aep|KLC3_RAT,0
t35356aep|CASP8_RAT,-0.0470422202161522
t35353aep|B4GA1_DANRE,0.0239123580898784
t33691aep|ABCB2_DICDI,0
t37371aep|IDI1_BOVIN,0.0165274468735136
t37374aep|VWDE_HUMAN,0
t37381aep|RPAC2_BOVIN,0.153754174133461
t37368aep|PEX10_MOUSE,-0.0596255196591376
t37380aep|CBL_MOUSE,-0.0848465238056739
t37375aep|TC3A_CAEEL,0
t32307aep|NCAN_PANTR,0
t32309aep|TM203_HUMAN,-0.0943549524744208
t32310aep|LSM1_HUMAN,-0.10389022621152
t32305aep|PPCT_MOUSE,0.00941251512115973
t32304aep|SWT15_VITVI,0.0362686886134841
t33480aep|MSRB_METBF,-0.103814544572176
t33470aep|PGBD3_HUMAN,0
t33473aep|THAP1_DANRE,0
t33081aep|ZMYM5_BOVIN,0
t33080aep|KIF17_HUMAN,-0.0596654555092547
t33084aep|TXIP1_MOUSE,0
t33085aep|TXIP1_HUMAN,0
t38023aep|FUT3_PONPY,0
t38021aep|YD286_MOUSE,-0.021193929010131
t36728aep|ARL5B_MOUSE,-0.181716126799782
t33589aep|THAP2_MOUSE,0
t32812aep|TCB2_CAEBR,0.0212712330592272
t32818aep|SY65_DROME,0
t32809aep|TRPA1_HUMAN,0
t32819aep|T106C_HUMAN,0.0140422123616674
t32810aep|NDUA5_BOVIN,0.118528324971329
t35726aep|SO4C1_RAT,-0.0276293361580072
t35724aep|SYF2_DANRE,0.436397762409648
t35979aep|ECI1_RAT,-0.131325120189527
t35981aep|PRPF3_CHICK,-0.244481780414213
t35991aep|FLNC_RAT,-0.0115047699970839
t37010aep|NDUF4_PONAB,-0.111956714358023
t35994aep|MLRP2_ACRMI,-0.0423492449469329
t35982aep|NLTP_CHICK,-0.27374249846862
t35993aep|VATE_DROME,-0.662945842704823
t35988aep|CIA30_DROME,0.0540376167301589
t35989aep|M2K3_ARATH,0
t35984aep|DYH6_HUMAN,0.0755038832358345
t35985aep|DYH6_HUMAN,0.0212712330592272
t31651aep|LRRK2_MOUSE,0
t31647aep|PPT1_HUMAN,0.0725766638931493
t38649aep|ATXA_LEIDO,0
t38641aep|AL7A1_CAEEL,0
t38633aep|DRG1_XENLA,-0.0319806747765944
t38636aep|ALG3_HUMAN,-0.0239423107148864
t38647aep|RAP1_CAEEL,0
t38646aep|PARG_BOVIN,-0.0704096698248644
t37013aep|LAGE3_MOUSE,-0.0258869476472463
t38648aep|TM175_CHICK,0
t34435aep|IMPTB_XENTR,-0.00954605338790861
t34431aep|RSPH1_HUMAN,0.764722762389285
t34434aep|S12A8_XENLA,0.0154625776898283
t34436aep|XRN1_HUMAN,-0.0951301782063366
t34428aep|SPC25_RAT,-0.0129515167620979
t34430aep|RPAP1_BOVIN,-0.0215150123505492
t34429aep|PP4C_XENTR,-0.0366630080757611
t34427aep|ML12B_BOVIN,-0.0725377665298441
t31846aep|CEP70_RAT,0.0454247585444618
t31844aep|TLL1_DANRE,0
t31842aep|TERA_XENLA,-0.0978674637778596
t31849aep|TYPH_RAT,-0.000342972716348305
t31847aep|RS2_ICTPU,-0.621485721111605
t31848aep|SPCS3_CHICK,0.366482387013857
t34798aep|APH1_DROME,-0.0624842610881824
t34802aep|PISD_CRIGR,-0.0202939472149311
t34796aep|PCMD2_BOVIN,0.0800170971899901
t34792aep|PTH2_BOVIN,0.035670670607585
t34790aep|TWF1_HUMAN,-0.133621145688746
t32481aep|GUAA_RAT,-0.0992507280938777
t32473aep|RB18B_DANRE,-0.000572230024173113
t32475aep|WHITE_DROME,-0.00544237782429253
t32469aep|CO6A4_MOUSE,0
t32470aep|LYRM2_MOUSE,0.0414909274662209
t31220aep|P52K_HUMAN,0
t31227aep|SYCP2_RAT,0
t31225aep|RT35_BOVIN,-0.0937155230533064
t31230aep|UNC89_CAEEL,0
t31231aep|UNC89_CAEEL,0.0212712330592272
t36653aep|DOHH_RAT,0
t36650aep|ANKK1_MOUSE,-0.021568333128753
t36663aep|AA2AR_CANLF,0
t37814aep|CC105_BOVIN,-0.0401477688768436
t37817aep|RS6_BRAFL,-0.0530709249958179
t37818aep|EF1A_HYDVU,-0.47871399404025
t37816aep|LRP2_RAT,-0.0721073400130314
t32256aep|P5CR1_BOVIN,-0.0382385660673356
t32265aep|SYD1_CAEEL,0.131409626389633
t32253aep|YPEL5_PONAB,-0.0170320645187615
t32261aep|GAPR1_HUMAN,0
t32266aep|GGT1_PIG,-0.0525394914456474
t32269aep|FSTL1_BOVIN,-0.139169237384533
t32255aep|CHSS1_MOUSE,-0.00917552525666908
t32258aep|SHPK_MOUSE,-0.0425573149191428
t32263aep|IF172_DANRE,0.102973927134676
t32267aep|CG050_MOUSE,-0.186132078925241
t35087aep|CJ076_XENLA,0.0693963064624622
t35085aep|RS30_ORYLA,-0.0408859444886206
t35082aep|WASH7_HUMAN,-0.0501222478195157
t35075aep|COMD6_MOUSE,-0.0862777179421414
t35079aep|RB39B_MOUSE,-0.00393614373236164
t35552aep|DTL_CHICK,-0.0451635656881261
t35556aep|M4K2_HUMAN,-0.134028025938535
t35545aep|KLC4_MOUSE,0
t35549aep|PDRG1_RAT,0.0394951923547184
t35558aep|ARP10_HUMAN,-0.0321432727586235
t36397aep|ARMC7_MOUSE,-0.0501477830268429
t36395aep|NAS15_CAEEL,0
t36392aep|UTP15_HUMAN,-0.154933978373114
t36388aep|YR826_MIMIV,0
t36391aep|HETE1_PODAS,0
t36387aep|NPHP3_HUMAN,0.0212712330592272
t35409aep|BTBD7_HUMAN,0
t35401aep|LIN52_DANRE,-0.0159454290713737
t35403aep|MYPN_MOUSE,0
t35411aep|EDC3_PONAB,-0.0641209895812881
t35406aep|WDY_ANOGA,0
t35408aep|NK2R_RAT,0
t33712aep|HACD_CAEEL,0
