t37645aep|CP4V2_MOUSE,0.0144632450213857
t34760aep|QORL1_MOUSE,0.0231782335136753
t34762aep|TYDP2_RAT,0.056946203476779
t34764aep|RSU1_BOVIN,0.650974131333728
t34577aep|ARSB_RAT,0.092151608415069
t34581aep|PELI1_MOUSE,0.195895612005816
t38671aep|SETD7_HUMAN,0.0202789517284211
t38685aep|TBP_XENTR,0.0376465426096607
t38670aep|RADI_BOVIN,1.0218203871722
t38680aep|PGAP3_XENTR,0.240309121917418
t32840aep|CNOT2_HUMAN,0.0017607495627047
t36502aep|NPHP3_HUMAN,0.079213456636792
t36491aep|VP37B_HUMAN,0.0774224007297893
t36488aep|TIGD2_MOUSE,0.0698904721673304
t36486aep|SCN1_HETBL,0.177017291507608
t38465aep|SGT2_SCHPO,0.0072236398883157
t34595aep|NDK_CHICK,0.142118466507224
t34608aep|CATL_SARPE,0.813590693605015
t34605aep|CRFR2_XENLA,0.422965025087138
t32786aep|SETD4_HUMAN,0.0178782853228533
t36270aep|Y1101_SYNY3,0.364707822821594
t36256aep|RTBS_DROME,0.0217187705055148
t37211aep|RYK_MOUSE,0.0196595917447415
t37214aep|ITA9_MOUSE,0.88934694092865
t36465aep|PA1B3_RAT,0.154913370320375
t38667aep|CAH5_CAEEL,0.0259703430501578
t38666aep|EPHA3_MOUSE,0.0072236398883157
t38657aep|CCD94_MOUSE,0.0100578216435245
t38658aep|PKHG5_MOUSE,0.602291763916669
t35895aep|DAPLE_XENLA,0.353172361297441
t35885aep|PPR42_XENLA,0.00969899736385229
t35890aep|PKD1_MOUSE,0.0484818583240114
t38455aep|PDE11_DROME,0.0849158623804289
t38456aep|ELMD2_BOVIN,0.151341770942055
t38452aep|POL_MLVCB,0.0144632450213857
t38458aep|PEBB_HUMAN,0.702002649563193
t31918aep|RAD9A_MOUSE,0.00371382393543519
t31915aep|F149A_MOUSE,0.140145873010608
t34560aep|AMPN_RAT,0.0223091837277556
t34549aep|PP2C2_CAEEL,0.198418219356809
t34547aep|UBP16_HUMAN,0.123293423338519
t34552aep|NPYR_DROME,0.0828426967590333
t35297aep|MATN4_HUMAN,0.0187055256587891
t35307aep|DTD2_MOUSE,0.0166316542296369
t35296aep|MORN2_BOVIN,0.0272673439988084
t37105aep|SNPC3_BOVIN,0.0166767997498309
t34990aep|LYST_MOUSE,0.113752008686912
t34997aep|HBAP1_RAT,0.03749795182924
t34996aep|RET_RAT,0.0481173113317349
t31904aep|RPB11_MOUSE,0.0103566090103618
t31912aep|HSP70_HYDVU,0.688846158398845
t38182aep|GRM4_MOUSE,0.036277401835116
t32714aep|TENS1_HUMAN,0.68330843971242
t32725aep|TIM10_CAEBR,0.00419361051831139
t32715aep|KCMA1_BOVIN,0.0144632450213857
t32717aep|STX12_MOUSE,0.136210701040631
t32709aep|MCFD2_PONAB,0.206648762763896
t35363aep|TMX2B_DANRE,0.193404637068422
t35365aep|SGCD_HUMAN,0.254493758506638
t34195aep|SAM9L_HUMAN,0.0445515136981344
t34183aep|TLN1_HUMAN,0.00233904253012989
t34192aep|FORF_DICDI,0.012720769696309
t36376aep|RTBS_DROME,0.0332510091800596
t34186aep|BRPF1_HUMAN,0.0253952671383969
t32768aep|KLC4_MOUSE,0.0144632450213857
t32757aep|INO80_MOUSE,0.0141446745079476
t32773aep|TRI50_MOUSE,0.117764206841146
t32775aep|CELR2_HUMAN,0.605045328337196
t33147aep|MFSD8_DANRE,0.0259703430501578
t33154aep|OXR1_MOUSE,0.0779948035237031
t33151aep|LAT3_MOUSE,0.0144632450213857
t33149aep|TOLL6_DROME,0.00420895306293543
t32180aep|MYLK_SHEEP,1.98682712576693
t32160aep|MYD88_HUMAN,0.208328580497777
t32176aep|AGRB2_MOUSE,0.0435804167869828
t32166aep|GBB5_PONAB,0.11637389791133
t36935aep|KCNC1_HUMAN,0.0072236398883157
t36927aep|PLXA3_RAT,0.480887132246735
t36922aep|KLC4_HUMAN,0.028990171222875
t36933aep|ATG2B_HUMAN,0.113883314705138
t36928aep|CACB2_RABIT,0.659024728728072
t36920aep|SWI5_HUMAN,0.0094847967807492
t35832aep|SPTN1_HUMAN,0.275265611053524
t35835aep|IFT22_XENTR,0.0712871717928819
t35829aep|PLPL9_HUMAN,0.0207541291953464
t35009aep|SPB10_BOVIN,0.0762441841231218
t35000aep|S23IP_MOUSE,0.170345624011077
t35017aep|HSF_XENLA,0.0250598223447728
t35013aep|HERC1_HUMAN,0.00992577971160197
t35014aep|HERC1_HUMAN,0.00483615998664039
t35005aep|CHRD_XENLA,1.42673672396275
t34999aep|SRBP1_PIG,0.039250863529197
t35003aep|CTNS_HUMAN,0.0884757542729898
t35006aep|CER1_HUMAN,0.0072236398883157
t32094aep|TCB2_CAEBR,0.0072236398883157
t32106aep|TLN2_HUMAN,0.800683213765141
t32104aep|ASIC1_MOUSE,0.207570653583615
t32112aep|HACE1_HUMAN,0.368337034792934
t32101aep|NEK4_HUMAN,0.0524383279726394
t32316aep|IPP_HUMAN,0.481292965472839
t32313aep|USP9X_HUMAN,0.0693167261632379
t32319aep|AAPK2_HUMAN,0.1489295086568
t36032aep|ABCA1_HUMAN,0.504074676696545
t36031aep|ANPRA_MOUSE,0.024160758280045
t36962aep|RTBS_DROME,0.0072236398883157
t34090aep|MYLK_RABIT,0.231739157913718
t35694aep|NLTP_MOUSE,0.152784542634475
t35700aep|TWHH_DANRE,0.0772652685581578
t32144aep|CHST3_CHICK,0.0144632450213857
t32136aep|ZDH11_MOUSE,0.115899420033596
t32148aep|DPOA2_HUMAN,0.0072236398883157
t32140aep|RAD2B_ARATH,0.0922771430014867
t37190aep|DUR1_LACKL,0.0920613927305485
t37191aep|DUR1_LACKL,0.511478225800597
t37182aep|HMCN1_HUMAN,0.0072236398883157
t37192aep|FBXW2_MOUSE,0.0130870375615651
t37178aep|MSH3_MOUSE,0.0217187705055148
t38445aep|ATRX_PONPY,0.0125225389741687
t38447aep|SAX_LITCT,0.00930841976699834
t38446aep|RNF10_XENLA,0.0719519239519145
t36572aep|NLR1A_MOUSE,0.091838649787875
t36565aep|TF29_SCHPO,0.0072236398883157
t36564aep|D19L3_HUMAN,0.0068727376759888
t36557aep|DHSO_BOVIN,0.105893215259279
t36744aep|ZER1_HUMAN,0.293399580703658
t36741aep|DYHC1_MOUSE,0.014976931923093
t38616aep|G3ST1_HUMAN,0.795449991742779
t34473aep|PGBD4_HUMAN,0.0072236398883157
t34467aep|GAPR1_MOUSE,0.323691614736952
t34465aep|NPHP4_MOUSE,0.00942258736364971
t34476aep|Y1199_DICDI,0.0259703430501578
t34475aep|LRIG2_HUMAN,0.0303091234326042
t34674aep|KI16B_MOUSE,0.0191556685785477
t34671aep|GT2D2_MOUSE,0.0155819974456996
t34669aep|CK070_BOVIN,0.00771056405067342
t34682aep|IPMK_HUMAN,0.328925470885936
t34670aep|VKORL_HUMAN,0.0147087734871681
t37727aep|KLC4_HUMAN,0.0217187705055148
t37722aep|MEGF8_RAT,0.0099040503581656
t37731aep|S17A9_MOUSE,0.0072236398883157
t37729aep|KPCD3_MOUSE,0.320243877208356
t37723aep|INTU_BOVIN,0.0301883322064298
t37717aep|TSAL_GEOSL,0.0549033263716045
t32504aep|RPN2_PONAB,0.0932249334007099
t32502aep|MKS3_RAT,0.0072236398883157
t32514aep|NPHP1_CANLF,0.01343328005941
t32518aep|PTHD3_MOUSE,0.0211964055331103
t32517aep|IRF8_HUMAN,0.0478695875957788
t32496aep|CNR1A_TAKRU,0.128697706635674
t32516aep|DTNB_MOUSE,0.492998705243422
t32512aep|ACSF4_HUMAN,0.0446222584351528
t32501aep|GPMI_ONCVO,0.143764046577542
t36977aep|ECT_ACRMI,0.854553714520296
t36990aep|TV23B_BOVIN,0.155960598269035
t36988aep|FAT4_HUMAN,0.05463111085189
t36994aep|KINH_SYNRA,0.148733168565525
t36995aep|PGDH_BOVIN,0.542666965905813
t37006aep|SVIL_MOUSE,0.810555287090221
t35158aep|LITH_RAT,0.00120763009228864
t35160aep|ZN862_HUMAN,0.041691117296399
t35150aep|FEM1C_MOUSE,0.0500745071629774
t35146aep|ABR_BOVIN,1.01822024468033
t35144aep|NLTP_MOUSE,0.385810524672003
t37988aep|GLNA_PANAR,0.118737407060522
t33506aep|GP126_MOUSE,0.0144632450213857
t33502aep|RET_RAT,0.0130399165284966
t38565aep|PDXK_HUMAN,0.0357453122506532
t38573aep|CL004_RAT,0.0770843287765312
t38571aep|VLDLR_HUMAN,0.480202495482974
t38564aep|DEN2C_HUMAN,0.424751799834081
t31271aep|GAB1_MESAU,0.0913703528531109
t31277aep|NHEJ1_DANRE,0.0710742481852034
t33783aep|GRM3_MOUSE,0.028990171222875
t33776aep|ASIC3_HUMAN,0.0137403901584473
t33775aep|UB2G2_PONAB,0.0478747294096268
t33784aep|LTBP1_RAT,0.0072236398883157
t31950aep|B3GN2_HUMAN,0.295361663910869
t31934aep|MENG_LEPIN,0.0991256602632751
t31935aep|AP4S1_HUMAN,0.0374970270110176
t31931aep|ANK3_MOUSE,0.43727099776562
t31941aep|ZNT10_MOUSE,0.174527504063183
t31942aep|ECE1_CAVPO,0.370148302241783
t31957aep|DOCK1_HUMAN,0.260408950676245
t32739aep|CHM1B_CHICK,0.265711372278287
t32736aep|GRM7_MOUSE,0.0217187705055148
t32747aep|ZIC2B_XENLA,0.000726786911416446
t32740aep|KLC4_HUMAN,0.0155494806538089
t32755aep|RBCC1_MOUSE,0.0410082850103156
t33592aep|ZNT1_HUMAN,0.00415771526357613
t33590aep|STS_HUMAN,0.00814438063142654
t33595aep|FLT3_HUMAN,0.0478597055779931
t33615aep|S43A3_BOVIN,0.0217187705055148
t32369aep|GAPR1_HUMAN,0.00902086719709318
t32370aep|CREB_HYDVD,0.126455062078945
t38591aep|CAPS1_RAT,0.159637654733212
t38580aep|BCOR_HUMAN,0.00987058213727061
t38596aep|FUT3_BOVIN,0.0144632450213857
t38586aep|KCNB1_PIG,0.0217187705055148
t38582aep|TTC24_HUMAN,0.0293841178813221
t38419aep|G3ST3_MOUSE,0.278282201109726
t38423aep|WARA_DICDI,0.0072236398883157
t38428aep|SIX6_HUMAN,0.349132895761948
t38425aep|TCB1_CAEBR,0.0072236398883157
t38432aep|MYO3B_HUMAN,0.0588950249986035
t38420aep|PLRKT_HUMAN,0.00981348579517628
t38418aep|TMM19_XENTR,0.0339607538441437
t38504aep|CATIP_DANRE,0.11945595253479
t38509aep|DCDC2_MOUSE,0.0273013908377423
t38510aep|ZN235_MOUSE,0.731216301027669
t38498aep|MARH1_HUMAN,0.211393213923692
t31735aep|NOTU2_XENLA,0.157044781239764
t31732aep|F10C1_MOUSE,0.0159803848549872
t31725aep|TPC13_XENTR,0.0192626256569463
t31734aep|VITRN_MOUSE,0.00839240995147126
t31730aep|S2611_HUMAN,0.830711062290196
t33104aep|SL9A8_HUMAN,0.181916738946511
t33102aep|FAF2B_XENLA,0.141660571784959
t33111aep|RPAP3_RAT,0.0144632450213857
t33119aep|KINH_STRPU,0.605391909952572
t33099aep|ASM_BOVIN,0.257375439216861
t33106aep|NPHP3_HUMAN,1.6842649780649
t37444aep|TRI37_HUMAN,0.1655433059717
t37447aep|ANKS3_HUMAN,0.456653807432604
t37464aep|PK1L2_MOUSE,0.289196132433179
t37461aep|EYS_HUMAN,0.0144632450213857
t37460aep|TBCEL_RAT,0.291328436746047
t37459aep|RTBS_DROME,0.0072236398883157
t36611aep|EDRF1_PONAB,0.152983679948546
t36608aep|NCLN_DANRE,0.0716930618636098
t36591aep|ZMYM1_HUMAN,0.0146543284801781
t36612aep|ERIC3_HUMAN,0.113060080331274
t34700aep|DRD1_BOVIN,0.036277401835116
t34689aep|RAB14_PONAB,0.541688133109958
t34698aep|TSSK3_HUMAN,0.0312235620820607
t32273aep|CI172_HUMAN,0.215323052417002
t32296aep|HSP70_HYDVU,0.182330438477491
t32295aep|CHD1_MOUSE,0.0085451158832738
t32289aep|GTD2A_HUMAN,0.0072236398883157
t32293aep|PKHM2_HUMAN,0.100317426956208
t32275aep|CAN5_MOUSE,0.00524219052331874
t32280aep|5HTR_LYMST,0.0435804167869828
t32899aep|RTBS_DROME,0.0144632450213857
t32902aep|AFAD_HUMAN,0.716435300027375
t32906aep|SNP47_RAT,0.0210029938217886
t32901aep|APBP2_RAT,0.0294952904366301
t32927aep|RTJK_DROME,0.0144632450213857
t32907aep|KALRN_MOUSE,0.155658789559539
t32903aep|RTJK_DROME,0.0072236398883157
t32343aep|GRT1A_DANRE,0.0334518077236849
t32339aep|QRFPR_HUMAN,0.0072236398883157
t32332aep|EXSA_BACCE,0.276960867403375
t32333aep|DHDDS_HUMAN,0.0335553505836731
t32893aep|TNG2_BOVIN,0.0425698162144726
t32890aep|MMP25_HUMAN,0.0144632450213857
t32894aep|MYO1A_MOUSE,0.0303358657561176
t37687aep|DBP8_BOTFB,0.0179365221289212
t37696aep|HMCN1_HUMAN,0.0072236398883157
t37694aep|THAP9_HUMAN,0.0072236398883157
t37679aep|DCC_MOUSE,2.33873112810175
t37699aep|AGTRB_MOUSE,0.23507025844078
t33231aep|CLPX_MOUSE,0.259673254367382
t33233aep|RAD1_PONAB,0.0072236398883157
t33217aep|IN80D_XENLA,0.0209016535660018
t33218aep|TACC3_XENLA,1.2922417908125
t33213aep|CEP44_XENTR,0.083086329955377
t33205aep|KCNQ1_SQUAC,0.457703842647736
t33855aep|RASF2_MOUSE,0.264648997953317
t33867aep|NADK_MOUSE,0.0363237346084
t33848aep|GRM8_HUMAN,0.0144632450213857
t33849aep|CATL_SARPE,2.18801943984166
t33865aep|F172A_CHICK,0.00947041089826852
t33858aep|RIMK_SYNPX,1.07187958442743
t33869aep|OSBL8_MOUSE,0.194088273675469
t33845aep|SEPT2_CHICK,0.101293192516184
t33856aep|PARD3_HUMAN,0.627474469344568
t35773aep|FRIS_LYMST,2.02446486990048
t35776aep|KLC4_MOUSE,0.0646507505343936
t35771aep|RASEF_MOUSE,0.210188185946928
t35781aep|NISCH_HUMAN,0.000698183825861212
t35770aep|B3GLT_HUMAN,0.0444607947424589
t37402aep|NAC1_CAVPO,0.166150051733281
t37416aep|DEN1A_XENLA,0.069076909132976
t37426aep|MALT1_HUMAN,0.102337177893296
t37418aep|CHSS2_HUMAN,0.0713481078584542
t37413aep|MACF1_HUMAN,0.307259640551181
t37401aep|FNIP1_CHICK,0.233443269781899
t37405aep|OTOF_DANRE,0.0436950447699155
t37427aep|Y2R2_DROME,0.0072236398883157
t37414aep|KCNB1_PIG,0.0217187705055148
t32186aep|COPIA_DROME,0.0072236398883157
t32202aep|B4GN4_HUMAN,0.0601413311258151
t32210aep|VIAAT_XENTR,0.027388643796762
t32188aep|ZBED4_HUMAN,0.0072236398883157
t32212aep|PIGB_BOVIN,0.0130870375615651
t32187aep|GANAB_MOUSE,0.0239812654345016
t32203aep|GAPD1_BOVIN,0.0400710725028662
t32192aep|MALT1_HUMAN,0.104882110729655
t38735aep|KAPR2_DROME,0.204670012814964
t38724aep|TCB2_CAEBR,0.0144632450213857
t38731aep|SAC2_DANRE,0.0409874413020119
t38159aep|TPGS2_HUMAN,0.0172961975019581
t38139aep|FNBP4_MOUSE,0.0215632854713354
t38160aep|P52K_HUMAN,0.0072236398883157
t38157aep|ABH15_MOUSE,0.136566533954714
t38169aep|CARTF_RAT,0.00359708931434336
t37740aep|SAL_SILAS,0.148649658174809
t37750aep|ABHD8_BOVIN,0.058172427141016
t37746aep|USH2A_HUMAN,0.0072236398883157
t37748aep|NATD1_XENTR,0.0786813769158203
t37761aep|ADRB2_MOUSE,0.0846555910436809
t37763aep|ACBG2_XENLA,0.549012083839088
t33059aep|TIGD1_HUMAN,0.0072236398883157
t33063aep|GRP78_CHICK,0.364233861234391
t33040aep|IQCB1_MOUSE,0.0207996398622837
t33045aep|AT8B2_HUMAN,0.248258163755643
t33073aep|PMGT1_BOVIN,0.00340735087196824
t33037aep|MED4_RAT,0.0282722607035176
t33048aep|CAN7_HUMAN,0.0351153878853874
t33060aep|TCB2_CAEBR,0.0072236398883157
t37484aep|HMP_OCEIH,0.0277722062686339
t32591aep|ACSF2_MOUSE,0.260972015588473
t32592aep|PK1L2_HUMAN,0.0072236398883157
t32600aep|TRPA1_CAEEL,0.00604783562765378
t32609aep|OPTN_DANRE,0.464133872230368
t32590aep|SGSM1_MOUSE,0.121844014630124
t32601aep|CYTSA_DANRE,1.65535933529866
t32589aep|DHDH_XENTR,0.0424943897453946
t35679aep|KAD9_HUMAN,0.168590977626757
t35676aep|ANK3_HUMAN,0.135583022275556
t31426aep|ZN830_XENTR,0.0342010910747064
t31412aep|FND3A_HUMAN,0.0219647922065267
t31389aep|SCRY4_ENTDO,0.483395592797141
t31393aep|MEC2_CAEEL,0.185183835845102
t31405aep|PASK_MOUSE,0.0435804167869828
t31407aep|TRF6A_XENLA,0.40692133570993
t31410aep|ANKF1_HUMAN,0.211538080913404
t31430aep|ARGI1_HUMAN,0.0213056992939718
t37788aep|BRAP_HUMAN,0.0627997562208334
t37801aep|FA69C_MOUSE,0.0072236398883157
t37797aep|TRI56_MOUSE,0.00124242527075182
t37782aep|EMAL4_XENTR,2.08663654730062
t37796aep|DC2L1_HUMAN,0.128653769990431
t37800aep|ZMYM1_HUMAN,0.0072236398883157
t37779aep|TRAF3_MOUSE,0.0687014024625711
t37786aep|RTBS_DROME,0.0072236398883157
t37805aep|HMCN1_HUMAN,0.0072236398883157
t37792aep|LACE1_HUMAN,0.0969909216278539
t37798aep|HMCN1_HUMAN,0.227187438020272
t37803aep|SPNS1_DANRE,0.0706752192471187
t35794aep|SNX7_HUMAN,0.41617500459121
t35813aep|GRM3_MACFA,0.0072236398883157
t35818aep|TCB2_CAEBR,0.0072236398883157
t35801aep|NOS1_MOUSE,0.00349133329993655
t35785aep|KCNA1_RAT,0.0435804167869828
t35811aep|AL14E_BOVIN,0.0072236398883157
t35823aep|FYCO1_MOUSE,0.0652237071468023
t34507aep|SAMD9_HUMAN,0.0255021898612176
t34490aep|PK1L2_MOUSE,0.00837535116460495
t34517aep|ATG9A_PONAB,0.125188897949947
t34493aep|VPP1_MOUSE,0.600316104201642
t34521aep|ZBED4_HUMAN,0.0072236398883157
t34516aep|MFTC_MOUSE,0.0258874291372213
t34536aep|NALP7_HUMAN,0.106407542213333
t34538aep|NAL12_HUMAN,0.0101536942889517
t34529aep|GRM3_HUMAN,0.0072236398883157
t37134aep|TILB_XENTR,0.0464077564712465
t37151aep|ANR28_MOUSE,0.0799924219587978
t37135aep|TRI37_MOUSE,0.212829703542316
t37154aep|MRC1_HUMAN,0.0072236398883157
t37155aep|MRC1_MOUSE,0.0527912386014409
t37168aep|M3K3_HUMAN,0.129196556648391
t37152aep|MACF1_HUMAN,1.57987750984989
t37161aep|CFA69_PAPAN,0.0126894055970887
t37143aep|SETMR_HUMAN,0.0072236398883157
t37138aep|MED1_HUMAN,0.000216427538104474
t37162aep|LTBP4_HUMAN,0.276960867403375
t36813aep|KCNQ2_MOUSE,0.423728032917431
t36774aep|GGT1_RAT,0.666139550490611
t36788aep|K0100_MOUSE,0.0776145899462437
t36775aep|ANKE1_HUMAN,0.014959239698046
t36802aep|LRK1_CAEEL,0.110906805347447
t36771aep|TM175_DANRE,0.0072236398883157
t36785aep|PGBD4_HUMAN,0.028990171222875
t31809aep|KPCA_RAT,0.27835898298483
t31783aep|DMBT1_RABIT,0.00460452775479927
t31816aep|TSP1_XENLA,0.486963460370979
t31812aep|ARHGI_MOUSE,0.22487577908139
t31787aep|KLC4_HUMAN,0.028990171222875
t31811aep|UBIQ_ENCCU,0.49362917000714
t31804aep|P53_TETMU,0.0217187705055148
t36126aep|RTXE_DROME,0.0187055256587891
t36128aep|CAH2_TRIHK,0.811554165417438
t36133aep|FA5_PIG,0.0144632450213857
t36103aep|CC171_HUMAN,0.0530305912715352
t36093aep|ZN862_HUMAN,0.000533640993814663
t31315aep|FLNA_MOUSE,1.08235709639591
t31356aep|OTOF_HUMAN,0.015917204801532
t31319aep|RTXE_DROME,0.0072236398883157
t31348aep|ZBED4_MOUSE,0.0144632450213857
