WHL22.50508	WHL22.50508	Gene Expression
WHL22.50537	WHL22.50537	Gene Expression
WHL22.50553	WHL22.50553	Gene Expression
WHL22.50574	WHL22.50574	Gene Expression
WHL22.50579	WHL22.50579	Gene Expression
WHL22.50583	WHL22.50583	Gene Expression
WHL22.50594	WHL22.50594	Gene Expression
WHL22.50873	WHL22.50873	Gene Expression
WHL22.50807	WHL22.50807	Gene Expression
WHL22.50863	WHL22.50863	Gene Expression
WHL22.50901	WHL22.50901	Gene Expression
WHL22.50843	WHL22.50843	Gene Expression
WHL22.50910	WHL22.50910	Gene Expression
WHL22.51286	WHL22.51286	Gene Expression
WHL22.51289	WHL22.51289	Gene Expression
WHL22.51293	WHL22.51293	Gene Expression
WHL22.50922	WHL22.50922	Gene Expression
WHL22.51671	WHL22.51671	Gene Expression
WHL22.51675	WHL22.51675	Gene Expression
WHL22.51677	WHL22.51677	Gene Expression
WHL22.51696	WHL22.51696	Gene Expression
WHL22.51314	WHL22.51314	Gene Expression
WHL22.51383	WHL22.51383	Gene Expression
WHL22.51367	WHL22.51367	Gene Expression
WHL22.51371	WHL22.51371	Gene Expression
WHL22.55201	WHL22.55201	Gene Expression
WHL22.52402	WHL22.52402	Gene Expression
WHL22.51966	WHL22.51966	Gene Expression
WHL22.52036	WHL22.52036	Gene Expression
WHL22.52087	WHL22.52087	Gene Expression
WHL22.52112	WHL22.52112	Gene Expression
WHL22.52081	WHL22.52081	Gene Expression
WHL22.51988	WHL22.51988	Gene Expression
WHL22.52137	WHL22.52137	Gene Expression
WHL22.52026	WHL22.52026	Gene Expression
WHL22.51997	WHL22.51997	Gene Expression
WHL22.52012	WHL22.52012	Gene Expression
WHL22.52042	WHL22.52042	Gene Expression
WHL22.52070	WHL22.52070	Gene Expression
WHL22.52127	WHL22.52127	Gene Expression
WHL22.52133	WHL22.52133	Gene Expression
WHL22.52150	WHL22.52150	Gene Expression
WHL22.56074	WHL22.56074	Gene Expression
WHL22.56100	WHL22.56100	Gene Expression
WHL22.56911	WHL22.56911	Gene Expression
WHL22.56917	WHL22.56917	Gene Expression
WHL22.56947	WHL22.56947	Gene Expression
WHL22.57103	WHL22.57103	Gene Expression
WHL22.57110	WHL22.57110	Gene Expression
WHL22.57163	WHL22.57163	Gene Expression
WHL22.57272	WHL22.57272	Gene Expression
WHL22.52928	WHL22.52928	Gene Expression
WHL22.52152	WHL22.52152	Gene Expression
WHL22.52225	WHL22.52225	Gene Expression
WHL22.52239	WHL22.52239	Gene Expression
WHL22.52254	WHL22.52254	Gene Expression
WHL22.52257	WHL22.52257	Gene Expression
WHL22.53056	WHL22.53056	Gene Expression
WHL22.53161	WHL22.53161	Gene Expression
WHL22.53172	WHL22.53172	Gene Expression
WHL22.52177	WHL22.52177	Gene Expression
WHL22.52203	WHL22.52203	Gene Expression
WHL22.52221	WHL22.52221	Gene Expression
WHL22.52231	WHL22.52231	Gene Expression
WHL22.52237	WHL22.52237	Gene Expression
WHL22.52267	WHL22.52267	Gene Expression
WHL22.52273	WHL22.52273	Gene Expression
WHL22.52293	WHL22.52293	Gene Expression
WHL22.52290	WHL22.52290	Gene Expression
WHL22.57978	WHL22.57978	Gene Expression
WHL22.58323	WHL22.58323	Gene Expression
WHL22.58324	WHL22.58324	Gene Expression
WHL22.58677	WHL22.58677	Gene Expression
WHL22.52383	WHL22.52383	Gene Expression
WHL22.52378	WHL22.52378	Gene Expression
WHL22.52884	WHL22.52884	Gene Expression
WHL22.52886	WHL22.52886	Gene Expression
WHL22.52568	WHL22.52568	Gene Expression
WHL22.53943	WHL22.53943	Gene Expression
WHL22.53979	WHL22.53979	Gene Expression
WHL22.55043	WHL22.55043	Gene Expression
WHL22.55091	WHL22.55091	Gene Expression
WHL22.53232	WHL22.53232	Gene Expression
WHL22.52889	WHL22.52889	Gene Expression
WHL22.52911	WHL22.52911	Gene Expression
WHL22.52913	WHL22.52913	Gene Expression
WHL22.52919	WHL22.52919	Gene Expression
WHL22.54099	WHL22.54099	Gene Expression
WHL22.52936	WHL22.52936	Gene Expression
WHL22.52938	WHL22.52938	Gene Expression
WHL22.53007	WHL22.53007	Gene Expression
WHL22.53011	WHL22.53011	Gene Expression
WHL22.53052	WHL22.53052	Gene Expression
WHL22.53212	WHL22.53212	Gene Expression
WHL22.53218	WHL22.53218	Gene Expression
WHL22.53318	WHL22.53318	Gene Expression
WHL22.53322	WHL22.53322	Gene Expression
WHL22.53632	WHL22.53632	Gene Expression
WHL22.53647	WHL22.53647	Gene Expression
WHL22.53375	WHL22.53375	Gene Expression
WHL22.53381	WHL22.53381	Gene Expression
WHL22.53517	WHL22.53517	Gene Expression
WHL22.53336	WHL22.53336	Gene Expression
WHL22.53361	WHL22.53361	Gene Expression
WHL22.53364	WHL22.53364	Gene Expression
WHL22.53384	WHL22.53384	Gene Expression
WHL22.53393	WHL22.53393	Gene Expression
WHL22.53402	WHL22.53402	Gene Expression
WHL22.53474	WHL22.53474	Gene Expression
WHL22.53477	WHL22.53477	Gene Expression
WHL22.53537	WHL22.53537	Gene Expression
WHL22.53552	WHL22.53552	Gene Expression
WHL22.53634	WHL22.53634	Gene Expression
WHL22.53986	WHL22.53986	Gene Expression
WHL22.54311	WHL22.54311	Gene Expression
WHL22.53701	WHL22.53701	Gene Expression
WHL22.53685	WHL22.53685	Gene Expression
WHL22.53702	WHL22.53702	Gene Expression
WHL22.53721	WHL22.53721	Gene Expression
WHL22.53884	WHL22.53884	Gene Expression
WHL22.53941	WHL22.53941	Gene Expression
WHL22.53904	WHL22.53904	Gene Expression
WHL22.53908	WHL22.53908	Gene Expression
WHL22.53920	WHL22.53920	Gene Expression
WHL22.53991	WHL22.53991	Gene Expression
WHL22.54266	WHL22.54266	Gene Expression
WHL22.54022	WHL22.54022	Gene Expression
WHL22.54256	WHL22.54256	Gene Expression
WHL22.59221	WHL22.59221	Gene Expression
WHL22.59245	WHL22.59245	Gene Expression
WHL22.59251	WHL22.59251	Gene Expression
WHL22.59256	WHL22.59256	Gene Expression
WHL22.54287	WHL22.54287	Gene Expression
WHL22.54333	WHL22.54333	Gene Expression
WHL22.54575	WHL22.54575	Gene Expression
WHL22.54636	WHL22.54636	Gene Expression
WHL22.54795	WHL22.54795	Gene Expression
WHL22.54509	WHL22.54509	Gene Expression
WHL22.54479	WHL22.54479	Gene Expression
WHL22.54587	WHL22.54587	Gene Expression
WHL22.54608	WHL22.54608	Gene Expression
WHL22.54779	WHL22.54779	Gene Expression
WHL22.54782	WHL22.54782	Gene Expression
WHL22.55108	WHL22.55108	Gene Expression
WHL22.54829	WHL22.54829	Gene Expression
WHL22.54928	WHL22.54928	Gene Expression
WHL22.55036	WHL22.55036	Gene Expression
WHL22.55172	WHL22.55172	Gene Expression
WHL22.55044	WHL22.55044	Gene Expression
WHL22.55062	WHL22.55062	Gene Expression
WHL22.57146	WHL22.57146	Gene Expression
WHL22.55211	WHL22.55211	Gene Expression
WHL22.55113	WHL22.55113	Gene Expression
WHL22.55116	WHL22.55116	Gene Expression
WHL22.55125	WHL22.55125	Gene Expression
WHL22.55127	WHL22.55127	Gene Expression
WHL22.55151	WHL22.55151	Gene Expression
WHL22.55169	WHL22.55169	Gene Expression
WHL22.55202	WHL22.55202	Gene Expression
WHL22.55278	WHL22.55278	Gene Expression
WHL22.55285	WHL22.55285	Gene Expression
WHL22.55302	WHL22.55302	Gene Expression
WHL22.55352	WHL22.55352	Gene Expression
WHL22.55237	WHL22.55237	Gene Expression
WHL22.55311	WHL22.55311	Gene Expression
WHL22.55341	WHL22.55341	Gene Expression
WHL22.55651	WHL22.55651	Gene Expression
WHL22.55830	WHL22.55830	Gene Expression
WHL22.55908	WHL22.55908	Gene Expression
WHL22.55699	WHL22.55699	Gene Expression
WHL22.55462	WHL22.55462	Gene Expression
WHL22.55476	WHL22.55476	Gene Expression
WHL22.55479	WHL22.55479	Gene Expression
WHL22.56661	WHL22.56661	Gene Expression
WHL22.56695	WHL22.56695	Gene Expression
WHL22.55953	WHL22.55953	Gene Expression
WHL22.56167	WHL22.56167	Gene Expression
WHL22.56746	WHL22.56746	Gene Expression
WHL22.56565	WHL22.56565	Gene Expression
WHL22.56569	WHL22.56569	Gene Expression
WHL22.57106	WHL22.57106	Gene Expression
WHL22.56989	WHL22.56989	Gene Expression
WHL22.57068	WHL22.57068	Gene Expression
WHL22.57086	WHL22.57086	Gene Expression
WHL22.57088	WHL22.57088	Gene Expression
WHL22.57101	WHL22.57101	Gene Expression
WHL22.60737	WHL22.60737	Gene Expression
WHL22.57124	WHL22.57124	Gene Expression
WHL22.57214	WHL22.57214	Gene Expression
WHL22.57269	WHL22.57269	Gene Expression
WHL22.57305	WHL22.57305	Gene Expression
WHL22.57308	WHL22.57308	Gene Expression
WHL22.57377	WHL22.57377	Gene Expression
WHL22.57379	WHL22.57379	Gene Expression
WHL22.59742	WHL22.59742	Gene Expression
WHL22.59755	WHL22.59755	Gene Expression
WHL22.106069	WHL22.106069	Gene Expression
WHL22.106079	WHL22.106079	Gene Expression
WHL22.106324	WHL22.106324	Gene Expression
WHL22.106331	WHL22.106331	Gene Expression
WHL22.106334	WHL22.106334	Gene Expression
WHL22.106352	WHL22.106352	Gene Expression
WHL22.106388	WHL22.106388	Gene Expression
WHL22.106404	WHL22.106404	Gene Expression
WHL22.106756	WHL22.106756	Gene Expression
WHL22.106873	WHL22.106873	Gene Expression
WHL22.107275	WHL22.107275	Gene Expression
WHL22.107294	WHL22.107294	Gene Expression
WHL22.107309	WHL22.107309	Gene Expression
WHL22.107381	WHL22.107381	Gene Expression
WHL22.107391	WHL22.107391	Gene Expression
WHL22.107394	WHL22.107394	Gene Expression
WHL22.107399	WHL22.107399	Gene Expression
WHL22.107421	WHL22.107421	Gene Expression
WHL22.57347	WHL22.57347	Gene Expression
WHL22.57350	WHL22.57350	Gene Expression
WHL22.57352	WHL22.57352	Gene Expression
WHL22.57355	WHL22.57355	Gene Expression
WHL22.57367	WHL22.57367	Gene Expression
WHL22.57370	WHL22.57370	Gene Expression
WHL22.57436	WHL22.57436	Gene Expression
WHL22.57443	WHL22.57443	Gene Expression
WHL22.57691	WHL22.57691	Gene Expression
WHL22.57558	WHL22.57558	Gene Expression
WHL22.57675	WHL22.57675	Gene Expression
WHL22.57709	WHL22.57709	Gene Expression
WHL22.57714	WHL22.57714	Gene Expression
WHL22.57726	WHL22.57726	Gene Expression
WHL22.62958	WHL22.62958	Gene Expression
WHL22.63071	WHL22.63071	Gene Expression
WHL22.63072	WHL22.63072	Gene Expression
WHL22.63198	WHL22.63198	Gene Expression
WHL22.57773	WHL22.57773	Gene Expression
WHL22.57775	WHL22.57775	Gene Expression
WHL22.57996	WHL22.57996	Gene Expression
WHL22.58116	WHL22.58116	Gene Expression
WHL22.58134	WHL22.58134	Gene Expression
WHL22.58140	WHL22.58140	Gene Expression
WHL22.58151	WHL22.58151	Gene Expression
WHL22.58367	WHL22.58367	Gene Expression
WHL22.58233	WHL22.58233	Gene Expression
WHL22.58249	WHL22.58249	Gene Expression
WHL22.58255	WHL22.58255	Gene Expression
WHL22.58273	WHL22.58273	Gene Expression
WHL22.59629	WHL22.59629	Gene Expression
WHL22.58437	WHL22.58437	Gene Expression
WHL22.58443	WHL22.58443	Gene Expression
WHL22.58483	WHL22.58483	Gene Expression
WHL22.58485	WHL22.58485	Gene Expression
WHL22.58492	WHL22.58492	Gene Expression
WHL22.58523	WHL22.58523	Gene Expression
WHL22.58602	WHL22.58602	Gene Expression
WHL22.58632	WHL22.58632	Gene Expression
WHL22.58816	WHL22.58816	Gene Expression
WHL22.58824	WHL22.58824	Gene Expression
WHL22.58769	WHL22.58769	Gene Expression
WHL22.58773	WHL22.58773	Gene Expression
WHL22.58778	WHL22.58778	Gene Expression
WHL22.58791	WHL22.58791	Gene Expression
WHL22.58801	WHL22.58801	Gene Expression
WHL22.58803	WHL22.58803	Gene Expression
WHL22.59010	WHL22.59010	Gene Expression
WHL22.59045	WHL22.59045	Gene Expression
WHL22.59127	WHL22.59127	Gene Expression
WHL22.58991	WHL22.58991	Gene Expression
WHL22.58994	WHL22.58994	Gene Expression
WHL22.59000	WHL22.59000	Gene Expression
WHL22.59003	WHL22.59003	Gene Expression
WHL22.59278	WHL22.59278	Gene Expression
WHL22.59293	WHL22.59293	Gene Expression
WHL22.59299	WHL22.59299	Gene Expression
WHL22.59193	WHL22.59193	Gene Expression
WHL22.59238	WHL22.59238	Gene Expression
WHL22.59676	WHL22.59676	Gene Expression
WHL22.59765	WHL22.59765	Gene Expression
WHL22.59271	WHL22.59271	Gene Expression
WHL22.59388	WHL22.59388	Gene Expression
WHL22.59533	WHL22.59533	Gene Expression
WHL22.59494	WHL22.59494	Gene Expression
WHL22.59496	WHL22.59496	Gene Expression
WHL22.59523	WHL22.59523	Gene Expression
WHL22.59697	WHL22.59697	Gene Expression
WHL22.59703	WHL22.59703	Gene Expression
WHL22.59706	WHL22.59706	Gene Expression
WHL22.59646	WHL22.59646	Gene Expression
WHL22.59649	WHL22.59649	Gene Expression
WHL22.60673	WHL22.60673	Gene Expression
WHL22.60740	WHL22.60740	Gene Expression
WHL22.60762	WHL22.60762	Gene Expression
WHL22.60765	WHL22.60765	Gene Expression
WHL22.60770	WHL22.60770	Gene Expression
WHL22.62451	WHL22.62451	Gene Expression
WHL22.62498	WHL22.62498	Gene Expression
WHL22.59731	WHL22.59731	Gene Expression
WHL22.59757	WHL22.59757	Gene Expression
WHL22.59758	WHL22.59758	Gene Expression
WHL22.59801	WHL22.59801	Gene Expression
WHL22.59813	WHL22.59813	Gene Expression
WHL22.59880	WHL22.59880	Gene Expression
WHL22.60047	WHL22.60047	Gene Expression
WHL22.59816	WHL22.59816	Gene Expression
WHL22.59873	WHL22.59873	Gene Expression
WHL22.60237	WHL22.60237	Gene Expression
WHL22.60018	WHL22.60018	Gene Expression
WHL22.60302	WHL22.60302	Gene Expression
WHL22.60312	WHL22.60312	Gene Expression
WHL22.60315	WHL22.60315	Gene Expression
WHL22.60281	WHL22.60281	Gene Expression
WHL22.60261	WHL22.60261	Gene Expression
WHL22.60326	WHL22.60326	Gene Expression
WHL22.60330	WHL22.60330	Gene Expression
WHL22.60826	WHL22.60826	Gene Expression
WHL22.60910	WHL22.60910	Gene Expression
WHL22.60918	WHL22.60918	Gene Expression
WHL22.60984	WHL22.60984	Gene Expression
WHL22.60377	WHL22.60377	Gene Expression
WHL22.60387	WHL22.60387	Gene Expression
WHL22.60674	WHL22.60674	Gene Expression
WHL22.60675	WHL22.60675	Gene Expression
WHL22.60405	WHL22.60405	Gene Expression
WHL22.60428	WHL22.60428	Gene Expression
WHL22.60628	WHL22.60628	Gene Expression
WHL22.60646	WHL22.60646	Gene Expression
WHL22.60652	WHL22.60652	Gene Expression
WHL22.60681	WHL22.60681	Gene Expression
WHL22.60716	WHL22.60716	Gene Expression
WHL22.62112	WHL22.62112	Gene Expression
WHL22.62114	WHL22.62114	Gene Expression
WHL22.62120	WHL22.62120	Gene Expression
WHL22.60722	WHL22.60722	Gene Expression
WHL22.60780	WHL22.60780	Gene Expression
WHL22.62428	WHL22.62428	Gene Expression
WHL22.62429	WHL22.62429	Gene Expression
WHL22.62448	WHL22.62448	Gene Expression
WHL22.62613	WHL22.62613	Gene Expression
WHL22.60939	WHL22.60939	Gene Expression
WHL22.61413	WHL22.61413	Gene Expression
WHL22.61425	WHL22.61425	Gene Expression
WHL22.61020	WHL22.61020	Gene Expression
WHL22.61068	WHL22.61068	Gene Expression
WHL22.61276	WHL22.61276	Gene Expression
WHL22.61290	WHL22.61290	Gene Expression
WHL22.61303	WHL22.61303	Gene Expression
WHL22.61108	WHL22.61108	Gene Expression
WHL22.61111	WHL22.61111	Gene Expression
WHL22.61221	WHL22.61221	Gene Expression
WHL22.61368	WHL22.61368	Gene Expression
WHL22.61630	WHL22.61630	Gene Expression
WHL22.61455	WHL22.61455	Gene Expression
WHL22.61446	WHL22.61446	Gene Expression
WHL22.61610	WHL22.61610	Gene Expression
WHL22.61754	WHL22.61754	Gene Expression
WHL22.61873	WHL22.61873	Gene Expression
WHL22.61675	WHL22.61675	Gene Expression
WHL22.61681	WHL22.61681	Gene Expression
WHL22.61687	WHL22.61687	Gene Expression
WHL22.61727	WHL22.61727	Gene Expression
WHL22.62263	WHL22.62263	Gene Expression
WHL22.62327	WHL22.62327	Gene Expression
WHL22.61760	WHL22.61760	Gene Expression
WHL22.61780	WHL22.61780	Gene Expression
WHL22.61783	WHL22.61783	Gene Expression
WHL22.61789	WHL22.61789	Gene Expression
WHL22.61825	WHL22.61825	Gene Expression
WHL22.61973	WHL22.61973	Gene Expression
WHL22.61982	WHL22.61982	Gene Expression
WHL22.61986	WHL22.61986	Gene Expression
WHL22.62006	WHL22.62006	Gene Expression
WHL22.61885	WHL22.61885	Gene Expression
WHL22.62027	WHL22.62027	Gene Expression
WHL22.62063	WHL22.62063	Gene Expression
WHL22.62069	WHL22.62069	Gene Expression
WHL22.62081	WHL22.62081	Gene Expression
WHL22.62084	WHL22.62084	Gene Expression
WHL22.62010	WHL22.62010	Gene Expression
WHL22.62015	WHL22.62015	Gene Expression
WHL22.62055	WHL22.62055	Gene Expression
WHL22.62072	WHL22.62072	Gene Expression
WHL22.62152	WHL22.62152	Gene Expression
WHL22.62161	WHL22.62161	Gene Expression
WHL22.62194	WHL22.62194	Gene Expression
WHL22.64694	WHL22.64694	Gene Expression
WHL22.64700	WHL22.64700	Gene Expression
WHL22.64710	WHL22.64710	Gene Expression
WHL22.64718	WHL22.64718	Gene Expression
WHL22.64724	WHL22.64724	Gene Expression
WHL22.64730	WHL22.64730	Gene Expression
WHL22.62133	WHL22.62133	Gene Expression
WHL22.62149	WHL22.62149	Gene Expression
WHL22.63991	WHL22.63991	Gene Expression
WHL22.63993	WHL22.63993	Gene Expression
WHL22.64051	WHL22.64051	Gene Expression
WHL22.64170	WHL22.64170	Gene Expression
WHL22.62206	WHL22.62206	Gene Expression
WHL22.62235	WHL22.62235	Gene Expression
WHL22.62244	WHL22.62244	Gene Expression
WHL22.62247	WHL22.62247	Gene Expression
WHL22.62260	WHL22.62260	Gene Expression
WHL22.73559	WHL22.73559	Gene Expression
WHL22.73562	WHL22.73562	Gene Expression
WHL22.73568	WHL22.73568	Gene Expression
WHL22.74605	WHL22.74605	Gene Expression
WHL22.62377	WHL22.62377	Gene Expression
WHL22.63621	WHL22.63621	Gene Expression
WHL22.63642	WHL22.63642	Gene Expression
WHL22.63742	WHL22.63742	Gene Expression
WHL22.62609	WHL22.62609	Gene Expression
WHL22.62630	WHL22.62630	Gene Expression
WHL22.62646	WHL22.62646	Gene Expression
WHL22.62640	WHL22.62640	Gene Expression
WHL22.62835	WHL22.62835	Gene Expression
WHL22.62907	WHL22.62907	Gene Expression
WHL22.62943	WHL22.62943	Gene Expression
WHL22.62937	WHL22.62937	Gene Expression
WHL22.63575	WHL22.63575	Gene Expression
WHL22.63051	WHL22.63051	Gene Expression
WHL22.63053	WHL22.63053	Gene Expression
WHL22.63228	WHL22.63228	Gene Expression
WHL22.63257	WHL22.63257	Gene Expression
WHL22.63263	WHL22.63263	Gene Expression
WHL22.63268	WHL22.63268	Gene Expression
WHL22.63334	WHL22.63334	Gene Expression
WHL22.63281	WHL22.63281	Gene Expression
WHL22.63290	WHL22.63290	Gene Expression
WHL22.63296	WHL22.63296	Gene Expression
WHL22.63298	WHL22.63298	Gene Expression
WHL22.63314	WHL22.63314	Gene Expression
WHL22.63317	WHL22.63317	Gene Expression
WHL22.64703	WHL22.64703	Gene Expression
WHL22.64815	WHL22.64815	Gene Expression
WHL22.63363	WHL22.63363	Gene Expression
WHL22.63365	WHL22.63365	Gene Expression
WHL22.63371	WHL22.63371	Gene Expression
WHL22.63441	WHL22.63441	Gene Expression
WHL22.63474	WHL22.63474	Gene Expression
WHL22.63486	WHL22.63486	Gene Expression
WHL22.63521	WHL22.63521	Gene Expression
WHL22.63539	WHL22.63539	Gene Expression
WHL22.63566	WHL22.63566	Gene Expression
WHL22.63623	WHL22.63623	Gene Expression
WHL22.63606	WHL22.63606	Gene Expression
WHL22.63645	WHL22.63645	Gene Expression
WHL22.63651	WHL22.63651	Gene Expression
WHL22.63730	WHL22.63730	Gene Expression
WHL22.63747	WHL22.63747	Gene Expression
WHL22.64384	WHL22.64384	Gene Expression
WHL22.64388	WHL22.64388	Gene Expression
WHL22.63831	WHL22.63831	Gene Expression
WHL22.63996	WHL22.63996	Gene Expression
WHL22.64036	WHL22.64036	Gene Expression
WHL22.64053	WHL22.64053	Gene Expression
WHL22.64067	WHL22.64067	Gene Expression
WHL22.64124	WHL22.64124	Gene Expression
WHL22.64142	WHL22.64142	Gene Expression
WHL22.66725	WHL22.66725	Gene Expression
WHL22.64186	WHL22.64186	Gene Expression
WHL22.64355	WHL22.64355	Gene Expression
WHL22.64483	WHL22.64483	Gene Expression
WHL22.64535	WHL22.64535	Gene Expression
WHL22.64537	WHL22.64537	Gene Expression
WHL22.64481	WHL22.64481	Gene Expression
WHL22.64904	WHL22.64904	Gene Expression
WHL22.64562	WHL22.64562	Gene Expression
WHL22.64594	WHL22.64594	Gene Expression
WHL22.64555	WHL22.64555	Gene Expression
WHL22.65641	WHL22.65641	Gene Expression
WHL22.65648	WHL22.65648	Gene Expression
WHL22.64692	WHL22.64692	Gene Expression
WHL22.65419	WHL22.65419	Gene Expression
WHL22.65421	WHL22.65421	Gene Expression
WHL22.65425	WHL22.65425	Gene Expression
WHL22.65221	WHL22.65221	Gene Expression
WHL22.64853	WHL22.64853	Gene Expression
WHL22.65059	WHL22.65059	Gene Expression
WHL22.65657	WHL22.65657	Gene Expression
WHL22.65170	WHL22.65170	Gene Expression
WHL22.65173	WHL22.65173	Gene Expression
WHL22.65185	WHL22.65185	Gene Expression
WHL22.65404	WHL22.65404	Gene Expression
WHL22.65259	WHL22.65259	Gene Expression
WHL22.65305	WHL22.65305	Gene Expression
WHL22.65334	WHL22.65334	Gene Expression
WHL22.65680	WHL22.65680	Gene Expression
WHL22.65430	WHL22.65430	Gene Expression
WHL22.65444	WHL22.65444	Gene Expression
WHL22.65446	WHL22.65446	Gene Expression
WHL22.65627	WHL22.65627	Gene Expression
WHL22.65581	WHL22.65581	Gene Expression
WHL22.141951	WHL22.141951	Gene Expression
WHL22.142086	WHL22.142086	Gene Expression
WHL22.143760	WHL22.143760	Gene Expression
WHL22.143791	WHL22.143791	Gene Expression
WHL22.143793	WHL22.143793	Gene Expression
WHL22.143824	WHL22.143824	Gene Expression
WHL22.143827	WHL22.143827	Gene Expression
WHL22.65704	WHL22.65704	Gene Expression
WHL22.65677	WHL22.65677	Gene Expression
WHL22.70428	WHL22.70428	Gene Expression
WHL22.70431	WHL22.70431	Gene Expression
WHL22.70438	WHL22.70438	Gene Expression
WHL22.70441	WHL22.70441	Gene Expression
WHL22.70450	WHL22.70450	Gene Expression
WHL22.70453	WHL22.70453	Gene Expression
WHL22.70552	WHL22.70552	Gene Expression
WHL22.65734	WHL22.65734	Gene Expression
WHL22.65852	WHL22.65852	Gene Expression
WHL22.65762	WHL22.65762	Gene Expression
WHL22.65765	WHL22.65765	Gene Expression
WHL22.65784	WHL22.65784	Gene Expression
WHL22.65749	WHL22.65749	Gene Expression
WHL22.65752	WHL22.65752	Gene Expression
WHL22.65838	WHL22.65838	Gene Expression
WHL22.65792	WHL22.65792	Gene Expression
WHL22.65822	WHL22.65822	Gene Expression
WHL22.72602	WHL22.72602	Gene Expression
WHL22.72617	WHL22.72617	Gene Expression
WHL22.72638	WHL22.72638	Gene Expression
WHL22.72680	WHL22.72680	Gene Expression
WHL22.72706	WHL22.72706	Gene Expression
WHL22.65843	WHL22.65843	Gene Expression
WHL22.65849	WHL22.65849	Gene Expression
WHL22.66143	WHL22.66143	Gene Expression
WHL22.65855	WHL22.65855	Gene Expression
WHL22.65858	WHL22.65858	Gene Expression
WHL22.65942	WHL22.65942	Gene Expression
WHL22.66089	WHL22.66089	Gene Expression
WHL22.66111	WHL22.66111	Gene Expression
WHL22.66119	WHL22.66119	Gene Expression
WHL22.66131	WHL22.66131	Gene Expression
WHL22.66450	WHL22.66450	Gene Expression
WHL22.66156	WHL22.66156	Gene Expression
WHL22.66194	WHL22.66194	Gene Expression
WHL22.66206	WHL22.66206	Gene Expression
WHL22.66561	WHL22.66561	Gene Expression
WHL22.66461	WHL22.66461	Gene Expression
WHL22.66475	WHL22.66475	Gene Expression
WHL22.66511	WHL22.66511	Gene Expression
WHL22.66529	WHL22.66529	Gene Expression
WHL22.66532	WHL22.66532	Gene Expression
WHL22.66601	WHL22.66601	Gene Expression
WHL22.66607	WHL22.66607	Gene Expression
WHL22.66743	WHL22.66743	Gene Expression
WHL22.66746	WHL22.66746	Gene Expression
WHL22.66641	WHL22.66641	Gene Expression
WHL22.66643	WHL22.66643	Gene Expression
WHL22.66649	WHL22.66649	Gene Expression
WHL22.66662	WHL22.66662	Gene Expression
WHL22.66751	WHL22.66751	Gene Expression
WHL22.70457	WHL22.70457	Gene Expression
WHL22.70459	WHL22.70459	Gene Expression
WHL22.70462	WHL22.70462	Gene Expression
WHL22.70468	WHL22.70468	Gene Expression
WHL22.70471	WHL22.70471	Gene Expression
WHL22.67463	WHL22.67463	Gene Expression
WHL22.67477	WHL22.67477	Gene Expression
WHL22.67486	WHL22.67486	Gene Expression
WHL22.66776	WHL22.66776	Gene Expression
WHL22.67000	WHL22.67000	Gene Expression
WHL22.67033	WHL22.67033	Gene Expression
WHL22.67045	WHL22.67045	Gene Expression
WHL22.67079	WHL22.67079	Gene Expression
WHL22.67099	WHL22.67099	Gene Expression
WHL22.67217	WHL22.67217	Gene Expression
WHL22.67223	WHL22.67223	Gene Expression
WHL22.67253	WHL22.67253	Gene Expression
WHL22.67342	WHL22.67342	Gene Expression
WHL22.67348	WHL22.67348	Gene Expression
WHL22.67357	WHL22.67357	Gene Expression
WHL22.67388	WHL22.67388	Gene Expression
WHL22.67409	WHL22.67409	Gene Expression
WHL22.67414	WHL22.67414	Gene Expression
WHL22.67421	WHL22.67421	Gene Expression
WHL22.67750	WHL22.67750	Gene Expression
WHL22.67825	WHL22.67825	Gene Expression
WHL22.67832	WHL22.67832	Gene Expression
WHL22.67921	WHL22.67921	Gene Expression
WHL22.68012	WHL22.68012	Gene Expression
WHL22.68818	WHL22.68818	Gene Expression
WHL22.68837	WHL22.68837	Gene Expression
WHL22.68849	WHL22.68849	Gene Expression
WHL22.68941	WHL22.68941	Gene Expression
WHL22.68953	WHL22.68953	Gene Expression
WHL22.68071	WHL22.68071	Gene Expression
WHL22.68077	WHL22.68077	Gene Expression
WHL22.68177	WHL22.68177	Gene Expression
WHL22.68199	WHL22.68199	Gene Expression
WHL22.68241	WHL22.68241	Gene Expression
WHL22.68248	WHL22.68248	Gene Expression
WHL22.68252	WHL22.68252	Gene Expression
WHL22.68290	WHL22.68290	Gene Expression
WHL22.68308	WHL22.68308	Gene Expression
WHL22.68324	WHL22.68324	Gene Expression
WHL22.68359	WHL22.68359	Gene Expression
WHL22.68363	WHL22.68363	Gene Expression
WHL22.68455	WHL22.68455	Gene Expression
WHL22.68725	WHL22.68725	Gene Expression
WHL22.68807	WHL22.68807	Gene Expression
WHL22.69670	WHL22.69670	Gene Expression
WHL22.69011	WHL22.69011	Gene Expression
WHL22.69015	WHL22.69015	Gene Expression
WHL22.69021	WHL22.69021	Gene Expression
WHL22.69027	WHL22.69027	Gene Expression
WHL22.69030	WHL22.69030	Gene Expression
WHL22.69033	WHL22.69033	Gene Expression
WHL22.69036	WHL22.69036	Gene Expression
WHL22.69117	WHL22.69117	Gene Expression
WHL22.69123	WHL22.69123	Gene Expression
WHL22.69132	WHL22.69132	Gene Expression
