YWHAB,0.464560829699843
EIF1AY,0.46610208831988
NELL2,0.466237799160705
TPM1,0.466269066949667
TMX4,0.466929073423594
LRRC24,0.467242837622715
XRCC5,0.473445547898744
KLF6,0.477332300080523
SDHB,0.477557961975812
ODC1,0.479113791041897
MRFAP1,0.481151063157174
CALR,0.481188634250613
CAPZB,0.482550724351051
PIGS,0.483240830105202
PDC,0.483394692976492
CD47,0.484300014852423
KIF3A,0.485531813675366
SNW1,0.487155010310151
CD63,0.487159640636239
TSPAN3,0.489230357963754
GPR137B,0.493267532086321
NME1,0.495408761444593
C1QBP,0.495895205081735
FOS,0.496237468572661
SCG3,0.497014315681349
CRB1,0.497366604878008
UFL1,0.497649119570992
LBH,0.498047623122365
CLTA,0.501898270198573
LAMP1,0.502257660585866
DHPS,0.508427829971229
MEIS2,0.512805797790811
CASZ1,0.515017972058639
EID1,0.516687174265857
BNIP2,0.517614884934166
TROVE2,0.518453109209739
XRCC6,0.518957931832598
ZNF24,0.519167503409719
AKAP9,0.521168746625775
CCNI,0.52117555369472
ACTG1,0.526950482420595
PARP1,0.527680777222906
ATP6V0B,0.527800085741231
TAX1BP1,0.52813278993278
WLS,0.531495537881071
SERBP1,0.532206255552747
GSTP1,0.532321823818219
ATP5F1,0.532547334611882
CCDC181,0.533020235689915
ANP32E,0.5338413474884
CNGA1,0.53398540041586
CEP290,0.534164258984726
SLC25A4,0.536301954182653
H3F3A,0.542247299924728
GRM1,0.546096906453584
SLTM,0.546849602456637
EXOC4,0.547575604404675
USP1,0.550577478148705
GNB1,0.555405789569072
VPS36,0.55807666702772
AF131216.6,0.559781891877418
KHDRBS1,0.560264042780142
JUN,0.563312978412303
PLEKHB1,0.563721501819807
UBB,0.564852383031332
HSPA5,0.565498117928818
DRAIC,0.565973887739391
CAMK1D,0.566401057617779
CCT7,0.56705762872497
SYNE3,0.56807847780329
PLPP2,0.568905936455315
CCT2,0.570334253876606
EPS8,0.572907947476537
VDAC2,0.573609501130879
ME2,0.574236170252403
SYDE2,0.574419763981643
TMEM138,0.574788942842386
MRLN,0.581323975790287
HACD3,0.581455451337312
CFAP36,0.581576764162075
RRP1B,0.58220519114165
MDH1,0.583803882549115
GHITM,0.585937792791012
PRL,0.588881977706211
PSIP1,0.592313216853259
OVOS2,0.59361323080349
USP32,0.594390929184284
DDC,0.596042659478043
PPA1,0.596087165043097
HNRNPM,0.597566582627393
DEK,0.600389010996323
ASB8,0.605356521922119
IK,0.607150018243574
TMEM136,0.611052787178274
NCL,0.613640383629847
PGAM1,0.619028729300116
SARAF,0.622283488248701
LDHA,0.628006067059859
DONSON,0.631226644005393
RDH8,0.638768705420985
DYX1C1,0.638915355874808
SRPK1,0.63916382863576
CNGB1,0.644706688179126
ATP1A3,0.645489699749378
GUCA1B,0.650791109972998
SNX29,0.656183587150252
GNGT1,0.657470901424559
UQCRC2,0.660598483785048
LENG8,0.663071825226066
PCNA,0.663088119639209
NUCB2,0.665885581744063
LDHB,0.674994744714653
TAOK3,0.68290124106928
HNRNPA2B1,0.688920919502544
MBTPS1,0.689073971798175
SLC16A1,0.69022142544595
PRPH2,0.692997537436114
RP11-90C1.1,0.70311079391108
DMD,0.703655647306575
ARL13B,0.707823375934794
ARMC9,0.70927246862791
SLC25A3,0.711951956028228
YBX3,0.714951210218195
NTM,0.723613972962004
CABP4,0.72465095219287
MAK,0.726521219329241
SLC24A1,0.732076545014008
KDM5B,0.736330489847667
TUBB4B,0.742029635873289
CTD-2524L6.3,0.752846443146763
HNRNPF,0.772804782537982
TMEM244,0.774538488338956
RPN2,0.775097938062808
NDFIP1,0.776025136712946
TFPI2,0.782892495041725
ZNF326,0.783764377715995
MTDH,0.786964104357844
HSP90B1,0.795051815153577
SAMD11,0.796035365499198
CCT3,0.807090219311075
GNB3,0.808485089741404
PDE6B,0.810342764764417
GNAT1,0.81246758630148
RTBDN,0.821027893317863
AC005550.3,0.832316753388584
GUCA1A,0.838518512685278
RPGR,0.842176102166035
LRRIQ1,0.843803177463792
UBC,0.857596145304322
ARL6IP5,0.864853789262898
MAP1B,0.877887997933766
HSPA8,0.879601748468184
APLP2,0.895085744387314
PRDX1,0.909006269211593
ARL3,0.922151425492941
RDH12,0.928292722845502
LAPTM4B,0.93365603471883
SAMD7,0.939381371400306
RIMS2,0.943117171618292
BSG,0.947037290677984
BCO2,0.954454930854533
PPEF2,0.955727642223794
ADD1,0.957618108914256
UBXN4,0.970178927463
RHO,1.00036248535277
YPEL2,1.00260307733829
ATP5A1,1.00289056222635
SLC25A5,1.01454573921323
ATP5B,1.06716823250904
PKM,1.06843112987726
HIST1H4C,1.07494494658152
GOLGA4,1.0852903302142
KCNJ14,1.14832463806981
KCNB1,1.16881019224501
DDB1,1.23190400633326
KCNV2,1.2323900247243
EPB41L2,1.25486821286186
SYNE2,1.25642020195299
CKB,1.28155010393955
CPE,1.29418273293962
PDE4DIP,1.29856748909521
AHI1,1.31480608976951
ELOVL4,1.31847265722857
MYO9A,1.41266054513164
MPP4,1.43749602783468
SAG,1.44813017818177
OSBP2,1.44939978462752
CLUL1,1.46634626598496
FAM161A,1.47780540750746
IMPG1,1.48745688271126
ALDOC,1.54423894435847
RP1,1.61155316385806
HSPA1A,1.64120152889712
SCAPER,1.64859670673915
PDE6A,1.80485045647647
NR2E3,1.87411026181003
RPS4Y1,1.93796128645582
HSP90AA1,2.05389588033544
RBP3,2.06226641234349
ARL4D,2.07648420680827

